TimeSlice	Time	R Hip ext Ia	R Hip flx Ia	R Hip ext Ia IN	R Hip flx Ia IN	R Hip flx Ib	R Hip ext Ib	R Hip MN flx	R Hip MN ext	R Hip MN ext RE	R Hip MN flx RE
177	0.0354	-0.0574965	-0.0575539	-0.0569499	-0.0569499	-0.0589711	-0.0598163	-0.0842154	-0.0946466	-0.0562402	-0.0547905
178	0.0356	-0.0574967	-0.0575513	-0.056947	-0.056947	-0.0589961	-0.0598235	-0.0842414	-0.0946431	-0.0562204	-0.0547748
179	0.0358	-0.057497	-0.0575488	-0.0569443	-0.0569443	-0.0590202	-0.0598304	-0.0842668	-0.0946404	-0.0562007	-0.0547591
180	0.036	-0.0574975	-0.0575463	-0.0569413	-0.0569413	-0.0590462	-0.0598371	-0.0842915	-0.0946384	-0.056181	-0.0547435
181	0.0362	-0.057498	-0.0575438	-0.0569384	-0.0569384	-0.0590713	-0.0598435	-0.0843158	-0.0946371	-0.0561613	-0.054728
182	0.0364	-0.0574987	-0.0575414	-0.0569356	-0.0569356	-0.0590954	-0.0598496	-0.0843395	-0.0946362	-0.0561416	-0.0547124
183	0.0366	-0.0574994	-0.0575391	-0.056933	-0.056933	-0.0591185	-0.0598555	-0.0843626	-0.0946358	-0.056122	-0.054697
184	0.0368	-0.0575002	-0.0575367	-0.0569304	-0.0569304	-0.0591407	-0.0598612	-0.0843849	-0.0946357	-0.0561025	-0.0546815
185	0.037	-0.0575011	-0.0575344	-0.0569276	-0.0569276	-0.0591648	-0.0598666	-0.0844063	-0.0946358	-0.0560829	-0.0546661
186	0.0372	-0.0575021	-0.0575322	-0.0569249	-0.0569249	-0.0591879	-0.0598718	-0.0844272	-0.0946361	-0.0560634	-0.0546508
187	0.0374	-0.0575032	-0.0575299	-0.0569223	-0.0569223	-0.0592101	-0.0598769	-0.0844473	-0.0946365	-0.056044	-0.0546355
188	0.0376	-0.0575043	-0.0575277	-0.0569198	-0.0569198	-0.0592315	-0.0598817	-0.0844667	-0.0946369	-0.0560245	-0.0546202
189	0.0378	-0.0575055	-0.0575256	-0.0569175	-0.0569175	-0.059252	-0.0598863	-0.0844853	-0.0946373	-0.0560052	-0.0546049
190	0.038	-0.0575068	-0.0575235	-0.0569149	-0.0569149	-0.0592742	-0.0598908	-0.0845029	-0.0946376	-0.0559858	-0.0545896
191	0.0382	-0.0575081	-0.0575213	-0.0569124	-0.0569124	-0.0592954	-0.0598951	-0.0845198	-0.0946378	-0.0559665	-0.0545744
192	0.0384	-0.0575095	-0.0575193	-0.05691	-0.05691	-0.0593159	-0.0598992	-0.0845359	-0.0946378	-0.0559472	-0.0545592
193	0.0386	-0.0575109	-0.0575172	-0.0569077	-0.0569077	-0.0593356	-0.0599031	-0.0845512	-0.0946376	-0.055928	-0.054544
194	0.0388	-0.0575124	-0.0575152	-0.0569054	-0.0569054	-0.0593544	-0.0599069	-0.0845656	-0.0946373	-0.0559088	-0.0545289
195	0.039	-0.0575139	-0.0575132	-0.056903	-0.056903	-0.0593748	-0.0599106	-0.084579	-0.0946367	-0.0558896	-0.0545137
196	0.0392	-0.0575155	-0.0575112	-0.0569007	-0.0569007	-0.0593944	-0.0599141	-0.0845917	-0.0946358	-0.0558705	-0.0544986
197	0.0394	-0.0575171	-0.0575092	-0.0568985	-0.0568985	-0.0594132	-0.0599175	-0.0846036	-0.0946346	-0.0558514	-0.0544834
198	0.0396	-0.0575188	-0.0575073	-0.0568964	-0.0568964	-0.0594313	-0.0599207	-0.0846146	-0.0946331	-0.0558323	-0.0544683
199	0.0398	-0.0575205	-0.0575054	-0.0568943	-0.0568943	-0.0594486	-0.0599238	-0.0846247	-0.0946314	-0.0558132	-0.0544532
200	0.04	-0.0575222	-0.0575035	-0.0568921	-0.0568921	-0.0594673	-0.0599268	-0.0846338	-0.0946293	-0.0557942	-0.054438
201	0.0402	-0.057524	-0.0575017	-0.0568899	-0.0568899	-0.0594852	-0.0599297	-0.0846422	-0.0946269	-0.0557752	-0.0544229
202	0.0404	-0.0575258	-0.0574998	-0.0568879	-0.0568879	-0.0595024	-0.0599324	-0.0846498	-0.0946241	-0.0557563	-0.0544078
203	0.0406	-0.0575277	-0.057498	-0.0568859	-0.0568859	-0.059519	-0.0599351	-0.0846566	-0.094621	-0.0557373	-0.0543927
204	0.0408	-0.0575296	-0.0574963	-0.056884	-0.056884	-0.0595349	-0.0599376	-0.0846624	-0.0946176	-0.0557184	-0.0543775
205	0.041	-0.0575315	-0.0574945	-0.056882	-0.056882	-0.0595519	-0.0599401	-0.0846674	-0.0946139	-0.0556995	-0.0543624
206	0.0412	-0.0575335	-0.0574928	-0.05688	-0.05688	-0.0595683	-0.0599424	-0.0846716	-0.0946098	-0.0556807	-0.0543472
207	0.0414	-0.0575355	-0.0574911	-0.0568781	-0.0568781	-0.059584	-0.0599447	-0.0846751	-0.0946054	-0.0556618	-0.0543321
208	0.0416	-0.0575375	-0.0574894	-0.0568763	-0.0568763	-0.0595991	-0.0599468	-0.0846777	-0.0946006	-0.055643	-0.0543169
209	0.0418	-0.0575396	-0.0574878	-0.0568746	-0.0568746	-0.0596136	-0.0599489	-0.0846795	-0.0945956	-0.0556242	-0.0543018
210	0.042	-0.0575417	-0.0574861	-0.0568727	-0.0568727	-0.0596288	-0.0599509	-0.0846805	-0.0945902	-0.0556055	-0.0542866
211	0.0422	-0.0575438	-0.0574846	-0.0568709	-0.0568709	-0.0596433	-0.0599528	-0.0846807	-0.0945846	-0.0555867	-0.0542714
212	0.0424	-0.0575459	-0.057483	-0.0568692	-0.0568692	-0.0596573	-0.0599547	-0.0846802	-0.0945786	-0.055568	-0.0542562
213	0.0426	-0.0575481	-0.0574815	-0.0568676	-0.0568676	-0.0596708	-0.0599565	-0.0846789	-0.0945724	-0.0555493	-0.054241
214	0.0428	-0.0575503	-0.05748	-0.056866	-0.056866	-0.0596837	-0.0599582	-0.0846768	-0.0945659	-0.0555306	-0.0542258
215	0.043	-0.0575526	-0.0574785	-0.0568643	-0.0568643	-0.0596961	-0.0599598	-0.0846739	-0.0945591	-0.0555119	-0.0542105
216	0.0432	-0.0575548	-0.057477	-0.0568627	-0.0568627	-0.059708	-0.0599614	-0.0846701	-0.094552	-0.0554933	-0.0541953
217	0.0434	-0.0575571	-0.0574756	-0.0568611	-0.0568611	-0.0597194	-0.0599629	-0.0846655	-0.0945447	-0.0554747	-0.05418
218	0.0436	-0.0575594	-0.0574743	-0.0568596	-0.0568596	-0.0597304	-0.0599644	-0.08466	-0.0945372	-0.0554561	-0.0541647
219	0.0438	-0.0575618	-0.0574729	-0.0568582	-0.0568582	-0.059741	-0.0599658	-0.0846536	-0.0945294	-0.0554375	-0.0541494
220	0.044	-0.0575642	-0.0574716	-0.0568566	-0.0568566	-0.0597512	-0.0599671	-0.0846464	-0.0945214	-0.055419	-0.0541341
221	0.0442	-0.0575666	-0.0574703	-0.0568552	-0.0568552	-0.0597609	-0.0599684	-0.0846383	-0.0945132	-0.0554004	-0.0541187
222	0.0444	-0.057569	-0.0574691	-0.0568538	-0.0568538	-0.0597703	-0.0599696	-0.0846293	-0.0945048	-0.0553819	-0.0541034
223	0.0446	-0.0575715	-0.0574678	-0.0568524	-0.0568524	-0.0597793	-0.0599708	-0.0846196	-0.0944962	-0.0553635	-0.054088
224	0.0448	-0.0575739	-0.0574667	-0.0568511	-0.0568511	-0.059788	-0.059972	-0.0846089	-0.0944874	-0.055345	-0.0540726
225	0.045	-0.0575765	-0.0574655	-0.0568498	-0.0568498	-0.0597963	-0.0599731	-0.0845975	-0.0944784	-0.0553266	-0.0540571
226	0.0452	-0.057579	-0.0574644	-0.0568485	-0.0568485	-0.0598043	-0.0599741	-0.0845852	-0.0944693	-0.0553081	-0.0540417
227	0.0454	-0.0575815	-0.0574633	-0.0568472	-0.0568472	-0.0598119	-0.0599751	-0.0845721	-0.09446	-0.0552897	-0.0540262
228	0.0456	-0.0575841	-0.0574623	-0.056846	-0.056846	-0.0598193	-0.0599761	-0.0845582	-0.0944505	-0.0552714	-0.0540107
229	0.0458	-0.0575867	-0.0574613	-0.0568448	-0.0568448	-0.0598264	-0.059977	-0.0845436	-0.0944409	-0.055253	-0.0539952
230	0.046	-0.0575893	-0.0574603	-0.0568436	-0.0568436	-0.0598332	-0.0599779	-0.0845282	-0.0944311	-0.0552347	-0.0539797
231	0.0462	-0.057592	-0.0574594	-0.0568425	-0.0568425	-0.0598397	-0.0599788	-0.0845121	-0.0944212	-0.0552164	-0.0539641
232	0.0464	-0.0575947	-0.0574585	-0.0568413	-0.0568413	-0.059846	-0.0599796	-0.0844952	-0.0944112	-0.0551981	-0.0539485
233	0.0466	-0.0575974	-0.0574576	-0.0568403	-0.0568403	-0.0598521	-0.0599804	-0.0844776	-0.094401	-0.0551799	-0.0539329
234	0.0468	-0.0576001	-0.0574568	-0.0568392	-0.0568392	-0.0598579	-0.0599812	-0.0844594	-0.0943907	-0.0551617	-0.0539173
235	0.047	-0.0576028	-0.057456	-0.0568382	-0.0568382	-0.0598634	-0.0599819	-0.0844404	-0.0943803	-0.0551435	-0.0539016
236	0.0472	-0.0576056	-0.0574552	-0.0568371	-0.0568371	-0.0598688	-0.0599827	-0.0844209	-0.0943698	-0.0551253	-0.0538859
237	0.0474	-0.0576083	-0.0574545	-0.0568362	-0.0568362	-0.0598739	-0.0599833	-0.0844006	-0.0943592	-0.0551072	-0.0538702
238	0.0476	-0.0576111	-0.0574538	-0.0568352	-0.0568352	-0.0598789	-0.059984	-0.0843798	-0.0943484	-0.055089	-0.0538545
239	0.0478	-0.057614	-0.0574532	-0.0568343	-0.0568343	-0.0598836	-0.0599846	-0.0843584	-0.0943376	-0.055071	-0.0538388
240	0.048	-0.0576168	-0.0574525	-0.0568334	-0.0568334	-0.0598882	-0.0599852	-0.0843364	-0.0943267	-0.0550529	-0.053823
241	0.0482	-0.0576196	-0.057452	-0.0568325	-0.0568325	-0.0598926	-0.0599858	-0.0843138	-0.0943156	-0.0550349	-0.0538072
242	0.0484	-0.0576225	-0.0574514	-0.0568316	-0.0568316	-0.0598968	-0.0599864	-0.0842907	-0.0943045	-0.0550169	-0.0537914
243	0.0486	-0.0576254	-0.0574509	-0.0568308	-0.0568308	-0.0599008	-0.0599869	-0.084267	-0.0942932	-0.0549989	-0.0537755
244	0.0488	-0.0576283	-0.0574505	-0.05683	-0.05683	-0.0599047	-0.0599874	-0.0842429	-0.0942819	-0.054981	-0.0537597
245	0.049	-0.0576312	-0.05745	-0.0568292	-0.0568292	-0.0599085	-0.0599879	-0.0842182	-0.0942704	-0.0549631	-0.0537438
246	0.0492	-0.0576342	-0.0574496	-0.0568285	-0.0568285	-0.0599121	-0.0599884	-0.0841931	-0.0942589	-0.0549452	-0.0537279
247	0.0494	-0.0576371	-0.0574493	-0.0568278	-0.0568278	-0.0599155	-0.0599888	-0.0841676	-0.0942473	-0.0549273	-0.053712
248	0.0496	-0.0576401	-0.0574489	-0.056827	-0.056827	-0.0599188	-0.0599893	-0.0841416	-0.0942356	-0.0549095	-0.053696
249	0.0498	-0.0576431	-0.0574487	-0.0568264	-0.0568264	-0.059922	-0.0599897	-0.0841151	-0.0942238	-0.0548917	-0.05368
250	0.05	-0.0576461	-0.0574484	-0.0568257	-0.0568257	-0.0599251	-0.0599901	-0.0840883	-0.0942119	-0.054874	-0.0536641
251	0.0502	-0.0576491	-0.0574482	-0.0568251	-0.0568251	-0.059928	-0.0599905	-0.084061	-0.0941999	-0.0548562	-0.0536481
252	0.0504	-0.0576521	-0.057448	-0.0568244	-0.0568244	-0.0599308	-0.0599909	-0.0840334	-0.0941878	-0.0548386	-0.053632
253	0.0506	-0.0576551	-0.0574479	-0.0568239	-0.0568239	-0.0599335	-0.0599912	-0.0840054	-0.0941756	-0.0548209	-0.053616
254	0.0508	-0.0576582	-0.0574477	-0.0568233	-0.0568233	-0.0599361	-0.0599916	-0.0839771	-0.0941633	-0.0548033	-0.0536
255	0.051	-0.0576612	-0.0574477	-0.0568227	-0.0568227	-0.0599386	-0.0599919	-0.0839484	-0.0941509	-0.0547857	-0.0535839
256	0.0512	-0.0576643	-0.0574476	-0.0568222	-0.0568222	-0.059941	-0.0599922	-0.0839194	-0.0941384	-0.0547681	-0.0535678
257	0.0514	-0.0576674	-0.0574476	-0.0568217	-0.0568217	-0.0599434	-0.0599925	-0.0838901	-0.0941258	-0.0547506	-0.0535517
258	0.0516	-0.0576704	-0.0574476	-0.0568212	-0.0568212	-0.0599456	-0.0599928	-0.0838605	-0.0941131	-0.0547331	-0.0535356
259	0.0518	-0.0576735	-0.0574477	-0.0568208	-0.0568208	-0.0599477	-0.0599931	-0.0838306	-0.0941004	-0.0547156	-0.0535195
260	0.052	-0.0576766	-0.0574478	-0.0568203	-0.0568203	-0.0599498	-0.0599934	-0.0838005	-0.0940875	-0.0546982	-0.0535034
261	0.0522	-0.0576798	-0.0574479	-0.0568199	-0.0568199	-0.0599517	-0.0599936	-0.0837701	-0.0940745	-0.0546808	-0.0534872
262	0.0524	-0.0576829	-0.057448	-0.0568195	-0.0568195	-0.0599536	-0.0599939	-0.0837394	-0.0940614	-0.0546635	-0.0534711
263	0.0526	-0.057686	-0.0574482	-0.0568191	-0.0568191	-0.0599554	-0.0599941	-0.0837085	-0.0940481	-0.0546461	-0.0534549
264	0.0528	-0.0576891	-0.0574484	-0.0568187	-0.0568187	-0.0599572	-0.0599943	-0.0836774	-0.0940348	-0.0546289	-0.0534387
265	0.053	-0.0576923	-0.0574487	-0.0568184	-0.0568184	-0.0599589	-0.0599946	-0.083646	-0.0940214	-0.0546116	-0.0534226
266	0.0532	-0.0576954	-0.0574489	-0.0568181	-0.0568181	-0.0599605	-0.0599948	-0.0836145	-0.0940078	-0.0545944	-0.0534064
267	0.0534	-0.0576985	-0.0574492	-0.0568178	-0.0568178	-0.059962	-0.059995	-0.0835828	-0.0939942	-0.0545772	-0.0533902
268	0.0536	-0.0577017	-0.0574496	-0.0568175	-0.0568175	-0.0599635	-0.0599952	-0.0835509	-0.0939804	-0.05456	-0.053374
269	0.0538	-0.0577049	-0.05745	-0.0568172	-0.0568172	-0.059965	-0.0599954	-0.0835188	-0.0939665	-0.0545429	-0.0533578
270	0.054	-0.057708	-0.0574503	-0.056817	-0.056817	-0.0599663	-0.0599955	-0.0834865	-0.0939524	-0.0545258	-0.0533416
271	0.0542	-0.0577112	-0.0574508	-0.0568168	-0.0568168	-0.0599676	-0.0599957	-0.0834541	-0.0939383	-0.0545087	-0.0533254
272	0.0544	-0.0577143	-0.0574512	-0.0568165	-0.0568165	-0.0599689	-0.0599959	-0.0834216	-0.093924	-0.0544917	-0.0533092
273	0.0546	-0.0577175	-0.0574517	-0.0568163	-0.0568163	-0.0599701	-0.059996	-0.0833889	-0.0939096	-0.0544747	-0.0532929
274	0.0548	-0.0577207	-0.0574522	-0.0568161	-0.0568161	-0.0599713	-0.0599962	-0.0833561	-0.0938951	-0.0544578	-0.0532767
275	0.055	-0.0577239	-0.0574528	-0.056816	-0.056816	-0.0599724	-0.0599964	-0.0833232	-0.0938805	-0.0544409	-0.0532605
276	0.0552	-0.057727	-0.0574533	-0.0568159	-0.0568159	-0.0599735	-0.0599965	-0.0832902	-0.0938657	-0.054424	-0.0532443
277	0.0554	-0.0577302	-0.0574539	-0.0568158	-0.0568158	-0.0599745	-0.0599966	-0.0832571	-0.0938508	-0.0544071	-0.0532281
278	0.0556	-0.0577334	-0.0574546	-0.0568157	-0.0568157	-0.0599755	-0.0599968	-0.0832239	-0.0938358	-0.0543903	-0.0532118
279	0.0558	-0.0577366	-0.0574552	-0.0568156	-0.0568156	-0.0599765	-0.0599969	-0.0831906	-0.0938206	-0.0543735	-0.0531956
280	0.056	-0.0577398	-0.0574559	-0.0568155	-0.0568155	-0.0599774	-0.059997	-0.0831572	-0.0938053	-0.0543567	-0.0531794
281	0.0562	-0.0577429	-0.0574566	-0.0568155	-0.0568155	-0.0599783	-0.0599971	-0.0831238	-0.0937899	-0.05434	-0.0531632
282	0.0564	-0.0577461	-0.0574573	-0.0568155	-0.0568155	-0.0599792	-0.0599972	-0.0830903	-0.0937743	-0.0543233	-0.053147
283	0.0566	-0.0577493	-0.0574581	-0.0568154	-0.0568154	-0.05998	-0.0599974	-0.0830568	-0.0937586	-0.0543066	-0.0531308
284	0.0568	-0.0577525	-0.0574589	-0.0568154	-0.0568154	-0.0599808	-0.0599975	-0.0830232	-0.0937428	-0.05429	-0.0531146
285	0.057	-0.0577557	-0.0574597	-0.0568155	-0.0568155	-0.0599815	-0.0599976	-0.0829896	-0.0937268	-0.0542734	-0.0530985
286	0.0572	-0.0577589	-0.0574605	-0.0568155	-0.0568155	-0.0599822	-0.0599977	-0.082956	-0.0937107	-0.0542568	-0.0530823
287	0.0574	-0.057762	-0.0574614	-0.0568156	-0.0568156	-0.0599829	-0.0599977	-0.0829223	-0.0936944	-0.0542403	-0.0530661
288	0.0576	-0.0577652	-0.0574623	-0.0568156	-0.0568156	-0.0599836	-0.0599978	-0.0828886	-0.093678	-0.0542238	-0.05305
289	0.0578	-0.0577684	-0.0574632	-0.0568157	-0.0568157	-0.0599843	-0.0599979	-0.0828549	-0.0936615	-0.0542073	-0.0530338
290	0.058	-0.0577716	-0.0574641	-0.0568158	-0.0568158	-0.0599849	-0.059998	-0.0828212	-0.0936448	-0.0541909	-0.0530177
291	0.0582	-0.0577747	-0.0574651	-0.056816	-0.056816	-0.0599855	-0.0599981	-0.0827875	-0.093628	-0.0541744	-0.0530016
292	0.0584	-0.0577779	-0.0574661	-0.0568161	-0.0568161	-0.059986	-0.0599982	-0.0827539	-0.0936111	-0.0541581	-0.0529854
293	0.0586	-0.0577811	-0.0574671	-0.0568163	-0.0568163	-0.0599866	-0.0599982	-0.0827202	-0.093594	-0.0541417	-0.0529693
294	0.0588	-0.0577843	-0.0574681	-0.0568164	-0.0568164	-0.0599871	-0.0599983	-0.0826866	-0.0935767	-0.0541254	-0.0529533
295	0.059	-0.0577874	-0.0574692	-0.0568166	-0.0568166	-0.0599876	-0.0599984	-0.0826529	-0.0935594	-0.0541091	-0.0529372
296	0.0592	-0.0577906	-0.0574702	-0.0568168	-0.0568168	-0.0599881	-0.0599984	-0.0826194	-0.0935418	-0.0540928	-0.0529211
297	0.0594	-0.0577938	-0.0574713	-0.0568171	-0.0568171	-0.0599886	-0.0599985	-0.0825858	-0.0935242	-0.0540766	-0.0529051
298	0.0596	-0.0577969	-0.0574725	-0.0568173	-0.0568173	-0.059989	-0.0599985	-0.0825523	-0.0935064	-0.0540603	-0.052889
299	0.0598	-0.0578001	-0.0574736	-0.0568175	-0.0568175	-0.0599894	-0.0599986	-0.0825189	-0.0934884	-0.0540442	-0.052873
300	0.06	-0.0578032	-0.0574748	-0.0568178	-0.0568178	-0.0599889	-0.0599987	-0.0824855	-0.0934704	-0.054028	-0.052857
301	0.0602	-0.0578064	-0.057476	-0.0568181	-0.0568181	-0.0599884	-0.0599987	-0.082452	-0.0934521	-0.0540119	-0.0528411
302	0.0604	-0.0578095	-0.0574772	-0.0568184	-0.0568184	-0.0599879	-0.0599988	-0.0824185	-0.0934338	-0.0539958	-0.0528251
303	0.0606	-0.0578127	-0.0574785	-0.0568187	-0.0568187	-0.0599875	-0.0599988	-0.082385	-0.0934152	-0.0539797	-0.0528092
304	0.0608	-0.0578158	-0.0574797	-0.056819	-0.056819	-0.059987	-0.0599989	-0.0823514	-0.0933966	-0.0539637	-0.0527932
305	0.061	-0.057819	-0.057481	-0.0568194	-0.0568194	-0.0599853	-0.0599989	-0.0823178	-0.0933778	-0.0539476	-0.0527773
306	0.0612	-0.0578221	-0.0574823	-0.0568197	-0.0568197	-0.0599836	-0.0599989	-0.0822841	-0.0933588	-0.0539316	-0.0527615
307	0.0614	-0.0578252	-0.0574837	-0.0568201	-0.0568201	-0.059982	-0.059999	-0.0822502	-0.0933397	-0.0539157	-0.0527456
308	0.0616	-0.0578284	-0.057485	-0.0568205	-0.0568205	-0.0599805	-0.059999	-0.0822163	-0.0933205	-0.0538997	-0.0527297
309	0.0618	-0.0578315	-0.0574864	-0.0568208	-0.0568208	-0.059979	-0.0599991	-0.0821822	-0.0933011	-0.0538838	-0.0527139
310	0.062	-0.0578346	-0.0574878	-0.0568213	-0.0568213	-0.0599762	-0.0599991	-0.0821481	-0.0932816	-0.0538679	-0.0526981
311	0.0622	-0.0578377	-0.0574892	-0.0568218	-0.0568218	-0.0599735	-0.0599991	-0.0821138	-0.093262	-0.0538521	-0.0526823
312	0.0624	-0.0578409	-0.0574906	-0.0568222	-0.0568222	-0.0599709	-0.0599992	-0.0820793	-0.0932422	-0.0538362	-0.0526666
313	0.0626	-0.057844	-0.0574921	-0.0568226	-0.0568226	-0.0599684	-0.0599992	-0.0820446	-0.0932222	-0.0538204	-0.0526508
314	0.0628	-0.0578471	-0.0574936	-0.056823	-0.056823	-0.059966	-0.0599992	-0.0820098	-0.0932021	-0.0538046	-0.0526351
315	0.063	-0.0578502	-0.0574951	-0.0568236	-0.0568236	-0.0599622	-0.0599993	-0.081975	-0.0931819	-0.0537888	-0.0526194
316	0.0632	-0.0578533	-0.0574966	-0.0568241	-0.0568241	-0.0599586	-0.0599993	-0.08194	-0.0931615	-0.0537731	-0.0526037
317	0.0634	-0.0578564	-0.0574982	-0.0568246	-0.0568246	-0.0599551	-0.0599993	-0.0819047	-0.093141	-0.0537574	-0.052588
318	0.0636	-0.0578595	-0.0574997	-0.0568251	-0.0568251	-0.0599517	-0.0599993	-0.0818693	-0.0931203	-0.0537417	-0.0525724
319	0.0638	-0.0578626	-0.0575013	-0.0568256	-0.0568256	-0.0599485	-0.0599994	-0.0818338	-0.0930995	-0.053726	-0.0525567
320	0.064	-0.0578657	-0.0575029	-0.0568262	-0.0568262	-0.0599438	-0.0599994	-0.0817982	-0.0930785	-0.0537104	-0.0525411
321	0.0642	-0.0578687	-0.0575045	-0.0568268	-0.0568268	-0.0599394	-0.0599994	-0.0817623	-0.0930574	-0.0536948	-0.0525255
322	0.0644	-0.0578718	-0.0575062	-0.0568274	-0.0568274	-0.0599351	-0.0599994	-0.0817263	-0.0930362	-0.0536792	-0.05251
323	0.0646	-0.0578749	-0.0575079	-0.0568279	-0.0568279	-0.0599309	-0.0599995	-0.0816902	-0.0930148	-0.0536636	-0.0524944
324	0.0648	-0.057878	-0.0575095	-0.0568285	-0.0568285	-0.059927	-0.0599995	-0.0816539	-0.0929932	-0.053648	-0.0524789
325	0.065	-0.057881	-0.0575112	-0.0568291	-0.0568291	-0.0599215	-0.0599995	-0.0816176	-0.0929715	-0.0536325	-0.0524634
326	0.0652	-0.0578841	-0.057513	-0.0568298	-0.0568298	-0.0599163	-0.0599995	-0.0815811	-0.0929497	-0.053617	-0.0524479
327	0.0654	-0.0578871	-0.0575147	-0.0568304	-0.0568304	-0.0599112	-0.0599995	-0.0815443	-0.0929277	-0.0536015	-0.0524324
328	0.0656	-0.0578902	-0.0575165	-0.0568311	-0.0568311	-0.0599064	-0.0599996	-0.0815075	-0.0929056	-0.0535861	-0.052417
329	0.0658	-0.0578932	-0.0575183	-0.0568316	-0.0568316	-0.0599018	-0.0599996	-0.0814706	-0.0928833	-0.0535706	-0.0524015
330	0.066	-0.0578963	-0.0575201	-0.0568324	-0.0568324	-0.0598956	-0.0599996	-0.0814337	-0.0928608	-0.0535552	-0.0523861
331	0.0662	-0.0578993	-0.0575219	-0.0568331	-0.0568331	-0.0598896	-0.0599996	-0.0813965	-0.0928383	-0.0535398	-0.0523707
332	0.0664	-0.0579023	-0.0575237	-0.0568338	-0.0568338	-0.0598839	-0.0599996	-0.0813592	-0.0928155	-0.0535245	-0.0523554
333	0.0666	-0.0579053	-0.0575256	-0.0568345	-0.0568345	-0.0598784	-0.0599996	-0.0813218	-0.0927926	-0.0535091	-0.05234
334	0.0668	-0.0579084	-0.0575275	-0.0568351	-0.0568351	-0.0598732	-0.0599997	-0.0812843	-0.0927696	-0.0534938	-0.0523247
335	0.067	-0.0579114	-0.0575294	-0.0568359	-0.0568359	-0.0598663	-0.0599997	-0.0812469	-0.0927464	-0.0534785	-0.0523094
336	0.0672	-0.0579144	-0.0575313	-0.0568367	-0.0568367	-0.0598597	-0.0599997	-0.0812092	-0.092723	-0.0534632	-0.0522941
337	0.0674	-0.0579174	-0.0575333	-0.0568374	-0.0568374	-0.0598534	-0.0599997	-0.0811714	-0.0926995	-0.053448	-0.0522788
338	0.0676	-0.0579204	-0.0575352	-0.0568382	-0.0568382	-0.0598473	-0.0599997	-0.0811336	-0.0926759	-0.0534327	-0.0522636
339	0.0678	-0.0579233	-0.0575372	-0.0568389	-0.0568389	-0.0598414	-0.0599997	-0.0810957	-0.0926521	-0.0534175	-0.0522484
340	0.068	-0.0579263	-0.0575392	-0.0568397	-0.0568397	-0.0598339	-0.0599997	-0.0810578	-0.0926281	-0.0534023	-0.0522332
341	0.0682	-0.0579293	-0.0575412	-0.0568405	-0.0568405	-0.0598267	-0.0599997	-0.0810198	-0.0926039	-0.0533871	-0.052218
342	0.0684	-0.0579322	-0.0575433	-0.0568413	-0.0568413	-0.0598198	-0.0599997	-0.0809816	-0.0925796	-0.053372	-0.0522028
343	0.0686	-0.0579352	-0.0575453	-0.0568421	-0.0568421	-0.0598131	-0.0599998	-0.0809435	-0.0925552	-0.0533568	-0.0521877
344	0.0688	-0.0579382	-0.0575474	-0.0568428	-0.0568428	-0.0598068	-0.0599998	-0.0809053	-0.0925306	-0.0533417	-0.0521726
345	0.069	-0.0579411	-0.0575495	-0.0568438	-0.0568438	-0.0597987	-0.0599998	-0.0808671	-0.0925058	-0.0533266	-0.0521575
346	0.0692	-0.057944	-0.0575516	-0.0568446	-0.0568446	-0.0597909	-0.0599998	-0.0808289	-0.0924808	-0.0533116	-0.0521424
347	0.0694	-0.057947	-0.0575537	-0.0568455	-0.0568455	-0.0597834	-0.0599998	-0.0807905	-0.0924557	-0.0532965	-0.0521274
348	0.0696	-0.0579499	-0.0575559	-0.0568463	-0.0568463	-0.0597762	-0.0599998	-0.0807521	-0.0924305	-0.0532815	-0.0521124
349	0.0698	-0.0579528	-0.057558	-0.0568471	-0.0568471	-0.0597693	-0.0599998	-0.0807137	-0.092405	-0.0532665	-0.0520974
350	0.07	-0.0579557	-0.0575602	-0.056848	-0.056848	-0.0597607	-0.0599998	-0.0806754	-0.0923794	-0.0532515	-0.0520824
351	0.0702	-0.0579586	-0.0575624	-0.0568489	-0.0568489	-0.0597524	-0.0599998	-0.080637	-0.0923536	-0.0532365	-0.0520674
352	0.0704	-0.0579615	-0.0575646	-0.0568498	-0.0568498	-0.0597444	-0.0599998	-0.0805985	-0.0923276	-0.0532216	-0.0520525
353	0.0706	-0.0579643	-0.0575669	-0.0568507	-0.0568507	-0.0597367	-0.0599998	-0.0805601	-0.0923015	-0.0532066	-0.0520376
354	0.0708	-0.0579672	-0.0575691	-0.0568515	-0.0568515	-0.0597293	-0.0599998	-0.0805216	-0.0922752	-0.0531917	-0.0520227
355	0.071	-0.0579701	-0.0575714	-0.0568525	-0.0568525	-0.0597201	-0.0599998	-0.0804833	-0.0922487	-0.0531768	-0.0520079
356	0.0712	-0.0579729	-0.0575737	-0.0568534	-0.0568534	-0.0597113	-0.0599999	-0.0804449	-0.0922221	-0.053162	-0.0519931
357	0.0714	-0.0579758	-0.057576	-0.0568544	-0.0568544	-0.0597028	-0.0599999	-0.0804064	-0.0921952	-0.0531471	-0.0519783
358	0.0716	-0.0579786	-0.0575783	-0.0568552	-0.0568552	-0.0596947	-0.0599999	-0.080368	-0.0921682	-0.0531323	-0.0519635
359	0.0718	-0.0579814	-0.0575807	-0.0568561	-0.0568561	-0.0596869	-0.0599999	-0.0803296	-0.092141	-0.0531174	-0.0519487
