TimeSlice	Time	L Knee ext Ia	L Knee flx Ia	L Knee ext Ia IN	L Knee flx Ia IN	L Knee flx Ib	L Knee ext Ib	L Knee MN ext	L Knee MN flx	L Knee MN ext RE	L Knee MN flx RE
173	0.0346	-0.0603916	-0.0606439	-0.0599987	-0.0599979	-0.0599957	-0.059486	-0.0854786	-0.094583	-0.0552408	-0.0561758
174	0.0348	-0.0603926	-0.0606459	-0.0599987	-0.0599979	-0.0599959	-0.0594894	-0.0854069	-0.0945456	-0.0552147	-0.0561564
175	0.035	-0.0603938	-0.0606481	-0.0599987	-0.0599979	-0.059996	-0.0594932	-0.0853364	-0.0945098	-0.0551886	-0.056137
176	0.0352	-0.0603949	-0.0606503	-0.0599987	-0.0599979	-0.0599962	-0.0594969	-0.0852671	-0.0944754	-0.0551627	-0.0561177
177	0.0354	-0.0603962	-0.0606526	-0.0599987	-0.0599979	-0.0599964	-0.0595005	-0.0851988	-0.0944423	-0.0551369	-0.0560983
178	0.0356	-0.0603975	-0.060655	-0.0599987	-0.0599979	-0.0599965	-0.0595039	-0.0851315	-0.0944106	-0.0551113	-0.0560791
179	0.0358	-0.0603988	-0.0606576	-0.0599987	-0.0599979	-0.0599966	-0.0595071	-0.0850651	-0.0943803	-0.0550857	-0.0560598
180	0.036	-0.0604002	-0.0606602	-0.0599987	-0.0599979	-0.0599968	-0.0595108	-0.0849997	-0.0943512	-0.0550603	-0.0560406
181	0.0362	-0.0604017	-0.0606628	-0.0599987	-0.0599979	-0.0599969	-0.0595143	-0.0849352	-0.0943232	-0.055035	-0.0560215
182	0.0364	-0.0604031	-0.0606656	-0.0599987	-0.0599979	-0.059997	-0.0595177	-0.0848715	-0.0942964	-0.0550098	-0.0560024
183	0.0366	-0.0604047	-0.0606684	-0.0599987	-0.0599979	-0.0599971	-0.0595209	-0.0848086	-0.0942705	-0.0549848	-0.0559834
184	0.0368	-0.0604062	-0.0606712	-0.0599987	-0.0599979	-0.0599972	-0.059524	-0.0847464	-0.0942454	-0.0549599	-0.0559644
185	0.037	-0.0604078	-0.0606742	-0.0599987	-0.0599979	-0.0599973	-0.0595275	-0.0846849	-0.0942212	-0.054935	-0.0559455
186	0.0372	-0.0604094	-0.0606771	-0.0599987	-0.0599979	-0.0599975	-0.0595309	-0.0846241	-0.0941976	-0.0549104	-0.0559266
187	0.0374	-0.060411	-0.0606801	-0.0599987	-0.0599979	-0.0599976	-0.0595341	-0.0845639	-0.0941747	-0.0548858	-0.0559078
188	0.0376	-0.0604127	-0.0606832	-0.0599987	-0.0599979	-0.0599977	-0.0595372	-0.0845043	-0.0941524	-0.0548613	-0.055889
189	0.0378	-0.0604143	-0.0606863	-0.0599987	-0.0599979	-0.0599977	-0.0595401	-0.0844453	-0.0941306	-0.054837	-0.0558703
190	0.038	-0.060416	-0.0606894	-0.0599987	-0.0599979	-0.0599978	-0.0595434	-0.0843867	-0.0941093	-0.0548128	-0.0558517
191	0.0382	-0.0604177	-0.0606925	-0.0599987	-0.0599979	-0.0599979	-0.0595465	-0.0843286	-0.0940884	-0.0547886	-0.0558331
192	0.0384	-0.0604194	-0.0606957	-0.0599987	-0.0599979	-0.059998	-0.0595495	-0.084271	-0.0940679	-0.0547646	-0.0558146
193	0.0386	-0.0604212	-0.0606989	-0.0599987	-0.0599979	-0.0599981	-0.0595524	-0.0842138	-0.0940477	-0.0547407	-0.0557961
194	0.0388	-0.0604229	-0.0607021	-0.0599987	-0.0599979	-0.0599982	-0.0595552	-0.084157	-0.0940278	-0.054717	-0.0557777
195	0.039	-0.0604246	-0.0607054	-0.0599987	-0.0599979	-0.0599982	-0.0595583	-0.0841006	-0.0940082	-0.0546933	-0.0557594
196	0.0392	-0.0604263	-0.0607086	-0.0599987	-0.0599979	-0.0599983	-0.0595612	-0.0840445	-0.0939888	-0.0546697	-0.0557411
197	0.0394	-0.0604281	-0.0607119	-0.0599987	-0.0599979	-0.0599984	-0.059564	-0.0839888	-0.0939696	-0.0546462	-0.0557228
198	0.0396	-0.0604298	-0.0607151	-0.0599987	-0.0599979	-0.0599984	-0.0595666	-0.0839333	-0.0939506	-0.0546228	-0.0557046
199	0.0398	-0.0604315	-0.0607184	-0.0599987	-0.0599979	-0.0599985	-0.0595692	-0.0838782	-0.0939317	-0.0545996	-0.0556865
200	0.04	-0.0604333	-0.0607217	-0.0599987	-0.0599979	-0.0599985	-0.059572	-0.0838233	-0.093913	-0.0545764	-0.0556684
201	0.0402	-0.060435	-0.060725	-0.0599987	-0.0599979	-0.0599986	-0.0595747	-0.0837688	-0.0938944	-0.0545533	-0.0556504
202	0.0404	-0.0604367	-0.0607283	-0.0599987	-0.0599979	-0.0599987	-0.0595773	-0.0837144	-0.0938759	-0.0545303	-0.0556324
203	0.0406	-0.0604384	-0.0607315	-0.0599987	-0.0599979	-0.0599987	-0.0595798	-0.0836604	-0.0938575	-0.0545075	-0.0556144
204	0.0408	-0.0604401	-0.0607348	-0.0599987	-0.0599979	-0.0599988	-0.0595821	-0.0836065	-0.0938391	-0.0544847	-0.0555965
205	0.041	-0.0604419	-0.0607381	-0.0599987	-0.0599979	-0.0599988	-0.0595847	-0.0835529	-0.0938209	-0.054462	-0.0555787
206	0.0412	-0.0604436	-0.0607414	-0.0599987	-0.0599979	-0.0599989	-0.0595872	-0.0834995	-0.0938027	-0.0544393	-0.0555609
207	0.0414	-0.0604452	-0.0607447	-0.0599987	-0.0599979	-0.0599989	-0.0595895	-0.0834464	-0.0937845	-0.0544168	-0.0555431
208	0.0416	-0.0604469	-0.060748	-0.0599987	-0.0599979	-0.0599989	-0.0595918	-0.0833935	-0.0937664	-0.0543944	-0.0555254
209	0.0418	-0.0604486	-0.0607513	-0.0599987	-0.0599979	-0.059999	-0.059594	-0.0833407	-0.0937484	-0.054372	-0.0555077
210	0.042	-0.0604503	-0.0607546	-0.0599987	-0.0599979	-0.059999	-0.0595963	-0.0832882	-0.0937304	-0.0543497	-0.0554901
211	0.0422	-0.0604519	-0.0607579	-0.0599987	-0.0599979	-0.0599991	-0.0595986	-0.0832359	-0.0937124	-0.0543275	-0.0554725
212	0.0424	-0.0604536	-0.0607612	-0.0599987	-0.0599979	-0.0599991	-0.0596008	-0.0831838	-0.0936945	-0.0543054	-0.0554549
213	0.0426	-0.0604552	-0.0607644	-0.0599987	-0.0599979	-0.0599991	-0.0596028	-0.0831319	-0.0936766	-0.0542834	-0.0554374
214	0.0428	-0.0604569	-0.0607677	-0.0599987	-0.0599979	-0.0599992	-0.0596048	-0.0830802	-0.0936588	-0.0542615	-0.0554199
215	0.043	-0.0604585	-0.060771	-0.0599987	-0.0599979	-0.0599992	-0.059607	-0.0830287	-0.0936409	-0.0542396	-0.0554025
216	0.0432	-0.0604601	-0.0607742	-0.0599987	-0.0599979	-0.0599992	-0.0596091	-0.0829775	-0.0936232	-0.0542178	-0.0553851
217	0.0434	-0.0604617	-0.0607775	-0.0599987	-0.0599979	-0.0599993	-0.0596111	-0.0829264	-0.0936054	-0.0541961	-0.0553677
218	0.0436	-0.0604634	-0.0607807	-0.0599987	-0.0599979	-0.0599993	-0.059613	-0.0828756	-0.0935877	-0.0541744	-0.0553504
219	0.0438	-0.0604649	-0.060784	-0.0599987	-0.0599979	-0.0599993	-0.0596149	-0.0828249	-0.0935701	-0.0541529	-0.0553331
220	0.044	-0.0604665	-0.0607872	-0.0599987	-0.0599979	-0.0599993	-0.0596169	-0.0827745	-0.0935525	-0.0541314	-0.0553158
221	0.0442	-0.0604681	-0.0607905	-0.0599987	-0.0599979	-0.0599994	-0.0596188	-0.0827243	-0.0935349	-0.0541099	-0.0552986
222	0.0444	-0.0604697	-0.0607937	-0.0599987	-0.0599979	-0.0599994	-0.0596206	-0.0826743	-0.0935173	-0.0540886	-0.0552814
223	0.0446	-0.0604713	-0.0607969	-0.0599987	-0.0599979	-0.0599994	-0.0596224	-0.0826245	-0.0934999	-0.0540673	-0.0552643
224	0.0448	-0.0604728	-0.0608001	-0.0599987	-0.0599979	-0.0599994	-0.0596241	-0.082575	-0.0934824	-0.0540461	-0.0552471
225	0.045	-0.0604744	-0.0608033	-0.0599987	-0.0599979	-0.0599995	-0.059626	-0.0825257	-0.093465	-0.054025	-0.05523
226	0.0452	-0.0604759	-0.0608065	-0.0599987	-0.0599979	-0.0599995	-0.0596277	-0.0824766	-0.0934477	-0.0540039	-0.055213
227	0.0454	-0.0604775	-0.0608097	-0.0599987	-0.0599979	-0.0599995	-0.0596294	-0.0824277	-0.0934304	-0.0539829	-0.0551959
228	0.0456	-0.060479	-0.0608129	-0.0599987	-0.0599979	-0.0599995	-0.0596311	-0.082379	-0.0934131	-0.053962	-0.0551789
229	0.0458	-0.0604805	-0.0608161	-0.0599987	-0.0599979	-0.0599995	-0.0596327	-0.0823306	-0.0933959	-0.0539411	-0.055162
230	0.046	-0.060482	-0.0608193	-0.0599987	-0.0599979	-0.0599996	-0.0596344	-0.0822824	-0.0933788	-0.0539203	-0.055145
231	0.0462	-0.0604835	-0.0608225	-0.0599987	-0.0599979	-0.0599996	-0.059636	-0.0822345	-0.0933617	-0.0538996	-0.0551281
232	0.0464	-0.060485	-0.0608256	-0.0599987	-0.0599979	-0.0599996	-0.0596376	-0.0821867	-0.0933447	-0.053879	-0.0551113
233	0.0466	-0.0604865	-0.0608288	-0.0599987	-0.0599979	-0.0599996	-0.0596391	-0.0821393	-0.0933277	-0.0538584	-0.0550944
234	0.0468	-0.060488	-0.060832	-0.0599987	-0.0599979	-0.0599996	-0.0596405	-0.082092	-0.0933107	-0.0538378	-0.0550776
235	0.047	-0.0604895	-0.0608351	-0.0599987	-0.0599979	-0.0599996	-0.0596421	-0.082045	-0.0932938	-0.0538174	-0.0550608
236	0.0472	-0.060491	-0.0608383	-0.0599987	-0.0599979	-0.0599997	-0.0596436	-0.0819982	-0.093277	-0.053797	-0.0550441
237	0.0474	-0.0604925	-0.0608414	-0.0599987	-0.0599979	-0.0599997	-0.0596451	-0.0819516	-0.0932602	-0.0537766	-0.0550273
238	0.0476	-0.060494	-0.0608445	-0.0599987	-0.0599979	-0.0599997	-0.0596465	-0.0819053	-0.0932435	-0.0537564	-0.0550106
239	0.0478	-0.0604954	-0.0608476	-0.0599987	-0.0599979	-0.0599997	-0.0596478	-0.0818592	-0.0932268	-0.0537362	-0.054994
240	0.048	-0.0604969	-0.0608508	-0.0599987	-0.0599979	-0.0599997	-0.0596492	-0.0818133	-0.0932101	-0.053716	-0.0549773
241	0.0482	-0.0604983	-0.0608539	-0.0599987	-0.0599979	-0.0599997	-0.0596506	-0.0817676	-0.0931935	-0.053696	-0.0549607
242	0.0484	-0.0604998	-0.060857	-0.0599987	-0.0599979	-0.0599997	-0.0596519	-0.0817222	-0.0931769	-0.0536759	-0.0549441
243	0.0486	-0.0605012	-0.0608601	-0.0599987	-0.0599979	-0.0599997	-0.0596531	-0.081677	-0.0931603	-0.053656	-0.0549276
244	0.0488	-0.0605027	-0.0608631	-0.0599987	-0.0599979	-0.0599997	-0.0596544	-0.0816321	-0.0931438	-0.0536361	-0.054911
245	0.049	-0.0605041	-0.0608662	-0.0599987	-0.0599979	-0.0599998	-0.0596556	-0.0815873	-0.0931273	-0.0536163	-0.0548945
246	0.0492	-0.0605056	-0.0608693	-0.0599987	-0.0599979	-0.0599998	-0.0596569	-0.0815428	-0.0931109	-0.0535965	-0.054878
247	0.0494	-0.060507	-0.0608724	-0.0599987	-0.0599979	-0.0599998	-0.059658	-0.0814985	-0.0930944	-0.0535768	-0.0548616
248	0.0496	-0.0605084	-0.0608754	-0.0599987	-0.0599979	-0.0599998	-0.0596592	-0.0814544	-0.093078	-0.0535571	-0.0548452
249	0.0498	-0.0605098	-0.0608785	-0.0599987	-0.0599979	-0.0599998	-0.0596602	-0.0814105	-0.0930616	-0.0535375	-0.0548288
250	0.05	-0.0605112	-0.0608815	-0.0599987	-0.0599979	-0.0599998	-0.0596614	-0.0813668	-0.0930452	-0.053518	-0.0548124
251	0.0502	-0.0605126	-0.0608845	-0.0599987	-0.0599979	-0.0599998	-0.0596624	-0.0813233	-0.0930288	-0.0534985	-0.0547961
252	0.0504	-0.060514	-0.0608875	-0.0599987	-0.0599979	-0.0599998	-0.0596635	-0.0812801	-0.0930124	-0.0534791	-0.0547797
253	0.0506	-0.0605154	-0.0608906	-0.0599987	-0.0599979	-0.0599998	-0.0596645	-0.081237	-0.092996	-0.0534598	-0.0547635
254	0.0508	-0.0605168	-0.0608936	-0.0599987	-0.0599979	-0.0599998	-0.0596654	-0.0811942	-0.0929797	-0.0534405	-0.0547472
255	0.051	-0.0605182	-0.0608965	-0.0599987	-0.0599979	-0.0599998	-0.0596664	-0.0811515	-0.0929633	-0.0534213	-0.0547309
256	0.0512	-0.0605196	-0.0608995	-0.0599987	-0.0599979	-0.0599998	-0.0596673	-0.081109	-0.0929468	-0.0534021	-0.0547147
257	0.0514	-0.060521	-0.0609025	-0.0599987	-0.0599979	-0.0599998	-0.0596682	-0.0810668	-0.0929304	-0.053383	-0.0546985
258	0.0516	-0.0605223	-0.0609055	-0.0599987	-0.0599979	-0.0599999	-0.059669	-0.0810247	-0.092914	-0.0533639	-0.0546824
259	0.0518	-0.0605237	-0.0609084	-0.0599987	-0.0599979	-0.0599999	-0.0596699	-0.0809828	-0.0928975	-0.0533449	-0.0546662
260	0.052	-0.0605251	-0.0609114	-0.0599987	-0.0599979	-0.0599999	-0.0596707	-0.0809411	-0.092881	-0.0533259	-0.0546501
261	0.0522	-0.0605264	-0.0609143	-0.0599987	-0.0599979	-0.0599999	-0.0596714	-0.0808996	-0.0928644	-0.0533071	-0.054634
262	0.0524	-0.0605278	-0.0609172	-0.0599987	-0.0599979	-0.0599999	-0.0596722	-0.0808582	-0.0928479	-0.0532882	-0.0546179
263	0.0526	-0.0605291	-0.0609201	-0.0599987	-0.0599979	-0.0599999	-0.0596729	-0.080817	-0.0928312	-0.0532694	-0.0546019
264	0.0528	-0.0605305	-0.060923	-0.0599987	-0.0599979	-0.0599999	-0.0596736	-0.080776	-0.0928146	-0.0532507	-0.0545859
265	0.053	-0.0605318	-0.0609259	-0.0599987	-0.0599979	-0.0599999	-0.0596742	-0.0807352	-0.0927979	-0.0532321	-0.0545699
266	0.0532	-0.0605331	-0.0609288	-0.0599987	-0.0599979	-0.0599999	-0.0596748	-0.0806946	-0.0927811	-0.0532134	-0.0545539
267	0.0534	-0.0605345	-0.0609316	-0.0599987	-0.0599979	-0.0599999	-0.0596754	-0.0806541	-0.0927642	-0.0531949	-0.0545379
268	0.0536	-0.0605358	-0.0609345	-0.0599987	-0.0599979	-0.0599999	-0.059676	-0.0806137	-0.0927474	-0.0531764	-0.054522
269	0.0538	-0.0605371	-0.0609373	-0.0599987	-0.0599979	-0.0599999	-0.0596766	-0.0805736	-0.0927304	-0.0531579	-0.0545061
270	0.054	-0.0605384	-0.0609402	-0.0599987	-0.0599979	-0.0599999	-0.0596771	-0.0805336	-0.0927134	-0.0531395	-0.0544902
271	0.0542	-0.0605397	-0.060943	-0.0599987	-0.0599979	-0.0599999	-0.0596776	-0.0804938	-0.0926962	-0.0531212	-0.0544743
272	0.0544	-0.060541	-0.0609458	-0.0599987	-0.0599979	-0.0599999	-0.059678	-0.0804541	-0.0926791	-0.0531029	-0.0544585
273	0.0546	-0.0605423	-0.0609486	-0.0599987	-0.0599979	-0.0599999	-0.0596785	-0.0804146	-0.0926618	-0.0530847	-0.0544426
274	0.0548	-0.0605436	-0.0609513	-0.0599987	-0.0599979	-0.0599999	-0.0596789	-0.0803752	-0.0926445	-0.0530665	-0.0544268
275	0.055	-0.0605449	-0.0609541	-0.0599987	-0.0599979	-0.0599999	-0.0596792	-0.080336	-0.092627	-0.0530484	-0.054411
276	0.0552	-0.0605462	-0.0609569	-0.0599987	-0.0599979	-0.0599999	-0.0596796	-0.080297	-0.0926095	-0.0530303	-0.0543953
277	0.0554	-0.0605474	-0.0609596	-0.0599987	-0.0599979	-0.0599999	-0.0596799	-0.0802581	-0.0925919	-0.0530123	-0.0543795
278	0.0556	-0.0605487	-0.0609623	-0.0599987	-0.0599979	-0.0599999	-0.0596802	-0.0802194	-0.0925741	-0.0529943	-0.0543638
279	0.0558	-0.06055	-0.060965	-0.0599987	-0.0599979	-0.0599999	-0.0596805	-0.0801808	-0.0925563	-0.0529764	-0.0543481
280	0.056	-0.0605512	-0.0609677	-0.0599987	-0.0599979	-0.0599999	-0.0596807	-0.0801424	-0.0925384	-0.0529585	-0.0543324
281	0.0562	-0.0605525	-0.0609704	-0.0599987	-0.0599979	-0.0599999	-0.059681	-0.0801041	-0.0925204	-0.0529407	-0.0543167
282	0.0564	-0.0605537	-0.0609731	-0.0599987	-0.0599979	-0.0599999	-0.0596812	-0.080066	-0.0925023	-0.052923	-0.054301
283	0.0566	-0.060555	-0.0609757	-0.0599987	-0.0599979	-0.0599999	-0.0596814	-0.080028	-0.092484	-0.0529052	-0.0542854
284	0.0568	-0.0605562	-0.0609784	-0.0599987	-0.0599979	-0.06	-0.0596816	-0.0799902	-0.0924657	-0.0528876	-0.0542698
285	0.057	-0.0605575	-0.060981	-0.0599987	-0.0599979	-0.06	-0.0596817	-0.0799525	-0.0924472	-0.05287	-0.0542542
286	0.0572	-0.0605587	-0.0609836	-0.0599987	-0.0599979	-0.06	-0.0596818	-0.079915	-0.0924286	-0.0528524	-0.0542386
287	0.0574	-0.0605599	-0.0609862	-0.0599987	-0.0599979	-0.06	-0.0596819	-0.0798776	-0.0924099	-0.0528349	-0.054223
288	0.0576	-0.0605611	-0.0609888	-0.0599987	-0.0599979	-0.06	-0.059682	-0.0798404	-0.0923911	-0.0528175	-0.0542075
289	0.0578	-0.0605624	-0.0609914	-0.0599987	-0.0599979	-0.06	-0.0596821	-0.0798033	-0.0923721	-0.0528	-0.0541919
290	0.058	-0.0605636	-0.0609939	-0.0599987	-0.0599979	-0.06	-0.0596821	-0.0797664	-0.0923531	-0.0527827	-0.0541764
291	0.0582	-0.0605648	-0.0609965	-0.0599987	-0.0599979	-0.06	-0.0596821	-0.0797297	-0.0923339	-0.0527654	-0.0541609
292	0.0584	-0.060566	-0.060999	-0.0599987	-0.0599979	-0.06	-0.0596822	-0.0796931	-0.0923145	-0.0527481	-0.0541454
293	0.0586	-0.0605672	-0.0610015	-0.0599987	-0.0599979	-0.06	-0.0596822	-0.0796567	-0.0922951	-0.0527309	-0.0541299
294	0.0588	-0.0605684	-0.061004	-0.0599987	-0.0599979	-0.06	-0.0596822	-0.0796204	-0.0922755	-0.0527138	-0.0541145
295	0.059	-0.0605696	-0.0610065	-0.0599987	-0.0599979	-0.06	-0.0596822	-0.0795843	-0.0922558	-0.0526967	-0.054099
296	0.0592	-0.0605708	-0.061009	-0.0599987	-0.0599979	-0.06	-0.0596821	-0.0795483	-0.0922359	-0.0526796	-0.0540836
297	0.0594	-0.060572	-0.0610115	-0.0599987	-0.0599979	-0.06	-0.0596821	-0.0795125	-0.092216	-0.0526626	-0.0540682
298	0.0596	-0.0605732	-0.0610139	-0.0599987	-0.0599979	-0.06	-0.059682	-0.0794769	-0.0921958	-0.0526456	-0.0540528
299	0.0598	-0.0605744	-0.0610163	-0.0599987	-0.0599979	-0.06	-0.059682	-0.0794414	-0.0921756	-0.0526287	-0.0540374
300	0.06	-0.0605755	-0.0610188	-0.0599987	-0.0599979	-0.06	-0.0596819	-0.0794062	-0.0921552	-0.0526119	-0.054022
301	0.0602	-0.0605767	-0.0610212	-0.0599987	-0.0599979	-0.06	-0.0596818	-0.079371	-0.0921347	-0.0525951	-0.0540066
302	0.0604	-0.0605779	-0.0610235	-0.0599987	-0.0599979	-0.06	-0.0596817	-0.0793361	-0.092114	-0.0525783	-0.0539913
303	0.0606	-0.0605791	-0.0610259	-0.0599987	-0.0599979	-0.06	-0.0596816	-0.0793013	-0.0920932	-0.0525616	-0.053976
304	0.0608	-0.0605802	-0.0610283	-0.0599987	-0.0599979	-0.06	-0.0596815	-0.0792667	-0.0920723	-0.0525449	-0.0539606
305	0.061	-0.0605814	-0.0610306	-0.0599987	-0.0599979	-0.06	-0.0596814	-0.0792323	-0.0920512	-0.0525283	-0.0539453
306	0.0612	-0.0605826	-0.061033	-0.0599987	-0.0599979	-0.06	-0.0596812	-0.079198	-0.0920299	-0.0525118	-0.05393
307	0.0614	-0.0605838	-0.0610353	-0.0599987	-0.0599979	-0.06	-0.0596811	-0.0791639	-0.0920086	-0.0524953	-0.0539148
308	0.0616	-0.0605849	-0.0610376	-0.0599987	-0.0599979	-0.06	-0.0596809	-0.07913	-0.0919871	-0.0524788	-0.0538995
309	0.0618	-0.0605861	-0.0610399	-0.0599987	-0.0599979	-0.06	-0.0596808	-0.0790963	-0.0919654	-0.0524624	-0.0538842
310	0.062	-0.0605873	-0.0610421	-0.0599987	-0.0599979	-0.06	-0.0596806	-0.0790628	-0.0919436	-0.052446	-0.053869
311	0.0622	-0.0605884	-0.0610444	-0.0599987	-0.0599979	-0.06	-0.0596805	-0.0790295	-0.0919216	-0.0524297	-0.0538538
312	0.0624	-0.0605896	-0.0610467	-0.0599987	-0.0599979	-0.06	-0.0596803	-0.0789963	-0.0918996	-0.0524134	-0.0538385
313	0.0626	-0.0605907	-0.0610489	-0.0599987	-0.0599979	-0.06	-0.0596802	-0.0789634	-0.0918773	-0.0523972	-0.0538233
314	0.0628	-0.0605919	-0.0610511	-0.0599987	-0.0599979	-0.06	-0.05968	-0.0789306	-0.0918549	-0.052381	-0.0538081
315	0.063	-0.0605931	-0.0610533	-0.0599987	-0.0599979	-0.06	-0.0596799	-0.078898	-0.0918324	-0.0523649	-0.0537929
316	0.0632	-0.0605942	-0.0610555	-0.0599987	-0.0599979	-0.06	-0.0596797	-0.0788657	-0.0918097	-0.0523488	-0.0537778
317	0.0634	-0.0605954	-0.0610577	-0.0599987	-0.0599979	-0.06	-0.0596795	-0.0788335	-0.0917869	-0.0523328	-0.0537626
318	0.0636	-0.0605965	-0.0610598	-0.0599987	-0.0599979	-0.06	-0.0596794	-0.0788015	-0.0917639	-0.0523169	-0.0537475
319	0.0638	-0.0605977	-0.061062	-0.0599987	-0.0599979	-0.06	-0.0596793	-0.0787698	-0.0917407	-0.0523009	-0.0537323
320	0.064	-0.0605989	-0.0610641	-0.0599987	-0.0599979	-0.06	-0.0596791	-0.0787382	-0.0917175	-0.0522851	-0.0537172
321	0.0642	-0.0606	-0.0610662	-0.0599987	-0.0599979	-0.06	-0.059679	-0.0787069	-0.091694	-0.0522692	-0.0537021
322	0.0644	-0.0606012	-0.0610683	-0.0599987	-0.0599979	-0.06	-0.0596788	-0.0786757	-0.0916704	-0.0522535	-0.053687
323	0.0646	-0.0606023	-0.0610704	-0.0599987	-0.0599979	-0.06	-0.0596787	-0.0786448	-0.0916467	-0.0522377	-0.0536718
324	0.0648	-0.0606035	-0.0610725	-0.0599987	-0.0599979	-0.06	-0.0596786	-0.0786141	-0.0916228	-0.0522221	-0.0536568
325	0.065	-0.0606047	-0.0610746	-0.0599987	-0.0599979	-0.06	-0.0596785	-0.0785836	-0.0915987	-0.0522064	-0.0536417
326	0.0652	-0.0606058	-0.0610766	-0.0599987	-0.0599979	-0.06	-0.0596784	-0.0785533	-0.0915745	-0.0521908	-0.0536266
327	0.0654	-0.060607	-0.0610787	-0.0599987	-0.0599979	-0.06	-0.0596783	-0.0785233	-0.0915502	-0.0521753	-0.0536115
328	0.0656	-0.0606082	-0.0610807	-0.0599987	-0.0599979	-0.06	-0.0596782	-0.0784934	-0.0915257	-0.0521598	-0.0535965
329	0.0658	-0.0606093	-0.0610827	-0.0599987	-0.0599979	-0.06	-0.0596781	-0.0784638	-0.091501	-0.0521444	-0.0535814
330	0.066	-0.0606105	-0.0610847	-0.0599987	-0.0599979	-0.06	-0.059678	-0.0784344	-0.0914762	-0.052129	-0.0535664
331	0.0662	-0.0606117	-0.0610867	-0.0599987	-0.0599979	-0.06	-0.059678	-0.0784053	-0.0914512	-0.0521137	-0.0535514
332	0.0664	-0.0606129	-0.0610886	-0.0599987	-0.0599979	-0.06	-0.0596779	-0.0783764	-0.091426	-0.0520984	-0.0535364
333	0.0666	-0.060614	-0.0610906	-0.0599987	-0.0599979	-0.06	-0.0596778	-0.0783477	-0.0914007	-0.0520832	-0.0535214
334	0.0668	-0.0606152	-0.0610925	-0.0599987	-0.0599979	-0.06	-0.0596778	-0.0783192	-0.0913752	-0.052068	-0.0535064
335	0.067	-0.0606164	-0.0610944	-0.0599987	-0.0599979	-0.06	-0.0596778	-0.078291	-0.0913496	-0.0520529	-0.0534914
336	0.0672	-0.0606176	-0.0610963	-0.0599987	-0.0599979	-0.06	-0.0596777	-0.078263	-0.0913238	-0.0520378	-0.0534764
337	0.0674	-0.0606188	-0.0610982	-0.0599987	-0.0599979	-0.06	-0.0596777	-0.0782352	-0.0912979	-0.0520228	-0.0534614
338	0.0676	-0.06062	-0.0611001	-0.0599987	-0.0599979	-0.06	-0.0596777	-0.0782077	-0.0912717	-0.0520078	-0.0534464
339	0.0678	-0.0606211	-0.061102	-0.0599987	-0.0599979	-0.06	-0.0596777	-0.0781804	-0.0912454	-0.0519929	-0.0534315
340	0.068	-0.0606223	-0.0611038	-0.0599987	-0.0599979	-0.06	-0.0596777	-0.0781534	-0.091219	-0.051978	-0.0534165
341	0.0682	-0.0606235	-0.0611056	-0.0599987	-0.0599979	-0.06	-0.0596777	-0.0781266	-0.0911924	-0.0519632	-0.0534016
342	0.0684	-0.0606247	-0.0611075	-0.0599987	-0.0599979	-0.06	-0.0596778	-0.0781001	-0.0911656	-0.0519484	-0.0533867
343	0.0686	-0.0606259	-0.0611093	-0.0599987	-0.0599979	-0.06	-0.0596778	-0.0780738	-0.0911386	-0.0519336	-0.0533717
344	0.0688	-0.0606272	-0.0611111	-0.0599987	-0.0599979	-0.06	-0.0596778	-0.0780477	-0.0911115	-0.051919	-0.0533568
345	0.069	-0.0606284	-0.0611128	-0.0599987	-0.0599979	-0.06	-0.0596779	-0.0780219	-0.0910841	-0.0519043	-0.0533419
346	0.0692	-0.0606296	-0.0611146	-0.0599987	-0.0599979	-0.06	-0.0596779	-0.0779964	-0.0910567	-0.0518898	-0.053327
347	0.0694	-0.0606308	-0.0611163	-0.0599987	-0.0599979	-0.06	-0.059678	-0.077971	-0.091029	-0.0518752	-0.0533121
348	0.0696	-0.060632	-0.0611181	-0.0599987	-0.0599979	-0.06	-0.0596781	-0.077946	-0.0910012	-0.0518608	-0.0532972
349	0.0698	-0.0606333	-0.0611198	-0.0599987	-0.0599979	-0.06	-0.0596781	-0.0779212	-0.0909731	-0.0518463	-0.0532823
350	0.07	-0.0606345	-0.0611215	-0.0599987	-0.0599979	-0.06	-0.0596782	-0.0778967	-0.0909449	-0.051832	-0.0532674
351	0.0702	-0.0606357	-0.0611232	-0.0599987	-0.0599979	-0.06	-0.0596784	-0.0778724	-0.0909166	-0.0518176	-0.0532525
352	0.0704	-0.060637	-0.0611249	-0.0599987	-0.0599979	-0.06	-0.0596785	-0.0778483	-0.090888	-0.0518034	-0.0532377
353	0.0706	-0.0606382	-0.0611265	-0.0599987	-0.0599979	-0.06	-0.0596786	-0.0778245	-0.0908593	-0.0517892	-0.0532228
354	0.0708	-0.0606395	-0.0611282	-0.0599987	-0.0599979	-0.06	-0.0596787	-0.077801	-0.0908303	-0.051775	-0.0532079
355	0.071	-0.0606407	-0.0611298	-0.0599987	-0.0599979	-0.06	-0.0596788	-0.0777778	-0.0908012	-0.0517609	-0.0531931
356	0.0712	-0.060642	-0.0611314	-0.0599987	-0.0599979	-0.06	-0.059679	-0.0777548	-0.0907719	-0.0517468	-0.0531783
