TimeSlice	Time	L RG ext IN	L RG flx IN	L RG ext	L RG flx
16534	3.3068	-0.06	-0.0565652	-0.0603066	-0.0573943
16535	3.307	-0.06	-0.0565669	-0.0603046	-0.0573958
16536	3.3072	-0.06	-0.0565687	-0.0603027	-0.0573972
16537	3.3074	-0.06	-0.0565704	-0.0603007	-0.0573987
16538	3.3076	-0.06	-0.0565721	-0.0602988	-0.0574002
16539	3.3078	-0.06	-0.0565738	-0.0602969	-0.0574016
16540	3.308	-0.06	-0.0565755	-0.0602949	-0.057403
16541	3.3082	-0.06	-0.0565772	-0.060293	-0.0574045
16542	3.3084	-0.06	-0.0565789	-0.0602911	-0.0574059
16543	3.3086	-0.06	-0.0565806	-0.0602892	-0.0574073
16544	3.3088	-0.06	-0.0565823	-0.0602873	-0.0574087
16545	3.309	-0.06	-0.056584	-0.0602854	-0.0574101
16546	3.3092	-0.06	-0.0565856	-0.0602835	-0.0574115
16547	3.3094	-0.06	-0.0565873	-0.0602816	-0.0574129
16548	3.3096	-0.06	-0.0565889	-0.0602798	-0.0574143
16549	3.3098	-0.06	-0.0565906	-0.0602779	-0.0574157
16550	3.31	-0.06	-0.0565922	-0.060276	-0.0574171
16551	3.3102	-0.06	-0.0565938	-0.0602742	-0.0574185
16552	3.3104	-0.06	-0.0565955	-0.0602723	-0.0574198
16553	3.3106	-0.06	-0.0565971	-0.0602705	-0.0574212
16554	3.3108	-0.06	-0.0565987	-0.0602687	-0.0574226
16555	3.311	-0.06	-0.0566003	-0.0602668	-0.0574239
16556	3.3112	-0.06	-0.0566019	-0.060265	-0.0574253
16557	3.3114	-0.06	-0.0566035	-0.0602632	-0.0574266
16558	3.3116	-0.06	-0.0566051	-0.0602614	-0.0574279
16559	3.3118	-0.06	-0.0566066	-0.0602596	-0.0574293
16560	3.312	-0.06	-0.0566082	-0.0602578	-0.0574306
16561	3.3122	-0.06	-0.0566098	-0.060256	-0.0574319
16562	3.3124	-0.06	-0.0566113	-0.0602542	-0.0574332
16563	3.3126	-0.06	-0.0566129	-0.0602524	-0.0574345
16564	3.3128	-0.06	-0.0566144	-0.0602506	-0.0574358
16565	3.313	-0.06	-0.056616	-0.0602489	-0.0574371
16566	3.3132	-0.06	-0.0566175	-0.0602471	-0.0574384
16567	3.3134	-0.06	-0.056619	-0.0602453	-0.0574397
16568	3.3136	-0.06	-0.0566206	-0.0602436	-0.057441
16569	3.3138	-0.06	-0.0566221	-0.0602418	-0.0574423
16570	3.314	-0.06	-0.0566236	-0.0602401	-0.0574436
16571	3.3142	-0.06	-0.0566251	-0.0602383	-0.0574448
16572	3.3144	-0.06	-0.0566266	-0.0602366	-0.0574461
16573	3.3146	-0.06	-0.0566281	-0.0602349	-0.0574474
16574	3.3148	-0.06	-0.0566296	-0.0602332	-0.0574486
16575	3.315	-0.06	-0.0566311	-0.0602314	-0.0574499
16576	3.3152	-0.06	-0.0566325	-0.0602297	-0.0574511
16577	3.3154	-0.06	-0.056634	-0.060228	-0.0574523
16578	3.3156	-0.06	-0.0566355	-0.0602263	-0.0574536
16579	3.3158	-0.06	-0.0566369	-0.0602246	-0.0574548
16580	3.316	-0.06	-0.0566384	-0.060223	-0.057456
16581	3.3162	-0.06	-0.0566398	-0.0602213	-0.0574573
16582	3.3164	-0.06	-0.0566413	-0.0602196	-0.0574585
16583	3.3166	-0.06	-0.0566427	-0.0602179	-0.0574597
16584	3.3168	-0.06	-0.0566442	-0.0602163	-0.0574609
16585	3.317	-0.06	-0.0566456	-0.0602146	-0.0574621
16586	3.3172	-0.06	-0.056647	-0.0602129	-0.0574633
16587	3.3174	-0.06	-0.0566484	-0.0602113	-0.0574645
16588	3.3176	-0.06	-0.0566498	-0.0602096	-0.0574657
16589	3.3178	-0.06	-0.0566512	-0.060208	-0.0574669
16590	3.318	-0.06	-0.0566526	-0.0602064	-0.057468
16591	3.3182	-0.06	-0.056654	-0.0602047	-0.0574692
16592	3.3184	-0.06	-0.0566554	-0.0602031	-0.0574704
16593	3.3186	-0.06	-0.0566568	-0.0602015	-0.0574716
16594	3.3188	-0.06	-0.0566582	-0.0601999	-0.0574727
16595	3.319	-0.06	-0.0566596	-0.0601983	-0.0574739
16596	3.3192	-0.06	-0.0566609	-0.0601967	-0.057475
16597	3.3194	-0.06	-0.0566623	-0.0601951	-0.0574762
16598	3.3196	-0.06	-0.0566636	-0.0601935	-0.0574773
16599	3.3198	-0.06	-0.056665	-0.0601919	-0.0574785
16600	3.32	-0.06	-0.0566664	-0.0601903	-0.0574796
16601	3.3202	-0.06	-0.0566677	-0.0601887	-0.0574808
16602	3.3204	-0.06	-0.056669	-0.0601871	-0.0574819
16603	3.3206	-0.06	-0.0566704	-0.0601856	-0.057483
16604	3.3208	-0.06	-0.0566717	-0.060184	-0.0574841
16605	3.321	-0.06	-0.056673	-0.0601824	-0.0574852
16606	3.3212	-0.06	-0.0566743	-0.0601809	-0.0574864
16607	3.3214	-0.06	-0.0566757	-0.0601793	-0.0574875
16608	3.3216	-0.06	-0.056677	-0.0601778	-0.0574886
16609	3.3218	-0.06	-0.0566783	-0.0601762	-0.0574897
16610	3.322	-0.06	-0.0566796	-0.0601747	-0.0574908
16611	3.3222	-0.06	-0.0566809	-0.0601732	-0.0574919
16612	3.3224	-0.06	-0.0566822	-0.0601716	-0.057493
16613	3.3226	-0.06	-0.0566835	-0.0601701	-0.057494
16614	3.3228	-0.06	-0.0566847	-0.0601686	-0.0574951
16615	3.323	-0.06	-0.056686	-0.0601671	-0.0574962
16616	3.3232	-0.06	-0.0566873	-0.0601656	-0.0574973
16617	3.3234	-0.06	-0.0566886	-0.0601641	-0.0574984
16618	3.3236	-0.06	-0.0566898	-0.0601626	-0.0574994
16619	3.3238	-0.06	-0.0566911	-0.0601611	-0.0575005
16620	3.324	-0.06	-0.0566923	-0.0601596	-0.0575015
16621	3.3242	-0.06	-0.0566936	-0.0601581	-0.0575026
16622	3.3244	-0.06	-0.0566948	-0.0601566	-0.0575036
16623	3.3246	-0.06	-0.0566961	-0.0601551	-0.0575047
16624	3.3248	-0.06	-0.0566973	-0.0601537	-0.0575057
16625	3.325	-0.06	-0.0566985	-0.0601522	-0.0575068
16626	3.3252	-0.06	-0.0566998	-0.0601507	-0.0575078
16627	3.3254	-0.06	-0.056701	-0.0601493	-0.0575089
16628	3.3256	-0.06	-0.0567022	-0.0601478	-0.0575099
16629	3.3258	-0.06	-0.0567034	-0.0601464	-0.0575109
16630	3.326	-0.06	-0.0567046	-0.0601449	-0.0575119
16631	3.3262	-0.06	-0.0567059	-0.0601435	-0.057513
16632	3.3264	-0.06	-0.0567071	-0.0601421	-0.057514
16633	3.3266	-0.06	-0.0567083	-0.0601406	-0.057515
16634	3.3268	-0.06	-0.0567095	-0.0601392	-0.057516
16635	3.327	-0.06	-0.0567106	-0.0601378	-0.057517
16636	3.3272	-0.06	-0.0567118	-0.0601363	-0.057518
16637	3.3274	-0.06	-0.056713	-0.0601349	-0.057519
16638	3.3276	-0.06	-0.0567142	-0.0601335	-0.05752
16639	3.3278	-0.06	-0.0567154	-0.0601321	-0.057521
16640	3.328	-0.06	-0.0567165	-0.0601307	-0.057522
16641	3.3282	-0.06	-0.0567177	-0.0601293	-0.057523
16642	3.3284	-0.06	-0.0567189	-0.0601279	-0.0575239
16643	3.3286	-0.06	-0.05672	-0.0601265	-0.0575249
16644	3.3288	-0.06	-0.0567212	-0.0601251	-0.0575259
16645	3.329	-0.06	-0.0567223	-0.0601237	-0.0575269
16646	3.3292	-0.06	-0.0567235	-0.0601224	-0.0575278
16647	3.3294	-0.06	-0.0567246	-0.060121	-0.0575288
16648	3.3296	-0.06	-0.0567258	-0.0601196	-0.0575298
16649	3.3298	-0.06	-0.0567269	-0.0601182	-0.0575307
16650	3.33	-0.06	-0.056728	-0.0601169	-0.0575317
16651	3.3302	-0.06	-0.0567292	-0.0601155	-0.0575326
16652	3.3304	-0.06	-0.0567303	-0.0601142	-0.0575336
16653	3.3306	-0.06	-0.0567314	-0.0601128	-0.0575345
16654	3.3308	-0.06	-0.0567325	-0.0601115	-0.0575355
16655	3.331	-0.06	-0.0567336	-0.0601101	-0.0575364
16656	3.3312	-0.06	-0.0567348	-0.0601088	-0.0575373
16657	3.3314	-0.06	-0.0567359	-0.0601074	-0.0575383
16658	3.3316	-0.06	-0.056737	-0.0601061	-0.0575392
16659	3.3318	-0.06	-0.0567381	-0.0601048	-0.0575401
16660	3.332	-0.06	-0.0567392	-0.0601035	-0.057541
16661	3.3322	-0.06	-0.0567403	-0.0601021	-0.057542
16662	3.3324	-0.06	-0.0567413	-0.0601008	-0.0575429
16663	3.3326	-0.06	-0.0567424	-0.0600995	-0.0575438
16664	3.3328	-0.06	-0.0567435	-0.0600982	-0.0575447
16665	3.333	-0.06	-0.0567446	-0.0600969	-0.0575456
16666	3.3332	-0.06	-0.0567457	-0.0600956	-0.0575465
16667	3.3334	-0.06	-0.0567467	-0.0600943	-0.0575474
16668	3.3336	-0.06	-0.0567478	-0.060093	-0.0575483
16669	3.3338	-0.06	-0.0567489	-0.0600917	-0.0575492
16670	3.334	-0.06	-0.0567499	-0.0600904	-0.0575501
16671	3.3342	-0.06	-0.056751	-0.0600891	-0.057551
16672	3.3344	-0.06	-0.056752	-0.0600879	-0.0575519
16673	3.3346	-0.06	-0.0567531	-0.0600866	-0.0575528
16674	3.3348	-0.06	-0.0567541	-0.0600853	-0.0575537
16675	3.335	-0.06	-0.0567552	-0.060084	-0.0575545
16676	3.3352	-0.06	-0.0567562	-0.0600828	-0.0575554
16677	3.3354	-0.06	-0.0567572	-0.0600815	-0.0575563
16678	3.3356	-0.06	-0.0567583	-0.0600803	-0.0575572
16679	3.3358	-0.06	-0.0567593	-0.060079	-0.057558
16680	3.336	-0.06	-0.0567603	-0.0600777	-0.0575589
16681	3.3362	-0.06	-0.0567614	-0.0600765	-0.0575598
16682	3.3364	-0.06	-0.0567624	-0.0600753	-0.0575606
16683	3.3366	-0.06	-0.0567634	-0.060074	-0.0575615
16684	3.3368	-0.06	-0.0567644	-0.0600728	-0.0575623
16685	3.337	-0.06	-0.0567654	-0.0600716	-0.0575632
16686	3.3372	-0.06	-0.0567664	-0.0600703	-0.057564
16687	3.3374	-0.06	-0.0567674	-0.0600691	-0.0575649
16688	3.3376	-0.06	-0.0567684	-0.0600679	-0.0575657
16689	3.3378	-0.06	-0.0567694	-0.0600667	-0.0575666
16690	3.338	-0.06	-0.0567704	-0.0600654	-0.0575674
16691	3.3382	-0.06	-0.0567714	-0.0600642	-0.0575682
16692	3.3384	-0.06	-0.0567724	-0.060063	-0.0575691
16693	3.3386	-0.06	-0.0567734	-0.0600618	-0.0575699
16694	3.3388	-0.06	-0.0567744	-0.0600606	-0.0575707
16695	3.339	-0.06	-0.0567753	-0.0600594	-0.0575715
16696	3.3392	-0.06	-0.0567763	-0.0600582	-0.0575724
16697	3.3394	-0.06	-0.0567773	-0.060057	-0.0575732
16698	3.3396	-0.06	-0.0567783	-0.0600558	-0.057574
16699	3.3398	-0.06	-0.0567792	-0.0600546	-0.0575748
16700	3.34	-0.06	-0.0567802	-0.0600535	-0.0575756
16701	3.3402	-0.06	-0.0567812	-0.0600523	-0.0575764
16702	3.3404	-0.06	-0.0567821	-0.0600511	-0.0575772
16703	3.3406	-0.06	-0.0567831	-0.0600499	-0.0575781
16704	3.3408	-0.06	-0.056784	-0.0600488	-0.0575789
16705	3.341	-0.06	-0.056785	-0.0600476	-0.0575797
16706	3.3412	-0.06	-0.0567859	-0.0600464	-0.0575804
16707	3.3414	-0.06	-0.0567868	-0.0600453	-0.0575812
16708	3.3416	-0.06	-0.0567878	-0.0600441	-0.057582
16709	3.3418	-0.06	-0.0567887	-0.060043	-0.0575828
16710	3.342	-0.06	-0.0567897	-0.0600418	-0.0575836
16711	3.3422	-0.06	-0.0567906	-0.0600407	-0.0575844
16712	3.3424	-0.06	-0.0567915	-0.0600395	-0.0575852
16713	3.3426	-0.06	-0.0567924	-0.0600384	-0.057586
16714	3.3428	-0.06	-0.0567934	-0.0600373	-0.0575867
16715	3.343	-0.06	-0.0567943	-0.0600361	-0.0575875
16716	3.3432	-0.06	-0.0567952	-0.060035	-0.0575883
16717	3.3434	-0.06	-0.0567961	-0.0600339	-0.057589
16718	3.3436	-0.06	-0.056797	-0.0600327	-0.0575898
16719	3.3438	-0.06	-0.0567979	-0.0600316	-0.0575906
16720	3.344	-0.06	-0.0567988	-0.0600305	-0.0575913
16721	3.3442	-0.06	-0.0567997	-0.0600294	-0.0575921
16722	3.3444	-0.06	-0.0568006	-0.0600283	-0.0575929
16723	3.3446	-0.06	-0.0568015	-0.0600272	-0.0575936
16724	3.3448	-0.06	-0.0568024	-0.0600261	-0.0575944
16725	3.345	-0.06	-0.0568033	-0.060025	-0.0575951
16726	3.3452	-0.06	-0.0568042	-0.0600239	-0.0575959
16727	3.3454	-0.06	-0.0568051	-0.0600228	-0.0575966
16728	3.3456	-0.06	-0.056806	-0.0600217	-0.0575974
16729	3.3458	-0.06	-0.0568069	-0.0600206	-0.0575981
16730	3.346	-0.06	-0.0568077	-0.0600195	-0.0575988
16731	3.3462	-0.06	-0.0568086	-0.0600184	-0.0575996
16732	3.3464	-0.06	-0.0568095	-0.0600173	-0.0576003
16733	3.3466	-0.06	-0.0568104	-0.0600162	-0.057601
16734	3.3468	-0.06	-0.0568112	-0.0600152	-0.0576018
16735	3.347	-0.06	-0.0568121	-0.0600141	-0.0576025
16736	3.3472	-0.06	-0.056813	-0.060013	-0.0576032
16737	3.3474	-0.06	-0.0568138	-0.060012	-0.057604
16738	3.3476	-0.06	-0.0568147	-0.0600109	-0.0576047
16739	3.3478	-0.06	-0.0568155	-0.0600098	-0.0576054
16740	3.348	-0.06	-0.0568164	-0.0600088	-0.0576061
16741	3.3482	-0.06	-0.0568172	-0.0600077	-0.0576068
16742	3.3484	-0.06	-0.0568181	-0.0600067	-0.0576075
16743	3.3486	-0.06	-0.0568189	-0.0600056	-0.0576082
16744	3.3488	-0.06	-0.0568198	-0.0600046	-0.057609
16745	3.349	-0.06	-0.0568206	-0.0600035	-0.0576097
16746	3.3492	-0.06	-0.0568214	-0.0600025	-0.0576104
16747	3.3494	-0.06	-0.0568223	-0.0600015	-0.0576111
16748	3.3496	-0.06	-0.0568231	-0.0600004	-0.0576118
16749	3.3498	-0.06	-0.0568239	-0.0599994	-0.0576125
16750	3.35	-0.06	-0.0568248	-0.0599984	-0.0576132
16751	3.3502	-0.0599999	-0.0568256	-0.0599973	-0.0576139
16752	3.3504	-0.0599997	-0.0568264	-0.0599963	-0.0576146
16753	3.3506	-0.0599995	-0.0568272	-0.0599953	-0.0576153
16754	3.3508	-0.0599992	-0.0568281	-0.0599943	-0.057616
16755	3.351	-0.0599989	-0.0568289	-0.0599932	-0.0576167
16756	3.3512	-0.0599985	-0.0568297	-0.0599922	-0.0576174
16757	3.3514	-0.0599981	-0.0568305	-0.0599912	-0.0576181
16758	3.3516	-0.0599976	-0.0568313	-0.0599902	-0.0576189
16759	3.3518	-0.0599971	-0.0568321	-0.0599892	-0.0576196
16760	3.352	-0.0599966	-0.0568329	-0.0599882	-0.0576204
16761	3.3522	-0.059996	-0.0568338	-0.0599872	-0.0576212
16762	3.3524	-0.0599954	-0.0568346	-0.0599862	-0.057622
16763	3.3526	-0.0599947	-0.0568354	-0.0599852	-0.0576228
16764	3.3528	-0.059994	-0.0568362	-0.0599842	-0.0576237
16765	3.353	-0.0599932	-0.0568371	-0.0599832	-0.0576245
16766	3.3532	-0.0599925	-0.0568379	-0.0599823	-0.0576254
16767	3.3534	-0.0599917	-0.0568388	-0.0599813	-0.0576263
16768	3.3536	-0.0599909	-0.0568396	-0.0599803	-0.0576273
16769	3.3538	-0.05999	-0.0568405	-0.0599793	-0.0576282
16770	3.354	-0.0599891	-0.0568414	-0.0599783	-0.0576292
16771	3.3542	-0.0599882	-0.0568422	-0.0599773	-0.0576302
16772	3.3544	-0.0599873	-0.0568431	-0.0599764	-0.0576312
16773	3.3546	-0.0599863	-0.056844	-0.0599754	-0.0576322
16774	3.3548	-0.0599853	-0.056845	-0.0599744	-0.0576333
16775	3.355	-0.0599843	-0.0568459	-0.0599734	-0.0576344
16776	3.3552	-0.0599833	-0.0568468	-0.0599724	-0.0576355
16777	3.3554	-0.0599823	-0.0568478	-0.0599715	-0.0576366
16778	3.3556	-0.0599812	-0.0568488	-0.0599705	-0.0576378
16779	3.3558	-0.0599801	-0.0568497	-0.0599695	-0.057639
16780	3.356	-0.059979	-0.0568507	-0.0599685	-0.0576402
16781	3.3562	-0.0599779	-0.0568518	-0.0599675	-0.0576414
16782	3.3564	-0.0599768	-0.0568528	-0.0599665	-0.0576427
16783	3.3566	-0.0599756	-0.0568538	-0.0599656	-0.0576439
16784	3.3568	-0.0599745	-0.0568549	-0.0599646	-0.0576453
16785	3.357	-0.0599733	-0.056856	-0.0599636	-0.0576466
16786	3.3572	-0.0599721	-0.0568571	-0.0599626	-0.0576479
16787	3.3574	-0.0599709	-0.0568582	-0.0599616	-0.0576493
16788	3.3576	-0.0599697	-0.0568594	-0.0599606	-0.0576507
16789	3.3578	-0.0599684	-0.0568605	-0.0599595	-0.0576521
16790	3.358	-0.0599672	-0.0568617	-0.0599585	-0.0576536
16791	3.3582	-0.0599659	-0.0568629	-0.0599575	-0.057655
16792	3.3584	-0.0599646	-0.0568641	-0.0599565	-0.0576565
16793	3.3586	-0.0599634	-0.0568654	-0.0599554	-0.057658
16794	3.3588	-0.0599621	-0.0568666	-0.0599544	-0.0576596
16795	3.359	-0.0599607	-0.0568679	-0.0599534	-0.0576611
16796	3.3592	-0.0599594	-0.0568692	-0.0599523	-0.0576627
16797	3.3594	-0.0599581	-0.0568706	-0.0599513	-0.0576643
16798	3.3596	-0.0599567	-0.0568719	-0.0599502	-0.0576659
16799	3.3598	-0.0599554	-0.0568733	-0.0599491	-0.0576676
16800	3.36	-0.059954	-0.0568747	-0.059948	-0.0576692
16801	3.3602	-0.0599526	-0.0568761	-0.0599469	-0.0576709
16802	3.3604	-0.0599512	-0.0568775	-0.0599458	-0.0576726
16803	3.3606	-0.0599498	-0.056879	-0.0599447	-0.0576744
16804	3.3608	-0.0599483	-0.0568804	-0.0599436	-0.0576761
16805	3.361	-0.0599469	-0.0568819	-0.0599425	-0.0576779
16806	3.3612	-0.0599455	-0.0568835	-0.0599413	-0.0576797
16807	3.3614	-0.059944	-0.056885	-0.0599402	-0.0576815
16808	3.3616	-0.0599425	-0.0568866	-0.059939	-0.0576833
16809	3.3618	-0.059941	-0.0568882	-0.0599379	-0.0576851
16810	3.362	-0.0599395	-0.0568898	-0.0599367	-0.057687
16811	3.3622	-0.059938	-0.0568914	-0.0599355	-0.0576889
16812	3.3624	-0.0599365	-0.0568931	-0.0599343	-0.0576908
16813	3.3626	-0.0599349	-0.0568948	-0.0599331	-0.0576927
16814	3.3628	-0.0599334	-0.0568965	-0.0599319	-0.0576947
16815	3.363	-0.0599318	-0.0568982	-0.0599306	-0.0576966
16816	3.3632	-0.0599302	-0.0568999	-0.0599294	-0.0576986
16817	3.3634	-0.0599286	-0.0569017	-0.0599281	-0.0577006
16818	3.3636	-0.059927	-0.0569035	-0.0599269	-0.0577026
16819	3.3638	-0.0599254	-0.0569053	-0.0599256	-0.0577046
16820	3.364	-0.0599238	-0.0569071	-0.0599243	-0.0577067
16821	3.3642	-0.0599221	-0.056909	-0.059923	-0.0577088
16822	3.3644	-0.0599204	-0.0569109	-0.0599217	-0.0577109
16823	3.3646	-0.0599187	-0.0569128	-0.0599203	-0.057713
16824	3.3648	-0.059917	-0.0569147	-0.059919	-0.0577151
16825	3.365	-0.0599153	-0.0569166	-0.0599176	-0.0577172
16826	3.3652	-0.0599136	-0.0569186	-0.0599162	-0.0577194
16827	3.3654	-0.0599118	-0.0569206	-0.0599149	-0.0577216
16828	3.3656	-0.0599101	-0.0569226	-0.0599134	-0.0577238
16829	3.3658	-0.0599083	-0.0569246	-0.059912	-0.057726
16830	3.366	-0.0599065	-0.0569267	-0.0599106	-0.0577282
16831	3.3662	-0.0599047	-0.0569288	-0.0599092	-0.0577305
16832	3.3664	-0.0599029	-0.0569308	-0.0599077	-0.0577327
16833	3.3666	-0.059901	-0.056933	-0.0599062	-0.057735
16834	3.3668	-0.0598991	-0.0569351	-0.0599047	-0.0577373
16835	3.367	-0.0598973	-0.0569373	-0.0599032	-0.0577396
16836	3.3672	-0.0598954	-0.0569394	-0.0599017	-0.057742
16837	3.3674	-0.0598934	-0.0569416	-0.0599002	-0.0577443
16838	3.3676	-0.0598915	-0.0569439	-0.0598987	-0.0577467
16839	3.3678	-0.0598895	-0.0569461	-0.0598971	-0.0577491
16840	3.368	-0.0598876	-0.0569484	-0.0598955	-0.0577515
16841	3.3682	-0.0598856	-0.0569507	-0.0598939	-0.0577539
16842	3.3684	-0.0598836	-0.056953	-0.0598923	-0.0577564
16843	3.3686	-0.0598815	-0.0569553	-0.0598907	-0.0577588
16844	3.3688	-0.0598795	-0.0569576	-0.0598891	-0.0577613
16845	3.369	-0.0598774	-0.05696	-0.0598874	-0.0577638
16846	3.3692	-0.0598754	-0.0569624	-0.0598858	-0.0577663
16847	3.3694	-0.0598732	-0.0569648	-0.0598841	-0.0577689
16848	3.3696	-0.0598711	-0.0569672	-0.0598824	-0.0577714
16849	3.3698	-0.059869	-0.0569697	-0.0598807	-0.057774
16850	3.37	-0.0598668	-0.0569722	-0.0598789	-0.0577766
16851	3.3702	-0.0598646	-0.0569747	-0.0598772	-0.0577792
16852	3.3704	-0.0598624	-0.0569772	-0.0598754	-0.0577818
16853	3.3706	-0.0598602	-0.0569797	-0.0598737	-0.0577845
16854	3.3708	-0.059858	-0.0569823	-0.0598719	-0.0577871
16855	3.371	-0.0598557	-0.0569849	-0.0598701	-0.0577898
16856	3.3712	-0.0598534	-0.0569875	-0.0598683	-0.0577925
16857	3.3714	-0.0598511	-0.0569901	-0.0598664	-0.0577952
16858	3.3716	-0.0598488	-0.0569928	-0.0598646	-0.057798
16859	3.3718	-0.0598464	-0.0569954	-0.0598627	-0.0578007
16860	3.372	-0.0598441	-0.0569981	-0.0598608	-0.0578035
16861	3.3722	-0.0598417	-0.0570008	-0.0598589	-0.0578063
16862	3.3724	-0.0598392	-0.0570036	-0.059857	-0.0578091
16863	3.3726	-0.0598368	-0.0570063	-0.0598551	-0.057812
16864	3.3728	-0.0598344	-0.0570091	-0.0598531	-0.0578148
16865	3.373	-0.0598319	-0.0570119	-0.0598512	-0.0578177
16866	3.3732	-0.0598294	-0.0570147	-0.0598492	-0.0578206
16867	3.3734	-0.0598269	-0.0570176	-0.0598472	-0.0578235
16868	3.3736	-0.0598243	-0.0570204	-0.0598452	-0.0578264
16869	3.3738	-0.0598218	-0.0570233	-0.0598431	-0.0578294
16870	3.374	-0.0598192	-0.0570262	-0.0598411	-0.0578323
16871	3.3742	-0.0598166	-0.0570291	-0.059839	-0.0578353
16872	3.3744	-0.0598139	-0.0570321	-0.0598369	-0.0578383
16873	3.3746	-0.0598113	-0.0570351	-0.0598348	-0.0578414
16874	3.3748	-0.0598086	-0.0570381	-0.0598327	-0.0578444
16875	3.375	-0.0598059	-0.0570411	-0.0598306	-0.0578475
16876	3.3752	-0.0598032	-0.0570441	-0.0598284	-0.0578506
16877	3.3754	-0.0598004	-0.0570472	-0.0598263	-0.0578537
16878	3.3756	-0.0597977	-0.0570503	-0.0598241	-0.0578568
16879	3.3758	-0.0597949	-0.0570534	-0.0598219	-0.05786
16880	3.376	-0.0597921	-0.0570565	-0.0598197	-0.0578631
16881	3.3762	-0.0597892	-0.0570597	-0.0598175	-0.0578663
16882	3.3764	-0.0597864	-0.0570629	-0.0598152	-0.0578695
16883	3.3766	-0.0597835	-0.0570661	-0.0598129	-0.0578728
16884	3.3768	-0.0597806	-0.0570693	-0.0598106	-0.057876
16885	3.377	-0.0597776	-0.0570726	-0.0598083	-0.0578793
16886	3.3772	-0.0597747	-0.0570758	-0.059806	-0.0578826
16887	3.3774	-0.0597717	-0.0570791	-0.0598037	-0.0578859
16888	3.3776	-0.0597687	-0.0570824	-0.0598013	-0.0578893
16889	3.3778	-0.0597657	-0.0570858	-0.059799	-0.0578926
16890	3.378	-0.0597626	-0.0570892	-0.0597966	-0.057896
16891	3.3782	-0.0597596	-0.0570925	-0.0597942	-0.0578994
16892	3.3784	-0.0597565	-0.057096	-0.0597917	-0.0579028
16893	3.3786	-0.0597533	-0.0570994	-0.0597893	-0.0579063
16894	3.3788	-0.0597502	-0.0571029	-0.0597868	-0.0579097
16895	3.379	-0.059747	-0.0571064	-0.0597843	-0.0579132
16896	3.3792	-0.0597438	-0.0571099	-0.0597818	-0.0579167
16897	3.3794	-0.0597406	-0.0571134	-0.0597793	-0.0579202
16898	3.3796	-0.0597374	-0.057117	-0.0597768	-0.0579238
16899	3.3798	-0.0597341	-0.0571205	-0.0597742	-0.0579274
16900	3.38	-0.0597308	-0.0571242	-0.0597717	-0.0579309
16901	3.3802	-0.0597275	-0.0571278	-0.0597691	-0.0579346
16902	3.3804	-0.0597241	-0.0571315	-0.0597664	-0.0579382
16903	3.3806	-0.0597208	-0.0571351	-0.0597638	-0.0579419
16904	3.3808	-0.0597174	-0.0571388	-0.0597612	-0.0579455
16905	3.381	-0.059714	-0.0571426	-0.0597585	-0.0579492
16906	3.3812	-0.0597105	-0.0571463	-0.0597558	-0.057953
16907	3.3814	-0.059707	-0.0571501	-0.0597531	-0.0579567
16908	3.3816	-0.0597035	-0.0571539	-0.0597504	-0.0579605
16909	3.3818	-0.0597	-0.0571578	-0.0597476	-0.0579643
16910	3.382	-0.0596965	-0.0571616	-0.0597449	-0.0579681
16911	3.3822	-0.0596929	-0.0571655	-0.0597421	-0.0579719
16912	3.3824	-0.0596893	-0.0571694	-0.0597393	-0.0579757
16913	3.3826	-0.0596857	-0.0571734	-0.0597364	-0.0579796
16914	3.3828	-0.059682	-0.0571773	-0.0597336	-0.0579835
16915	3.383	-0.0596783	-0.0571813	-0.0597307	-0.0579874
16916	3.3832	-0.0596746	-0.0571854	-0.0597278	-0.0579914
16917	3.3834	-0.0596709	-0.0571894	-0.0597249	-0.0579954
16918	3.3836	-0.0596672	-0.0571935	-0.059722	-0.0579993
16919	3.3838	-0.0596634	-0.0571976	-0.0597191	-0.0580034
16920	3.384	-0.0596596	-0.0572017	-0.0597161	-0.0580074
16921	3.3842	-0.0596557	-0.0572058	-0.0597131	-0.0580114
16922	3.3844	-0.0596519	-0.05721	-0.0597101	-0.0580155
16923	3.3846	-0.059648	-0.0572142	-0.0597071	-0.0580196
16924	3.3848	-0.059644	-0.0572184	-0.059704	-0.0580237
16925	3.385	-0.0596401	-0.0572227	-0.0597009	-0.0580279
16926	3.3852	-0.0596361	-0.057227	-0.0596978	-0.0580321
16927	3.3854	-0.0596321	-0.0572313	-0.0596947	-0.0580362
16928	3.3856	-0.0596281	-0.0572356	-0.0596916	-0.0580405
16929	3.3858	-0.059624	-0.05724	-0.0596884	-0.0580447
16930	3.386	-0.0596199	-0.0572444	-0.0596853	-0.058049
16931	3.3862	-0.0596158	-0.0572488	-0.059682	-0.0580532
16932	3.3864	-0.0596117	-0.0572533	-0.0596788	-0.0580576
16933	3.3866	-0.0596075	-0.0572577	-0.0596756	-0.0580619
16934	3.3868	-0.0596033	-0.0572622	-0.0596723	-0.0580662
16935	3.387	-0.0595991	-0.0572668	-0.059669	-0.0580706
16936	3.3872	-0.0595948	-0.0572713	-0.0596657	-0.058075
16937	3.3874	-0.0595905	-0.0572759	-0.0596624	-0.0580794
16938	3.3876	-0.0595862	-0.0572805	-0.059659	-0.0580839
16939	3.3878	-0.0595819	-0.0572852	-0.0596556	-0.0580883
