TimeSlice	Time	L Hip PF ext IN	L Hip PF flx IN	L Hip PF ext	L Hip PF flx
90	0.018	-0.0596955	-0.0597488	-0.0599412	-0.0603095
91	0.0182	-0.0597038	-0.0597586	-0.0599366	-0.0602968
92	0.0184	-0.0597116	-0.0597681	-0.059932	-0.0602842
93	0.0186	-0.0597188	-0.0597772	-0.0599273	-0.0602718
94	0.0188	-0.0597254	-0.0597859	-0.0599227	-0.0602595
95	0.019	-0.0597315	-0.0597943	-0.0599179	-0.0602475
96	0.0192	-0.059737	-0.0598024	-0.0599132	-0.0602356
97	0.0194	-0.0597421	-0.0598101	-0.0599085	-0.0602239
98	0.0196	-0.0597466	-0.0598176	-0.0599037	-0.0602124
99	0.0198	-0.0597507	-0.0598247	-0.059899	-0.0602011
100	0.02	-0.0597543	-0.0598316	-0.0598942	-0.06019
101	0.0202	-0.0597575	-0.0598382	-0.0598894	-0.0601791
102	0.0204	-0.0597603	-0.0598446	-0.0598846	-0.0601685
103	0.0206	-0.0597627	-0.0598507	-0.0598798	-0.0601581
104	0.0208	-0.0597647	-0.0598565	-0.059875	-0.0601479
105	0.021	-0.0597663	-0.0598621	-0.0598703	-0.060138
106	0.0212	-0.0597675	-0.0598675	-0.0598655	-0.0601283
107	0.0214	-0.0597685	-0.0598727	-0.0598607	-0.0601188
108	0.0216	-0.0597691	-0.0598777	-0.059856	-0.0601096
109	0.0218	-0.0597694	-0.0598825	-0.0598512	-0.0601006
110	0.022	-0.0597693	-0.0598871	-0.0598465	-0.0600918
111	0.0222	-0.059769	-0.0598916	-0.0598418	-0.0600833
112	0.0224	-0.0597685	-0.0598958	-0.0598371	-0.0600751
113	0.0226	-0.0597676	-0.0598999	-0.0598324	-0.060067
114	0.0228	-0.0597665	-0.0599038	-0.0598277	-0.0600592
115	0.023	-0.0597652	-0.0599076	-0.059823	-0.0600517
116	0.0232	-0.0597636	-0.0599112	-0.0598184	-0.0600444
117	0.0234	-0.0597618	-0.0599147	-0.0598138	-0.0600373
118	0.0236	-0.0597598	-0.059918	-0.0598092	-0.0600304
119	0.0238	-0.0597577	-0.0599212	-0.0598046	-0.0600238
120	0.024	-0.0597553	-0.0599243	-0.0598	-0.0600174
121	0.0242	-0.0597527	-0.0599273	-0.0597955	-0.0600112
122	0.0244	-0.05975	-0.0599302	-0.059791	-0.0600053
123	0.0246	-0.059747	-0.0599329	-0.0597865	-0.0599995
124	0.0248	-0.059744	-0.0599355	-0.059782	-0.059994
125	0.025	-0.0597408	-0.0599377	-0.0597776	-0.0599887
126	0.0252	-0.0597374	-0.0599394	-0.0597732	-0.0599837
127	0.0254	-0.0597339	-0.0599408	-0.0597688	-0.0599788
128	0.0256	-0.0597303	-0.0599418	-0.0597645	-0.0599741
129	0.0258	-0.0597266	-0.0599425	-0.0597603	-0.0599696
130	0.026	-0.0597227	-0.0599429	-0.0597561	-0.0599653
131	0.0262	-0.0597188	-0.059943	-0.059752	-0.0599612
132	0.0264	-0.0597148	-0.0599428	-0.059748	-0.0599573
133	0.0266	-0.0597106	-0.0599425	-0.059744	-0.0599536
134	0.0268	-0.0597064	-0.0599419	-0.0597401	-0.0599501
135	0.027	-0.0597022	-0.0599411	-0.0597364	-0.0599467
136	0.0272	-0.0596979	-0.0599401	-0.0597327	-0.0599436
137	0.0274	-0.0596935	-0.059939	-0.0597291	-0.0599405
138	0.0276	-0.0596891	-0.0599378	-0.0597256	-0.0599377
139	0.0278	-0.0596846	-0.0599364	-0.0597222	-0.059935
140	0.028	-0.0596802	-0.0599349	-0.0597189	-0.0599324
141	0.0282	-0.0596757	-0.0599333	-0.0597156	-0.05993
142	0.0284	-0.0596712	-0.0599316	-0.0597125	-0.0599278
143	0.0286	-0.0596666	-0.0599299	-0.0597094	-0.0599257
144	0.0288	-0.0596621	-0.059928	-0.0597064	-0.0599237
145	0.029	-0.0596576	-0.0599262	-0.0597036	-0.0599219
146	0.0292	-0.0596531	-0.0599243	-0.0597007	-0.0599202
147	0.0294	-0.0596486	-0.0599223	-0.059698	-0.0599185
148	0.0296	-0.0596441	-0.0599204	-0.0596954	-0.0599171
149	0.0298	-0.0596396	-0.0599184	-0.0596928	-0.0599157
150	0.03	-0.0596352	-0.0599165	-0.0596903	-0.0599144
151	0.0302	-0.0596307	-0.0599145	-0.0596879	-0.0599133
152	0.0304	-0.0596263	-0.0599125	-0.0596855	-0.0599122
153	0.0306	-0.059622	-0.0599106	-0.0596832	-0.0599112
154	0.0308	-0.0596177	-0.0599086	-0.0596809	-0.0599103
155	0.031	-0.0596134	-0.0599067	-0.0596787	-0.0599095
156	0.0312	-0.0596091	-0.0599048	-0.0596766	-0.0599088
157	0.0314	-0.0596049	-0.059903	-0.0596745	-0.0599082
158	0.0316	-0.0596008	-0.0599011	-0.0596725	-0.0599076
159	0.0318	-0.0595967	-0.0598994	-0.0596705	-0.0599071
160	0.032	-0.0595926	-0.0598976	-0.0596685	-0.0599067
161	0.0322	-0.0595886	-0.0598959	-0.0596666	-0.0599063
162	0.0324	-0.0595846	-0.0598943	-0.0596647	-0.059906
163	0.0326	-0.0595807	-0.0598926	-0.0596629	-0.0599057
164	0.0328	-0.0595768	-0.0598911	-0.0596611	-0.0599055
165	0.033	-0.0595729	-0.0598896	-0.0596593	-0.0599053
166	0.0332	-0.0595691	-0.0598881	-0.0596575	-0.0599052
167	0.0334	-0.0595654	-0.0598867	-0.0596558	-0.0599051
168	0.0336	-0.0595617	-0.0598853	-0.059654	-0.0599051
169	0.0338	-0.059558	-0.059884	-0.0596523	-0.0599051
170	0.034	-0.0595544	-0.0598827	-0.0596506	-0.0599051
171	0.0342	-0.0595509	-0.0598815	-0.059649	-0.0599052
172	0.0344	-0.0595473	-0.0598803	-0.0596473	-0.0599052
173	0.0346	-0.0595439	-0.0598792	-0.0596456	-0.0599054
174	0.0348	-0.0595404	-0.0598782	-0.059644	-0.0599055
175	0.035	-0.059537	-0.0598772	-0.0596423	-0.0599056
176	0.0352	-0.0595337	-0.0598762	-0.0596407	-0.0599058
177	0.0354	-0.0595303	-0.0598753	-0.059639	-0.059906
178	0.0356	-0.059527	-0.0598744	-0.0596374	-0.0599062
179	0.0358	-0.0595238	-0.0598736	-0.0596357	-0.0599064
180	0.036	-0.0595205	-0.0598728	-0.0596341	-0.0599066
181	0.0362	-0.0595174	-0.0598721	-0.0596324	-0.0599067
182	0.0364	-0.0595142	-0.0598714	-0.0596308	-0.0599069
183	0.0366	-0.059511	-0.0598708	-0.0596291	-0.0599069
184	0.0368	-0.0595079	-0.0598701	-0.0596274	-0.059907
185	0.037	-0.0595048	-0.0598695	-0.0596257	-0.059907
186	0.0372	-0.0595018	-0.059869	-0.0596241	-0.0599071
187	0.0374	-0.0594987	-0.0598684	-0.0596224	-0.059907
188	0.0376	-0.0594957	-0.0598679	-0.0596207	-0.059907
189	0.0378	-0.0594927	-0.0598674	-0.0596189	-0.059907
190	0.038	-0.0594897	-0.0598669	-0.0596172	-0.0599069
191	0.0382	-0.0594868	-0.0598664	-0.0596155	-0.0599068
192	0.0384	-0.0594838	-0.0598659	-0.0596138	-0.0599067
193	0.0386	-0.0594809	-0.0598655	-0.059612	-0.0599066
194	0.0388	-0.059478	-0.0598651	-0.0596103	-0.0599065
195	0.039	-0.0594751	-0.0598646	-0.0596086	-0.0599063
196	0.0392	-0.0594722	-0.0598642	-0.0596068	-0.0599062
197	0.0394	-0.0594693	-0.0598638	-0.0596051	-0.059906
198	0.0396	-0.0594664	-0.0598634	-0.0596033	-0.0599058
199	0.0398	-0.0594636	-0.059863	-0.0596016	-0.0599056
200	0.04	-0.0594607	-0.0598626	-0.0595998	-0.0599054
201	0.0402	-0.0594579	-0.0598622	-0.059598	-0.0599052
202	0.0404	-0.059455	-0.0598618	-0.0595963	-0.059905
203	0.0406	-0.0594522	-0.0598614	-0.0595945	-0.0599048
204	0.0408	-0.0594494	-0.059861	-0.0595928	-0.0599046
205	0.041	-0.0594466	-0.0598606	-0.059591	-0.0599044
206	0.0412	-0.0594438	-0.0598602	-0.0595893	-0.0599042
207	0.0414	-0.059441	-0.0598599	-0.0595875	-0.059904
208	0.0416	-0.0594383	-0.0598595	-0.0595858	-0.0599037
209	0.0418	-0.0594355	-0.0598591	-0.0595841	-0.0599035
210	0.042	-0.0594327	-0.0598587	-0.0595823	-0.0599033
211	0.0422	-0.05943	-0.0598583	-0.0595806	-0.059903
212	0.0424	-0.0594272	-0.059858	-0.0595789	-0.0599028
213	0.0426	-0.0594245	-0.0598576	-0.0595771	-0.0599026
214	0.0428	-0.0594218	-0.0598572	-0.0595754	-0.0599024
215	0.043	-0.0594191	-0.0598569	-0.0595737	-0.0599021
216	0.0432	-0.0594163	-0.0598565	-0.059572	-0.0599019
217	0.0434	-0.0594136	-0.0598561	-0.0595703	-0.0599017
218	0.0436	-0.0594109	-0.0598557	-0.0595686	-0.0599014
219	0.0438	-0.0594082	-0.0598554	-0.0595669	-0.0599012
220	0.044	-0.0594056	-0.059855	-0.0595653	-0.059901
221	0.0442	-0.0594029	-0.0598546	-0.0595636	-0.0599008
222	0.0444	-0.0594002	-0.0598543	-0.0595619	-0.0599005
223	0.0446	-0.0593976	-0.0598539	-0.0595603	-0.0599003
224	0.0448	-0.0593949	-0.0598535	-0.0595586	-0.0599001
225	0.045	-0.0593923	-0.0598532	-0.059557	-0.0598999
226	0.0452	-0.0593897	-0.0598528	-0.0595554	-0.0598997
227	0.0454	-0.0593871	-0.0598524	-0.0595537	-0.0598994
228	0.0456	-0.0593844	-0.0598521	-0.0595521	-0.0598992
229	0.0458	-0.0593818	-0.0598517	-0.0595505	-0.059899
230	0.046	-0.0593792	-0.0598514	-0.0595489	-0.0598988
231	0.0462	-0.0593767	-0.059851	-0.0595473	-0.0598986
232	0.0464	-0.0593741	-0.0598506	-0.0595457	-0.0598984
233	0.0466	-0.0593715	-0.0598503	-0.0595441	-0.0598982
234	0.0468	-0.059369	-0.0598499	-0.0595425	-0.0598979
235	0.047	-0.0593664	-0.0598496	-0.059541	-0.0598977
236	0.0472	-0.0593639	-0.0598492	-0.0595394	-0.0598975
237	0.0474	-0.0593614	-0.0598489	-0.0595378	-0.0598973
238	0.0476	-0.0593589	-0.0598485	-0.0595363	-0.0598971
239	0.0478	-0.0593564	-0.0598482	-0.0595347	-0.0598969
240	0.048	-0.0593539	-0.0598478	-0.0595332	-0.0598967
241	0.0482	-0.0593514	-0.0598475	-0.0595317	-0.0598964
242	0.0484	-0.0593489	-0.0598471	-0.0595301	-0.0598962
243	0.0486	-0.0593464	-0.0598468	-0.0595286	-0.059896
244	0.0488	-0.059344	-0.0598464	-0.0595271	-0.0598958
245	0.049	-0.0593415	-0.0598461	-0.0595256	-0.0598956
246	0.0492	-0.0593391	-0.0598457	-0.0595241	-0.0598953
247	0.0494	-0.0593367	-0.0598454	-0.0595226	-0.0598951
248	0.0496	-0.0593342	-0.059845	-0.0595211	-0.0598949
249	0.0498	-0.0593318	-0.0598447	-0.0595196	-0.0598946
250	0.05	-0.0593294	-0.0598443	-0.0595181	-0.0598944
251	0.0502	-0.059327	-0.059844	-0.0595166	-0.0598942
252	0.0504	-0.0593247	-0.0598436	-0.0595151	-0.0598939
253	0.0506	-0.0593223	-0.0598433	-0.0595137	-0.0598937
254	0.0508	-0.0593199	-0.0598429	-0.0595122	-0.0598934
255	0.051	-0.0593176	-0.0598426	-0.0595107	-0.0598932
256	0.0512	-0.0593152	-0.0598422	-0.0595093	-0.0598929
257	0.0514	-0.0593129	-0.0598419	-0.0595078	-0.0598927
258	0.0516	-0.0593105	-0.0598415	-0.0595064	-0.0598924
259	0.0518	-0.0593082	-0.0598411	-0.0595049	-0.0598921
260	0.052	-0.0593059	-0.0598408	-0.0595035	-0.0598919
261	0.0522	-0.0593036	-0.0598404	-0.059502	-0.0598916
262	0.0524	-0.0593013	-0.05984	-0.0595006	-0.0598913
263	0.0526	-0.059299	-0.0598397	-0.0594992	-0.059891
264	0.0528	-0.0592967	-0.0598393	-0.0594977	-0.0598907
265	0.053	-0.0592945	-0.0598389	-0.0594963	-0.0598904
266	0.0532	-0.0592922	-0.0598385	-0.0594949	-0.0598901
267	0.0534	-0.05929	-0.0598382	-0.0594935	-0.0598898
268	0.0536	-0.0592877	-0.0598378	-0.0594921	-0.0598895
269	0.0538	-0.0592855	-0.0598374	-0.0594907	-0.0598892
270	0.054	-0.0592832	-0.059837	-0.0594893	-0.0598889
271	0.0542	-0.059281	-0.0598366	-0.0594879	-0.0598886
272	0.0544	-0.0592788	-0.0598362	-0.0594865	-0.0598882
273	0.0546	-0.0592766	-0.0598358	-0.0594851	-0.0598879
274	0.0548	-0.0592744	-0.0598354	-0.0594837	-0.0598876
275	0.055	-0.0592722	-0.059835	-0.0594823	-0.0598872
276	0.0552	-0.05927	-0.0598346	-0.0594809	-0.0598869
277	0.0554	-0.0592678	-0.0598341	-0.0594795	-0.0598865
278	0.0556	-0.0592656	-0.0598337	-0.0594782	-0.0598861
279	0.0558	-0.0592635	-0.0598333	-0.0594768	-0.0598858
280	0.056	-0.0592613	-0.0598328	-0.0594755	-0.0598854
281	0.0562	-0.0592592	-0.0598324	-0.0594741	-0.059885
282	0.0564	-0.059257	-0.0598319	-0.0594727	-0.0598846
283	0.0566	-0.0592549	-0.0598315	-0.0594714	-0.0598843
284	0.0568	-0.0592528	-0.059831	-0.0594701	-0.0598839
285	0.057	-0.0592506	-0.0598305	-0.0594687	-0.0598835
286	0.0572	-0.0592485	-0.0598301	-0.0594674	-0.0598831
287	0.0574	-0.0592464	-0.0598296	-0.0594661	-0.0598826
288	0.0576	-0.0592443	-0.0598291	-0.0594647	-0.0598822
289	0.0578	-0.0592422	-0.0598286	-0.0594634	-0.0598818
290	0.058	-0.0592402	-0.0598281	-0.0594621	-0.0598814
291	0.0582	-0.0592381	-0.0598276	-0.0594608	-0.059881
292	0.0584	-0.059236	-0.0598271	-0.0594595	-0.0598805
293	0.0586	-0.0592339	-0.0598266	-0.0594582	-0.0598801
294	0.0588	-0.0592319	-0.0598261	-0.0594569	-0.0598796
295	0.059	-0.0592299	-0.0598255	-0.0594557	-0.0598792
296	0.0592	-0.0592278	-0.059825	-0.0594544	-0.0598787
297	0.0594	-0.0592258	-0.0598245	-0.0594531	-0.0598783
298	0.0596	-0.0592238	-0.0598239	-0.0594519	-0.0598778
299	0.0598	-0.0592217	-0.0598234	-0.0594506	-0.0598773
300	0.06	-0.0592197	-0.0598228	-0.0594493	-0.0598768
301	0.0602	-0.0592177	-0.0598222	-0.0594481	-0.0598764
302	0.0604	-0.0592158	-0.0598216	-0.0594469	-0.0598759
303	0.0606	-0.0592138	-0.0598211	-0.0594456	-0.0598754
304	0.0608	-0.0592118	-0.0598205	-0.0594444	-0.0598749
305	0.061	-0.0592098	-0.0598199	-0.0594432	-0.0598744
306	0.0612	-0.0592079	-0.0598193	-0.059442	-0.0598738
307	0.0614	-0.0592059	-0.0598186	-0.0594408	-0.0598733
308	0.0616	-0.059204	-0.059818	-0.0594396	-0.0598728
309	0.0618	-0.0592021	-0.0598174	-0.0594384	-0.0598723
310	0.062	-0.0592001	-0.0598168	-0.0594372	-0.0598717
311	0.0622	-0.0591982	-0.0598161	-0.0594361	-0.0598712
312	0.0624	-0.0591963	-0.0598155	-0.0594349	-0.0598707
313	0.0626	-0.0591944	-0.0598148	-0.0594337	-0.0598701
314	0.0628	-0.0591925	-0.0598141	-0.0594326	-0.0598695
315	0.063	-0.0591907	-0.0598135	-0.0594314	-0.059869
316	0.0632	-0.0591888	-0.0598128	-0.0594303	-0.0598684
317	0.0634	-0.0591869	-0.0598121	-0.0594292	-0.0598678
318	0.0636	-0.0591851	-0.0598114	-0.0594281	-0.0598673
319	0.0638	-0.0591833	-0.0598107	-0.059427	-0.0598667
320	0.064	-0.0591814	-0.05981	-0.0594258	-0.0598661
321	0.0642	-0.0591796	-0.0598093	-0.0594248	-0.0598655
322	0.0644	-0.0591778	-0.0598085	-0.0594237	-0.0598649
323	0.0646	-0.059176	-0.0598078	-0.0594226	-0.0598643
324	0.0648	-0.0591742	-0.0598071	-0.0594215	-0.0598637
325	0.065	-0.0591724	-0.0598063	-0.0594205	-0.059863
326	0.0652	-0.0591707	-0.0598056	-0.0594194	-0.0598624
327	0.0654	-0.0591689	-0.0598048	-0.0594184	-0.0598618
328	0.0656	-0.0591672	-0.059804	-0.0594173	-0.0598611
329	0.0658	-0.0591654	-0.0598032	-0.0594163	-0.0598605
330	0.066	-0.0591637	-0.0598024	-0.0594153	-0.0598598
331	0.0662	-0.059162	-0.0598016	-0.0594143	-0.0598592
332	0.0664	-0.0591603	-0.0598008	-0.0594133	-0.0598585
333	0.0666	-0.0591586	-0.0598	-0.0594123	-0.0598578
334	0.0668	-0.0591569	-0.0597992	-0.0594113	-0.0598572
335	0.067	-0.0591552	-0.0597983	-0.0594104	-0.0598565
336	0.0672	-0.0591536	-0.0597975	-0.0594094	-0.0598558
337	0.0674	-0.0591519	-0.0597966	-0.0594084	-0.0598551
338	0.0676	-0.0591503	-0.0597958	-0.0594075	-0.0598544
339	0.0678	-0.0591487	-0.0597949	-0.0594066	-0.0598537
340	0.068	-0.0591471	-0.059794	-0.0594056	-0.059853
341	0.0682	-0.0591455	-0.0597932	-0.0594047	-0.0598522
342	0.0684	-0.0591439	-0.0597923	-0.0594038	-0.0598515
343	0.0686	-0.0591423	-0.0597914	-0.0594029	-0.0598508
344	0.0688	-0.0591407	-0.0597904	-0.0594021	-0.05985
345	0.069	-0.0591392	-0.0597895	-0.0594012	-0.0598493
346	0.0692	-0.0591376	-0.0597886	-0.0594003	-0.0598485
347	0.0694	-0.0591361	-0.0597876	-0.0593995	-0.0598477
348	0.0696	-0.0591346	-0.0597867	-0.0593986	-0.059847
349	0.0698	-0.0591331	-0.0597857	-0.0593978	-0.0598462
350	0.07	-0.0591316	-0.0597848	-0.059397	-0.0598454
351	0.0702	-0.0591301	-0.0597838	-0.0593961	-0.0598446
352	0.0704	-0.0591286	-0.0597828	-0.0593953	-0.0598438
353	0.0706	-0.0591272	-0.0597818	-0.0593945	-0.059843
354	0.0708	-0.0591257	-0.0597808	-0.0593938	-0.0598422
355	0.071	-0.0591243	-0.0597798	-0.059393	-0.0598413
356	0.0712	-0.0591229	-0.0597787	-0.0593922	-0.0598405
357	0.0714	-0.0591215	-0.0597777	-0.0593915	-0.0598397
358	0.0716	-0.0591201	-0.0597766	-0.0593907	-0.0598388
359	0.0718	-0.0591187	-0.0597756	-0.05939	-0.0598379
360	0.072	-0.0591174	-0.0597745	-0.0593893	-0.0598371
361	0.0722	-0.059116	-0.0597734	-0.0593886	-0.0598362
362	0.0724	-0.0591147	-0.0597723	-0.0593879	-0.0598353
363	0.0726	-0.0591134	-0.0597712	-0.0593872	-0.0598344
364	0.0728	-0.0591121	-0.0597701	-0.0593865	-0.0598335
365	0.073	-0.0591108	-0.059769	-0.0593859	-0.0598326
366	0.0732	-0.0591095	-0.0597679	-0.0593852	-0.0598317
367	0.0734	-0.0591082	-0.0597667	-0.0593846	-0.0598308
368	0.0736	-0.059107	-0.0597656	-0.059384	-0.0598298
369	0.0738	-0.0591058	-0.0597644	-0.0593833	-0.0598289
370	0.074	-0.0591045	-0.0597632	-0.0593827	-0.0598279
371	0.0742	-0.0591033	-0.059762	-0.0593821	-0.059827
372	0.0744	-0.0591021	-0.0597608	-0.0593815	-0.059826
373	0.0746	-0.059101	-0.0597596	-0.059381	-0.059825
374	0.0748	-0.0590998	-0.0597584	-0.0593804	-0.059824
375	0.075	-0.0590987	-0.0597572	-0.0593799	-0.059823
376	0.0752	-0.0590975	-0.0597559	-0.0593793	-0.059822
377	0.0754	-0.0590964	-0.0597547	-0.0593788	-0.059821
378	0.0756	-0.0590953	-0.0597534	-0.0593783	-0.0598199
379	0.0758	-0.0590942	-0.0597521	-0.0593778	-0.0598189
380	0.076	-0.0590932	-0.0597508	-0.0593773	-0.0598179
381	0.0762	-0.0590921	-0.0597495	-0.0593768	-0.0598168
382	0.0764	-0.0590911	-0.0597482	-0.0593764	-0.0598157
383	0.0766	-0.05909	-0.0597469	-0.0593759	-0.0598146
384	0.0768	-0.059089	-0.0597455	-0.0593755	-0.0598136
385	0.077	-0.059088	-0.0597441	-0.0593751	-0.0598124
386	0.0772	-0.0590871	-0.0597428	-0.0593747	-0.0598113
387	0.0774	-0.0590861	-0.0597414	-0.0593743	-0.0598102
388	0.0776	-0.0590851	-0.05974	-0.0593739	-0.0598091
389	0.0778	-0.0590842	-0.0597386	-0.0593735	-0.0598079
390	0.078	-0.0590833	-0.0597372	-0.0593731	-0.0598068
391	0.0782	-0.0590824	-0.0597357	-0.0593728	-0.0598056
392	0.0784	-0.0590815	-0.0597343	-0.0593725	-0.0598044
393	0.0786	-0.0590807	-0.0597328	-0.0593721	-0.0598033
394	0.0788	-0.0590798	-0.0597313	-0.0593718	-0.0598021
395	0.079	-0.059079	-0.0597298	-0.0593715	-0.0598009
396	0.0792	-0.0590782	-0.0597283	-0.0593713	-0.0597996
397	0.0794	-0.0590774	-0.0597268	-0.059371	-0.0597984
398	0.0796	-0.0590766	-0.0597253	-0.0593707	-0.0597972
399	0.0798	-0.0590758	-0.0597237	-0.0593705	-0.0597959
400	0.08	-0.0590751	-0.0597222	-0.0593703	-0.0597946
401	0.0802	-0.0590744	-0.0597206	-0.0593701	-0.0597934
402	0.0804	-0.0590737	-0.059719	-0.0593699	-0.0597921
403	0.0806	-0.059073	-0.0597174	-0.0593697	-0.0597908
404	0.0808	-0.0590723	-0.0597158	-0.0593695	-0.0597895
405	0.081	-0.0590716	-0.0597141	-0.0593694	-0.0597881
406	0.0812	-0.059071	-0.0597125	-0.0593692	-0.0597868
407	0.0814	-0.0590704	-0.0597108	-0.0593691	-0.0597854
408	0.0816	-0.0590698	-0.0597091	-0.059369	-0.0597841
409	0.0818	-0.0590692	-0.0597074	-0.0593689	-0.0597827
410	0.082	-0.0590686	-0.0597057	-0.0593688	-0.0597813
411	0.0822	-0.0590681	-0.059704	-0.0593688	-0.0597799
412	0.0824	-0.0590676	-0.0597022	-0.0593687	-0.0597785
413	0.0826	-0.0590671	-0.0597005	-0.0593687	-0.0597771
414	0.0828	-0.0590666	-0.0596987	-0.0593687	-0.0597756
415	0.083	-0.0590661	-0.0596969	-0.0593687	-0.0597742
416	0.0832	-0.0590656	-0.0596951	-0.0593687	-0.0597727
417	0.0834	-0.0590652	-0.0596932	-0.0593687	-0.0597713
418	0.0836	-0.0590648	-0.0596914	-0.0593687	-0.0597698
419	0.0838	-0.0590644	-0.0596895	-0.0593688	-0.0597683
420	0.084	-0.059064	-0.0596877	-0.0593689	-0.0597667
421	0.0842	-0.0590637	-0.0596858	-0.059369	-0.0597652
422	0.0844	-0.0590633	-0.0596839	-0.0593691	-0.0597637
423	0.0846	-0.059063	-0.0596819	-0.0593692	-0.0597621
424	0.0848	-0.0590627	-0.05968	-0.0593693	-0.0597605
425	0.085	-0.0590625	-0.059678	-0.0593695	-0.0597589
426	0.0852	-0.0590622	-0.059676	-0.0593697	-0.0597573
427	0.0854	-0.059062	-0.059674	-0.0593698	-0.0597557
428	0.0856	-0.0590618	-0.059672	-0.0593701	-0.0597541
429	0.0858	-0.0590616	-0.05967	-0.0593703	-0.0597524
430	0.086	-0.0590614	-0.0596679	-0.0593705	-0.0597508
431	0.0862	-0.0590612	-0.0596658	-0.0593708	-0.0597491
432	0.0864	-0.0590611	-0.0596638	-0.059371	-0.0597474
433	0.0866	-0.059061	-0.0596616	-0.0593713	-0.0597457
434	0.0868	-0.0590609	-0.0596595	-0.0593716	-0.059744
435	0.087	-0.0590609	-0.0596574	-0.059372	-0.0597423
436	0.0872	-0.0590608	-0.0596552	-0.0593723	-0.0597405
437	0.0874	-0.0590608	-0.059653	-0.0593727	-0.0597388
438	0.0876	-0.0590608	-0.0596508	-0.059373	-0.059737
439	0.0878	-0.0590608	-0.0596486	-0.0593734	-0.0597352
440	0.088	-0.0590609	-0.0596463	-0.0593738	-0.0597334
441	0.0882	-0.0590609	-0.0596441	-0.0593742	-0.0597315
442	0.0884	-0.059061	-0.0596418	-0.0593747	-0.0597297
443	0.0886	-0.0590611	-0.0596395	-0.0593751	-0.0597278
444	0.0888	-0.0590613	-0.0596372	-0.0593755	-0.059726
445	0.089	-0.0590614	-0.0596348	-0.0593759	-0.0597241
446	0.0892	-0.0590616	-0.0596324	-0.0593764	-0.0597222
447	0.0894	-0.0590618	-0.0596301	-0.0593768	-0.0597202
448	0.0896	-0.059062	-0.0596277	-0.0593773	-0.0597183
449	0.0898	-0.0590622	-0.0596252	-0.0593778	-0.0597163
450	0.09	-0.0590624	-0.0596228	-0.0593782	-0.0597144
451	0.0902	-0.0590627	-0.0596203	-0.0593787	-0.0597124
452	0.0904	-0.059063	-0.0596178	-0.0593792	-0.0597104
453	0.0906	-0.0590633	-0.0596153	-0.0593797	-0.0597084
454	0.0908	-0.0590636	-0.0596128	-0.0593802	-0.0597063
455	0.091	-0.0590639	-0.0596102	-0.0593808	-0.0597043
456	0.0912	-0.0590643	-0.0596076	-0.0593813	-0.0597022
457	0.0914	-0.0590646	-0.059605	-0.0593819	-0.0597002
458	0.0916	-0.059065	-0.0596024	-0.0593824	-0.0596981
459	0.0918	-0.0590654	-0.0595998	-0.059383	-0.059696
460	0.092	-0.0590658	-0.0595971	-0.0593836	-0.0596939
461	0.0922	-0.0590663	-0.0595945	-0.0593842	-0.0596917
462	0.0924	-0.0590667	-0.0595918	-0.0593849	-0.0596896
463	0.0926	-0.0590672	-0.059589	-0.0593855	-0.0596875
464	0.0928	-0.0590677	-0.0595863	-0.0593861	-0.0596853
465	0.093	-0.0590682	-0.0595835	-0.0593868	-0.0596831
466	0.0932	-0.0590687	-0.0595808	-0.0593875	-0.0596809
467	0.0934	-0.0590693	-0.059578	-0.0593882	-0.0596787
468	0.0936	-0.0590698	-0.0595751	-0.0593889	-0.0596765
469	0.0938	-0.0590704	-0.0595723	-0.0593896	-0.0596743
470	0.094	-0.059071	-0.0595694	-0.0593904	-0.0596721
471	0.0942	-0.0590716	-0.0595666	-0.0593911	-0.0596698
472	0.0944	-0.0590723	-0.0595637	-0.0593919	-0.0596676
473	0.0946	-0.0590729	-0.0595607	-0.0593927	-0.0596653
474	0.0948	-0.0590736	-0.0595578	-0.0593935	-0.059663
475	0.095	-0.0590743	-0.0595548	-0.0593943	-0.0596607
476	0.0952	-0.059075	-0.0595519	-0.0593951	-0.0596584
477	0.0954	-0.0590758	-0.0595489	-0.059396	-0.0596561
478	0.0956	-0.0590765	-0.0595459	-0.0593969	-0.0596538
479	0.0958	-0.0590773	-0.0595428	-0.0593977	-0.0596515
480	0.096	-0.0590781	-0.0595398	-0.0593986	-0.0596491
481	0.0962	-0.0590789	-0.0595367	-0.0593996	-0.0596468
482	0.0964	-0.0590797	-0.0595336	-0.0594005	-0.0596444
483	0.0966	-0.0590806	-0.0595305	-0.0594014	-0.059642
484	0.0968	-0.0590815	-0.0595274	-0.0594024	-0.0596397
485	0.097	-0.0590824	-0.0595243	-0.0594034	-0.0596373
486	0.0972	-0.0590833	-0.0595211	-0.0594044	-0.0596349
487	0.0974	-0.0590842	-0.0595179	-0.0594054	-0.0596325
488	0.0976	-0.0590852	-0.0595148	-0.0594065	-0.05963
489	0.0978	-0.0590862	-0.0595115	-0.0594075	-0.0596276
490	0.098	-0.0590872	-0.0595083	-0.0594086	-0.0596251
491	0.0982	-0.0590882	-0.0595051	-0.0594097	-0.0596227
492	0.0984	-0.0590892	-0.0595018	-0.0594108	-0.0596202
493	0.0986	-0.0590903	-0.0594986	-0.0594119	-0.0596177
494	0.0988	-0.0590914	-0.0594953	-0.0594131	-0.0596153
