TimeSlice	Time	L RG ext IN	L RG flx IN	L RG ext	L RG flx
407	0.0814	-0.0557933	-0.06	-0.0566018	-0.0613081
408	0.0816	-0.0557929	-0.06	-0.0566015	-0.0613068
409	0.0818	-0.0557926	-0.06	-0.0566012	-0.0613055
410	0.082	-0.0557923	-0.06	-0.0566009	-0.0613041
411	0.0822	-0.0557919	-0.06	-0.0566005	-0.0613028
412	0.0824	-0.0557916	-0.06	-0.0566002	-0.0613015
413	0.0826	-0.0557913	-0.06	-0.0565999	-0.0613002
414	0.0828	-0.055791	-0.06	-0.0565996	-0.0612989
415	0.083	-0.0557906	-0.06	-0.0565992	-0.0612976
416	0.0832	-0.0557903	-0.06	-0.0565989	-0.0612963
417	0.0834	-0.05579	-0.06	-0.0565986	-0.061295
418	0.0836	-0.0557896	-0.06	-0.0565983	-0.0612937
419	0.0838	-0.0557893	-0.06	-0.0565979	-0.0612924
420	0.084	-0.055789	-0.06	-0.0565976	-0.0612911
421	0.0842	-0.0557887	-0.06	-0.0565973	-0.0612898
422	0.0844	-0.0557883	-0.06	-0.056597	-0.0612885
423	0.0846	-0.055788	-0.06	-0.0565967	-0.0612872
424	0.0848	-0.0557877	-0.06	-0.0565963	-0.0612859
425	0.085	-0.0557874	-0.06	-0.056596	-0.0612846
426	0.0852	-0.0557871	-0.06	-0.0565957	-0.0612833
427	0.0854	-0.0557867	-0.06	-0.0565954	-0.0612821
428	0.0856	-0.0557864	-0.06	-0.0565951	-0.0612808
429	0.0858	-0.0557861	-0.06	-0.0565948	-0.0612795
430	0.086	-0.0557858	-0.06	-0.0565944	-0.0612782
431	0.0862	-0.0557855	-0.06	-0.0565941	-0.061277
432	0.0864	-0.0557851	-0.06	-0.0565938	-0.0612757
433	0.0866	-0.0557848	-0.06	-0.0565935	-0.0612744
434	0.0868	-0.0557845	-0.06	-0.0565932	-0.0612731
435	0.087	-0.0557842	-0.06	-0.0565929	-0.0612719
436	0.0872	-0.0557839	-0.06	-0.0565925	-0.0612706
437	0.0874	-0.0557835	-0.06	-0.0565922	-0.0612693
438	0.0876	-0.0557832	-0.06	-0.0565919	-0.0612681
439	0.0878	-0.0557829	-0.06	-0.0565916	-0.0612668
440	0.088	-0.0557826	-0.06	-0.0565913	-0.0612656
441	0.0882	-0.0557823	-0.06	-0.056591	-0.0612643
442	0.0884	-0.055782	-0.06	-0.0565907	-0.061263
443	0.0886	-0.0557817	-0.06	-0.0565904	-0.0612618
444	0.0888	-0.0557813	-0.06	-0.0565901	-0.0612605
445	0.089	-0.055781	-0.06	-0.0565897	-0.0612593
446	0.0892	-0.0557807	-0.06	-0.0565894	-0.061258
447	0.0894	-0.0557804	-0.06	-0.0565891	-0.0612568
448	0.0896	-0.0557801	-0.06	-0.0565888	-0.0612555
449	0.0898	-0.0557798	-0.06	-0.0565885	-0.0612543
450	0.09	-0.0557795	-0.06	-0.0565882	-0.0612531
451	0.0902	-0.0557792	-0.06	-0.0565879	-0.0612518
452	0.0904	-0.0557789	-0.06	-0.0565876	-0.0612506
453	0.0906	-0.0557786	-0.06	-0.0565873	-0.0612493
454	0.0908	-0.0557782	-0.06	-0.056587	-0.0612481
455	0.091	-0.0557779	-0.06	-0.0565867	-0.0612469
456	0.0912	-0.0557776	-0.06	-0.0565864	-0.0612457
457	0.0914	-0.0557773	-0.06	-0.0565861	-0.0612444
458	0.0916	-0.055777	-0.06	-0.0565858	-0.0612432
459	0.0918	-0.0557767	-0.06	-0.0565855	-0.061242
460	0.092	-0.0557764	-0.06	-0.0565852	-0.0612407
461	0.0922	-0.0557761	-0.06	-0.0565849	-0.0612395
462	0.0924	-0.0557758	-0.06	-0.0565846	-0.0612383
463	0.0926	-0.0557755	-0.06	-0.0565843	-0.0612371
464	0.0928	-0.0557752	-0.06	-0.056584	-0.0612359
465	0.093	-0.0557749	-0.06	-0.0565837	-0.0612347
466	0.0932	-0.0557746	-0.06	-0.0565834	-0.0612334
467	0.0934	-0.0557743	-0.06	-0.0565831	-0.0612322
468	0.0936	-0.055774	-0.06	-0.0565828	-0.061231
469	0.0938	-0.0557737	-0.06	-0.0565825	-0.0612298
470	0.094	-0.0557734	-0.06	-0.0565822	-0.0612286
471	0.0942	-0.0557731	-0.06	-0.0565819	-0.0612274
472	0.0944	-0.0557728	-0.06	-0.0565816	-0.0612262
473	0.0946	-0.0557725	-0.06	-0.0565813	-0.061225
474	0.0948	-0.0557722	-0.06	-0.056581	-0.0612238
475	0.095	-0.0557719	-0.06	-0.0565807	-0.0612226
476	0.0952	-0.0557716	-0.06	-0.0565804	-0.0612214
477	0.0954	-0.0557713	-0.06	-0.0565801	-0.0612202
478	0.0956	-0.055771	-0.06	-0.0565798	-0.061219
479	0.0958	-0.0557707	-0.06	-0.0565795	-0.0612178
480	0.096	-0.0557704	-0.06	-0.0565793	-0.0612167
481	0.0962	-0.0557701	-0.06	-0.056579	-0.0612155
482	0.0964	-0.0557698	-0.06	-0.0565787	-0.0612143
483	0.0966	-0.0557695	-0.06	-0.0565784	-0.0612131
484	0.0968	-0.0557692	-0.06	-0.0565781	-0.0612119
485	0.097	-0.055769	-0.06	-0.0565778	-0.0612107
486	0.0972	-0.0557687	-0.06	-0.0565775	-0.0612096
487	0.0974	-0.0557684	-0.06	-0.0565772	-0.0612084
488	0.0976	-0.0557681	-0.06	-0.0565769	-0.0612072
489	0.0978	-0.0557678	-0.06	-0.0565766	-0.061206
490	0.098	-0.0557675	-0.06	-0.0565764	-0.0612049
491	0.0982	-0.0557672	-0.06	-0.0565761	-0.0612037
492	0.0984	-0.0557669	-0.06	-0.0565758	-0.0612025
493	0.0986	-0.0557666	-0.06	-0.0565755	-0.0612014
494	0.0988	-0.0557663	-0.06	-0.0565752	-0.0612002
495	0.099	-0.0557661	-0.06	-0.0565749	-0.0611991
496	0.0992	-0.0557658	-0.06	-0.0565746	-0.0611979
497	0.0994	-0.0557655	-0.06	-0.0565744	-0.0611967
498	0.0996	-0.0557652	-0.06	-0.0565741	-0.0611956
499	0.0998	-0.0557649	-0.06	-0.0565738	-0.0611944
500	0.1	-0.0557646	-0.06	-0.0569532	-0.0611933
501	0.1002	-0.0557827	-0.06	-0.0572948	-0.0611934
502	0.1004	-0.0558164	-0.06	-0.0576031	-0.061194
503	0.1006	-0.0558635	-0.06	-0.0578821	-0.0611947
504	0.1008	-0.0559221	-0.06	-0.0581347	-0.061195
505	0.101	-0.0559903	-0.06	-0.0583636	-0.0611944
506	0.1012	-0.0560667	-0.06	-0.0585709	-0.0611927
507	0.1014	-0.0561501	-0.06	-0.0587588	-0.0611897
508	0.1016	-0.0562391	-0.06	-0.0589289	-0.0611852
509	0.1018	-0.0563329	-0.06	-0.059083	-0.0611789
510	0.102	-0.0564304	-0.06	-0.0592225	-0.0611709
511	0.1022	-0.0565309	-0.06	-0.0593487	-0.061161
512	0.1024	-0.0566337	-0.06	-0.0594629	-0.0611492
513	0.1026	-0.056738	-0.06	-0.0595661	-0.0611355
514	0.1028	-0.0568435	-0.06	-0.0596595	-0.0611198
515	0.103	-0.0569496	-0.06	-0.0597438	-0.0611022
516	0.1032	-0.0570558	-0.06	-0.0598211	-0.0610827
517	0.1034	-0.0571618	-0.06	-0.0598926	-0.0610613
518	0.1036	-0.0572674	-0.06	-0.0599588	-0.0610381
519	0.1038	-0.0573723	-0.06	-0.0600201	-0.0610131
520	0.104	-0.0574754	-0.06	-0.060077	-0.0609864
521	0.1042	-0.0575743	-0.06	-0.06013	-0.0609581
522	0.1044	-0.0576695	-0.06	-0.0601795	-0.0609282
523	0.1046	-0.0577608	-0.06	-0.0602257	-0.0608971
524	0.1048	-0.0578486	-0.06	-0.0602688	-0.0608646
525	0.105	-0.057933	-0.06	-0.0603094	-0.0608311
526	0.1052	-0.058014	-0.06	-0.0603487	-0.0607966
527	0.1054	-0.0580919	-0.06	-0.0603868	-0.0607612
528	0.1056	-0.0581667	-0.06	-0.0604237	-0.0607249
529	0.1058	-0.0582386	-0.06	-0.0604593	-0.060688
530	0.106	-0.0583077	-0.06	-0.0604938	-0.0606504
531	0.1062	-0.058374	-0.06	-0.0605275	-0.0606123
532	0.1064	-0.0584378	-0.06	-0.0605604	-0.0605738
533	0.1066	-0.058499	-0.06	-0.0605924	-0.0605348
534	0.1068	-0.0585579	-0.06	-0.0606236	-0.0604955
535	0.107	-0.0586144	-0.06	-0.060654	-0.060456
536	0.1072	-0.0586688	-0.06	-0.0606838	-0.0604162
537	0.1074	-0.058721	-0.06	-0.0607131	-0.0603762
538	0.1076	-0.0587711	-0.06	-0.0607417	-0.0603362
539	0.1078	-0.0588193	-0.06	-0.0607697	-0.0602961
540	0.108	-0.0588656	-0.06	-0.0607971	-0.060256
541	0.1082	-0.0589101	-0.06	-0.0608241	-0.0602158
542	0.1084	-0.0589528	-0.06	-0.0608507	-0.0601758
543	0.1086	-0.0589939	-0.06	-0.0608767	-0.0601358
544	0.1088	-0.0590333	-0.06	-0.0609023	-0.060096
545	0.109	-0.0590712	-0.06	-0.0609273	-0.0600563
546	0.1092	-0.0591077	-0.06	-0.060952	-0.0600168
547	0.1094	-0.0591426	-0.06	-0.0609764	-0.0599775
548	0.1096	-0.0591763	-0.0599986	-0.0610003	-0.0599385
549	0.1098	-0.0592086	-0.0599949	-0.0610238	-0.0598997
550	0.11	-0.0592396	-0.0599889	-0.0610469	-0.0598611
551	0.1102	-0.0592694	-0.0599808	-0.0610698	-0.0598229
552	0.1104	-0.0592981	-0.0599707	-0.0610926	-0.059785
553	0.1106	-0.0593256	-0.0599586	-0.0611152	-0.0597474
554	0.1108	-0.059352	-0.0599447	-0.0611376	-0.0597101
555	0.111	-0.0593774	-0.0599291	-0.0611598	-0.0596732
556	0.1112	-0.0594018	-0.0599118	-0.061182	-0.0596367
557	0.1114	-0.0594253	-0.059893	-0.0612042	-0.0596006
558	0.1116	-0.0594478	-0.0598727	-0.0612263	-0.0595648
559	0.1118	-0.0594695	-0.0598511	-0.0612483	-0.0595294
560	0.112	-0.0594903	-0.0598282	-0.0612702	-0.0594945
561	0.1122	-0.0595103	-0.0598041	-0.0612921	-0.05946
562	0.1124	-0.0595295	-0.0597788	-0.0613139	-0.0594259
563	0.1126	-0.0595479	-0.0597526	-0.0613357	-0.0593922
564	0.1128	-0.0595656	-0.0597253	-0.0613574	-0.059359
565	0.113	-0.0595827	-0.0596972	-0.0613791	-0.0593262
566	0.1132	-0.059599	-0.0596682	-0.0614006	-0.0592938
567	0.1134	-0.0596148	-0.0596385	-0.0614221	-0.0592619
568	0.1136	-0.0596299	-0.059608	-0.0614435	-0.0592304
569	0.1138	-0.0596444	-0.059577	-0.0614647	-0.0591994
570	0.114	-0.0596583	-0.0595453	-0.0614858	-0.0591689
571	0.1142	-0.0596717	-0.0595132	-0.0615068	-0.0591388
572	0.1144	-0.0596846	-0.0594805	-0.0615277	-0.0591091
573	0.1146	-0.059697	-0.0594475	-0.0615484	-0.0590799
574	0.1148	-0.0597088	-0.0594141	-0.0615689	-0.0590512
575	0.115	-0.0597203	-0.0593804	-0.0615892	-0.0590229
576	0.1152	-0.0597312	-0.0593464	-0.0616094	-0.0589951
577	0.1154	-0.0597418	-0.0593122	-0.0616294	-0.0589677
578	0.1156	-0.0597519	-0.0592779	-0.0616491	-0.0589407
579	0.1158	-0.0597616	-0.0592434	-0.0616687	-0.0589142
580	0.116	-0.059771	-0.0592087	-0.061688	-0.0588882
581	0.1162	-0.0597799	-0.059174	-0.0617071	-0.0588626
582	0.1164	-0.0597886	-0.0591393	-0.061726	-0.0588374
583	0.1166	-0.0597969	-0.0591046	-0.0617447	-0.0588127
584	0.1168	-0.0598048	-0.0590699	-0.0617631	-0.0587883
585	0.117	-0.0598125	-0.0590353	-0.0617812	-0.0587645
586	0.1172	-0.0598198	-0.0590008	-0.0617992	-0.058741
587	0.1174	-0.0598269	-0.0589663	-0.0618168	-0.0587179
588	0.1176	-0.0598337	-0.058932	-0.0618343	-0.0586953
589	0.1178	-0.0598402	-0.0588979	-0.0618514	-0.0586731
590	0.118	-0.0598465	-0.058864	-0.0618683	-0.0586513
591	0.1182	-0.0598525	-0.0588302	-0.061885	-0.0586299
592	0.1184	-0.0598583	-0.0587967	-0.0619014	-0.0586089
593	0.1186	-0.0598638	-0.0587634	-0.0619176	-0.0585882
594	0.1188	-0.0598692	-0.0587304	-0.0619335	-0.058568
595	0.119	-0.0598743	-0.0586977	-0.0619491	-0.0585482
596	0.1192	-0.0598792	-0.0586652	-0.0619645	-0.0585287
597	0.1194	-0.059884	-0.0586331	-0.0619798	-0.0585096
598	0.1196	-0.0598885	-0.0586012	-0.0619947	-0.0584909
599	0.1198	-0.0598929	-0.0585697	-0.0620095	-0.0584725
600	0.12	-0.0598971	-0.0585385	-0.0620239	-0.0584545
601	0.1202	-0.0599011	-0.0585076	-0.0620382	-0.0584369
602	0.1204	-0.059905	-0.0584771	-0.0620523	-0.0584196
603	0.1206	-0.0599087	-0.058447	-0.0620661	-0.0584026
604	0.1208	-0.0599123	-0.0584172	-0.0620798	-0.058386
605	0.121	-0.0599157	-0.0583878	-0.0620931	-0.0583697
606	0.1212	-0.059919	-0.0583588	-0.0621063	-0.0583538
607	0.1214	-0.0599222	-0.0583301	-0.0621194	-0.0583382
608	0.1216	-0.0599253	-0.0583018	-0.0621322	-0.0583229
609	0.1218	-0.0599282	-0.058274	-0.0621448	-0.0583079
610	0.122	-0.059931	-0.0582465	-0.0621571	-0.0582932
611	0.1222	-0.0599337	-0.0582194	-0.0621694	-0.0582788
612	0.1224	-0.0599363	-0.0581927	-0.0621814	-0.0582648
613	0.1226	-0.0599388	-0.0581664	-0.0621933	-0.058251
614	0.1228	-0.0599412	-0.0581406	-0.0622049	-0.0582375
615	0.123	-0.0599435	-0.0581151	-0.0622164	-0.0582243
616	0.1232	-0.0599457	-0.05809	-0.0622277	-0.0582114
617	0.1234	-0.0599479	-0.0580653	-0.0622389	-0.0581988
618	0.1236	-0.0599499	-0.058041	-0.0622498	-0.0581864
619	0.1238	-0.0599519	-0.0580171	-0.0622606	-0.0581744
620	0.124	-0.0599538	-0.0579937	-0.0622712	-0.0581625
621	0.1242	-0.0599556	-0.0579706	-0.0622817	-0.058151
622	0.1244	-0.0599573	-0.0579479	-0.0622919	-0.0581397
623	0.1246	-0.059959	-0.0579256	-0.0623021	-0.0581286
624	0.1248	-0.0599606	-0.0579037	-0.062312	-0.0581178
625	0.125	-0.0599621	-0.0578821	-0.0623217	-0.0581072
626	0.1252	-0.0599636	-0.057861	-0.0623313	-0.0580969
627	0.1254	-0.0599651	-0.0578403	-0.0623408	-0.0580868
628	0.1256	-0.0599664	-0.0578199	-0.0623501	-0.0580769
629	0.1258	-0.0599677	-0.0577999	-0.0623592	-0.0580673
630	0.126	-0.059969	-0.0577803	-0.0623682	-0.0580579
631	0.1262	-0.0599702	-0.057761	-0.062377	-0.0580487
632	0.1264	-0.0599714	-0.0577421	-0.0623857	-0.0580397
633	0.1266	-0.0599725	-0.0577236	-0.0623943	-0.0580309
634	0.1268	-0.0599736	-0.0577054	-0.0624027	-0.0580223
635	0.127	-0.0599746	-0.0576876	-0.062411	-0.0580139
636	0.1272	-0.0599756	-0.0576702	-0.0624191	-0.0580058
637	0.1274	-0.0599766	-0.057653	-0.0624271	-0.0579978
638	0.1276	-0.0599775	-0.0576363	-0.062435	-0.05799
639	0.1278	-0.0599784	-0.0576198	-0.0624427	-0.0579824
640	0.128	-0.0599792	-0.0576037	-0.0624502	-0.057975
641	0.1282	-0.05998	-0.057588	-0.0624577	-0.0579678
642	0.1284	-0.0599808	-0.0575725	-0.0624649	-0.0579607
643	0.1286	-0.0599816	-0.0575574	-0.0624721	-0.0579538
644	0.1288	-0.0599823	-0.0575426	-0.0624791	-0.0579471
645	0.129	-0.059983	-0.0575281	-0.0624859	-0.0579406
646	0.1292	-0.0599837	-0.0575139	-0.0624927	-0.0579342
647	0.1294	-0.0599843	-0.0575	-0.0624992	-0.057928
648	0.1296	-0.0599849	-0.0574864	-0.0625057	-0.0579219
649	0.1298	-0.0599855	-0.057473	-0.062512	-0.057916
650	0.13	-0.0599861	-0.05746	-0.0625181	-0.0579102
651	0.1302	-0.0599866	-0.0574473	-0.0625242	-0.0579046
652	0.1304	-0.0599871	-0.0574348	-0.0625301	-0.0578991
653	0.1306	-0.0599876	-0.0574226	-0.0625358	-0.0578938
654	0.1308	-0.0599881	-0.0574107	-0.0625414	-0.0578886
655	0.131	-0.0599886	-0.0573991	-0.0625469	-0.0578836
656	0.1312	-0.059989	-0.0573877	-0.0625523	-0.0578786
657	0.1314	-0.0599895	-0.0573766	-0.0625576	-0.0578738
658	0.1316	-0.0599899	-0.0573657	-0.0625627	-0.0578692
659	0.1318	-0.0599903	-0.0573551	-0.0625677	-0.0578646
660	0.132	-0.0599907	-0.0573447	-0.0625726	-0.0578602
661	0.1322	-0.059991	-0.0573345	-0.0625774	-0.0578559
662	0.1324	-0.0599914	-0.0573246	-0.0625821	-0.0578518
663	0.1326	-0.0599917	-0.0573149	-0.0625866	-0.0578477
664	0.1328	-0.059992	-0.0573055	-0.062591	-0.0578437
665	0.133	-0.0599924	-0.0572962	-0.0625953	-0.0578399
666	0.1332	-0.0599927	-0.0572872	-0.0625995	-0.0578362
667	0.1334	-0.0599929	-0.0572784	-0.0626036	-0.0578326
668	0.1336	-0.0599932	-0.0572698	-0.0626076	-0.057829
669	0.1338	-0.0599935	-0.0572614	-0.0626114	-0.0578256
670	0.134	-0.0599937	-0.0572533	-0.0626151	-0.0578223
671	0.1342	-0.059994	-0.0572453	-0.0626187	-0.057819
672	0.1344	-0.0599942	-0.0572375	-0.0626222	-0.0578159
673	0.1346	-0.0599944	-0.0572299	-0.0626255	-0.0578129
674	0.1348	-0.0599947	-0.0572225	-0.0626288	-0.0578099
675	0.135	-0.0599949	-0.0572152	-0.0626319	-0.0578071
676	0.1352	-0.0599951	-0.0572082	-0.0626349	-0.0578043
677	0.1354	-0.0599953	-0.0572013	-0.0626378	-0.0578016
678	0.1356	-0.0599955	-0.0571946	-0.0626407	-0.057799
679	0.1358	-0.0599956	-0.0571881	-0.0626434	-0.0577964
680	0.136	-0.0599958	-0.0571817	-0.062646	-0.057794
681	0.1362	-0.059996	-0.0571755	-0.0626486	-0.0577916
682	0.1364	-0.0599961	-0.0571695	-0.062651	-0.0577893
683	0.1366	-0.0599963	-0.0571636	-0.0626534	-0.0577871
684	0.1368	-0.0599964	-0.0571579	-0.0626557	-0.0577849
685	0.137	-0.0599966	-0.0571523	-0.0626579	-0.0577828
686	0.1372	-0.0599967	-0.0571468	-0.06266	-0.0577808
687	0.1374	-0.0599968	-0.0571415	-0.062662	-0.0577789
688	0.1376	-0.059997	-0.0571364	-0.0626639	-0.057777
689	0.1378	-0.0599971	-0.0571314	-0.0626658	-0.0577751
690	0.138	-0.0599972	-0.0571265	-0.0626675	-0.0577734
691	0.1382	-0.0599973	-0.0571217	-0.0626692	-0.0577717
692	0.1384	-0.0599974	-0.0571171	-0.0626708	-0.05777
693	0.1386	-0.0599975	-0.0571126	-0.0626723	-0.0577684
694	0.1388	-0.0599976	-0.0571082	-0.0626738	-0.0577669
695	0.139	-0.0599977	-0.057104	-0.0626751	-0.0577654
696	0.1392	-0.0599978	-0.0570998	-0.0626764	-0.057764
697	0.1394	-0.0599979	-0.0570958	-0.0626776	-0.0577627
698	0.1396	-0.059998	-0.0570919	-0.0626787	-0.0577613
699	0.1398	-0.059998	-0.0570881	-0.0626797	-0.0577601
700	0.14	-0.0599981	-0.0570844	-0.0626807	-0.0577589
701	0.1402	-0.0599982	-0.0570808	-0.0626816	-0.0577577
702	0.1404	-0.0599983	-0.0570774	-0.0626824	-0.0577566
703	0.1406	-0.0599983	-0.057074	-0.0626832	-0.0577555
704	0.1408	-0.0599984	-0.0570707	-0.0626838	-0.0577544
705	0.141	-0.0599985	-0.0570675	-0.0626845	-0.0577535
706	0.1412	-0.0599985	-0.0570644	-0.0626851	-0.0577525
707	0.1414	-0.0599986	-0.0570614	-0.0626855	-0.0577516
708	0.1416	-0.0599986	-0.0570585	-0.062686	-0.0577507
709	0.1418	-0.0599987	-0.0570557	-0.0626863	-0.0577499
710	0.142	-0.0599987	-0.057053	-0.0626867	-0.0577491
711	0.1422	-0.0599988	-0.0570503	-0.0626869	-0.0577483
712	0.1424	-0.0599988	-0.0570477	-0.0626871	-0.0577476
713	0.1426	-0.0599989	-0.0570453	-0.0626872	-0.0577469
714	0.1428	-0.0599989	-0.0570428	-0.0626873	-0.0577463
715	0.143	-0.059999	-0.0570405	-0.0626873	-0.0577457
716	0.1432	-0.059999	-0.0570383	-0.0626872	-0.0577451
717	0.1434	-0.059999	-0.0570361	-0.0626871	-0.0577445
718	0.1436	-0.0599991	-0.057034	-0.0626869	-0.057744
719	0.1438	-0.0599991	-0.0570319	-0.0626867	-0.0577435
720	0.144	-0.0599992	-0.0570299	-0.0626865	-0.057743
721	0.1442	-0.0599992	-0.057028	-0.0626809	-0.0577426
722	0.1444	-0.0599992	-0.0570262	-0.0626709	-0.0577422
723	0.1446	-0.0599992	-0.0570244	-0.0626569	-0.0577417
724	0.1448	-0.0599993	-0.0570227	-0.0626396	-0.0577413
725	0.145	-0.0599993	-0.057021	-0.0626194	-0.0577408
726	0.1452	-0.0599993	-0.0570194	-0.0625942	-0.0577404
727	0.1454	-0.0599994	-0.0570179	-0.0625648	-0.0577398
728	0.1456	-0.0599994	-0.0570163	-0.0625319	-0.0577393
729	0.1458	-0.0599994	-0.0570149	-0.062496	-0.0577387
730	0.146	-0.0599994	-0.0570134	-0.0624577	-0.057738
731	0.1462	-0.0599995	-0.057012	-0.0624173	-0.0577372
732	0.1464	-0.0599995	-0.0570106	-0.0623752	-0.0577364
733	0.1466	-0.0599995	-0.0570093	-0.0623318	-0.0577355
734	0.1468	-0.0599995	-0.0570079	-0.0622876	-0.0577345
735	0.147	-0.0599995	-0.0570066	-0.0622426	-0.0577334
736	0.1472	-0.0599996	-0.0570052	-0.062194	-0.0577323
737	0.1474	-0.0599996	-0.0570039	-0.0621425	-0.0577311
738	0.1476	-0.0599996	-0.0570026	-0.0620886	-0.0577298
739	0.1478	-0.0599996	-0.0570012	-0.0620329	-0.0577283
740	0.148	-0.0599996	-0.0569999	-0.061976	-0.0577268
741	0.1482	-0.0599996	-0.0569985	-0.0619165	-0.0577252
742	0.1484	-0.0599996	-0.0569971	-0.0618551	-0.0577235
743	0.1486	-0.0599997	-0.0569957	-0.0617923	-0.0577217
744	0.1488	-0.0599997	-0.0569943	-0.0617292	-0.0577198
745	0.149	-0.0599997	-0.0569928	-0.0616685	-0.0577178
746	0.1492	-0.0599997	-0.0569913	-0.0616092	-0.0577156
747	0.1494	-0.0599997	-0.0569897	-0.0615515	-0.0577134
748	0.1496	-0.0599997	-0.0569881	-0.0614973	-0.0577111
749	0.1498	-0.0599997	-0.0569865	-0.0614486	-0.0577088
750	0.15	-0.0599997	-0.0569848	-0.0614047	-0.0577063
751	0.1502	-0.0599998	-0.056983	-0.0613653	-0.0577039
752	0.1504	-0.0599998	-0.0569812	-0.0613297	-0.0577014
753	0.1506	-0.0599998	-0.0569794	-0.0612977	-0.0576989
754	0.1508	-0.0599998	-0.0569775	-0.0612689	-0.0576964
755	0.151	-0.0599998	-0.0569756	-0.061243	-0.0576939
756	0.1512	-0.0599998	-0.0569736	-0.0612197	-0.0576914
757	0.1514	-0.0599998	-0.0569716	-0.0611986	-0.0576889
758	0.1516	-0.0599998	-0.0569696	-0.0611797	-0.0576864
759	0.1518	-0.0599998	-0.0569675	-0.0611626	-0.057684
760	0.152	-0.0599998	-0.0569654	-0.0611472	-0.0576816
761	0.1522	-0.0599998	-0.0569632	-0.0611334	-0.0576792
762	0.1524	-0.0599998	-0.0569611	-0.0611209	-0.0576769
763	0.1526	-0.0599998	-0.0569589	-0.0611097	-0.0576746
764	0.1528	-0.0599999	-0.0569567	-0.0610995	-0.0576724
765	0.153	-0.0599999	-0.0569545	-0.0610904	-0.0576702
766	0.1532	-0.0599999	-0.0569523	-0.0610822	-0.0576681
767	0.1534	-0.0599999	-0.05695	-0.0610748	-0.057666
768	0.1536	-0.0599999	-0.0569478	-0.0610681	-0.057664
769	0.1538	-0.0599999	-0.0569456	-0.0610621	-0.057662
770	0.154	-0.0599999	-0.0569433	-0.0610567	-0.05766
771	0.1542	-0.0599999	-0.0569411	-0.0610518	-0.0576581
772	0.1544	-0.0599999	-0.0569388	-0.0610474	-0.0576563
773	0.1546	-0.0599999	-0.0569366	-0.0610434	-0.0576545
774	0.1548	-0.0599999	-0.0569344	-0.0610399	-0.0576528
775	0.155	-0.0599999	-0.0569322	-0.0610367	-0.0576511
776	0.1552	-0.0599999	-0.05693	-0.0610338	-0.0576495
777	0.1554	-0.0599999	-0.0569278	-0.0610312	-0.0576479
778	0.1556	-0.0599999	-0.0569257	-0.0610288	-0.0576464
779	0.1558	-0.0599999	-0.0569236	-0.0610267	-0.0576449
780	0.156	-0.0599999	-0.0569214	-0.0610248	-0.0576435
781	0.1562	-0.0599999	-0.0569194	-0.061023	-0.0576421
782	0.1564	-0.0599999	-0.0569173	-0.0610215	-0.0576408
783	0.1566	-0.0599999	-0.0569153	-0.0610201	-0.0576396
784	0.1568	-0.0599999	-0.0569133	-0.0610188	-0.0576383
785	0.157	-0.0599999	-0.0569113	-0.0610177	-0.0576372
786	0.1572	-0.0599999	-0.0569093	-0.0610166	-0.057636
787	0.1574	-0.0599999	-0.0569074	-0.0610157	-0.0576349
788	0.1576	-0.0599999	-0.0569056	-0.0610148	-0.0576339
789	0.1578	-0.0599999	-0.0569037	-0.061014	-0.0576329
790	0.158	-0.06	-0.0569019	-0.0610133	-0.0576319
791	0.1582	-0.06	-0.0569001	-0.0610127	-0.057631
792	0.1584	-0.06	-0.0568984	-0.0610121	-0.0576302
793	0.1586	-0.06	-0.0568967	-0.0610116	-0.0576293
794	0.1588	-0.06	-0.056895	-0.0610111	-0.0576285
795	0.159	-0.06	-0.0568934	-0.0610106	-0.0576278
796	0.1592	-0.06	-0.0568918	-0.0610102	-0.0576271
797	0.1594	-0.06	-0.0568902	-0.0610098	-0.0576264
798	0.1596	-0.06	-0.0568887	-0.0610094	-0.0576257
799	0.1598	-0.06	-0.0568872	-0.0610091	-0.0576251
800	0.16	-0.06	-0.0568857	-0.0610087	-0.0576246
801	0.1602	-0.06	-0.0568843	-0.0610084	-0.057624
802	0.1604	-0.06	-0.0568829	-0.0610081	-0.0576235
803	0.1606	-0.06	-0.0568816	-0.0610078	-0.0576231
804	0.1608	-0.06	-0.0568803	-0.0610076	-0.0576226
805	0.161	-0.06	-0.056879	-0.0610073	-0.0576222
806	0.1612	-0.06	-0.0568778	-0.061007	-0.0576218
807	0.1614	-0.06	-0.0568766	-0.0610068	-0.0576215
808	0.1616	-0.06	-0.0568755	-0.0610065	-0.0576212
809	0.1618	-0.06	-0.0568744	-0.0610063	-0.0576209
810	0.162	-0.06	-0.0568733	-0.061006	-0.0576206
811	0.1622	-0.06	-0.0568723	-0.0610058	-0.0576204
812	0.1624	-0.06	-0.0568713	-0.0610056	-0.0576202
813	0.1626	-0.06	-0.0568703	-0.0610053	-0.05762
814	0.1628	-0.06	-0.0568693	-0.0610051	-0.0576198
815	0.163	-0.06	-0.0568684	-0.0610048	-0.0576197
816	0.1632	-0.06	-0.0568676	-0.0610046	-0.0576196
817	0.1634	-0.06	-0.0568668	-0.0610043	-0.0576195
818	0.1636	-0.06	-0.056866	-0.061004	-0.0576194
819	0.1638	-0.06	-0.0568652	-0.0610038	-0.0576194
820	0.164	-0.06	-0.0568645	-0.0610035	-0.0576194
821	0.1642	-0.06	-0.0568638	-0.0610032	-0.0576194
