TimeSlice	Time	L Ank flx Ia	L Ank ext Ia	L Ank flx Ia IN	L Ank ext Ia IN	L Ank ext Ib	L Ank flx Ib	L Ank MN ext	L Ank MN flx	L Ank MN flx RE	L Ank MN ext RE
171	0.0342	-0.0606521	-0.0603758	-0.0599981	-0.0599992	-0.0598617	-0.0598084	-0.0864113	-0.0939259	-0.0561315	-0.0553843
172	0.0344	-0.0606542	-0.0603766	-0.0599981	-0.0599992	-0.0598626	-0.0598089	-0.0863323	-0.0938859	-0.0561114	-0.0553582
173	0.0346	-0.0606564	-0.0603773	-0.0599981	-0.0599992	-0.0598634	-0.0598095	-0.0862544	-0.0938474	-0.0560913	-0.0553323
174	0.0348	-0.0606587	-0.0603782	-0.0599981	-0.0599992	-0.0598643	-0.05981	-0.0861776	-0.0938105	-0.0560712	-0.0553064
175	0.035	-0.060661	-0.0603792	-0.0599981	-0.0599992	-0.0598649	-0.0598106	-0.0861019	-0.0937751	-0.0560513	-0.0552806
176	0.0352	-0.0606635	-0.0603802	-0.0599981	-0.0599992	-0.0598654	-0.0598112	-0.0860273	-0.0937412	-0.0560313	-0.0552549
177	0.0354	-0.0606661	-0.0603812	-0.0599981	-0.0599992	-0.059866	-0.0598118	-0.0859536	-0.0937087	-0.0560115	-0.0552293
178	0.0356	-0.0606687	-0.0603824	-0.0599981	-0.0599992	-0.0598665	-0.0598123	-0.0858809	-0.0936776	-0.0559917	-0.0552038
179	0.0358	-0.0606715	-0.0603836	-0.0599981	-0.0599992	-0.059867	-0.0598128	-0.0858091	-0.0936479	-0.0559719	-0.0551784
180	0.036	-0.0606743	-0.0603848	-0.0599981	-0.0599992	-0.0598673	-0.0598134	-0.0857382	-0.0936196	-0.0559523	-0.0551531
181	0.0362	-0.0606771	-0.0603861	-0.0599981	-0.0599992	-0.0598676	-0.059814	-0.0856681	-0.0935924	-0.0559327	-0.055128
182	0.0364	-0.0606801	-0.0603875	-0.0599981	-0.0599992	-0.0598679	-0.0598145	-0.0855988	-0.0935663	-0.0559131	-0.0551029
183	0.0366	-0.0606831	-0.0603888	-0.0599981	-0.0599992	-0.0598682	-0.0598151	-0.0855302	-0.0935413	-0.0558937	-0.0550779
184	0.0368	-0.0606861	-0.0603903	-0.0599981	-0.0599992	-0.0598685	-0.0598156	-0.0854623	-0.0935172	-0.0558743	-0.055053
185	0.037	-0.0606892	-0.0603917	-0.0599981	-0.0599992	-0.0598687	-0.0598161	-0.0853951	-0.0934938	-0.055855	-0.0550282
186	0.0372	-0.0606924	-0.0603932	-0.0599981	-0.0599992	-0.0598688	-0.0598167	-0.0853285	-0.0934713	-0.0558358	-0.0550036
187	0.0374	-0.0606956	-0.0603947	-0.0599981	-0.0599992	-0.059869	-0.0598172	-0.0852625	-0.0934494	-0.0558166	-0.054979
188	0.0376	-0.0606988	-0.0603963	-0.0599981	-0.0599992	-0.0598692	-0.0598177	-0.085197	-0.0934282	-0.0557976	-0.0549545
189	0.0378	-0.060702	-0.0603979	-0.0599981	-0.0599992	-0.0598693	-0.0598182	-0.0851321	-0.0934075	-0.0557786	-0.0549301
190	0.038	-0.0607053	-0.0603994	-0.0599981	-0.0599992	-0.0598696	-0.0598187	-0.0850676	-0.0933873	-0.0557596	-0.0549059
191	0.0382	-0.0607086	-0.0604011	-0.0599981	-0.0599992	-0.0598698	-0.0598192	-0.0850036	-0.0933676	-0.0557408	-0.0548817
192	0.0384	-0.0607119	-0.0604027	-0.0599981	-0.0599992	-0.0598701	-0.0598196	-0.0849401	-0.0933483	-0.055722	-0.0548576
193	0.0386	-0.0607153	-0.0604043	-0.0599981	-0.0599992	-0.0598703	-0.0598201	-0.084877	-0.0933293	-0.0557034	-0.0548336
194	0.0388	-0.0607186	-0.060406	-0.0599981	-0.0599992	-0.0598705	-0.0598205	-0.0848143	-0.0933107	-0.0556847	-0.0548097
195	0.039	-0.060722	-0.0604076	-0.0599981	-0.0599992	-0.0598713	-0.0598208	-0.084752	-0.0932923	-0.0556662	-0.0547859
196	0.0392	-0.0607254	-0.0604093	-0.0599981	-0.0599992	-0.0598721	-0.0598212	-0.0846901	-0.0932742	-0.0556477	-0.0547622
197	0.0394	-0.0607288	-0.060411	-0.0599981	-0.0599992	-0.0598729	-0.0598215	-0.0846286	-0.0932562	-0.0556293	-0.0547385
198	0.0396	-0.0607321	-0.0604127	-0.0599981	-0.0599992	-0.0598736	-0.0598218	-0.0845674	-0.0932385	-0.055611	-0.054715
199	0.0398	-0.0607355	-0.0604143	-0.0599981	-0.0599992	-0.0598743	-0.059822	-0.0845067	-0.0932209	-0.0555927	-0.0546915
200	0.04	-0.0607389	-0.060416	-0.0599981	-0.0599992	-0.0598759	-0.0598222	-0.0844462	-0.0932034	-0.0555745	-0.0546682
201	0.0402	-0.0607423	-0.0604177	-0.0599981	-0.0599992	-0.0598774	-0.0598223	-0.0843862	-0.0931861	-0.0555564	-0.0546449
202	0.0404	-0.0607457	-0.0604194	-0.0599981	-0.0599992	-0.0598788	-0.0598224	-0.0843266	-0.0931688	-0.0555383	-0.0546217
203	0.0406	-0.0607491	-0.0604211	-0.0599981	-0.0599992	-0.0598803	-0.0598225	-0.0842673	-0.0931516	-0.0555203	-0.0545986
204	0.0408	-0.0607525	-0.0604228	-0.0599981	-0.0599992	-0.0598816	-0.0598226	-0.0842084	-0.0931344	-0.0555023	-0.0545755
205	0.041	-0.0607559	-0.0604245	-0.0599981	-0.0599992	-0.0598839	-0.0598225	-0.0841498	-0.0931173	-0.0554844	-0.0545526
206	0.0412	-0.0607593	-0.0604262	-0.0599981	-0.0599992	-0.0598861	-0.0598224	-0.0840917	-0.0931002	-0.0554666	-0.0545297
207	0.0414	-0.0607626	-0.0604278	-0.0599981	-0.0599992	-0.0598883	-0.0598223	-0.0840339	-0.0930831	-0.0554488	-0.0545069
208	0.0416	-0.060766	-0.0604295	-0.0599981	-0.0599992	-0.0598903	-0.0598222	-0.0839765	-0.093066	-0.055431	-0.0544842
209	0.0418	-0.0607694	-0.0604312	-0.0599981	-0.0599992	-0.0598923	-0.0598222	-0.0839195	-0.0930489	-0.0554134	-0.0544616
210	0.042	-0.0607727	-0.0604329	-0.0599981	-0.0599992	-0.059895	-0.0598219	-0.0838629	-0.0930318	-0.0553957	-0.054439
211	0.0422	-0.0607761	-0.0604345	-0.0599981	-0.0599992	-0.0598977	-0.0598216	-0.0838066	-0.0930147	-0.0553782	-0.0544166
212	0.0424	-0.0607794	-0.0604362	-0.0599981	-0.0599992	-0.0599003	-0.0598214	-0.0837508	-0.0929975	-0.0553606	-0.0543942
213	0.0426	-0.0607827	-0.0604378	-0.0599981	-0.0599992	-0.0599027	-0.0598211	-0.0836953	-0.0929804	-0.0553431	-0.0543718
214	0.0428	-0.0607861	-0.0604395	-0.0599981	-0.0599992	-0.0599051	-0.0598209	-0.0836402	-0.0929632	-0.0553257	-0.0543496
215	0.043	-0.0607894	-0.0604411	-0.0599981	-0.0599992	-0.059908	-0.0598205	-0.0835855	-0.092946	-0.0553083	-0.0543274
216	0.0432	-0.0607927	-0.0604428	-0.0599981	-0.0599992	-0.0599108	-0.0598201	-0.0835311	-0.0929287	-0.055291	-0.0543053
217	0.0434	-0.060796	-0.0604444	-0.0599981	-0.0599992	-0.0599135	-0.0598197	-0.0834771	-0.0929115	-0.0552737	-0.0542833
218	0.0436	-0.0607993	-0.060446	-0.0599981	-0.0599992	-0.0599161	-0.0598194	-0.0834235	-0.0928942	-0.0552564	-0.0542614
219	0.0438	-0.0608026	-0.0604476	-0.0599981	-0.0599992	-0.0599186	-0.0598191	-0.0833703	-0.0928769	-0.0552392	-0.0542395
220	0.044	-0.0608058	-0.0604492	-0.0599981	-0.0599992	-0.0599214	-0.0598186	-0.0833174	-0.0928596	-0.055222	-0.0542177
221	0.0442	-0.0608091	-0.0604509	-0.0599981	-0.0599992	-0.0599241	-0.0598182	-0.0832649	-0.0928422	-0.0552049	-0.054196
222	0.0444	-0.0608124	-0.0604525	-0.0599981	-0.0599992	-0.0599267	-0.0598178	-0.0832127	-0.0928249	-0.0551878	-0.0541743
223	0.0446	-0.0608156	-0.0604541	-0.0599981	-0.0599992	-0.0599291	-0.0598174	-0.0831609	-0.0928075	-0.0551707	-0.0541527
224	0.0448	-0.0608189	-0.0604556	-0.0599981	-0.0599992	-0.0599315	-0.059817	-0.0831094	-0.0927901	-0.0551537	-0.0541312
225	0.045	-0.0608221	-0.0604572	-0.0599981	-0.0599992	-0.059934	-0.0598165	-0.0830582	-0.0927728	-0.0551367	-0.0541098
226	0.0452	-0.0608253	-0.0604588	-0.0599981	-0.0599992	-0.0599363	-0.0598161	-0.0830074	-0.0927554	-0.0551197	-0.0540884
227	0.0454	-0.0608285	-0.0604604	-0.0599981	-0.0599992	-0.0599386	-0.0598157	-0.0829569	-0.092738	-0.0551028	-0.0540671
228	0.0456	-0.0608317	-0.060462	-0.0599981	-0.0599992	-0.0599407	-0.0598153	-0.0829066	-0.0927207	-0.0550859	-0.0540459
229	0.0458	-0.0608349	-0.0604635	-0.0599981	-0.0599992	-0.0599428	-0.0598149	-0.0828567	-0.0927033	-0.0550691	-0.0540248
230	0.046	-0.0608381	-0.0604651	-0.0599981	-0.0599992	-0.0599449	-0.0598145	-0.0828071	-0.092686	-0.0550523	-0.0540037
231	0.0462	-0.0608413	-0.0604667	-0.0599981	-0.0599992	-0.0599468	-0.0598141	-0.0827578	-0.0926687	-0.0550355	-0.0539827
232	0.0464	-0.0608445	-0.0604682	-0.0599981	-0.0599992	-0.0599487	-0.0598137	-0.0827088	-0.0926514	-0.0550187	-0.0539617
233	0.0466	-0.0608476	-0.0604698	-0.0599981	-0.0599992	-0.0599505	-0.0598133	-0.08266	-0.0926341	-0.055002	-0.0539409
234	0.0468	-0.0608508	-0.0604713	-0.0599981	-0.0599992	-0.0599523	-0.0598129	-0.0826115	-0.0926168	-0.0549853	-0.0539201
235	0.047	-0.060854	-0.0604728	-0.0599981	-0.0599992	-0.059954	-0.0598125	-0.0825633	-0.0925996	-0.0549686	-0.0538993
236	0.0472	-0.0608571	-0.0604744	-0.0599981	-0.0599992	-0.0599556	-0.0598121	-0.0825153	-0.0925824	-0.054952	-0.0538787
237	0.0474	-0.0608602	-0.0604759	-0.0599981	-0.0599992	-0.0599571	-0.0598118	-0.0824676	-0.0925652	-0.0549354	-0.053858
238	0.0476	-0.0608633	-0.0604774	-0.0599981	-0.0599992	-0.0599586	-0.0598114	-0.0824202	-0.0925481	-0.0549188	-0.0538375
239	0.0478	-0.0608665	-0.0604789	-0.0599981	-0.0599992	-0.05996	-0.0598111	-0.082373	-0.0925309	-0.0549023	-0.053817
240	0.048	-0.0608696	-0.0604804	-0.0599981	-0.0599992	-0.0599615	-0.0598107	-0.082326	-0.0925138	-0.0548858	-0.0537966
241	0.0482	-0.0608727	-0.060482	-0.0599981	-0.0599992	-0.0599629	-0.0598103	-0.0822793	-0.0924968	-0.0548693	-0.0537763
242	0.0484	-0.0608758	-0.0604835	-0.0599981	-0.0599992	-0.0599642	-0.0598099	-0.0822328	-0.0924797	-0.0548529	-0.053756
243	0.0486	-0.0608788	-0.060485	-0.0599981	-0.0599992	-0.0599655	-0.0598096	-0.0821866	-0.0924627	-0.0548364	-0.0537358
244	0.0488	-0.0608819	-0.0604865	-0.0599981	-0.0599992	-0.0599667	-0.0598093	-0.0821406	-0.0924457	-0.05482	-0.0537157
245	0.049	-0.060885	-0.060488	-0.0599981	-0.0599992	-0.059968	-0.0598089	-0.0820948	-0.0924287	-0.0548037	-0.0536956
246	0.0492	-0.060888	-0.0604894	-0.0599981	-0.0599992	-0.0599692	-0.0598085	-0.0820493	-0.0924117	-0.0547873	-0.0536756
247	0.0494	-0.0608911	-0.0604909	-0.0599981	-0.0599992	-0.0599704	-0.0598082	-0.082004	-0.0923947	-0.054771	-0.0536556
248	0.0496	-0.0608941	-0.0604924	-0.0599981	-0.0599992	-0.0599716	-0.0598078	-0.0819589	-0.0923778	-0.0547547	-0.0536357
249	0.0498	-0.0608971	-0.0604939	-0.0599981	-0.0599992	-0.0599727	-0.0598075	-0.081914	-0.0923608	-0.0547384	-0.0536159
250	0.05	-0.0609002	-0.0604953	-0.0599981	-0.0599992	-0.0599738	-0.0598071	-0.0818694	-0.0923439	-0.0547222	-0.0535961
251	0.0502	-0.0609032	-0.0604968	-0.0599981	-0.0599992	-0.0599748	-0.0598067	-0.0818249	-0.0923269	-0.054706	-0.0535764
252	0.0504	-0.0609062	-0.0604983	-0.0599981	-0.0599992	-0.0599758	-0.0598063	-0.0817807	-0.09231	-0.0546898	-0.0535567
253	0.0506	-0.0609091	-0.0604997	-0.0599981	-0.0599992	-0.0599767	-0.0598059	-0.0817367	-0.092293	-0.0546737	-0.0535372
254	0.0508	-0.0609121	-0.0605012	-0.0599981	-0.0599992	-0.0599777	-0.0598056	-0.0816929	-0.092276	-0.0546575	-0.0535176
255	0.051	-0.0609151	-0.0605026	-0.0599981	-0.0599992	-0.0599785	-0.0598051	-0.0816493	-0.092259	-0.0546414	-0.0534982
256	0.0512	-0.0609181	-0.060504	-0.0599981	-0.0599992	-0.0599794	-0.0598047	-0.0816059	-0.092242	-0.0546253	-0.0534788
257	0.0514	-0.060921	-0.0605055	-0.0599981	-0.0599992	-0.0599802	-0.0598043	-0.0815626	-0.0922249	-0.0546093	-0.0534594
258	0.0516	-0.0609239	-0.0605069	-0.0599981	-0.0599992	-0.059981	-0.0598039	-0.0815196	-0.0922078	-0.0545932	-0.0534401
259	0.0518	-0.0609269	-0.0605083	-0.0599981	-0.0599992	-0.0599817	-0.0598035	-0.0814768	-0.0921906	-0.0545772	-0.0534209
260	0.052	-0.0609298	-0.0605097	-0.0599981	-0.0599992	-0.0599824	-0.059803	-0.0814341	-0.0921735	-0.0545612	-0.0534017
261	0.0522	-0.0609327	-0.0605111	-0.0599981	-0.0599992	-0.0599831	-0.0598025	-0.0813917	-0.0921562	-0.0545453	-0.0533826
262	0.0524	-0.0609356	-0.0605126	-0.0599981	-0.0599992	-0.0599838	-0.059802	-0.0813494	-0.0921389	-0.0545293	-0.0533636
263	0.0526	-0.0609384	-0.060514	-0.0599981	-0.0599992	-0.0599844	-0.0598015	-0.0813073	-0.0921216	-0.0545134	-0.0533446
264	0.0528	-0.0609413	-0.0605154	-0.0599981	-0.0599992	-0.059985	-0.0598011	-0.0812654	-0.0921042	-0.0544975	-0.0533256
265	0.053	-0.0609442	-0.0605167	-0.0599981	-0.0599992	-0.0599856	-0.0598005	-0.0812236	-0.0920867	-0.0544816	-0.0533067
266	0.0532	-0.060947	-0.0605181	-0.0599981	-0.0599992	-0.0599862	-0.0597999	-0.081182	-0.0920691	-0.0544658	-0.0532879
267	0.0534	-0.0609499	-0.0605195	-0.0599981	-0.0599992	-0.0599867	-0.0597994	-0.0811406	-0.0920514	-0.0544499	-0.0532691
268	0.0536	-0.0609527	-0.0605209	-0.0599981	-0.0599992	-0.0599872	-0.0597988	-0.0810994	-0.0920337	-0.0544341	-0.0532504
269	0.0538	-0.0609555	-0.0605223	-0.0599981	-0.0599992	-0.0599877	-0.0597983	-0.0810583	-0.0920159	-0.0544183	-0.0532318
270	0.054	-0.0609583	-0.0605236	-0.0599981	-0.0599992	-0.0599882	-0.0597976	-0.0810174	-0.091998	-0.0544026	-0.0532132
271	0.0542	-0.0609611	-0.060525	-0.0599981	-0.0599992	-0.0599887	-0.059797	-0.0809767	-0.0919799	-0.0543868	-0.0531946
272	0.0544	-0.0609638	-0.0605263	-0.0599981	-0.0599992	-0.0599891	-0.0597963	-0.0809361	-0.0919618	-0.0543711	-0.0531761
273	0.0546	-0.0609666	-0.0605277	-0.0599981	-0.0599992	-0.0599896	-0.0597957	-0.0808958	-0.0919435	-0.0543554	-0.0531577
274	0.0548	-0.0609693	-0.060529	-0.0599981	-0.0599992	-0.05999	-0.0597951	-0.0808555	-0.0919251	-0.0543397	-0.0531393
275	0.055	-0.0609721	-0.0605304	-0.0599981	-0.0599992	-0.0599904	-0.0597944	-0.0808155	-0.0919067	-0.054324	-0.053121
276	0.0552	-0.0609748	-0.0605317	-0.0599981	-0.0599992	-0.0599907	-0.0597936	-0.0807756	-0.0918881	-0.0543083	-0.0531027
277	0.0554	-0.0609775	-0.060533	-0.0599981	-0.0599992	-0.0599911	-0.0597929	-0.0807358	-0.0918693	-0.0542927	-0.0530845
278	0.0556	-0.0609802	-0.0605343	-0.0599981	-0.0599992	-0.0599914	-0.0597922	-0.0806963	-0.0918504	-0.0542771	-0.0530663
279	0.0558	-0.0609829	-0.0605357	-0.0599981	-0.0599992	-0.0599918	-0.0597915	-0.0806569	-0.0918314	-0.0542615	-0.0530482
280	0.056	-0.0609855	-0.060537	-0.0599981	-0.0599992	-0.0599921	-0.0597907	-0.0806176	-0.0918123	-0.0542459	-0.0530302
281	0.0562	-0.0609882	-0.0605383	-0.0599981	-0.0599992	-0.0599924	-0.0597898	-0.0805785	-0.091793	-0.0542303	-0.0530122
282	0.0564	-0.0609908	-0.0605396	-0.0599981	-0.0599992	-0.0599927	-0.059789	-0.0805396	-0.0917735	-0.0542147	-0.0529942
283	0.0566	-0.0609934	-0.0605409	-0.0599981	-0.0599992	-0.059993	-0.0597883	-0.0805009	-0.0917539	-0.0541992	-0.0529763
284	0.0568	-0.0609961	-0.0605422	-0.0599981	-0.0599992	-0.0599933	-0.0597875	-0.0804623	-0.0917342	-0.0541837	-0.0529585
285	0.057	-0.0609987	-0.0605434	-0.0599981	-0.0599992	-0.0599935	-0.0597866	-0.0804239	-0.0917143	-0.0541682	-0.0529407
286	0.0572	-0.0610012	-0.0605447	-0.0599981	-0.0599992	-0.0599938	-0.0597857	-0.0803856	-0.0916943	-0.0541527	-0.0529229
287	0.0574	-0.0610038	-0.060546	-0.0599981	-0.0599992	-0.059994	-0.0597848	-0.0803475	-0.0916741	-0.0541372	-0.0529052
288	0.0576	-0.0610064	-0.0605473	-0.0599981	-0.0599992	-0.0599943	-0.059784	-0.0803096	-0.0916537	-0.0541217	-0.0528876
289	0.0578	-0.0610089	-0.0605486	-0.0599981	-0.0599992	-0.0599945	-0.0597832	-0.0802718	-0.0916332	-0.0541063	-0.05287
290	0.058	-0.0610114	-0.0605498	-0.0599981	-0.0599992	-0.0599947	-0.0597823	-0.0802343	-0.0916125	-0.0540908	-0.0528525
291	0.0582	-0.0610139	-0.0605511	-0.0599981	-0.0599992	-0.0599949	-0.0597814	-0.0801969	-0.0915917	-0.0540754	-0.052835
292	0.0584	-0.0610164	-0.0605523	-0.0599981	-0.0599992	-0.0599951	-0.0597805	-0.0801596	-0.0915707	-0.05406	-0.0528175
293	0.0586	-0.0610189	-0.0605536	-0.0599981	-0.0599992	-0.0599953	-0.0597796	-0.0801225	-0.0915495	-0.0540446	-0.0528002
294	0.0588	-0.0610214	-0.0605548	-0.0599981	-0.0599992	-0.0599955	-0.0597788	-0.0800856	-0.0915282	-0.0540292	-0.0527828
295	0.059	-0.0610239	-0.0605561	-0.0599981	-0.0599992	-0.0599957	-0.0597779	-0.0800489	-0.0915067	-0.0540139	-0.0527656
296	0.0592	-0.0610263	-0.0605573	-0.0599981	-0.0599992	-0.0599958	-0.0597769	-0.0800124	-0.0914851	-0.0539985	-0.0527483
297	0.0594	-0.0610287	-0.0605586	-0.0599981	-0.0599992	-0.059996	-0.0597761	-0.079976	-0.0914633	-0.0539832	-0.0527312
298	0.0596	-0.0610312	-0.0605598	-0.0599981	-0.0599992	-0.0599962	-0.0597752	-0.0799398	-0.0914413	-0.0539678	-0.052714
299	0.0598	-0.0610336	-0.060561	-0.0599981	-0.0599992	-0.0599963	-0.0597744	-0.0799038	-0.0914192	-0.0539525	-0.052697
300	0.06	-0.0610359	-0.0605622	-0.0599981	-0.0599992	-0.0599965	-0.0597734	-0.0798679	-0.0913969	-0.0539372	-0.05268
301	0.0602	-0.0610383	-0.0605635	-0.0599981	-0.0599992	-0.0599966	-0.0597725	-0.0798323	-0.0913745	-0.0539219	-0.052663
302	0.0604	-0.0610407	-0.0605647	-0.0599981	-0.0599992	-0.0599967	-0.0597717	-0.0797968	-0.0913519	-0.0539066	-0.0526461
303	0.0606	-0.061043	-0.0605659	-0.0599981	-0.0599992	-0.0599969	-0.0597708	-0.0797615	-0.0913291	-0.0538913	-0.0526292
304	0.0608	-0.0610454	-0.0605671	-0.0599981	-0.0599992	-0.059997	-0.05977	-0.0797264	-0.0913062	-0.0538761	-0.0526124
305	0.061	-0.0610477	-0.0605684	-0.0599981	-0.0599992	-0.0599971	-0.0597691	-0.0796915	-0.0912832	-0.0538608	-0.0525956
306	0.0612	-0.06105	-0.0605696	-0.0599981	-0.0599992	-0.0599972	-0.0597682	-0.0796568	-0.09126	-0.0538456	-0.0525789
307	0.0614	-0.0610523	-0.0605708	-0.0599981	-0.0599992	-0.0599973	-0.0597673	-0.0796223	-0.0912366	-0.0538303	-0.0525623
308	0.0616	-0.0610546	-0.060572	-0.0599981	-0.0599992	-0.0599974	-0.0597665	-0.079588	-0.0912131	-0.0538151	-0.0525456
309	0.0618	-0.0610568	-0.0605732	-0.0599981	-0.0599992	-0.0599975	-0.0597657	-0.0795538	-0.0911894	-0.0537999	-0.0525291
310	0.062	-0.0610591	-0.0605744	-0.0599981	-0.0599992	-0.0599976	-0.0597649	-0.0795199	-0.0911656	-0.0537847	-0.0525126
311	0.0622	-0.0610613	-0.0605756	-0.0599981	-0.0599992	-0.0599977	-0.059764	-0.0794861	-0.0911417	-0.0537695	-0.0524961
312	0.0624	-0.0610635	-0.0605768	-0.0599981	-0.0599992	-0.0599978	-0.0597632	-0.0794526	-0.0911175	-0.0537543	-0.0524797
313	0.0626	-0.0610657	-0.060578	-0.0599981	-0.0599992	-0.0599979	-0.0597624	-0.0794192	-0.0910933	-0.0537391	-0.0524634
314	0.0628	-0.0610679	-0.0605792	-0.0599981	-0.0599992	-0.059998	-0.0597616	-0.0793861	-0.0910689	-0.053724	-0.0524471
315	0.063	-0.0610701	-0.0605804	-0.0599981	-0.0599992	-0.0599981	-0.0597608	-0.0793531	-0.0910443	-0.0537088	-0.0524308
316	0.0632	-0.0610723	-0.0605816	-0.0599981	-0.0599992	-0.0599981	-0.05976	-0.0793204	-0.0910196	-0.0536937	-0.0524146
317	0.0634	-0.0610744	-0.0605828	-0.0599981	-0.0599992	-0.0599982	-0.0597592	-0.0792879	-0.0909948	-0.0536785	-0.0523985
318	0.0636	-0.0610766	-0.060584	-0.0599981	-0.0599992	-0.0599983	-0.0597584	-0.0792556	-0.0909698	-0.0536634	-0.0523823
319	0.0638	-0.0610787	-0.0605852	-0.0599981	-0.0599992	-0.0599983	-0.0597577	-0.0792235	-0.0909447	-0.0536483	-0.0523663
320	0.064	-0.0610808	-0.0605864	-0.0599981	-0.0599992	-0.0599984	-0.0597569	-0.0791916	-0.0909194	-0.0536332	-0.0523503
321	0.0642	-0.0610829	-0.0605876	-0.0599981	-0.0599992	-0.0599985	-0.0597561	-0.0791599	-0.090894	-0.0536181	-0.0523344
322	0.0644	-0.061085	-0.0605888	-0.0599981	-0.0599992	-0.0599985	-0.0597553	-0.0791284	-0.0908685	-0.053603	-0.0523185
323	0.0646	-0.0610871	-0.06059	-0.0599981	-0.0599992	-0.0599986	-0.0597546	-0.0790971	-0.0908428	-0.0535879	-0.0523026
324	0.0648	-0.0610891	-0.0605912	-0.0599981	-0.0599992	-0.0599986	-0.0597539	-0.0790661	-0.0908169	-0.0535728	-0.0522868
325	0.065	-0.0610912	-0.0605924	-0.0599981	-0.0599992	-0.0599987	-0.0597532	-0.0790353	-0.0907909	-0.0535577	-0.0522711
326	0.0652	-0.0610932	-0.0605936	-0.0599981	-0.0599992	-0.0599987	-0.0597524	-0.0790047	-0.0907648	-0.0535427	-0.0522554
327	0.0654	-0.0610952	-0.0605948	-0.0599981	-0.0599992	-0.0599988	-0.0597517	-0.0789743	-0.0907386	-0.0535276	-0.0522397
328	0.0656	-0.0610972	-0.060596	-0.0599981	-0.0599992	-0.0599988	-0.059751	-0.0789442	-0.0907122	-0.0535126	-0.0522242
329	0.0658	-0.0610992	-0.0605972	-0.0599981	-0.0599992	-0.0599989	-0.0597504	-0.0789142	-0.0906856	-0.0534976	-0.0522086
330	0.066	-0.0611012	-0.0605984	-0.0599981	-0.0599992	-0.0599989	-0.0597497	-0.0788845	-0.090659	-0.0534825	-0.0521931
331	0.0662	-0.0611031	-0.0605996	-0.0599981	-0.0599992	-0.059999	-0.059749	-0.078855	-0.0906322	-0.0534675	-0.0521777
332	0.0664	-0.0611051	-0.0606008	-0.0599981	-0.0599992	-0.059999	-0.0597483	-0.0788258	-0.0906052	-0.0534525	-0.0521623
333	0.0666	-0.061107	-0.060602	-0.0599981	-0.0599992	-0.0599991	-0.0597477	-0.0787968	-0.0905781	-0.0534375	-0.052147
334	0.0668	-0.0611089	-0.0606032	-0.0599981	-0.0599992	-0.0599991	-0.0597471	-0.078768	-0.0905509	-0.0534225	-0.0521317
335	0.067	-0.0611108	-0.0606045	-0.0599981	-0.0599992	-0.0599991	-0.0597464	-0.0787394	-0.0905235	-0.0534075	-0.0521165
336	0.0672	-0.0611127	-0.0606057	-0.0599981	-0.0599992	-0.0599992	-0.0597457	-0.0787111	-0.090496	-0.0533925	-0.0521013
337	0.0674	-0.0611146	-0.0606069	-0.0599981	-0.0599992	-0.0599992	-0.0597451	-0.078683	-0.0904683	-0.0533776	-0.0520862
338	0.0676	-0.0611165	-0.0606081	-0.0599981	-0.0599992	-0.0599992	-0.0597445	-0.0786551	-0.0904405	-0.0533626	-0.0520711
339	0.0678	-0.0611183	-0.0606093	-0.0599981	-0.0599992	-0.0599993	-0.059744	-0.0786275	-0.0904126	-0.0533477	-0.0520561
340	0.068	-0.0611201	-0.0606106	-0.0599981	-0.0599992	-0.0599993	-0.0597433	-0.0786001	-0.0903845	-0.0533327	-0.0520411
341	0.0682	-0.061122	-0.0606118	-0.0599981	-0.0599992	-0.0599993	-0.0597427	-0.078573	-0.0903563	-0.0533178	-0.0520262
342	0.0684	-0.0611238	-0.060613	-0.0599981	-0.0599992	-0.0599993	-0.0597421	-0.0785461	-0.0903279	-0.0533028	-0.0520113
343	0.0686	-0.0611256	-0.0606143	-0.0599981	-0.0599992	-0.0599994	-0.0597416	-0.0785194	-0.0902994	-0.0532879	-0.0519965
344	0.0688	-0.0611273	-0.0606155	-0.0599981	-0.0599992	-0.0599994	-0.0597411	-0.078493	-0.0902707	-0.053273	-0.0519817
345	0.069	-0.0611291	-0.0606167	-0.0599981	-0.0599992	-0.0599994	-0.0597405	-0.0784668	-0.0902419	-0.0532581	-0.051967
346	0.0692	-0.0611309	-0.060618	-0.0599981	-0.0599992	-0.0599994	-0.0597399	-0.0784409	-0.090213	-0.0532432	-0.0519523
347	0.0694	-0.0611326	-0.0606192	-0.0599981	-0.0599992	-0.0599995	-0.0597394	-0.0784152	-0.0901839	-0.0532283	-0.0519377
348	0.0696	-0.0611343	-0.0606205	-0.0599981	-0.0599992	-0.0599995	-0.0597389	-0.0783897	-0.0901546	-0.0532134	-0.0519232
349	0.0698	-0.061136	-0.0606217	-0.0599981	-0.0599992	-0.0599995	-0.0597384	-0.0783645	-0.0901252	-0.0531985	-0.0519087
350	0.07	-0.0611377	-0.060623	-0.0599981	-0.0599992	-0.0599995	-0.0597378	-0.0783396	-0.0900957	-0.0531837	-0.0518942
351	0.0702	-0.0611394	-0.0606242	-0.0599981	-0.0599992	-0.0599995	-0.0597373	-0.0783149	-0.090066	-0.0531688	-0.0518798
352	0.0704	-0.061141	-0.0606255	-0.0599981	-0.0599992	-0.0599996	-0.0597368	-0.0782904	-0.0900361	-0.0531539	-0.0518654
