TimeSlice	Time	L Hip flx Ia	L Hip ext Ia	L Hip ext Ia IN	L Hip flx Ia IN	L Hip flx Ib	L Hip ext Ib	L Hip MN ext	L Hip MN flx	L Hip MN flx R	L Hip MN ext R
902	0.1804	-0.0565485	-0.0598604	-0.0575961	-0.0560454	-0.0532885	-0.0598464	-0.0950518	-0.0529582	-0.0457493	-0.0498223
903	0.1806	-0.0565417	-0.0598627	-0.0575961	-0.0560379	-0.0532954	-0.0598442	-0.0950477	-0.0529562	-0.0457471	-0.0498159
904	0.1808	-0.0565349	-0.059865	-0.0575961	-0.0560307	-0.0533022	-0.0598421	-0.0950437	-0.0529542	-0.045745	-0.0498094
905	0.181	-0.0565282	-0.0598673	-0.0575961	-0.0560223	-0.0533104	-0.0598397	-0.0950398	-0.0529522	-0.0457429	-0.0498029
906	0.1812	-0.0565214	-0.0598696	-0.0575961	-0.0560141	-0.0533183	-0.0598373	-0.0950358	-0.0529504	-0.0457408	-0.0497964
907	0.1814	-0.0565145	-0.0598719	-0.0575961	-0.0560063	-0.0533259	-0.0598351	-0.0950318	-0.0529487	-0.0457387	-0.0497899
908	0.1816	-0.0565077	-0.0598742	-0.0575961	-0.0559988	-0.0533331	-0.0598329	-0.0950278	-0.0529471	-0.0457367	-0.0497833
909	0.1818	-0.0565009	-0.0598765	-0.0575961	-0.0559916	-0.0533401	-0.0598308	-0.0950238	-0.0529455	-0.0457347	-0.0497768
910	0.182	-0.0564941	-0.0598788	-0.0575961	-0.0559831	-0.0533486	-0.0598285	-0.0950198	-0.0529439	-0.0457328	-0.0497702
911	0.1822	-0.0564872	-0.0598811	-0.0575961	-0.055975	-0.0533568	-0.0598262	-0.0950158	-0.0529424	-0.0457309	-0.0497636
912	0.1824	-0.0564803	-0.0598835	-0.0575961	-0.0559672	-0.0533647	-0.059824	-0.0950119	-0.052941	-0.045729	-0.049757
913	0.1826	-0.0564735	-0.0598858	-0.0575961	-0.0559597	-0.0533722	-0.0598219	-0.0950079	-0.0529397	-0.0457271	-0.0497504
914	0.1828	-0.0564666	-0.0598881	-0.0575961	-0.0559525	-0.0533795	-0.0598198	-0.0950039	-0.0529385	-0.0457253	-0.0497438
915	0.183	-0.0564598	-0.0598904	-0.0575961	-0.055944	-0.0533882	-0.0598175	-0.095	-0.0529372	-0.0457235	-0.0497371
916	0.1832	-0.0564529	-0.0598928	-0.0575961	-0.0559359	-0.0533966	-0.0598153	-0.0949961	-0.052936	-0.0457217	-0.0497305
917	0.1834	-0.056446	-0.0598951	-0.0575961	-0.0559281	-0.0534047	-0.0598131	-0.0949921	-0.052935	-0.04572	-0.0497238
918	0.1836	-0.0564391	-0.0598975	-0.0575961	-0.0559206	-0.0534125	-0.0598111	-0.0949882	-0.052934	-0.0457183	-0.0497172
919	0.1838	-0.0564322	-0.0598998	-0.0575961	-0.0559134	-0.0534199	-0.0598091	-0.0949843	-0.052933	-0.0457166	-0.0497105
920	0.184	-0.0564254	-0.0599022	-0.0575961	-0.055905	-0.0534289	-0.0598068	-0.0949804	-0.052932	-0.045715	-0.0497038
921	0.1842	-0.0564185	-0.0599045	-0.0575961	-0.0558969	-0.0534375	-0.0598046	-0.0949765	-0.0529311	-0.0457134	-0.0496971
922	0.1844	-0.0564115	-0.0599069	-0.0575961	-0.0558891	-0.0534458	-0.0598026	-0.0949726	-0.0529303	-0.0457118	-0.0496904
923	0.1846	-0.0564046	-0.0599093	-0.0575961	-0.0558817	-0.0534537	-0.0598005	-0.0949687	-0.0529296	-0.0457103	-0.0496836
924	0.1848	-0.0563977	-0.0599116	-0.0575961	-0.0558745	-0.0534614	-0.0597986	-0.0949649	-0.0529289	-0.0457087	-0.0496769
925	0.185	-0.0563909	-0.059914	-0.0575961	-0.0558661	-0.0534705	-0.0597964	-0.0949611	-0.0529281	-0.0457072	-0.0496702
926	0.1852	-0.0563839	-0.0599164	-0.0575961	-0.055858	-0.0534793	-0.0597943	-0.0949572	-0.0529275	-0.0457058	-0.0496634
927	0.1854	-0.056377	-0.0599188	-0.0575961	-0.0558503	-0.0534877	-0.0597923	-0.0949534	-0.0529269	-0.0457043	-0.0496566
928	0.1856	-0.0563701	-0.0599211	-0.0575961	-0.0558428	-0.0534959	-0.0597904	-0.0949496	-0.0529264	-0.0457029	-0.0496499
929	0.1858	-0.0563632	-0.0599235	-0.0575961	-0.0558357	-0.0535036	-0.0597885	-0.0949458	-0.0529259	-0.0457015	-0.0496431
930	0.186	-0.0563563	-0.0599259	-0.0575961	-0.0558273	-0.0535129	-0.0597864	-0.0949421	-0.0529254	-0.0457001	-0.0496363
931	0.1862	-0.0563494	-0.0599283	-0.0575961	-0.0558193	-0.0535219	-0.0597843	-0.0949383	-0.052925	-0.0456988	-0.0496295
932	0.1864	-0.0563425	-0.0599307	-0.0575961	-0.0558116	-0.0535304	-0.0597824	-0.0949346	-0.0529246	-0.0456975	-0.0496227
933	0.1866	-0.0563355	-0.0599331	-0.0575961	-0.0558041	-0.0535387	-0.0597805	-0.0949309	-0.0529243	-0.0456962	-0.0496159
934	0.1868	-0.0563286	-0.0599355	-0.0575961	-0.055797	-0.0535466	-0.0597787	-0.0949272	-0.052924	-0.0456949	-0.0496091
935	0.187	-0.0563217	-0.0599379	-0.0575961	-0.0557887	-0.053556	-0.0597766	-0.0949235	-0.0529237	-0.0456937	-0.0496022
936	0.1872	-0.0563148	-0.0599403	-0.0575961	-0.0557807	-0.0535651	-0.0597747	-0.0949199	-0.0529235	-0.0456924	-0.0495954
937	0.1874	-0.0563079	-0.0599427	-0.0575961	-0.055773	-0.0535737	-0.0597728	-0.0949162	-0.0529233	-0.0456912	-0.0495886
938	0.1876	-0.056301	-0.0599451	-0.0575961	-0.0557657	-0.0535821	-0.059771	-0.0949126	-0.0529231	-0.0456901	-0.0495817
939	0.1878	-0.0562941	-0.0599475	-0.0575961	-0.0557586	-0.0535901	-0.0597692	-0.094909	-0.052923	-0.0456889	-0.0495749
940	0.188	-0.0562872	-0.0599499	-0.0575961	-0.0557503	-0.0535996	-0.0597673	-0.0949054	-0.0529228	-0.0456878	-0.049568
941	0.1882	-0.0562803	-0.0599523	-0.0575961	-0.0557424	-0.0536087	-0.0597654	-0.0949018	-0.0529228	-0.0456867	-0.0495612
942	0.1884	-0.0562734	-0.0599547	-0.0575961	-0.0557347	-0.0536175	-0.0597635	-0.0948983	-0.0529227	-0.0456856	-0.0495543
943	0.1886	-0.0562665	-0.0599571	-0.0575961	-0.0557274	-0.0536259	-0.0597618	-0.0948948	-0.0529228	-0.0456845	-0.0495474
944	0.1888	-0.0562596	-0.0599595	-0.0575961	-0.0557204	-0.053634	-0.0597601	-0.0948912	-0.0529228	-0.0456835	-0.0495406
945	0.189	-0.0562527	-0.0599619	-0.0575961	-0.0557122	-0.0536436	-0.0597582	-0.0948878	-0.0529227	-0.0456825	-0.0495337
946	0.1892	-0.0562458	-0.0599643	-0.0575961	-0.0557043	-0.0536528	-0.0597564	-0.0948843	-0.0529228	-0.0456815	-0.0495268
947	0.1894	-0.0562389	-0.0599667	-0.0575961	-0.0556967	-0.0536616	-0.0597547	-0.0948808	-0.0529229	-0.0456805	-0.0495199
948	0.1896	-0.0562321	-0.0599692	-0.0575961	-0.0556894	-0.0536701	-0.059753	-0.0948774	-0.052923	-0.0456795	-0.049513
949	0.1898	-0.0562252	-0.0599716	-0.0575961	-0.0556824	-0.0536782	-0.0597514	-0.094874	-0.0529232	-0.0456786	-0.0495061
950	0.19	-0.0562183	-0.059974	-0.0575961	-0.0556743	-0.0536878	-0.0597495	-0.0948706	-0.0529233	-0.0456777	-0.0494992
951	0.1902	-0.0562115	-0.0599764	-0.0575961	-0.0556664	-0.053697	-0.0597478	-0.0948673	-0.0529234	-0.0456767	-0.0494923
952	0.1904	-0.0562046	-0.0599788	-0.0575961	-0.0556589	-0.0537059	-0.0597461	-0.0948639	-0.0529237	-0.0456759	-0.0494854
953	0.1906	-0.0561977	-0.0599812	-0.0575961	-0.0556517	-0.0537144	-0.0597445	-0.0948606	-0.0529239	-0.045675	-0.0494785
954	0.1908	-0.0561909	-0.0599836	-0.0575961	-0.0556448	-0.0537226	-0.059743	-0.0948573	-0.0529241	-0.0456741	-0.0494716
955	0.191	-0.0561841	-0.059986	-0.0575961	-0.0556367	-0.0537322	-0.0597412	-0.094854	-0.0529243	-0.0456733	-0.0494647
956	0.1912	-0.0561773	-0.0599885	-0.0575961	-0.0556289	-0.0537414	-0.0597396	-0.0948508	-0.0529246	-0.0456725	-0.0494578
957	0.1914	-0.0561704	-0.0599909	-0.0575961	-0.0556215	-0.0537503	-0.059738	-0.0948475	-0.0529249	-0.0456717	-0.0494509
958	0.1916	-0.0561636	-0.0599933	-0.0575961	-0.0556143	-0.0537588	-0.0597364	-0.0948443	-0.0529252	-0.0456709	-0.049444
959	0.1918	-0.0561568	-0.0599957	-0.0575961	-0.0556074	-0.053767	-0.0597349	-0.0948411	-0.0529256	-0.0456702	-0.0494371
960	0.192	-0.05615	-0.0599981	-0.0575961	-0.0555994	-0.0537766	-0.0597333	-0.0948379	-0.0529258	-0.0456694	-0.0494302
961	0.1922	-0.0561432	-0.0600005	-0.0575961	-0.0555917	-0.0537859	-0.0597317	-0.0948348	-0.0529262	-0.0456687	-0.0494233
962	0.1924	-0.0561364	-0.0600029	-0.0575961	-0.0555844	-0.0537948	-0.0597302	-0.0948317	-0.0529267	-0.045668	-0.0494164
963	0.1926	-0.0561296	-0.0600053	-0.0575961	-0.0555773	-0.0538033	-0.0597287	-0.0948286	-0.0529276	-0.0456673	-0.0494094
964	0.1928	-0.0561229	-0.0600077	-0.0575961	-0.0555704	-0.0538115	-0.0597273	-0.0948255	-0.0529288	-0.0456666	-0.0494025
965	0.193	-0.0561163	-0.0600101	-0.0575961	-0.0555625	-0.0538211	-0.0597257	-0.0948224	-0.0529304	-0.045666	-0.0493956
966	0.1932	-0.0561096	-0.0600125	-0.0575961	-0.0555549	-0.0538303	-0.0597242	-0.0948194	-0.0529324	-0.0456653	-0.0493887
967	0.1934	-0.056103	-0.0600149	-0.0575961	-0.0555476	-0.0538391	-0.0597227	-0.0948163	-0.0529347	-0.0456647	-0.0493818
968	0.1936	-0.0560964	-0.0600173	-0.0575961	-0.0555406	-0.0538477	-0.0597213	-0.0948133	-0.0529372	-0.0456641	-0.0493749
969	0.1938	-0.0560899	-0.0600197	-0.0575961	-0.0555338	-0.0538558	-0.05972	-0.0948104	-0.0529399	-0.0456635	-0.049368
970	0.194	-0.0560834	-0.0600221	-0.0575961	-0.055526	-0.0538654	-0.0597185	-0.0948074	-0.0529428	-0.0456629	-0.0493611
971	0.1942	-0.0560769	-0.0600245	-0.0575961	-0.0555185	-0.0538746	-0.059717	-0.0948045	-0.0529459	-0.0456624	-0.0493542
972	0.1944	-0.0560705	-0.0600269	-0.0575961	-0.0555112	-0.0538834	-0.0597156	-0.0948015	-0.0529493	-0.0456618	-0.0493473
973	0.1946	-0.056064	-0.0600293	-0.0575961	-0.0555043	-0.0538919	-0.0597143	-0.0947986	-0.0529528	-0.0456613	-0.0493404
974	0.1948	-0.0560576	-0.0600316	-0.0575961	-0.0554976	-0.0539001	-0.059713	-0.0947957	-0.0529564	-0.0456608	-0.0493335
975	0.195	-0.0560513	-0.060034	-0.0575961	-0.0554899	-0.0539096	-0.0597116	-0.0947929	-0.0529601	-0.0456603	-0.0493266
976	0.1952	-0.0560449	-0.0600364	-0.0575961	-0.0554824	-0.0539187	-0.0597102	-0.09479	-0.0529639	-0.0456598	-0.0493197
977	0.1954	-0.0560386	-0.0600387	-0.0575961	-0.0554753	-0.0539275	-0.0597089	-0.0947872	-0.0529679	-0.0456593	-0.0493128
978	0.1956	-0.0560323	-0.0600411	-0.0575961	-0.0554684	-0.053936	-0.0597077	-0.0947844	-0.052972	-0.0456589	-0.0493059
979	0.1958	-0.056026	-0.0600435	-0.0575961	-0.0554618	-0.0539441	-0.0597064	-0.0947816	-0.0529761	-0.0456584	-0.049299
980	0.196	-0.0560197	-0.0600458	-0.0575961	-0.0554541	-0.0539535	-0.0597051	-0.0947788	-0.0529803	-0.045658	-0.0492921
981	0.1962	-0.0560135	-0.0600482	-0.0575961	-0.0554468	-0.0539627	-0.0597038	-0.094776	-0.0529846	-0.0456576	-0.0492852
982	0.1964	-0.0560073	-0.0600505	-0.0575961	-0.0554397	-0.0539714	-0.0597025	-0.0947733	-0.052989	-0.0456572	-0.0492783
983	0.1966	-0.056001	-0.0600529	-0.0575961	-0.0554329	-0.0539798	-0.0597013	-0.0947706	-0.0529934	-0.0456569	-0.0492714
984	0.1968	-0.0559948	-0.0600552	-0.0575961	-0.0554264	-0.0539879	-0.0597002	-0.0947678	-0.0529978	-0.0456565	-0.0492645
985	0.197	-0.0559887	-0.0600575	-0.0575961	-0.0554188	-0.0539973	-0.0596989	-0.0947652	-0.0530022	-0.0456561	-0.0492577
986	0.1972	-0.0559826	-0.0600598	-0.0575961	-0.0554116	-0.0540064	-0.0596977	-0.0947625	-0.0530068	-0.0456558	-0.0492508
987	0.1974	-0.0559764	-0.0600622	-0.0575961	-0.0554046	-0.0540151	-0.0596965	-0.0947598	-0.0530114	-0.0456555	-0.0492439
988	0.1976	-0.0559703	-0.0600645	-0.0575961	-0.0553979	-0.0540234	-0.0596954	-0.0947572	-0.053016	-0.0456552	-0.049237
989	0.1978	-0.0559642	-0.0600668	-0.0575961	-0.0553915	-0.0540314	-0.0596943	-0.0947546	-0.0530206	-0.0456549	-0.0492302
990	0.198	-0.0559582	-0.0600691	-0.0575961	-0.055384	-0.0540408	-0.0596931	-0.094752	-0.0530252	-0.0456546	-0.0492233
991	0.1982	-0.0559521	-0.0600714	-0.0575961	-0.0553768	-0.0540498	-0.0596919	-0.0947494	-0.0530299	-0.0456543	-0.0492165
992	0.1984	-0.0559461	-0.0600737	-0.0575961	-0.0553699	-0.0540585	-0.0596908	-0.0947468	-0.0530346	-0.0456541	-0.0492096
993	0.1986	-0.05594	-0.060076	-0.0575961	-0.0553633	-0.0540668	-0.0596898	-0.0947443	-0.0530394	-0.0456538	-0.0492028
994	0.1988	-0.055934	-0.0600783	-0.0575961	-0.055357	-0.0540747	-0.0596887	-0.0947418	-0.0530441	-0.0456536	-0.0491959
995	0.199	-0.0559281	-0.0600806	-0.0575961	-0.0553496	-0.054084	-0.0596876	-0.0947393	-0.0530488	-0.0456534	-0.0491891
996	0.1992	-0.0559221	-0.0600829	-0.0575961	-0.0553426	-0.054093	-0.0596865	-0.0947368	-0.0530536	-0.0456532	-0.0491822
997	0.1994	-0.0559161	-0.0600852	-0.0575961	-0.0553358	-0.0541016	-0.0596855	-0.0947343	-0.0530584	-0.045653	-0.0491754
998	0.1996	-0.0559102	-0.0600874	-0.0575961	-0.0553292	-0.0541098	-0.0596845	-0.0947318	-0.0530632	-0.0456528	-0.0491686
999	0.1998	-0.0559043	-0.0600897	-0.0575961	-0.055323	-0.0541178	-0.0596835	-0.0947294	-0.053068	-0.0456526	-0.0491617
1000	0.2	-0.0558984	-0.060092	-0.0575961	-0.0553157	-0.054127	-0.0596825	-0.094727	-0.0530727	-0.0456524	-0.0491549
1001	0.2002	-0.0558925	-0.0600942	-0.0575961	-0.0553088	-0.0541359	-0.0596814	-0.0947246	-0.0530775	-0.0456523	-0.0491481
1002	0.2004	-0.0558866	-0.0600965	-0.0575961	-0.0553021	-0.0541444	-0.0596805	-0.0947222	-0.0530824	-0.0456521	-0.0491413
1003	0.2006	-0.0558807	-0.0600987	-0.0575961	-0.0552956	-0.0541526	-0.0596795	-0.0947198	-0.0530872	-0.045652	-0.0491345
1004	0.2008	-0.0558749	-0.060101	-0.0575961	-0.0552895	-0.0541605	-0.0596786	-0.0947175	-0.053092	-0.0456519	-0.0491277
1005	0.201	-0.0558691	-0.0601032	-0.0575961	-0.0552823	-0.0541696	-0.0596776	-0.0947152	-0.0530968	-0.0456518	-0.0491209
1006	0.2012	-0.0558633	-0.0601054	-0.0575961	-0.0552755	-0.0541784	-0.0596767	-0.0947129	-0.0531016	-0.0456517	-0.0491141
1007	0.2014	-0.0558575	-0.0601077	-0.0575961	-0.0552689	-0.0541869	-0.0596758	-0.0947106	-0.0531065	-0.0456516	-0.0491073
1008	0.2016	-0.0558517	-0.0601099	-0.0575961	-0.0552625	-0.054195	-0.0596749	-0.0947083	-0.0531113	-0.0456515	-0.0491006
1009	0.2018	-0.055846	-0.0601121	-0.0575961	-0.0552565	-0.0542028	-0.059674	-0.0947061	-0.0531161	-0.0456514	-0.0490938
1010	0.202	-0.0558403	-0.0601143	-0.0575961	-0.0552494	-0.0542119	-0.0596731	-0.0947038	-0.0531209	-0.0456513	-0.049087
1011	0.2022	-0.0558345	-0.0601165	-0.0575961	-0.0552427	-0.0542206	-0.0596722	-0.0947016	-0.0531257	-0.0456512	-0.0490803
1012	0.2024	-0.0558288	-0.0601188	-0.0575961	-0.0552362	-0.054229	-0.0596714	-0.0946994	-0.0531306	-0.0456512	-0.0490735
1013	0.2026	-0.0558231	-0.060121	-0.0575961	-0.05523	-0.0542371	-0.0596706	-0.0946972	-0.0531354	-0.0456511	-0.0490668
1014	0.2028	-0.0558175	-0.0601232	-0.0575961	-0.055224	-0.0542448	-0.0596698	-0.0946951	-0.0531402	-0.0456511	-0.04906
1015	0.203	-0.0558118	-0.0601254	-0.0575961	-0.0552171	-0.0542538	-0.0596689	-0.0946929	-0.053145	-0.0456511	-0.0490533
1016	0.2032	-0.0558062	-0.0601275	-0.0575961	-0.0552104	-0.0542625	-0.0596681	-0.0946908	-0.0531498	-0.045651	-0.0490466
1017	0.2034	-0.0558006	-0.0601297	-0.0575961	-0.055204	-0.0542708	-0.0596673	-0.0946887	-0.0531547	-0.045651	-0.0490398
1018	0.2036	-0.055795	-0.0601319	-0.0575961	-0.0551979	-0.0542787	-0.0596666	-0.0946866	-0.0531595	-0.045651	-0.0490331
1019	0.2038	-0.0557894	-0.0601341	-0.0575961	-0.055192	-0.0542864	-0.0596659	-0.0946845	-0.0531643	-0.045651	-0.0490264
1020	0.204	-0.0557838	-0.0601362	-0.0575961	-0.0551852	-0.0542953	-0.0596651	-0.0946825	-0.053169	-0.045651	-0.0490197
1021	0.2042	-0.0557783	-0.0601384	-0.0575961	-0.0551787	-0.0543038	-0.0596643	-0.0946804	-0.0531738	-0.045651	-0.049013
1022	0.2044	-0.0557727	-0.0601406	-0.0575961	-0.0551724	-0.0543121	-0.0596636	-0.0946784	-0.0531786	-0.045651	-0.0490063
1023	0.2046	-0.0557672	-0.0601427	-0.0575961	-0.0551664	-0.0543199	-0.0596629	-0.0946764	-0.0531834	-0.0456511	-0.0489997
1024	0.2048	-0.0557617	-0.0601449	-0.0575961	-0.0551606	-0.0543275	-0.0596622	-0.0946744	-0.0531882	-0.0456511	-0.048993
1025	0.205	-0.0557563	-0.060147	-0.0575961	-0.055154	-0.0543363	-0.0596615	-0.0946724	-0.0531929	-0.0456511	-0.0489863
1026	0.2052	-0.0557508	-0.0601492	-0.0575961	-0.0551476	-0.0543448	-0.0596608	-0.0946705	-0.0531976	-0.0456512	-0.0489797
1027	0.2054	-0.0557453	-0.0601513	-0.0575961	-0.0551414	-0.0543529	-0.0596602	-0.0946686	-0.0532024	-0.0456512	-0.048973
1028	0.2056	-0.0557399	-0.0601534	-0.0575961	-0.0551355	-0.0543607	-0.0596595	-0.0946667	-0.0532072	-0.0456513	-0.0489664
1029	0.2058	-0.0557345	-0.0601556	-0.0575961	-0.0551298	-0.0543682	-0.0596589	-0.0946648	-0.0532119	-0.0456513	-0.0489598
1030	0.206	-0.0557291	-0.0601577	-0.0575961	-0.0551233	-0.0543769	-0.0596583	-0.0946629	-0.0532166	-0.0456514	-0.0489531
1031	0.2062	-0.0557238	-0.0601598	-0.0575961	-0.055117	-0.0543852	-0.0596576	-0.094661	-0.0532213	-0.0456514	-0.0489465
1032	0.2064	-0.0557184	-0.0601619	-0.0575961	-0.0551109	-0.0543932	-0.059657	-0.0946592	-0.053226	-0.0456515	-0.0489399
1033	0.2066	-0.055713	-0.060164	-0.0575961	-0.0551051	-0.0544009	-0.0596564	-0.0946573	-0.0532307	-0.0456516	-0.0489333
1034	0.2068	-0.0557077	-0.0601661	-0.0575961	-0.0550996	-0.0544083	-0.0596559	-0.0946555	-0.0532354	-0.0456517	-0.0489267
1035	0.207	-0.0557025	-0.0601682	-0.0575961	-0.0550931	-0.0544169	-0.0596553	-0.0946537	-0.05324	-0.0456518	-0.0489201
1036	0.2072	-0.0556972	-0.0601703	-0.0575961	-0.055087	-0.0544251	-0.0596547	-0.094652	-0.0532447	-0.0456519	-0.0489135
1037	0.2074	-0.0556919	-0.0601724	-0.0575961	-0.055081	-0.054433	-0.0596542	-0.0946502	-0.0532494	-0.045652	-0.048907
1038	0.2076	-0.0556866	-0.0601745	-0.0575961	-0.0550753	-0.0544406	-0.0596537	-0.0946485	-0.0532541	-0.0456521	-0.0489004
1039	0.2078	-0.0556814	-0.0601766	-0.0575961	-0.0550699	-0.0544479	-0.0596532	-0.0946467	-0.0532587	-0.0456522	-0.0488939
1040	0.208	-0.0556762	-0.0601786	-0.0575961	-0.0550636	-0.0544563	-0.0596526	-0.094645	-0.0532633	-0.0456523	-0.0488873
1041	0.2082	-0.0556711	-0.0601807	-0.0575961	-0.0550575	-0.0544645	-0.0596521	-0.0946433	-0.0532679	-0.0456524	-0.0488808
1042	0.2084	-0.0556659	-0.0601827	-0.0575961	-0.0550517	-0.0544722	-0.0596516	-0.0946416	-0.0532725	-0.0456525	-0.0488743
1043	0.2086	-0.0556607	-0.0601848	-0.0575961	-0.0550462	-0.0544797	-0.0596512	-0.09464	-0.0532771	-0.0456526	-0.0488678
1044	0.2088	-0.0556556	-0.0601869	-0.0575961	-0.0550408	-0.0544869	-0.0596507	-0.0946383	-0.0532817	-0.0456527	-0.0488613
1045	0.209	-0.0556505	-0.0601889	-0.0575961	-0.0550346	-0.0544952	-0.0596502	-0.0946367	-0.0532862	-0.0456529	-0.0488548
1046	0.2092	-0.0556454	-0.0601909	-0.0575961	-0.0550287	-0.0545032	-0.0596498	-0.0946351	-0.0532908	-0.045653	-0.0488483
1047	0.2094	-0.0556403	-0.060193	-0.0575961	-0.055023	-0.0545109	-0.0596494	-0.0946335	-0.0532954	-0.0456531	-0.0488418
1048	0.2096	-0.0556353	-0.060195	-0.0575961	-0.0550176	-0.0545183	-0.0596489	-0.0946319	-0.0532999	-0.0456533	-0.0488354
1049	0.2098	-0.0556302	-0.060197	-0.0575961	-0.0550123	-0.0545254	-0.0596485	-0.0946303	-0.0533044	-0.0456534	-0.0488289
1050	0.21	-0.0556252	-0.060199	-0.0575961	-0.0550063	-0.0545336	-0.0596481	-0.0946288	-0.0533089	-0.0456535	-0.0488225
1051	0.2102	-0.0556202	-0.0602011	-0.0575961	-0.0550005	-0.0545414	-0.0596477	-0.0946273	-0.0533134	-0.0456537	-0.048816
1052	0.2104	-0.0556152	-0.0602031	-0.0575961	-0.0549949	-0.054549	-0.0596474	-0.0946257	-0.0533179	-0.0456538	-0.0488096
1053	0.2106	-0.0556103	-0.0602051	-0.0575961	-0.0549896	-0.0545562	-0.059647	-0.0946242	-0.0533224	-0.045654	-0.0488032
1054	0.2108	-0.0556053	-0.0602071	-0.0575961	-0.0549845	-0.0545632	-0.0596467	-0.0946228	-0.0533268	-0.0456541	-0.0487968
1055	0.211	-0.0556004	-0.0602091	-0.0575961	-0.0549786	-0.0545713	-0.0596463	-0.0946213	-0.0533312	-0.0456543	-0.0487904
1056	0.2112	-0.0555955	-0.060211	-0.0575961	-0.0549729	-0.054579	-0.059646	-0.0946198	-0.0533357	-0.0456544	-0.048784
1057	0.2114	-0.0555907	-0.060213	-0.0575961	-0.0549675	-0.0545864	-0.0596456	-0.0946184	-0.0533401	-0.0456546	-0.0487776
1058	0.2116	-0.0555858	-0.060215	-0.0575961	-0.0549622	-0.0545936	-0.0596453	-0.0946169	-0.0533445	-0.0456548	-0.0487712
1059	0.2118	-0.055581	-0.060217	-0.0575961	-0.0549572	-0.0546004	-0.059645	-0.0946155	-0.0533489	-0.0456549	-0.0487649
1060	0.212	-0.0555762	-0.0602189	-0.0575961	-0.0549514	-0.0546083	-0.0596447	-0.0946141	-0.0533532	-0.0456551	-0.0487585
1061	0.2122	-0.0555714	-0.0602209	-0.0575961	-0.0549459	-0.0546159	-0.0596444	-0.0946128	-0.0533576	-0.0456553	-0.0487522
1062	0.2124	-0.0555666	-0.0602228	-0.0575961	-0.0549406	-0.0546232	-0.0596442	-0.0946114	-0.0533619	-0.0456554	-0.0487459
1063	0.2126	-0.0555618	-0.0602248	-0.0575961	-0.0549355	-0.0546302	-0.0596439	-0.09461	-0.0533663	-0.0456556	-0.0487396
1064	0.2128	-0.0555571	-0.0602267	-0.0575961	-0.0549306	-0.054637	-0.0596437	-0.0946087	-0.0533706	-0.0456558	-0.0487333
1065	0.213	-0.0555524	-0.0602287	-0.0575961	-0.0549249	-0.0546448	-0.0596434	-0.0946074	-0.0533748	-0.0456559	-0.048727
1066	0.2132	-0.0555477	-0.0602306	-0.0575961	-0.0549195	-0.0546522	-0.0596432	-0.0946061	-0.0533791	-0.0456561	-0.0487207
1067	0.2134	-0.055543	-0.0602325	-0.0575961	-0.0549144	-0.0546594	-0.059643	-0.0946048	-0.0533834	-0.0456563	-0.0487144
1068	0.2136	-0.0555383	-0.0602344	-0.0575961	-0.0549094	-0.0546663	-0.0596427	-0.0946035	-0.0533877	-0.0456565	-0.0487082
1069	0.2138	-0.0555337	-0.0602364	-0.0575961	-0.0549046	-0.0546729	-0.0596425	-0.0946022	-0.0533919	-0.0456566	-0.0487019
1070	0.214	-0.0555291	-0.0602383	-0.0575961	-0.0548991	-0.0546805	-0.0596424	-0.094601	-0.0533961	-0.0456568	-0.0486957
1071	0.2142	-0.0555245	-0.0602402	-0.0575961	-0.0548938	-0.0546879	-0.0596422	-0.0945997	-0.0534003	-0.045657	-0.0486895
1072	0.2144	-0.0555199	-0.0602421	-0.0575961	-0.0548887	-0.0546949	-0.059642	-0.0945985	-0.0534045	-0.0456572	-0.0486832
1073	0.2146	-0.0555154	-0.0602439	-0.0575961	-0.0548839	-0.0547016	-0.0596418	-0.0945973	-0.0534087	-0.0456574	-0.048677
1074	0.2148	-0.0555109	-0.0602458	-0.0575961	-0.0548792	-0.0547081	-0.0596417	-0.0945961	-0.0534129	-0.0456575	-0.0486708
1075	0.215	-0.0555064	-0.0602477	-0.0575961	-0.0548739	-0.0547156	-0.0596415	-0.0945949	-0.0534169	-0.0456577	-0.0486647
1076	0.2152	-0.0555019	-0.0602496	-0.0575961	-0.0548687	-0.0547228	-0.0596414	-0.0945937	-0.0534211	-0.0456579	-0.0486585
1077	0.2154	-0.0554974	-0.0602515	-0.0575961	-0.0548638	-0.0547297	-0.0596413	-0.0945925	-0.0534252	-0.0456581	-0.0486523
1078	0.2156	-0.0554929	-0.0602533	-0.0575961	-0.054859	-0.0547364	-0.0596411	-0.0945914	-0.0534293	-0.0456583	-0.0486462
1079	0.2158	-0.0554885	-0.0602552	-0.0575961	-0.0548545	-0.0547427	-0.059641	-0.0945903	-0.0534334	-0.0456584	-0.0486401
1080	0.216	-0.0554841	-0.060257	-0.0575961	-0.0548493	-0.0547501	-0.0596409	-0.0945891	-0.0534374	-0.0456586	-0.0486339
1081	0.2162	-0.0554797	-0.0602589	-0.0575961	-0.0548442	-0.0547571	-0.0596408	-0.094588	-0.0534414	-0.0456588	-0.0486278
1082	0.2164	-0.0554754	-0.0602607	-0.0575961	-0.0548394	-0.0547639	-0.0596408	-0.0945869	-0.0534455	-0.045659	-0.0486217
