TimeSlice	Time	L RG ext IN	L RG flx IN	L RG ext	L RG flx	R RG ext IN	R RG flx IN	R RG ext	R RG flx	L c1	R c1	L V3	R V3
6561	1.3122	-0.058503	-0.0579312	-0.0590065	-0.0587051	-0.056781	-0.06	-0.0576268	-0.0617831	-0.0579312	-0.06	-0.0587797	-0.0568542
6562	1.3124	-0.0584937	-0.0579408	-0.0589987	-0.0587133	-0.0567806	-0.06	-0.0576269	-0.0617753	-0.0579408	-0.06	-0.0587701	-0.0568544
6563	1.3126	-0.0584843	-0.0579504	-0.058991	-0.0587215	-0.0567801	-0.06	-0.057627	-0.0617675	-0.0579504	-0.06	-0.0587605	-0.0568545
6564	1.3128	-0.0584749	-0.0579601	-0.0589835	-0.0587298	-0.0567797	-0.06	-0.057627	-0.0617596	-0.0579601	-0.06	-0.0587508	-0.0568547
6565	1.313	-0.0584655	-0.0579698	-0.0589763	-0.0587381	-0.0567792	-0.06	-0.0576271	-0.0617517	-0.0579698	-0.06	-0.0587411	-0.0568548
6566	1.3132	-0.0584561	-0.0579796	-0.0589692	-0.0587464	-0.0567787	-0.06	-0.0576271	-0.0617438	-0.0579796	-0.06	-0.0587314	-0.056855
6567	1.3134	-0.0584467	-0.0579894	-0.0589623	-0.0587547	-0.0567782	-0.06	-0.0576272	-0.0617358	-0.0579894	-0.06	-0.0587217	-0.0568551
6568	1.3136	-0.0584373	-0.0579992	-0.0589556	-0.0587631	-0.0567778	-0.06	-0.0576272	-0.0617278	-0.0579992	-0.06	-0.058712	-0.0568553
6569	1.3138	-0.0584279	-0.0580091	-0.058949	-0.0587715	-0.0567773	-0.06	-0.0576272	-0.0617197	-0.0580091	-0.06	-0.0587023	-0.0568554
6570	1.314	-0.0584186	-0.058019	-0.0589425	-0.0587799	-0.0567768	-0.06	-0.0576273	-0.0617115	-0.058019	-0.06	-0.0586927	-0.0568555
6571	1.3142	-0.0584092	-0.0580289	-0.0589361	-0.0587883	-0.0567763	-0.06	-0.0576273	-0.0617034	-0.0580289	-0.06	-0.0586831	-0.0568557
6572	1.3144	-0.0584	-0.0580389	-0.0589298	-0.0587967	-0.0567757	-0.06	-0.0576273	-0.0616951	-0.0580389	-0.06	-0.0586735	-0.0568558
6573	1.3146	-0.0583907	-0.0580489	-0.0589235	-0.0588052	-0.0567752	-0.06	-0.0576273	-0.0616868	-0.0580489	-0.06	-0.058664	-0.0568559
6574	1.3148	-0.0583815	-0.058059	-0.0589174	-0.0588136	-0.0567747	-0.06	-0.0576273	-0.0616785	-0.058059	-0.06	-0.0586545	-0.056856
6575	1.315	-0.0583724	-0.0580691	-0.0589113	-0.0588221	-0.0567742	-0.06	-0.0576274	-0.0616701	-0.0580691	-0.06	-0.0586451	-0.0568561
6576	1.3152	-0.0583633	-0.0580793	-0.0589053	-0.0588306	-0.0567736	-0.06	-0.0576274	-0.0616617	-0.0580793	-0.06	-0.0586357	-0.0568562
6577	1.3154	-0.0583543	-0.0580894	-0.0588993	-0.058839	-0.0567731	-0.06	-0.0576274	-0.0616532	-0.0580894	-0.06	-0.0586264	-0.0568563
6578	1.3156	-0.0583453	-0.0580997	-0.0588933	-0.0588475	-0.0567725	-0.06	-0.0576274	-0.0616447	-0.0580997	-0.06	-0.0586171	-0.0568564
6579	1.3158	-0.0583364	-0.0581099	-0.0588873	-0.058856	-0.056772	-0.06	-0.0576273	-0.0616361	-0.0581099	-0.06	-0.0586079	-0.0568565
6580	1.316	-0.0583275	-0.0581202	-0.0588814	-0.0588644	-0.0567714	-0.06	-0.0576273	-0.0616275	-0.0581202	-0.06	-0.0585988	-0.0568566
6581	1.3162	-0.0583186	-0.0581305	-0.0588754	-0.0588729	-0.0567709	-0.06	-0.0576273	-0.0616188	-0.0581305	-0.06	-0.0585896	-0.0568567
6582	1.3164	-0.0583099	-0.0581409	-0.0588695	-0.0588813	-0.0567703	-0.06	-0.0576273	-0.0616101	-0.0581409	-0.06	-0.0585806	-0.0568568
6583	1.3166	-0.0583011	-0.0581512	-0.0588635	-0.0588897	-0.0567697	-0.06	-0.0576273	-0.0616013	-0.0581512	-0.06	-0.0585716	-0.0568568
6584	1.3168	-0.0582924	-0.0581616	-0.0588576	-0.0588982	-0.0567692	-0.06	-0.0576272	-0.0615925	-0.0581616	-0.06	-0.0585626	-0.0568569
6585	1.317	-0.0582838	-0.0581721	-0.0588516	-0.0589066	-0.0567686	-0.06	-0.0576272	-0.0615836	-0.0581721	-0.06	-0.0585536	-0.056857
6586	1.3172	-0.0582751	-0.0581825	-0.0588456	-0.058915	-0.056768	-0.06	-0.0576271	-0.0615746	-0.0581825	-0.06	-0.0585448	-0.056857
6587	1.3174	-0.0582666	-0.058193	-0.0588395	-0.0589233	-0.0567674	-0.06	-0.0576271	-0.0615657	-0.058193	-0.06	-0.0585359	-0.0568571
6588	1.3176	-0.058258	-0.0582035	-0.0588334	-0.0589317	-0.0567668	-0.06	-0.057627	-0.0615566	-0.0582035	-0.06	-0.0585271	-0.0568571
6589	1.3178	-0.0582495	-0.0582141	-0.0588273	-0.05894	-0.0567662	-0.06	-0.057627	-0.0615475	-0.0582141	-0.06	-0.0585183	-0.0568572
6590	1.318	-0.058241	-0.0582246	-0.0588211	-0.0589483	-0.0567656	-0.06	-0.0576269	-0.0615384	-0.0582246	-0.06	-0.0585095	-0.0568572
6591	1.3182	-0.0582325	-0.0582352	-0.0588149	-0.0589566	-0.056765	-0.06	-0.0576269	-0.0615292	-0.0582352	-0.06	-0.0585008	-0.0568572
6592	1.3184	-0.0582241	-0.0582458	-0.0588087	-0.0589649	-0.0567644	-0.06	-0.0576268	-0.06152	-0.0582458	-0.06	-0.0584921	-0.0568573
6593	1.3186	-0.0582156	-0.0582564	-0.0588023	-0.0589731	-0.0567638	-0.06	-0.0576267	-0.0615107	-0.0582564	-0.06	-0.0584834	-0.0568573
6594	1.3188	-0.0582072	-0.058267	-0.058796	-0.0589813	-0.0567632	-0.06	-0.0576266	-0.0615014	-0.058267	-0.06	-0.0584747	-0.0568573
6595	1.319	-0.0581988	-0.0582776	-0.0587895	-0.0589895	-0.0567626	-0.06	-0.0576265	-0.061492	-0.0582776	-0.06	-0.058466	-0.0568573
6596	1.3192	-0.0581904	-0.0582883	-0.058783	-0.0589976	-0.0567619	-0.06	-0.0576265	-0.0614826	-0.0582883	-0.06	-0.0584573	-0.0568573
6597	1.3194	-0.058182	-0.0582989	-0.0587764	-0.0590058	-0.0567613	-0.06	-0.0576264	-0.0614731	-0.0582989	-0.06	-0.0584486	-0.0568573
6598	1.3196	-0.0581735	-0.0583096	-0.0587698	-0.0590139	-0.0567607	-0.06	-0.0576263	-0.0614636	-0.0583096	-0.06	-0.05844	-0.0568573
6599	1.3198	-0.0581651	-0.0583202	-0.0587631	-0.059022	-0.05676	-0.06	-0.0576262	-0.061454	-0.0583202	-0.06	-0.0584313	-0.0568573
6600	1.32	-0.0581567	-0.0583309	-0.0587563	-0.05903	-0.0567594	-0.06	-0.057626	-0.0614444	-0.0583309	-0.06	-0.0584226	-0.0568573
6601	1.3202	-0.0581483	-0.0583416	-0.0587495	-0.059038	-0.0567588	-0.06	-0.0576259	-0.0614348	-0.0583416	-0.06	-0.0584139	-0.0568573
6602	1.3204	-0.0581398	-0.0583522	-0.0587426	-0.059046	-0.0567581	-0.06	-0.0576258	-0.0614251	-0.0583522	-0.06	-0.0584052	-0.0568573
6603	1.3206	-0.0581314	-0.0583629	-0.0587356	-0.059054	-0.0567575	-0.06	-0.0576257	-0.0614153	-0.0583629	-0.06	-0.0583965	-0.0568572
6604	1.3208	-0.0581229	-0.0583736	-0.0587285	-0.059062	-0.0567568	-0.06	-0.0576256	-0.0614055	-0.0583736	-0.06	-0.0583877	-0.0568572
6605	1.321	-0.0581144	-0.0583843	-0.0587214	-0.0590699	-0.0567561	-0.06	-0.0576254	-0.0613957	-0.0583843	-0.06	-0.058379	-0.0568572
6606	1.3212	-0.0581058	-0.0583949	-0.0587142	-0.0590778	-0.0567555	-0.06	-0.0576253	-0.0613858	-0.0583949	-0.06	-0.0583702	-0.0568571
6607	1.3214	-0.0580973	-0.0584056	-0.0587069	-0.0590857	-0.0567548	-0.06	-0.0576251	-0.0613759	-0.0584056	-0.06	-0.0583614	-0.0568571
6608	1.3216	-0.0580887	-0.0584163	-0.0586995	-0.0590935	-0.0567541	-0.06	-0.057625	-0.061366	-0.0584163	-0.06	-0.0583525	-0.056857
6609	1.3218	-0.05808	-0.058427	-0.0586921	-0.0591014	-0.0567534	-0.06	-0.0576248	-0.061356	-0.058427	-0.06	-0.0583436	-0.0568569
6610	1.322	-0.0580714	-0.0584376	-0.0586846	-0.0591092	-0.0567528	-0.06	-0.0576247	-0.061346	-0.0584376	-0.06	-0.0583347	-0.0568569
6611	1.3222	-0.0580627	-0.0584483	-0.058677	-0.059117	-0.0567521	-0.06	-0.0576245	-0.0613359	-0.0584483	-0.06	-0.0583257	-0.0568568
6612	1.3224	-0.0580539	-0.058459	-0.0586693	-0.0591248	-0.0567514	-0.06	-0.0576244	-0.0613258	-0.058459	-0.06	-0.0583167	-0.0568567
6613	1.3226	-0.0580451	-0.0584696	-0.0586615	-0.0591325	-0.0567507	-0.06	-0.0576242	-0.0613157	-0.0584696	-0.06	-0.0583077	-0.0568567
6614	1.3228	-0.0580363	-0.0584803	-0.0586537	-0.0591403	-0.05675	-0.06	-0.057624	-0.0613055	-0.0584803	-0.06	-0.0582986	-0.0568566
6615	1.323	-0.0580274	-0.0584909	-0.0586458	-0.059148	-0.0567492	-0.06	-0.0576238	-0.0612953	-0.0584909	-0.06	-0.0582895	-0.0568565
6616	1.3232	-0.0580185	-0.0585015	-0.0586378	-0.0591557	-0.0567485	-0.06	-0.0576236	-0.061285	-0.0585015	-0.06	-0.0582803	-0.0568564
6617	1.3234	-0.0580095	-0.0585122	-0.0586298	-0.0591634	-0.0567478	-0.06	-0.0576234	-0.0612748	-0.0585122	-0.06	-0.058271	-0.0568563
6618	1.3236	-0.0580005	-0.0585228	-0.0586216	-0.0591711	-0.0567471	-0.06	-0.0576232	-0.0612644	-0.0585228	-0.06	-0.0582618	-0.0568562
6619	1.3238	-0.0579914	-0.0585334	-0.0586134	-0.0591788	-0.0567463	-0.06	-0.0576231	-0.0612541	-0.0585334	-0.06	-0.0582524	-0.0568561
6620	1.324	-0.0579823	-0.0585441	-0.0586052	-0.0591865	-0.0567456	-0.06	-0.0576228	-0.0612437	-0.0585441	-0.06	-0.058243	-0.056856
6621	1.3242	-0.0579731	-0.0585547	-0.0585968	-0.0591942	-0.0567448	-0.06	-0.0576226	-0.0612333	-0.0585547	-0.06	-0.0582336	-0.0568558
6622	1.3244	-0.0579638	-0.0585653	-0.0585884	-0.0592018	-0.0567441	-0.06	-0.0576224	-0.0612229	-0.0585653	-0.06	-0.0582241	-0.0568557
6623	1.3246	-0.0579545	-0.0585759	-0.0585799	-0.0592095	-0.0567433	-0.06	-0.0576222	-0.0612124	-0.0585759	-0.06	-0.0582145	-0.0568556
6624	1.3248	-0.0579452	-0.0585865	-0.0585713	-0.0592171	-0.0567425	-0.06	-0.057622	-0.0612019	-0.0585865	-0.06	-0.0582048	-0.0568554
6625	1.325	-0.0579357	-0.0585971	-0.0585626	-0.0592248	-0.0567418	-0.06	-0.0576218	-0.0611913	-0.0585971	-0.06	-0.0581952	-0.0568553
6626	1.3252	-0.0579263	-0.0586077	-0.0585539	-0.0592324	-0.056741	-0.06	-0.0576215	-0.0611808	-0.0586077	-0.06	-0.0581854	-0.0568551
6627	1.3254	-0.0579167	-0.0586183	-0.0585451	-0.05924	-0.0567402	-0.06	-0.0576213	-0.0611702	-0.0586183	-0.06	-0.0581756	-0.056855
6628	1.3256	-0.0579071	-0.0586289	-0.0585363	-0.0592477	-0.0567394	-0.06	-0.0576211	-0.0611596	-0.0586289	-0.06	-0.0581657	-0.0568548
6629	1.3258	-0.0578974	-0.0586395	-0.0585273	-0.0592553	-0.0567386	-0.06	-0.0576208	-0.0611489	-0.0586395	-0.06	-0.0581558	-0.0568547
6630	1.326	-0.0578877	-0.05865	-0.0585183	-0.059263	-0.0567378	-0.06	-0.0576206	-0.0611382	-0.05865	-0.06	-0.0581458	-0.0568545
6631	1.3262	-0.0578779	-0.0586606	-0.0585092	-0.0592706	-0.0567369	-0.06	-0.0576203	-0.0611275	-0.0586606	-0.06	-0.0581357	-0.0568543
6632	1.3264	-0.057868	-0.0586712	-0.0585001	-0.0592783	-0.0567361	-0.06	-0.0576201	-0.0611167	-0.0586712	-0.06	-0.0581256	-0.0568542
6633	1.3266	-0.0578581	-0.0586818	-0.0584909	-0.0592859	-0.0567353	-0.06	-0.0576198	-0.061106	-0.0586818	-0.06	-0.0581153	-0.056854
6634	1.3268	-0.0578481	-0.0586924	-0.0584816	-0.0592936	-0.0567344	-0.06	-0.0576195	-0.0610952	-0.0586924	-0.06	-0.0581051	-0.0568538
6635	1.327	-0.057838	-0.058703	-0.0584723	-0.0593013	-0.0567336	-0.06	-0.0576193	-0.0610843	-0.058703	-0.06	-0.0580947	-0.0568536
6636	1.3272	-0.0578279	-0.0587136	-0.0584629	-0.0593089	-0.0567327	-0.06	-0.057619	-0.0610735	-0.0587136	-0.06	-0.0580843	-0.0568534
6637	1.3274	-0.0578177	-0.0587242	-0.0584534	-0.0593166	-0.0567318	-0.06	-0.0576187	-0.0610626	-0.0587242	-0.06	-0.0580739	-0.0568532
6638	1.3276	-0.0578074	-0.0587348	-0.0584438	-0.0593243	-0.056731	-0.06	-0.0576184	-0.0610516	-0.0587348	-0.06	-0.0580633	-0.056853
6639	1.3278	-0.0577971	-0.0587454	-0.0584342	-0.059332	-0.0567301	-0.06	-0.0576181	-0.0610407	-0.0587454	-0.06	-0.0580527	-0.0568528
6640	1.328	-0.0577867	-0.058756	-0.0584245	-0.0593398	-0.0567292	-0.06	-0.0576179	-0.0610297	-0.058756	-0.06	-0.058042	-0.0568526
6641	1.3282	-0.0577762	-0.0587667	-0.0584148	-0.0593475	-0.0567283	-0.06	-0.0576176	-0.0610187	-0.0587667	-0.06	-0.0580313	-0.0568523
6642	1.3284	-0.0577657	-0.0587773	-0.058405	-0.0593553	-0.0567274	-0.06	-0.0576173	-0.0610077	-0.0587773	-0.06	-0.0580205	-0.0568521
6643	1.3286	-0.0577551	-0.058788	-0.0583951	-0.059363	-0.0567265	-0.06	-0.057617	-0.0609966	-0.058788	-0.06	-0.0580096	-0.0568519
6644	1.3288	-0.0577444	-0.0587986	-0.0583851	-0.0593708	-0.0567256	-0.06	-0.0576167	-0.0609855	-0.0587986	-0.06	-0.0579987	-0.0568516
6645	1.329	-0.0577337	-0.0588093	-0.0583751	-0.0593786	-0.0567246	-0.06	-0.0576164	-0.0609743	-0.0588093	-0.06	-0.0579877	-0.0568514
6646	1.3292	-0.0577229	-0.05882	-0.0583651	-0.0593864	-0.0567237	-0.06	-0.057616	-0.0609632	-0.05882	-0.06	-0.0579766	-0.0568512
6647	1.3294	-0.0577121	-0.0588307	-0.0583549	-0.0593942	-0.0567227	-0.06	-0.0576157	-0.0609519	-0.0588307	-0.06	-0.0579654	-0.0568509
6648	1.3296	-0.0577011	-0.0588414	-0.0583447	-0.0594021	-0.0567218	-0.06	-0.0576154	-0.0609407	-0.0588414	-0.06	-0.0579542	-0.0568506
6649	1.3298	-0.0576901	-0.0588521	-0.0583345	-0.0594099	-0.0567208	-0.06	-0.0576151	-0.0609294	-0.0588521	-0.06	-0.0579429	-0.0568504
6650	1.33	-0.0576791	-0.0588628	-0.0583242	-0.0594178	-0.0567198	-0.06	-0.0576148	-0.0609181	-0.0588628	-0.06	-0.0579316	-0.0568501
6651	1.3302	-0.057668	-0.0588736	-0.0583138	-0.0594257	-0.0567189	-0.06	-0.0576144	-0.0609068	-0.0588736	-0.06	-0.0579202	-0.0568499
6652	1.3304	-0.0576568	-0.0588844	-0.0583033	-0.0594336	-0.0567179	-0.06	-0.0576141	-0.0608954	-0.0588844	-0.06	-0.0579087	-0.0568496
6653	1.3306	-0.0576455	-0.0588952	-0.0582928	-0.0594415	-0.0567169	-0.06	-0.0576138	-0.060884	-0.0588952	-0.06	-0.0578972	-0.0568493
6654	1.3308	-0.0576342	-0.058906	-0.0582822	-0.0594495	-0.0567159	-0.06	-0.0576134	-0.0608725	-0.058906	-0.06	-0.0578855	-0.056849
6655	1.331	-0.0576228	-0.0589168	-0.0582716	-0.0594575	-0.0567149	-0.06	-0.0576131	-0.060861	-0.0589168	-0.06	-0.0578739	-0.0568487
6656	1.3312	-0.0576114	-0.0589277	-0.0582609	-0.0594655	-0.0567138	-0.06	-0.0576127	-0.0608495	-0.0589277	-0.06	-0.0578621	-0.0568484
6657	1.3314	-0.0575998	-0.0589385	-0.0582501	-0.0594735	-0.0567128	-0.06	-0.0576124	-0.0608379	-0.0589385	-0.06	-0.0578503	-0.0568481
6658	1.3316	-0.0575883	-0.0589494	-0.0582392	-0.0594815	-0.0567118	-0.06	-0.057612	-0.0608263	-0.0589494	-0.06	-0.0578384	-0.0568478
6659	1.3318	-0.0575766	-0.0589604	-0.0582283	-0.0594896	-0.0567107	-0.06	-0.0576116	-0.0608147	-0.0589604	-0.06	-0.0578265	-0.0568475
6660	1.332	-0.0575649	-0.0589713	-0.0582174	-0.0594976	-0.0567097	-0.06	-0.0576113	-0.060803	-0.0589713	-0.06	-0.0578145	-0.0568472
6661	1.3322	-0.0575531	-0.0589823	-0.0582063	-0.0595057	-0.0567086	-0.06	-0.0576109	-0.0607913	-0.0589823	-0.06	-0.0578024	-0.0568469
6662	1.3324	-0.0575413	-0.0589933	-0.0581952	-0.0595139	-0.0567075	-0.06	-0.0576105	-0.0607795	-0.0589933	-0.06	-0.0577903	-0.0568466
6663	1.3326	-0.0575294	-0.0590043	-0.0581841	-0.059522	-0.0567064	-0.06	-0.0576102	-0.0607676	-0.0590043	-0.06	-0.0577781	-0.0568463
6664	1.3328	-0.0575175	-0.0590154	-0.0581728	-0.0595302	-0.0567053	-0.06	-0.0576098	-0.0607558	-0.0590154	-0.06	-0.0577658	-0.0568459
6665	1.333	-0.0575054	-0.0590265	-0.0581615	-0.0595384	-0.0567042	-0.06	-0.0576094	-0.0607439	-0.0590265	-0.06	-0.0577535	-0.0568456
6666	1.3332	-0.0574933	-0.0590376	-0.0581501	-0.0595466	-0.0567031	-0.06	-0.057609	-0.0607319	-0.0590376	-0.06	-0.0577411	-0.0568453
6667	1.3334	-0.0574812	-0.0590487	-0.0581387	-0.0595548	-0.056702	-0.06	-0.0576086	-0.0607199	-0.0590487	-0.06	-0.0577286	-0.0568449
6668	1.3336	-0.057469	-0.0590599	-0.0581271	-0.0595631	-0.0567009	-0.06	-0.0576082	-0.0607078	-0.0590599	-0.06	-0.0577161	-0.0568446
6669	1.3338	-0.0574567	-0.0590711	-0.0581155	-0.0595714	-0.0566998	-0.06	-0.0576078	-0.0606957	-0.0590711	-0.06	-0.0577035	-0.0568442
6670	1.334	-0.0574443	-0.0590824	-0.0581039	-0.0595797	-0.0566986	-0.06	-0.0576074	-0.0606835	-0.0590824	-0.06	-0.0576908	-0.0568439
6671	1.3342	-0.0574319	-0.0590936	-0.0580921	-0.059588	-0.0566975	-0.06	-0.057607	-0.0606713	-0.0590936	-0.06	-0.0576781	-0.0568435
6672	1.3344	-0.0574194	-0.0591049	-0.0580803	-0.0595964	-0.0566963	-0.06	-0.0576066	-0.0606591	-0.0591049	-0.06	-0.0576653	-0.0568432
6673	1.3346	-0.0574069	-0.0591163	-0.0580685	-0.0596047	-0.0566952	-0.06	-0.0576062	-0.0606467	-0.0591163	-0.06	-0.0576525	-0.0568428
6674	1.3348	-0.0573943	-0.0591276	-0.0580565	-0.0596131	-0.056694	-0.06	-0.0576058	-0.0606344	-0.0591276	-0.06	-0.0576395	-0.0568424
6675	1.335	-0.0573816	-0.0591391	-0.0580445	-0.0596216	-0.0566928	-0.06	-0.0576053	-0.0606219	-0.0591391	-0.06	-0.0576266	-0.056842
6676	1.3352	-0.0573689	-0.0591505	-0.0580324	-0.05963	-0.0566916	-0.06	-0.0576049	-0.0606094	-0.0591505	-0.06	-0.0576135	-0.0568417
6677	1.3354	-0.0573561	-0.059162	-0.0580202	-0.0596385	-0.0566904	-0.06	-0.0576045	-0.0605969	-0.059162	-0.06	-0.0576004	-0.0568413
6678	1.3356	-0.0573433	-0.0591735	-0.058008	-0.059647	-0.0566892	-0.06	-0.057604	-0.0605843	-0.0591735	-0.06	-0.0575872	-0.0568409
6679	1.3358	-0.0573303	-0.0591851	-0.0579957	-0.0596555	-0.056688	-0.06	-0.0576036	-0.0605716	-0.0591851	-0.06	-0.057574	-0.0568405
6680	1.336	-0.0573173	-0.0591966	-0.0579833	-0.059664	-0.0566867	-0.06	-0.0576032	-0.0605589	-0.0591966	-0.06	-0.0575606	-0.0568401
6681	1.3362	-0.0573043	-0.0592083	-0.0579708	-0.0596726	-0.0566855	-0.06	-0.0576027	-0.0605461	-0.0592083	-0.06	-0.0575473	-0.0568397
6682	1.3364	-0.0572912	-0.0592199	-0.0579583	-0.0596812	-0.0566843	-0.06	-0.0576023	-0.0605332	-0.0592199	-0.06	-0.0575338	-0.0568393
6683	1.3366	-0.057278	-0.0592317	-0.0579457	-0.0596898	-0.056683	-0.06	-0.0576018	-0.0605203	-0.0592317	-0.06	-0.0575203	-0.0568389
6684	1.3368	-0.0572648	-0.0592434	-0.057933	-0.0596984	-0.0566818	-0.06	-0.0576013	-0.0605073	-0.0592434	-0.06	-0.0575067	-0.0568385
6685	1.337	-0.0572514	-0.0592552	-0.0579202	-0.0597071	-0.0566805	-0.06	-0.0576009	-0.0604942	-0.0592552	-0.06	-0.0574931	-0.056838
6686	1.3372	-0.0572381	-0.059267	-0.0579073	-0.0597158	-0.0566792	-0.06	-0.0576004	-0.0604811	-0.059267	-0.06	-0.0574794	-0.0568376
6687	1.3374	-0.0572246	-0.0592789	-0.0578944	-0.0597245	-0.0566779	-0.06	-0.0575999	-0.0604679	-0.0592789	-0.06	-0.0574656	-0.0568372
6688	1.3376	-0.0572111	-0.0592908	-0.0578814	-0.0597332	-0.0566766	-0.06	-0.0575994	-0.0604546	-0.0592908	-0.06	-0.0574518	-0.0568367
6689	1.3378	-0.0571976	-0.0593028	-0.0578683	-0.0597419	-0.0566753	-0.06	-0.057599	-0.0604413	-0.0593028	-0.06	-0.0574379	-0.0568363
6690	1.338	-0.0571839	-0.0593147	-0.0578552	-0.0597507	-0.056674	-0.06	-0.0575985	-0.0604279	-0.0593147	-0.06	-0.0574239	-0.0568359
6691	1.3382	-0.0571702	-0.0593268	-0.0578419	-0.0597595	-0.0566727	-0.06	-0.057598	-0.0604144	-0.0593268	-0.06	-0.0574099	-0.0568354
6692	1.3384	-0.0571565	-0.0593389	-0.0578286	-0.0597683	-0.0566713	-0.06	-0.0575975	-0.0604008	-0.0593389	-0.06	-0.0573958	-0.056835
6693	1.3386	-0.0571426	-0.059351	-0.0578152	-0.0597772	-0.05667	-0.06	-0.057597	-0.0603872	-0.059351	-0.06	-0.0573816	-0.0568345
6694	1.3388	-0.0571288	-0.0593631	-0.0578017	-0.059786	-0.0566687	-0.06	-0.0575964	-0.0603735	-0.0593631	-0.06	-0.0573674	-0.056834
6695	1.339	-0.0571148	-0.0593754	-0.0577882	-0.0597949	-0.0566673	-0.06	-0.0575959	-0.0603597	-0.0593754	-0.06	-0.0573531	-0.0568336
6696	1.3392	-0.0571008	-0.0593876	-0.0577745	-0.0598038	-0.0566659	-0.06	-0.0575954	-0.0603458	-0.0593876	-0.06	-0.0573387	-0.0568331
6697	1.3394	-0.0570867	-0.0593999	-0.0577608	-0.0598127	-0.0566645	-0.06	-0.0575949	-0.0603318	-0.0593999	-0.06	-0.0573243	-0.0568326
6698	1.3396	-0.0570725	-0.0594122	-0.057747	-0.0598217	-0.0566632	-0.06	-0.0575943	-0.0603178	-0.0594122	-0.06	-0.0573098	-0.0568321
6699	1.3398	-0.0570583	-0.0594246	-0.0577331	-0.0598307	-0.0566618	-0.06	-0.0575938	-0.0603037	-0.0594246	-0.06	-0.0572952	-0.0568316
6700	1.34	-0.057044	-0.059437	-0.0577191	-0.0598397	-0.0566604	-0.06	-0.0575933	-0.0602895	-0.059437	-0.06	-0.0572806	-0.0568311
6701	1.3402	-0.0570297	-0.0594495	-0.057705	-0.0598487	-0.0566589	-0.06	-0.0575927	-0.0602752	-0.0594495	-0.06	-0.0572659	-0.0568306
6702	1.3404	-0.0570152	-0.059462	-0.0576908	-0.0598577	-0.0566575	-0.06	-0.0575922	-0.0602608	-0.059462	-0.06	-0.0572511	-0.0568301
6703	1.3406	-0.0570007	-0.0594746	-0.0576766	-0.0598668	-0.0566561	-0.06	-0.0575916	-0.0602463	-0.0594746	-0.06	-0.0572362	-0.0568296
6704	1.3408	-0.0569862	-0.0594872	-0.0576622	-0.0598759	-0.0566546	-0.06	-0.057591	-0.0602317	-0.0594872	-0.06	-0.0572213	-0.0568291
6705	1.341	-0.0569716	-0.0594999	-0.0576478	-0.059885	-0.0566532	-0.06	-0.0575905	-0.0602171	-0.0594999	-0.06	-0.0572063	-0.0568286
6706	1.3412	-0.0569569	-0.0595126	-0.0576332	-0.0598941	-0.0566517	-0.06	-0.0575899	-0.0602024	-0.0595126	-0.06	-0.0571913	-0.0568281
6707	1.3414	-0.0569421	-0.0595253	-0.0576186	-0.0599032	-0.0566503	-0.06	-0.0575893	-0.0601875	-0.0595253	-0.06	-0.0571762	-0.0568275
6708	1.3416	-0.0569273	-0.0595381	-0.0576039	-0.0599124	-0.0566488	-0.06	-0.0575887	-0.0601726	-0.0595381	-0.06	-0.057161	-0.056827
6709	1.3418	-0.0569124	-0.0595509	-0.0575891	-0.0599216	-0.0566473	-0.06	-0.0575881	-0.0601576	-0.0595509	-0.06	-0.0571457	-0.0568265
6710	1.342	-0.0568974	-0.0595638	-0.0575742	-0.0599308	-0.0566458	-0.06	-0.0575875	-0.0601424	-0.0595638	-0.06	-0.0571304	-0.0568259
6711	1.3422	-0.0568824	-0.0595768	-0.0575592	-0.05994	-0.0566443	-0.06	-0.0575869	-0.0601272	-0.0595768	-0.06	-0.057115	-0.0568254
6712	1.3424	-0.0568673	-0.0595897	-0.0575441	-0.0599493	-0.0566427	-0.06	-0.0575863	-0.0601119	-0.0595897	-0.06	-0.0570995	-0.0568248
6713	1.3426	-0.0568521	-0.0596028	-0.0575289	-0.0599586	-0.0566412	-0.06	-0.0575856	-0.0600965	-0.0596028	-0.06	-0.057084	-0.0568242
6714	1.3428	-0.0568368	-0.0596158	-0.0575136	-0.0599678	-0.0566397	-0.06	-0.057585	-0.060081	-0.0596158	-0.06	-0.0570684	-0.0568237
6715	1.343	-0.0568215	-0.059629	-0.0574982	-0.0599772	-0.0566381	-0.06	-0.0575844	-0.0600653	-0.059629	-0.06	-0.0570527	-0.0568231
6716	1.3432	-0.0568061	-0.0596421	-0.0574827	-0.0599865	-0.0566365	-0.06	-0.0575837	-0.0600496	-0.0596421	-0.06	-0.0570369	-0.0568225
6717	1.3434	-0.0567907	-0.0596553	-0.0574671	-0.0599958	-0.056635	-0.06	-0.0575831	-0.0600338	-0.0596553	-0.06	-0.0570211	-0.0568219
6718	1.3436	-0.0567751	-0.0596686	-0.0574514	-0.0600052	-0.0566334	-0.06	-0.0575824	-0.0600178	-0.0596686	-0.06	-0.0570052	-0.0568213
6719	1.3438	-0.0567595	-0.0596816	-0.0574356	-0.0600146	-0.0566318	-0.06	-0.0575818	-0.0600018	-0.0596816	-0.06	-0.0569892	-0.0568207
6720	1.344	-0.0567438	-0.0596941	-0.0574197	-0.060024	-0.0566302	-0.06	-0.0575811	-0.0599857	-0.0596941	-0.06	-0.0569731	-0.0568201
