TimeSlice	Time	R Hip ext Ia	R Hip flx Ia	R Hip ext Ia IN	R Hip flx Ia IN	R Hip flx Ib	R Hip ext Ib	R Hip MN flx	R Hip MN ext	R Hip MN ext RE	R Hip MN flx RE
15368	3.0736	-0.0560924	-0.0592887	-0.056742	-0.056742	-0.0591376	-0.0509578	-0.0924428	-0.0458411	-0.0434209	-0.0481034
15369	3.0738	-0.056104	-0.0592967	-0.0567519	-0.0567519	-0.0591415	-0.0509734	-0.0924536	-0.0458675	-0.0434228	-0.0481025
15370	3.074	-0.0561156	-0.0593047	-0.0567637	-0.0567637	-0.0591452	-0.0509921	-0.092464	-0.0458936	-0.0434248	-0.0481015
15371	3.0742	-0.0561273	-0.0593128	-0.056775	-0.056775	-0.0591488	-0.0510099	-0.0924739	-0.0459197	-0.0434269	-0.0481005
15372	3.0744	-0.056139	-0.0593209	-0.0567859	-0.0567859	-0.0591522	-0.0510271	-0.0924834	-0.0459457	-0.043429	-0.0480994
15373	3.0746	-0.0561506	-0.0593291	-0.0567963	-0.0567963	-0.0591555	-0.0510436	-0.0924924	-0.0459715	-0.0434311	-0.0480983
15374	3.0748	-0.0561622	-0.0593373	-0.0568063	-0.0568063	-0.0591587	-0.0510595	-0.092501	-0.0459971	-0.0434333	-0.0480971
15375	3.075	-0.0561737	-0.0593455	-0.0568181	-0.0568181	-0.0591616	-0.0510783	-0.0925091	-0.0460225	-0.0434355	-0.0480958
15376	3.0752	-0.0561853	-0.0593537	-0.0568295	-0.0568295	-0.0591644	-0.0510964	-0.0925168	-0.0460478	-0.0434377	-0.0480945
15377	3.0754	-0.0561969	-0.0593621	-0.0568404	-0.0568404	-0.0591671	-0.0511137	-0.0925241	-0.0460729	-0.04344	-0.0480931
15378	3.0756	-0.0562084	-0.0593704	-0.0568509	-0.0568509	-0.0591697	-0.0511304	-0.092531	-0.0460979	-0.0434423	-0.0480917
15379	3.0758	-0.05622	-0.0593788	-0.056861	-0.056861	-0.0591721	-0.0511465	-0.0925374	-0.0461227	-0.0434447	-0.0480902
15380	3.076	-0.0562314	-0.0593871	-0.0568729	-0.0568729	-0.0591743	-0.0511655	-0.0925435	-0.0461473	-0.0434471	-0.0480887
15381	3.0762	-0.0562429	-0.0593955	-0.0568844	-0.0568844	-0.0591764	-0.0511837	-0.0925491	-0.0461718	-0.0434495	-0.0480871
15382	3.0764	-0.0562544	-0.059404	-0.0568954	-0.0568954	-0.0591784	-0.0512013	-0.0925543	-0.0461962	-0.043452	-0.0480855
15383	3.0766	-0.0562659	-0.0594126	-0.0569059	-0.0569059	-0.0591803	-0.0512181	-0.0925592	-0.0462203	-0.0434545	-0.0480838
15384	3.0768	-0.0562773	-0.0594211	-0.0569161	-0.0569161	-0.0591821	-0.0512343	-0.0925636	-0.0462443	-0.043457	-0.048082
15385	3.077	-0.0562887	-0.0594296	-0.056928	-0.056928	-0.0591836	-0.0512535	-0.0925677	-0.046268	-0.0434596	-0.0480802
15386	3.0772	-0.0563001	-0.0594382	-0.0569395	-0.0569395	-0.059185	-0.0512719	-0.0925714	-0.0462917	-0.0434622	-0.0480784
15387	3.0774	-0.0563115	-0.0594469	-0.0569506	-0.0569506	-0.0591864	-0.0512896	-0.0925747	-0.0463152	-0.0434649	-0.0480765
15388	3.0776	-0.0563229	-0.0594556	-0.0569612	-0.0569612	-0.0591877	-0.0513066	-0.0925776	-0.0463385	-0.0434675	-0.0480745
15389	3.0778	-0.0563343	-0.0594643	-0.0569714	-0.0569714	-0.059189	-0.0513229	-0.0925802	-0.0463617	-0.0434703	-0.0480725
15390	3.078	-0.0563456	-0.059473	-0.0569834	-0.0569834	-0.0591898	-0.0513422	-0.0925824	-0.0463845	-0.043473	-0.0480704
15391	3.0782	-0.0563569	-0.0594817	-0.056995	-0.056995	-0.0591906	-0.0513608	-0.0925843	-0.0464073	-0.0434758	-0.0480683
15392	3.0784	-0.0563682	-0.0594906	-0.0570061	-0.0570061	-0.0591914	-0.0513786	-0.0925857	-0.04643	-0.0434787	-0.0480661
15393	3.0786	-0.0563795	-0.0594994	-0.0570168	-0.0570168	-0.0591921	-0.0513957	-0.0925869	-0.0464524	-0.0434815	-0.0480639
15394	3.0788	-0.0563908	-0.0595083	-0.057027	-0.057027	-0.0591928	-0.0514122	-0.0925877	-0.0464747	-0.0434844	-0.0480616
15395	3.079	-0.056402	-0.0595171	-0.0570391	-0.0570391	-0.0591931	-0.0514316	-0.0925882	-0.0464967	-0.0434874	-0.0480593
15396	3.0792	-0.0564132	-0.0595261	-0.0570507	-0.0570507	-0.0591934	-0.0514502	-0.0925883	-0.0465186	-0.0434903	-0.0480569
15397	3.0794	-0.0564244	-0.0595351	-0.0570619	-0.0570619	-0.0591936	-0.0514682	-0.0925881	-0.0465404	-0.0434933	-0.0480545
15398	3.0796	-0.0564356	-0.0595441	-0.0570726	-0.0570726	-0.0591938	-0.0514854	-0.0925876	-0.046562	-0.0434964	-0.0480521
15399	3.0798	-0.0564468	-0.0595531	-0.0570829	-0.0570829	-0.059194	-0.0515019	-0.0925868	-0.0465833	-0.0434994	-0.0480496
15400	3.08	-0.0564579	-0.0595621	-0.0570951	-0.0570951	-0.0591938	-0.0515215	-0.0925857	-0.0466045	-0.0435025	-0.048047
15401	3.0802	-0.0564691	-0.0595712	-0.0571068	-0.0571068	-0.0591935	-0.0515402	-0.0925842	-0.0466255	-0.0435057	-0.0480444
15402	3.0804	-0.0564802	-0.0595803	-0.057118	-0.057118	-0.0591933	-0.0515583	-0.0925824	-0.0466464	-0.0435088	-0.0480417
15403	3.0806	-0.0564913	-0.0595895	-0.0571287	-0.0571287	-0.059193	-0.0515756	-0.0925803	-0.0466671	-0.043512	-0.048039
15404	3.0808	-0.0565024	-0.0595987	-0.0571391	-0.0571391	-0.0591928	-0.0515922	-0.092578	-0.0466876	-0.0435152	-0.0480363
15405	3.081	-0.0565134	-0.0596079	-0.0571513	-0.0571513	-0.059192	-0.0516118	-0.0925753	-0.0467078	-0.0435185	-0.0480335
15406	3.0812	-0.0565244	-0.0596171	-0.057163	-0.057163	-0.0591913	-0.0516307	-0.0925724	-0.0467279	-0.0435218	-0.0480306
15407	3.0814	-0.0565355	-0.0596264	-0.0571742	-0.0571742	-0.0591906	-0.0516488	-0.0925691	-0.0467479	-0.0435251	-0.0480277
15408	3.0816	-0.0565465	-0.0596357	-0.0571851	-0.0571851	-0.0591899	-0.0516662	-0.0925656	-0.0467677	-0.0435285	-0.0480248
15409	3.0818	-0.0565575	-0.0596451	-0.0571955	-0.0571955	-0.0591893	-0.0516829	-0.0925618	-0.0467873	-0.0435318	-0.0480218
15410	3.082	-0.0565684	-0.0596544	-0.0572077	-0.0572077	-0.059188	-0.0517026	-0.0925578	-0.0468066	-0.0435353	-0.0480188
15411	3.0822	-0.0565793	-0.0596638	-0.0572194	-0.0572194	-0.0591869	-0.0517215	-0.0925534	-0.0468259	-0.0435387	-0.0480157
15412	3.0824	-0.0565903	-0.0596732	-0.0572307	-0.0572307	-0.0591858	-0.0517397	-0.0925488	-0.046845	-0.0435422	-0.0480126
15413	3.0826	-0.0566012	-0.0596827	-0.0572416	-0.0572416	-0.0591847	-0.0517571	-0.0925439	-0.0468639	-0.0435457	-0.0480095
15414	3.0828	-0.0566121	-0.0596922	-0.057252	-0.057252	-0.0591837	-0.0517739	-0.0925388	-0.0468826	-0.0435492	-0.0480063
15415	3.083	-0.0566229	-0.0597016	-0.0572643	-0.0572643	-0.059182	-0.0517937	-0.0925334	-0.046901	-0.0435527	-0.0480031
15416	3.0832	-0.0566338	-0.0597112	-0.0572761	-0.0572761	-0.0591805	-0.0518126	-0.0925278	-0.0469194	-0.0435563	-0.0479998
15417	3.0834	-0.0566446	-0.0597207	-0.0572874	-0.0572874	-0.059179	-0.0518309	-0.0925219	-0.0469376	-0.0435599	-0.0479965
15418	3.0836	-0.0566555	-0.0597304	-0.0572983	-0.0572983	-0.0591776	-0.0518484	-0.0925158	-0.0469556	-0.0435636	-0.0479931
15419	3.0838	-0.0566662	-0.05974	-0.0573088	-0.0573088	-0.0591762	-0.0518652	-0.0925094	-0.0469734	-0.0435673	-0.0479897
15420	3.084	-0.056677	-0.0597496	-0.0573211	-0.0573211	-0.0591742	-0.051885	-0.0925028	-0.0469909	-0.0435709	-0.0479863
15421	3.0842	-0.0566877	-0.0597592	-0.0573329	-0.0573329	-0.0591723	-0.051904	-0.092496	-0.0470084	-0.0435747	-0.0479828
15422	3.0844	-0.0566985	-0.059769	-0.0573443	-0.0573443	-0.0591704	-0.0519223	-0.0924889	-0.0470257	-0.0435784	-0.0479793
15423	3.0846	-0.0567092	-0.0597787	-0.0573552	-0.0573552	-0.0591687	-0.0519399	-0.0924816	-0.0470429	-0.0435822	-0.0479757
15424	3.0848	-0.0567199	-0.0597885	-0.0573657	-0.0573657	-0.059167	-0.0519567	-0.0924741	-0.0470598	-0.043586	-0.0479721
15425	3.085	-0.0567305	-0.0597982	-0.0573777	-0.0573777	-0.0591646	-0.0519766	-0.0924664	-0.0470764	-0.0435898	-0.0479685
15426	3.0852	-0.0567412	-0.059808	-0.0573891	-0.0573891	-0.0591624	-0.0519956	-0.0924585	-0.047093	-0.0435937	-0.0479648
15427	3.0854	-0.0567518	-0.0598178	-0.0574001	-0.0574001	-0.0591602	-0.0520139	-0.0924503	-0.0471095	-0.0435975	-0.0479611
15428	3.0856	-0.0567624	-0.0598276	-0.0574107	-0.0574107	-0.0591582	-0.0520315	-0.0924419	-0.0471257	-0.0436014	-0.0479574
15429	3.0858	-0.0567729	-0.0598374	-0.0574209	-0.0574209	-0.0591562	-0.0520484	-0.0924333	-0.0471418	-0.0436053	-0.0479536
15430	3.086	-0.0567834	-0.0598472	-0.0574306	-0.0574306	-0.0591535	-0.0520683	-0.0924246	-0.0471576	-0.0436093	-0.0479498
15431	3.0862	-0.0567937	-0.0598569	-0.05744	-0.05744	-0.059151	-0.0520874	-0.0924156	-0.0471734	-0.0436133	-0.047946
15432	3.0864	-0.056804	-0.0598665	-0.057449	-0.057449	-0.0591486	-0.0521057	-0.0924064	-0.0471891	-0.0436173	-0.0479421
15433	3.0866	-0.0568141	-0.059876	-0.0574577	-0.0574577	-0.0591462	-0.0521233	-0.0923971	-0.0472046	-0.0436213	-0.0479382
15434	3.0868	-0.0568241	-0.0598855	-0.057466	-0.057466	-0.059144	-0.0521403	-0.0923875	-0.04722	-0.0436253	-0.0479342
15435	3.087	-0.0568339	-0.0598948	-0.057474	-0.057474	-0.059141	-0.0521602	-0.0923779	-0.0472353	-0.0436294	-0.0479302
15436	3.0872	-0.0568436	-0.059904	-0.0574817	-0.0574817	-0.0591382	-0.0521793	-0.092368	-0.0472505	-0.0436335	-0.0479262
15437	3.0874	-0.0568531	-0.059913	-0.0574891	-0.0574891	-0.0591355	-0.0521976	-0.092358	-0.0472658	-0.0436376	-0.0479222
15438	3.0876	-0.0568625	-0.0599219	-0.0574962	-0.0574962	-0.0591329	-0.0522153	-0.0923478	-0.047281	-0.0436417	-0.0479181
15439	3.0878	-0.0568717	-0.0599307	-0.057503	-0.057503	-0.0591304	-0.0522322	-0.0923374	-0.0472962	-0.0436458	-0.047914
15440	3.088	-0.0568808	-0.0599393	-0.0575095	-0.0575095	-0.0591273	-0.0522521	-0.092327	-0.0473113	-0.04365	-0.0479098
15441	3.0882	-0.0568897	-0.0599477	-0.0575158	-0.0575158	-0.0591242	-0.0522713	-0.0923164	-0.0473265	-0.0436542	-0.0479056
15442	3.0884	-0.0568984	-0.059956	-0.0575219	-0.0575219	-0.0591213	-0.0522896	-0.0923056	-0.0473418	-0.0436584	-0.0479014
15443	3.0886	-0.0569069	-0.0599641	-0.0575277	-0.0575277	-0.0591185	-0.0523073	-0.0922947	-0.0473571	-0.0436626	-0.0478972
15444	3.0888	-0.0569153	-0.059972	-0.0575333	-0.0575333	-0.0591158	-0.0523242	-0.0922837	-0.0473725	-0.0436669	-0.0478929
15445	3.089	-0.0569235	-0.0599798	-0.0575386	-0.0575386	-0.0591124	-0.0523442	-0.0922726	-0.0473879	-0.0436712	-0.0478886
15446	3.0892	-0.0569315	-0.0599874	-0.0575438	-0.0575438	-0.0591091	-0.0523633	-0.0922614	-0.0474034	-0.0436755	-0.0478843
15447	3.0894	-0.0569393	-0.0599949	-0.0575487	-0.0575487	-0.0591059	-0.0523817	-0.09225	-0.0474191	-0.0436798	-0.0478799
15448	3.0896	-0.056947	-0.0600021	-0.0575535	-0.0575535	-0.0591029	-0.0523993	-0.0922385	-0.0474348	-0.0436841	-0.0478756
15449	3.0898	-0.0569546	-0.0600092	-0.057558	-0.057558	-0.0591	-0.0524163	-0.0922269	-0.0474511	-0.0436885	-0.0478711
15450	3.09	-0.056962	-0.0600162	-0.0575624	-0.0575624	-0.0590964	-0.0524362	-0.0922154	-0.0474688	-0.0436928	-0.0478667
15451	3.0902	-0.0569694	-0.0600229	-0.0575666	-0.0575666	-0.0590929	-0.0524553	-0.0922036	-0.0474878	-0.0436972	-0.0478622
15452	3.0904	-0.0569767	-0.0600295	-0.0575707	-0.0575707	-0.0590896	-0.0524737	-0.0921917	-0.047508	-0.0437016	-0.0478578
15453	3.0906	-0.0569839	-0.0600359	-0.0575746	-0.0575746	-0.0590864	-0.0524914	-0.0921798	-0.0475292	-0.0437061	-0.0478532
15454	3.0908	-0.056991	-0.0600422	-0.0575783	-0.0575783	-0.0590833	-0.0525084	-0.0921678	-0.0475512	-0.0437105	-0.0478487
15455	3.091	-0.056998	-0.0600483	-0.0575819	-0.0575819	-0.0590795	-0.0525283	-0.0921557	-0.047574	-0.043715	-0.0478441
15456	3.0912	-0.057005	-0.0600542	-0.0575854	-0.0575854	-0.0590758	-0.0525474	-0.0921435	-0.0475974	-0.0437195	-0.0478395
15457	3.0914	-0.0570118	-0.06006	-0.0575887	-0.0575887	-0.0590723	-0.0525658	-0.0921312	-0.0476214	-0.0437241	-0.0478349
15458	3.0916	-0.0570185	-0.0600656	-0.0575919	-0.0575919	-0.0590689	-0.0525835	-0.0921188	-0.047646	-0.0437286	-0.0478303
15459	3.0918	-0.0570251	-0.0600711	-0.0575949	-0.0575949	-0.0590657	-0.0526005	-0.0921064	-0.0476709	-0.0437332	-0.0478256
15460	3.092	-0.0570316	-0.0600764	-0.0575979	-0.0575979	-0.0590617	-0.0526204	-0.0920939	-0.0476961	-0.0437378	-0.0478209
15461	3.0922	-0.0570379	-0.0600816	-0.0576007	-0.0576007	-0.0590579	-0.0526395	-0.0920813	-0.0477217	-0.0437424	-0.0478162
15462	3.0924	-0.0570442	-0.0600866	-0.0576034	-0.0576034	-0.0590543	-0.052658	-0.0920686	-0.0477476	-0.043747	-0.0478115
15463	3.0926	-0.0570504	-0.0600915	-0.057606	-0.057606	-0.0590507	-0.0526756	-0.0920558	-0.0477737	-0.0437517	-0.0478067
15464	3.0928	-0.0570565	-0.0600962	-0.0576085	-0.0576085	-0.0590473	-0.0526926	-0.092043	-0.0478	-0.0437564	-0.0478019
15465	3.093	-0.0570624	-0.0601008	-0.0576109	-0.0576109	-0.0590432	-0.0527126	-0.0920302	-0.0478264	-0.0437611	-0.0477971
15466	3.0932	-0.0570683	-0.0601053	-0.0576132	-0.0576132	-0.0590393	-0.0527318	-0.0920173	-0.0478529	-0.0437658	-0.0477923
15467	3.0934	-0.057074	-0.0601096	-0.0576155	-0.0576155	-0.0590355	-0.0527502	-0.0920043	-0.0478796	-0.0437705	-0.0477875
15468	3.0936	-0.0570796	-0.0601139	-0.0576176	-0.0576176	-0.0590318	-0.0527679	-0.0919912	-0.0479064	-0.0437753	-0.0477826
15469	3.0938	-0.0570852	-0.060118	-0.0576197	-0.0576197	-0.0590283	-0.0527849	-0.0919781	-0.0479332	-0.0437801	-0.0477777
15470	3.094	-0.0570906	-0.0601219	-0.0576216	-0.0576216	-0.0590241	-0.0528049	-0.091965	-0.04796	-0.0437849	-0.0477728
15471	3.0942	-0.0570959	-0.0601258	-0.0576235	-0.0576235	-0.05902	-0.0528241	-0.0919518	-0.0479869	-0.0437897	-0.0477679
15472	3.0944	-0.0571011	-0.0601296	-0.0576253	-0.0576253	-0.059016	-0.0528425	-0.0919385	-0.0480138	-0.0437946	-0.0477629
15473	3.0946	-0.0571063	-0.0601332	-0.0576271	-0.0576271	-0.0590123	-0.0528603	-0.0919252	-0.0480408	-0.0437994	-0.047758
15474	3.0948	-0.0571113	-0.0601367	-0.0576288	-0.0576288	-0.0590086	-0.0528773	-0.0919118	-0.0480677	-0.0438043	-0.047753
15475	3.095	-0.0571162	-0.0601402	-0.0576304	-0.0576304	-0.0590043	-0.0528974	-0.0918985	-0.0480945	-0.0438092	-0.047748
15476	3.0952	-0.0571211	-0.0601435	-0.0576319	-0.0576319	-0.0590001	-0.0529166	-0.0918851	-0.0481214	-0.0438141	-0.0477429
15477	3.0954	-0.0571258	-0.0601467	-0.0576334	-0.0576334	-0.058996	-0.0529351	-0.0918715	-0.0481482	-0.043819	-0.0477379
15478	3.0956	-0.0571305	-0.0601499	-0.0576349	-0.0576349	-0.0589922	-0.0529529	-0.091858	-0.0481751	-0.043824	-0.0477328
15479	3.0958	-0.0571351	-0.0601529	-0.0576362	-0.0576362	-0.0589884	-0.05297	-0.0918444	-0.0482019	-0.0438289	-0.0477278
15480	3.096	-0.0571395	-0.0601559	-0.0576376	-0.0576376	-0.058984	-0.0529901	-0.0918309	-0.0482285	-0.0438339	-0.0477227
15481	3.0962	-0.0571439	-0.0601588	-0.0576388	-0.0576388	-0.0589797	-0.0530094	-0.0918173	-0.0482552	-0.0438389	-0.0477175
15482	3.0964	-0.0571483	-0.0601616	-0.05764	-0.05764	-0.0589755	-0.053028	-0.0918036	-0.0482819	-0.0438439	-0.0477124
15483	3.0966	-0.0571525	-0.0601643	-0.0576412	-0.0576412	-0.0589716	-0.0530458	-0.0917899	-0.0483085	-0.0438489	-0.0477073
15484	3.0968	-0.0571566	-0.0601669	-0.0576423	-0.0576423	-0.0589677	-0.0530629	-0.0917762	-0.048335	-0.043854	-0.0477021
15485	3.097	-0.0571607	-0.0601695	-0.0576434	-0.0576434	-0.0589632	-0.0530831	-0.0917625	-0.0483614	-0.043859	-0.0476969
15486	3.0972	-0.0571647	-0.060172	-0.0576445	-0.0576445	-0.0589588	-0.0531025	-0.0917487	-0.0483878	-0.0438641	-0.0476917
15487	3.0974	-0.0571686	-0.0601744	-0.0576455	-0.0576455	-0.0589546	-0.0531211	-0.0917349	-0.0484142	-0.0438692	-0.0476865
15488	3.0976	-0.0571725	-0.0601768	-0.0576464	-0.0576464	-0.0589505	-0.053139	-0.091721	-0.0484406	-0.0438742	-0.0476813
15489	3.0978	-0.0571763	-0.0601791	-0.0576473	-0.0576473	-0.0589467	-0.0531562	-0.0917072	-0.0484668	-0.0438793	-0.047676
15490	3.098	-0.05718	-0.0601813	-0.0576482	-0.0576482	-0.058942	-0.0531764	-0.0916934	-0.0484929	-0.0438845	-0.0476708
15491	3.0982	-0.0571836	-0.0601835	-0.0576491	-0.0576491	-0.0589376	-0.0531959	-0.0916795	-0.048519	-0.0438896	-0.0476655
15492	3.0984	-0.0571872	-0.0601856	-0.0576499	-0.0576499	-0.0589333	-0.0532146	-0.0916655	-0.0485451	-0.0438947	-0.0476602
15493	3.0986	-0.0571907	-0.0601876	-0.0576507	-0.0576507	-0.0589292	-0.0532325	-0.0916516	-0.0485711	-0.0438999	-0.0476549
15494	3.0988	-0.0571941	-0.0601897	-0.0576514	-0.0576514	-0.0589252	-0.0532498	-0.0916376	-0.048597	-0.043905	-0.0476496
15495	3.099	-0.0571975	-0.0601916	-0.0576522	-0.0576522	-0.0589205	-0.0532701	-0.0916237	-0.0486228	-0.0439102	-0.0476443
15496	3.0992	-0.0572008	-0.0601935	-0.0576529	-0.0576529	-0.058916	-0.0532896	-0.0916097	-0.0486486	-0.0439154	-0.047639
15497	3.0994	-0.0572041	-0.0601954	-0.0576535	-0.0576535	-0.0589117	-0.0533084	-0.0915957	-0.0486743	-0.0439206	-0.0476336
15498	3.0996	-0.0572073	-0.0601972	-0.0576542	-0.0576542	-0.0589075	-0.0533264	-0.0915817	-0.0487	-0.0439258	-0.0476282
15499	3.0998	-0.0572104	-0.0601989	-0.0576548	-0.0576548	-0.0589035	-0.0533437	-0.0915676	-0.0487256	-0.043931	-0.0476229
15500	3.1	-0.0572135	-0.0602007	-0.0576554	-0.0576554	-0.0588987	-0.0533641	-0.0915537	-0.0487511	-0.0439362	-0.0476175
15501	3.1002	-0.0572166	-0.0602024	-0.057656	-0.057656	-0.0588941	-0.0533838	-0.0915396	-0.0487765	-0.0439414	-0.0476121
15502	3.1004	-0.0572195	-0.060204	-0.0576565	-0.0576565	-0.0588898	-0.0534026	-0.0915255	-0.048802	-0.0439466	-0.0476067
15503	3.1006	-0.0572225	-0.0602056	-0.057657	-0.057657	-0.0588855	-0.0534207	-0.0915114	-0.0488273	-0.0439519	-0.0476013
15504	3.1008	-0.0572254	-0.0602072	-0.0576575	-0.0576575	-0.0588815	-0.0534381	-0.0914973	-0.0488526	-0.0439571	-0.0475959
15505	3.101	-0.0572282	-0.0602087	-0.057658	-0.057658	-0.0588767	-0.0534586	-0.0914833	-0.0488777	-0.0439624	-0.0475904
15506	3.1012	-0.057231	-0.0602102	-0.0576585	-0.0576585	-0.0588721	-0.0534783	-0.0914692	-0.0489029	-0.0439676	-0.047585
15507	3.1014	-0.0572337	-0.0602117	-0.0576589	-0.0576589	-0.0588676	-0.0534972	-0.0914551	-0.048928	-0.0439729	-0.0475795
15508	3.1016	-0.0572364	-0.0602131	-0.0576594	-0.0576594	-0.0588634	-0.0535153	-0.0914409	-0.0489531	-0.0439782	-0.0475741
15509	3.1018	-0.0572391	-0.0602145	-0.0576598	-0.0576598	-0.0588593	-0.0535328	-0.0914268	-0.0489781	-0.0439834	-0.0475686
15510	3.102	-0.0572417	-0.0602159	-0.0576602	-0.0576602	-0.0588545	-0.0535534	-0.0914128	-0.0490029	-0.0439887	-0.0475631
15511	3.1022	-0.0572443	-0.0602172	-0.0576606	-0.0576606	-0.0588498	-0.0535731	-0.0913986	-0.0490278	-0.043994	-0.0475576
15512	3.1024	-0.0572468	-0.0602186	-0.0576609	-0.0576609	-0.0588453	-0.0535921	-0.0913845	-0.0490526	-0.0439993	-0.0475521
15513	3.1026	-0.0572493	-0.0602199	-0.0576613	-0.0576613	-0.0588411	-0.0536104	-0.0913703	-0.0490774	-0.0440046	-0.0475466
15514	3.1028	-0.0572517	-0.0602211	-0.0576616	-0.0576616	-0.0588369	-0.0536279	-0.0913562	-0.049102	-0.0440099	-0.0475411
15515	3.103	-0.0572542	-0.0602224	-0.057662	-0.057662	-0.0588321	-0.0536485	-0.0913421	-0.0491266	-0.0440152	-0.0475356
15516	3.1032	-0.0572565	-0.0602236	-0.0576623	-0.0576623	-0.0588274	-0.0536684	-0.091328	-0.0491511	-0.0440205	-0.0475301
15517	3.1034	-0.0572589	-0.0602248	-0.0576626	-0.0576626	-0.0588229	-0.0536875	-0.0913138	-0.0491757	-0.0440258	-0.0475246
15518	3.1036	-0.0572612	-0.060226	-0.0576629	-0.0576629	-0.0588186	-0.0537058	-0.0912996	-0.0492002	-0.0440311	-0.0475191
15519	3.1038	-0.0572634	-0.0602272	-0.0576631	-0.0576631	-0.0588145	-0.0537234	-0.0912855	-0.0492246	-0.0440364	-0.0475135
15520	3.104	-0.0572657	-0.0602283	-0.0576634	-0.0576634	-0.0588096	-0.0537441	-0.0912714	-0.0492488	-0.0440418	-0.047508
15521	3.1042	-0.0572679	-0.0602295	-0.0576637	-0.0576637	-0.0588049	-0.053764	-0.0912573	-0.0492731	-0.0440471	-0.0475024
15522	3.1044	-0.0572701	-0.0602306	-0.0576639	-0.0576639	-0.0588004	-0.0537832	-0.0912431	-0.0492974	-0.0440524	-0.0474969
15523	3.1046	-0.0572722	-0.0602317	-0.0576641	-0.0576641	-0.0587961	-0.0538015	-0.091229	-0.0493216	-0.0440577	-0.0474913
15524	3.1048	-0.0572743	-0.0602328	-0.0576644	-0.0576644	-0.058792	-0.0538192	-0.0912149	-0.0493457	-0.0440631	-0.0474858
15525	3.105	-0.0572764	-0.0602338	-0.0576646	-0.0576646	-0.0587871	-0.05384	-0.0912008	-0.0493697	-0.0440684	-0.0474802
15526	3.1052	-0.0572785	-0.0602349	-0.0576648	-0.0576648	-0.0587824	-0.05386	-0.0911867	-0.0493938	-0.0440737	-0.0474746
15527	3.1054	-0.0572805	-0.0602359	-0.057665	-0.057665	-0.0587779	-0.0538792	-0.0911726	-0.0494178	-0.0440791	-0.0474691
15528	3.1056	-0.0572825	-0.0602369	-0.0576652	-0.0576652	-0.0587735	-0.0538977	-0.0911584	-0.0494418	-0.0440844	-0.0474635
15529	3.1058	-0.0572845	-0.060238	-0.0576654	-0.0576654	-0.0587694	-0.0539154	-0.0911443	-0.0494656	-0.0440897	-0.0474579
15530	3.106	-0.0572864	-0.060239	-0.0576656	-0.0576656	-0.0587645	-0.0539363	-0.0911303	-0.0494894	-0.0440951	-0.0474523
15531	3.1062	-0.0572883	-0.0602399	-0.0576657	-0.0576657	-0.0587598	-0.0539563	-0.0911162	-0.0495132	-0.0441004	-0.0474467
15532	3.1064	-0.0572902	-0.0602409	-0.0576659	-0.0576659	-0.0587553	-0.0539756	-0.0911021	-0.0495369	-0.0441057	-0.0474412
15533	3.1066	-0.0572921	-0.0602419	-0.057666	-0.057666	-0.058751	-0.0539941	-0.0910881	-0.0495607	-0.0441111	-0.0474356
15534	3.1068	-0.057294	-0.0602428	-0.0576662	-0.0576662	-0.0587468	-0.0540119	-0.091074	-0.0495843	-0.0441164	-0.04743
15535	3.107	-0.0572958	-0.0602438	-0.0576664	-0.0576664	-0.0587419	-0.0540328	-0.09106	-0.0496078	-0.0441217	-0.0474244
15536	3.1072	-0.0572976	-0.0602447	-0.0576665	-0.0576665	-0.0587372	-0.054053	-0.091046	-0.0496313	-0.0441271	-0.0474188
15537	3.1074	-0.0572994	-0.0602457	-0.0576666	-0.0576666	-0.0587327	-0.0540723	-0.0910319	-0.0496549	-0.0441324	-0.0474132
15538	3.1076	-0.0573011	-0.0602466	-0.0576668	-0.0576668	-0.0587284	-0.0540909	-0.0910179	-0.0496784	-0.0441377	-0.0474076
15539	3.1078	-0.0573029	-0.0602475	-0.0576669	-0.0576669	-0.0587243	-0.0541087	-0.0910039	-0.0497018	-0.044143	-0.047402
15540	3.108	-0.0573046	-0.0602484	-0.057667	-0.057667	-0.0587194	-0.0541297	-0.09099	-0.0497251	-0.0441484	-0.0473964
15541	3.1082	-0.0573063	-0.0602493	-0.0576671	-0.0576671	-0.0587147	-0.0541499	-0.090976	-0.0497484	-0.0441537	-0.0473908
15542	3.1084	-0.0573079	-0.0602502	-0.0576672	-0.0576672	-0.0587102	-0.0541693	-0.090962	-0.0497717	-0.044159	-0.0473853
15543	3.1086	-0.0573096	-0.0602511	-0.0576673	-0.0576673	-0.0587059	-0.054188	-0.0909481	-0.049795	-0.0441643	-0.0473797
15544	3.1088	-0.0573112	-0.0602519	-0.0576674	-0.0576674	-0.0587018	-0.0542059	-0.0909341	-0.0498181	-0.0441696	-0.0473741
15545	3.109	-0.0573129	-0.0602528	-0.0576675	-0.0576675	-0.058697	-0.054227	-0.0909203	-0.0498412	-0.044175	-0.0473685
15546	3.1092	-0.0573145	-0.0602537	-0.0576676	-0.0576676	-0.0586923	-0.0542472	-0.0909064	-0.0498643	-0.0441803	-0.0473629
15547	3.1094	-0.057316	-0.0602545	-0.0576677	-0.0576677	-0.0586878	-0.0542667	-0.0908925	-0.0498874	-0.0441856	-0.0473573
