source	target	weight
W1544911188	W2110198466	1
W1544911188	W2117553976	1
W1544911188	W2120261865	1
W1544911188	W2127735752	1
W1544911188	W2139079436	1
W1544911188	W2140497618	1
W1544911188	W2145384795	1
W1544911188	W2150681916	1
W1544911188	W2155180319	1
W1544911188	W2159240874	1
W1544911188	W2162304282	1
W1544911188	W2165007430	1
W1544911188	W2168071184	1
W1544911188	W2265032157	1
W1544911188	W2478562489	1
W1544911188	W2616362470	1
W4293197906	W1532921825	1
W4293197906	W1974859321	1
W4293197906	W1980143518	1
W4293197906	W1985559627	1
W4293197906	W1995488673	1
W4293197906	W2029517350	1
W4293197906	W2032725699	1
W4293197906	W2034951262	1
W4293197906	W2060909070	1
W4293197906	W2064257383	1
W4293197906	W2069610894	1
W4293197906	W2074071999	1
W4293197906	W2127110152	1
W4293197906	W2127608059	1
W4293197906	W2127735752	1
W4293197906	W2142548630	1
W4293197906	W2143314240	1
W4293197906	W2145184960	1
W4293197906	W2149784701	1
W4293197906	W2153649474	1
W4293197906	W2286435172	1
W4293197906	W2439130931	1
W4293197906	W2478562489	1
W4293197906	W2519214224	1
W4293197906	W2764257870	1
W4293197906	W2770429290	1
W4293197386	W1532921825	1
W4293197386	W1975579640	1
W4293197386	W1980143518	1
W4293197386	W1995488673	1
W4293197386	W1996362085	1
W4293197386	W1998584917	1
W4293197386	W2002272148	1
W4293197386	W2009740307	1
W4293197386	W2029644817	1
W4293197386	W2032725699	1
W4293197386	W2034951262	1
W4293197386	W2055458218	1
W4293197386	W2068467384	1
W4293197386	W2074071999	1
W4293197386	W2082170249	1
W4293197386	W2091280544	1
W4293197386	W2142548630	1
W4293197386	W2143314240	1
W4293197386	W2161691215	1
W4293197386	W2196314719	1
W4293197386	W2492299531	1
W4312601076	W1985559627	1
W4312601076	W2001556607	1
W4312601076	W2029517350	1
W4312601076	W2056394399	1
W4312601076	W2131868577	1
W4312601076	W2145184960	1
W4312601076	W2590435556	1
W4312601076	W2604433691	1
W4312601076	W2743573280	1
W1724705168	W2033226680	1
W2033226680	W1725666586	1
W2033226680	W1976230995	1
W2033226680	W1982508615	1
W2033226680	W2006008614	1
W2033226680	W2094137255	1
W365407947	W2076879580	1
W1967425026	W2076879580	1
W2076879580	W1974859321	1
W2076879580	W2026014826	1
W2076879580	W2049230750	1
W2076879580	W2068733876	1
W2076879580	W2086155025	1
W2076879580	W2127735752	1
W2076879580	W2159240874	1
W2492299531	W2076879580	1
W1526473519	W1725666586	1
W1526473519	W1976230995	1
W1526473519	W1977331952	1
W1526473519	W1982508615	1
W1526473519	W2006008614	1
W1526473519	W2017516920	1
W2033226680	W1526473519	1
W1526473519	W2094137255	1
W1526473519	W2110198466	1
W2045391660	W1675839706	1
W1724705168	W2045391660	1
W2045391660	W1974859321	1
W2045391660	W1976915307	1
W2045391660	W2006008614	1
W2045391660	W2014061840	1
W2045391660	W2026917580	1
W2045391660	W2068733876	1
W2045391660	W2072985771	1
W2045391660	W2086155025	1
W2045391660	W2092114155	1
W2045391660	W2110198466	1
W2045391660	W2127735752	1
W2045391660	W2137825350	1
W2045391660	W2159240874	1
W2045391660	W2174117054	1
W2492299531	W2045391660	1
W1973434807	W1512811199	1
W1973434807	W1988407123	1
W1973434807	W2013696376	1
W1973434807	W2070838887	1
W1973434807	W2093686814	1
W2043362413	W1637203540	1
W2043362413	W2000013699	1
W2043362413	W2007769909	1
W2043362413	W2020910495	1
W2043362413	W2037080969	1
W2043362413	W2072985771	1
W2043362413	W2075072522	1
W2043362413	W2085531075	1
W2043362413	W2110198466	1
W2043362413	W2196314719	1
W2043362413	W2303850821	1
W2043362413	W2616362470	1
W1724705168	W2171759509	1
W2171759509	W1976230995	1
W2171759509	W2006008614	1
W2171759509	W2043362413	1
W2171759509	W2082605003	1
W2171759509	W2092114155	1
W2171759509	W2137825350	1
W2126918678	W1675839706	1
W1724705168	W2126918678	1
W2126918678	W1974859321	1
W1999560196	W2126918678	1
W2000013699	W2126918678	1
W2126918678	W2006008614	1
W2007769909	W2126918678	1
W2045391660	W2126918678	1
W2076879580	W2126918678	1
W2126918678	W2127735752	1
W2126918678	W2159240874	1
W2126918678	W2162304282	1
W2126918678	W2196314719	1
W2140297648	W1985940938	1
W2140297648	W2001556607	1
W2140297648	W2056394399	1
W2140297648	W2117553976	1
W2140297648	W2155180319	1
W2140297648	W2168071184	1
W2007769909	W2085531075	1
W2007769909	W2162304282	1
W1999560196	W1675839706	1
W1999560196	W1974859321	1
W1999560196	W2006008614	1
W1999560196	W2014729386	1
W1999560196	W2017516920	1
W1999560196	W2020910495	1
W1999560196	W2044532655	1
W1999560196	W2045391660	1
W1999560196	W2052812788	1
W1999560196	W2076879580	1
W1999560196	W2086155025	1
W1999560196	W2092114155	1
W1999560196	W2127735752	1
W1999560196	W2137825350	1
W1999560196	W2141290457	1
W1999560196	W2159240874	1
W1999560196	W2274161364	1
W1999560196	W2334963168	1
W1999560196	W2340754523	1
W2492299531	W1999560196	1
W1997500899	W1637203540	1
W1724705168	W1997500899	1
W1997500899	W1980379278	1
W1997500899	W2086155025	1
W1997500899	W2472109575	1
W2492299531	W1997500899	1
W2086265687	W170956600	1
W1724705168	W2086265687	1
W2086265687	W1975183367	1
W1996789949	W2086265687	1
W1999560196	W2086265687	1
W2000013699	W2086265687	1
W2017516920	W2086265687	1
W2086265687	W2045391660	1
W2086265687	W2052812788	1
W2086265687	W2086155025	1
W2086265687	W2092114155	1
W2086265687	W2097541219	1
W2086265687	W2137825350	1
W2086265687	W2196314719	1
W2086265687	W2474121502	1
W2017516920	W1973862785	1
W2017516920	W2045391660	1
W2017516920	W2092114155	1
W2017516920	W2145653840	1
W2017516920	W2162304282	1
W2141974690	W1675839706	1
W1724705168	W2141974690	1
W2141974690	W1974859321	1
W2141974690	W2000013699	1
W2141974690	W2020910495	1
W2141974690	W2068733876	1
W2141974690	W2070597621	1
W2141974690	W2076879580	1
W2141974690	W2097541219	1
W2141974690	W2127735752	1
W2141974690	W2159240874	1
W2141974690	W2162304282	1
W2141974690	W2303850821	1
W2141974690	W2616362470	1
W2082485258	W1675839706	1
W1724705168	W2082485258	1
W1735741754	W2082485258	1
W1878589647	W2082485258	1
W2082485258	W1974859321	1
W2082485258	W1976915307	1
W2082485258	W1979766464	1
W1999560196	W2082485258	1
W2082485258	W2022437069	1
W2082485258	W2032957079	1
W2082485258	W2049230750	1
W2070597621	W2082485258	1
W2082485258	W2085531075	1
W2082485258	W2127735752	1
W2082485258	W2141290457	1
W2082485258	W2200746124	1
W2082485258	W2340754523	1
W2035902012	W2016354087	1
W365407947	W1725666586	1
W1725666586	W1982508615	1
W2143289029	W1637203540	1
W2143289029	W1829502189	1
W2143289029	W1904955064	1
W1967425026	W2143289029	1
W2143289029	W1980379278	1
W1997500899	W2143289029	1
W2033226680	W2143289029	1
W2061227856	W2143289029	1
W2143289029	W2068733876	1
W2143289029	W2072002431	1
W2143289029	W2159240874	1
W2143289029	W2164723986	1
W2040499411	W2005295908	1
W2037080969	W2000013699	1
W2037080969	W2014061840	1
W2037080969	W2017275297	1
W2037080969	W2068733876	1
W2037080969	W2085531075	1
W2037080969	W2103127878	1
W2037080969	W2472109575	1
W2049471328	W1988725789	1
W2049471328	W2029517350	1
W2033226680	W2049471328	1
W2049471328	W2056394399	1
W2049471328	W2159240874	1
W2049471328	W2478562489	1
W1973434807	W2029147509	1
W2029147509	W2084812000	1
W2050605088	W1829502189	1
W1967425026	W2050605088	1
W2050605088	W2046363790	1
W2050605088	W2068733876	1
W2050605088	W2133970449	1
W2050605088	W2200746124	1
W2050605088	W4245017765	1
W1724705168	W1996789949	1
W1967425026	W1996789949	1
W1996789949	W1975183367	1
W1996789949	W2020910495	1
W1996789949	W2076879580	1
W1996789949	W2082605003	1
W1973434807	W2054130257	1
W1984628736	W1512811199	1
W1984628736	W1559505189	1
W1984628736	W1872061170	1
W1997500899	W1984628736	1
W2017516920	W1984628736	1
W1984628736	W2026055416	1
W2045391660	W1984628736	1
W2086265687	W1984628736	1
W1984628736	W2101864862	1
W1984628736	W2106064561	1
W1984628736	W2168307960	1
W1984628736	W2428009260	1
W1984628736	W2472109575	1
W2006679284	W2000013699	1
W2006679284	W2007769909	1
W2006679284	W2014061840	1
W2006679284	W2020910495	1
W2043362413	W2006679284	1
W2006679284	W2072985771	1
W2006679284	W2076879580	1
W2006679284	W2085531075	1
W2006679284	W2110198466	1
W2006679284	W2127735752	1
W2006679284	W2303850821	1
W2006679284	W2334963168	1
W2006679284	W2340754523	1
W2006679284	W2616362470	1
W1999104896	W1559505189	1
W1999104896	W1963741618	1
W1999104896	W2005295908	1
W1999104896	W2007560803	1
W1999104896	W2033714640	1
W1999104896	W2040499411	1
W1999104896	W2046467345	1
W1999104896	W2056290204	1
W1999104896	W2083860240	1
W1999104896	W2090388215	1
W1999104896	W2115203443	1
W1999104896	W2122107405	1
W1999104896	W2139079436	1
W1999104896	W2140497618	1
W1999104896	W2165007430	1
W1999104896	W2168071184	1
W1999104896	W2168307960	1
W2058197872	W1974106501	1
W2058197872	W2038021821	1
W2007769909	W2000013699	1
W2000013699	W2085531075	1
W2000013699	W2103127878	1
W2000013699	W2162304282	1
W2000013699	W2196314719	1
W2000013699	W2472109575	1
W2616362470	W1975183367	1
W2616362470	W2006008614	1
W2616362470	W2037080969	1
W2616362470	W2068733876	1
W2616362470	W2072985771	1
W2076879580	W2616362470	1
W2616362470	W2085531075	1
W2616362470	W2110198466	1
W2616362470	W2137825350	1
W2616362470	W2162304282	1
W2616362470	W2303850821	1
W2075367659	W2014729386	1
W2075367659	W2340754523	1
W2075367659	W2409197843	1
W3198263178	W2068733876	1
W3198263178	W2097541219	1
W2070597621	W1974859321	1
W2007769909	W2070597621	1
W2070597621	W2020910495	1
W2070597621	W2049230750	1
W2070597621	W2052812788	1
W2070597621	W2068733876	1
W2070597621	W2075072522	1
W2076879580	W2070597621	1
W2070597621	W2110198466	1
W2070597621	W2127735752	1
W2070597621	W2162304282	1
W2070597621	W2196314719	1
W2070597621	W2303850821	1
W2045705935	W2145653840	1
W2045705935	W2340754523	1
W2045705935	W2409197843	1
W2538566345	W1965499222	1
W122204220	W1972697076	1
W122204220	W2016354087	1
W122204220	W2049377006	1
W122204220	W2131835145	1
W122204220	W2156174987	1
W2830549441	W1428038289	1
W1475996878	W2830549441	1
W2830549441	W1988407123	1
W2830549441	W2070838887	1
W2830549441	W2093435740	1
W2830549441	W2340417007	1
W2830549441	W2590435556	1
W2734605370	W2830549441	1
W2830549441	W2743573280	1
W104753013	W2873001395	1
W1475996878	W2873001395	1
W2873001395	W2045391660	1
W2873001395	W2064257383	1
W2873001395	W2093435740	1
W2873001395	W2106518363	1
W2873001395	W2113386433	1
W2873001395	W2791418965	1
W1041587706	W1814966798	1
W1041587706	W1972125409	1
W1041587706	W1977331952	1
W1041587706	W1979766464	1
W1041587706	W1999560196	1
W1041587706	W2000013699	1
W1041587706	W2007769909	1
W1041587706	W2017516920	1
W1041587706	W2041488220	1
W1041587706	W2045391660	1
W1041587706	W2086265687	1
W1041587706	W2092114155	1
W1041587706	W2097541219	1
W1041587706	W2110198466	1
W1041587706	W2127735752	1
W1041587706	W2141290457	1
W1041587706	W2168071184	1
W1041587706	W2174117054	1
W1041587706	W2196314719	1
W1041587706	W2303850821	1
W1041587706	W2474121502	1
W2492299531	W1041587706	1
W2109596721	W1985940938	1
W365407947	W2086155025	1
W1967425026	W2086155025	1
W2049230750	W2086155025	1
W2492299531	W2086155025	1
W365407947	W2092114155	1
W2007769909	W2092114155	1
W2092114155	W2025947382	1
W2086155025	W2092114155	1
W2092114155	W2103127878	1
W2092114155	W2196314719	1
W2092114155	W2472109575	1
W2492299531	W2092114155	1
W1969456244	W2016354087	1
W1969456244	W2095768716	1
W1999272004	W2120166307	1
W2012701167	W1820338024	1
W2013696376	W1983036140	1
W1983036140	W2070838887	1
W2093686814	W1983036140	1
W1983036140	W2128118213	1
W1983036140	W2134234114	1
W2145648903	W170956600	1
W2145648903	W1532921825	1
W2145648903	W1576838367	1
W2145648903	W1982508615	1
W2145648903	W2016910258	1
W2145648903	W2091280544	1
W2145648903	W2122107405	1
W2145648903	W2143314240	1
W2145648903	W2159240874	1
W2145648903	W2185623027	1
W2145648903	W2478562489	1
W2152707060	W1576838367	1
W2152707060	W1985940938	1
W2042314925	W1963741618	1
W2042314925	W1975840128	1
W2042314925	W1977331952	1
W2042314925	W2006207808	1
W2042314925	W2033714640	1
W2042314925	W2062365428	1
W2042314925	W2093435740	1
W2042314925	W2118812444	1
W2042314925	W2139079436	1
W2042314925	W2145648903	1
W2042314925	W2165007430	1
W2042314925	W2265032157	1
W2085531075	W1974859321	1
W2085531075	W2159240874	1
W365407947	W2014061840	1
W1967425026	W2014061840	1
W2007769909	W2014061840	1
W2049230750	W2014061840	1
W2014061840	W2068733876	1
W2085531075	W2014061840	1
W2014061840	W2162304282	1
W1967425026	W2049230750	1
W2049230750	W2068733876	1
W2026014826	W2068733876	1
W2026014826	W2127735752	1
W2026014826	W2162304282	1
W2014729386	W1981030777	1
W2026014826	W2014729386	1
W2014729386	W2068733876	1
W2116712719	W170956600	1
W365407947	W2116712719	1
W2116712719	W1512811199	1
W1526473519	W2116712719	1
W1724705168	W2116712719	1
W1735741754	W2116712719	1
W2116712719	W1799753769	1
W2116712719	W1814966798	1
W2116712719	W1829502189	1
W2116712719	W1872061170	1
W1878589647	W2116712719	1
W2116712719	W1895590810	1
W2116712719	W1904955064	1
W2116712719	W1936602813	1
W2116712719	W1966178566	1
W2116712719	W1972697076	1
W2116712719	W1973862785	1
W2116712719	W1974859321	1
W2116712719	W1975183367	1
W2116712719	W1975840128	1
W2116712719	W1977331952	1
W2116712719	W1988725789	1
W2116712719	W1993420015	1
W1997500899	W2116712719	1
W1999560196	W2116712719	1
W2116712719	W2006008614	1
W2006679284	W2116712719	1
W2116712719	W2014061840	1
W2116712719	W2018959254	1
W2116712719	W2020910495	1
W2116712719	W2022437069	1
W2116712719	W2026055416	1
W2116712719	W2029517350	1
W2116712719	W2032624805	1
W2033226680	W2116712719	1
W2116712719	W2037050168	1
W2037080969	W2116712719	1
W2045391660	W2116712719	1
W2116712719	W2049747725	1
W2116712719	W2056636841	1
W2116712719	W2060807766	1
W2061227856	W2116712719	1
W2116712719	W2068733876	1
W2070597621	W2116712719	1
W2116712719	W2072002431	1
W2076879580	W2116712719	1
W2082485258	W2116712719	1
W2116712719	W2082605003	1
W2116712719	W2085214578	1
W2116712719	W2085531075	1
W2116712719	W2086155025	1
W2116712719	W2091280544	1
W2116712719	W2092114155	1
W2116712719	W2098277672	1
W2116712719	W2103222398	1
W2116712719	W2103458434	1
W2116712719	W2106064561	1
W2116712719	W2109481218	1
W2116712719	W2110198466	1
W2116712719	W2115682148	1
W2116712719	W2115866269	1
W2116712719	W2120261865	1
W2116712719	W2124834326	1
W2126918678	W2116712719	1
W2116712719	W2128945098	1
W2116712719	W2133240073	1
W2116712719	W2137825350	1
W2116712719	W2140497618	1
W2141974690	W2116712719	1
W2143289029	W2116712719	1
W2116712719	W2143314240	1
W2116712719	W2146794131	1
W2116712719	W2149784701	1
W2116712719	W2155180319	1
W2116712719	W2162304282	1
W2116712719	W2168307960	1
W2116712719	W2169047134	1
W2116712719	W2169109050	1
W2215040991	W2116712719	1
W2116712719	W2303850821	1
W2116712719	W2334963168	1
W2116712719	W2399420755	1
W2116712719	W2416698490	1
W2116712719	W2466671176	1
W2116712719	W2478562489	1
W2616362470	W2116712719	1
W2116712719	W4248489947	1
W2285007172	W1966624173	1
W1983740006	W2285007172	1
W2285007172	W1985940938	1
W2285007172	W2016354087	1
W2285007172	W2164653071	1
W365407947	W1996828753	1
W1526473519	W1996828753	1
W1724705168	W1996828753	1
W2029517350	W1996828753	1
W2033226680	W1996828753	1
W1996828753	W2037050168	1
W1996828753	W2042367063	1
W1996828753	W2092114155	1
W1973434807	W2075089431	1
W2075089431	W1988407123	1
W2013696376	W2075089431	1
W2075089431	W2070838887	1
W2093686814	W2075089431	1
W2075089431	W2134234114	1
W1526473519	W1988725789	1
W1725666586	W1988725789	1
W1735741754	W1988725789	1
W1878589647	W1988725789	1
W1988725789	W1971017172	1
W1988725789	W1982508615	1
W2033226680	W1988725789	1
W1988725789	W2082605003	1
W1988725789	W2086155025	1
W2590435556	W846657406	1
W2590435556	W1428038289	1
W2590435556	W1549313501	1
W1725666586	W2590435556	1
W2042314925	W2590435556	1
W2590435556	W2062365428	1
W2590435556	W2083831782	1
W2590435556	W2093435740	1
W2590435556	W2127110152	1
W2590435556	W2142656730	1
W2590435556	W2145648903	1
W2590435556	W2165007430	1
W2590435556	W2265032157	1
W2402403182	W2590435556	1
W2563573812	W2025842514	1
W2042314925	W2563573812	1
W2563573812	W2056290204	1
W2563573812	W2079636899	1
W2563573812	W2083831782	1
W2563573812	W2142656730	1
W2563573812	W2145184960	1
W3160695845	W1985940938	1
W3160695845	W2025793624	1
W2496648954	W2000291657	1
W3048436979	W1428038289	1
W3048436979	W1553786746	1
W3048436979	W1820338024	1
W3048436979	W1985940938	1
W3048436979	W2007560803	1
W3048436979	W2016354087	1
W3048436979	W2020528988	1
W3048436979	W2025842514	1
W3048436979	W2056290204	1
W3048436979	W2079636899	1
W2086645385	W3048436979	1
W3048436979	W2115866269	1
W3048436979	W2139079436	1
W3048436979	W2142656730	1
W3048436979	W2150447451	1
W3048436979	W2156063246	1
W3048436979	W2164653071	1
W3048436979	W2168071184	1
W2402403182	W3048436979	1
W3048436979	W2519214224	1
W2563573812	W3048436979	1
W3048436979	W2604433691	1
W2742508222	W3048436979	1
W3048436979	W2743573280	1
W3120158846	W1624776017	1
W3120158846	W2016354087	1
W3191104239	W1969232476	1
W3191104239	W2064257383	1
W3191104239	W2091280544	1
W3191104239	W2127608059	1
W3191104239	W2143314240	1
W3191104239	W2289996588	1
W3191104239	W2913234110	1
W2014061840	W2072985771	1
W2072985771	W2075072522	1
W2085531075	W2072985771	1
W1987395380	W1512811199	1
W1987395380	W1555716241	1
W1987395380	W1559505189	1
W1987395380	W1576838367	1
W1724705168	W1987395380	1
W1725666586	W1987395380	1
W1878589647	W1987395380	1
W1987395380	W1972697076	1
W1987395380	W1975840128	1
W1987395380	W1977331952	1
W1987395380	W1978862241	1
W1987395380	W1982508615	1
W1987395380	W1985940938	1
W1987395380	W2007560803	1
W1987395380	W2017648441	1
W1987395380	W2023064587	1
W1987395380	W2029517350	1
W1987395380	W2037050168	1
W1987395380	W2051628266	1
W1987395380	W2061934921	1
W1987395380	W2090388215	1
W1987395380	W2113386433	1
W1987395380	W2122107405	1
W1987395380	W2139079436	1
W1987395380	W2140497618	1
W1987395380	W2145384795	1
W1987395380	W2145648903	1
W1987395380	W2156174987	1
W1987395380	W2165007430	1
W1987395380	W2168071184	1
W1987395380	W2478562489	1
W2142656730	W1555716241	1
W1725666586	W2142656730	1
W1987395380	W2142656730	1
W2142656730	W2085531075	1
W2142656730	W2110198466	1
W2142656730	W2122107405	1
W2145648903	W2142656730	1
W2142656730	W2156174987	1
W2142656730	W2162304282	1
W365407947	W2045368698	1
W2045368698	W1512811199	1
W2045368698	W1953111155	1
W2045368698	W1979766464	1
W2045368698	W2001556607	1
W2045368698	W2009740879	1
W2045368698	W2069308336	1
W2045368698	W2106332413	1
W2045368698	W2117553976	1
W2045368698	W2155213171	1
W2045368698	W2159240874	1
W2045368698	W2399420755	1
W1724705168	W2086645385	1
W2086645385	W1969232476	1
W2086645385	W2006714681	1
W2086645385	W2015737766	1
W2086645385	W2016910258	1
W2086645385	W2029517350	1
W2086645385	W2056394399	1
W2086645385	W2064257383	1
W2086645385	W2078807031	1
W2086645385	W2140497618	1
W2086645385	W2144088704	1
W2086645385	W2156174987	1
W2086645385	W2168071184	1
W2086645385	W2169109050	1
W1526473519	W2081213294	1
W2029517350	W2081213294	1
W2033226680	W2048485798	1
W2048485798	W2156174987	1
W2068781259	W2020342163	1
W2990916200	W1549313501	1
W2990916200	W1648369341	1
W2990916200	W1963741618	1
W1987395380	W2990916200	1
W2990916200	W2016354087	1
W2042314925	W2990916200	1
W2990916200	W2118812444	1
W2990916200	W2135268036	1
W2990916200	W2142656730	1
W2990916200	W2156063246	1
W2990916200	W2265032157	1
W2590435556	W2990916200	1
W2990916200	W2743573280	1
W2990916200	W2766255495	1
