TimeSlice	Time	L RG ext IN	L RG flx IN	L RG ext	L RG flx	R RG ext IN	R RG flx IN	R RG ext	R RG flx	L c1	R c1	L V3	R V3
22945	4.589	-0.0560665	-0.06	-0.0570144	-0.0639055	-0.059554	-0.0549127	-0.061178	-0.0550425	-0.06	-0.0549127	-0.0560779	-0.0599457
22946	4.5892	-0.0560728	-0.06	-0.0570203	-0.0639179	-0.0595564	-0.0548847	-0.061194	-0.0550154	-0.06	-0.0548847	-0.0560838	-0.0599478
22947	4.5894	-0.0560791	-0.06	-0.0570261	-0.0639303	-0.0595588	-0.054857	-0.0612098	-0.0549885	-0.06	-0.054857	-0.0560897	-0.0599499
22948	4.5896	-0.0560854	-0.06	-0.0570319	-0.0639424	-0.0595611	-0.0548296	-0.0612255	-0.054962	-0.06	-0.0548296	-0.0560957	-0.0599518
22949	4.5898	-0.0560917	-0.06	-0.0570376	-0.0639544	-0.0595633	-0.0548025	-0.061241	-0.0549358	-0.06	-0.0548025	-0.0561016	-0.0599537
22950	4.59	-0.0560979	-0.06	-0.0570434	-0.0639663	-0.0595655	-0.0547756	-0.0612564	-0.0549098	-0.06	-0.0547756	-0.0561075	-0.0599555
22951	4.5902	-0.0561042	-0.06	-0.0570491	-0.0639779	-0.0595676	-0.054749	-0.0612715	-0.0548842	-0.06	-0.054749	-0.0561135	-0.0599573
22952	4.5904	-0.0561104	-0.06	-0.0570548	-0.0639895	-0.0595696	-0.0547228	-0.0612865	-0.0548588	-0.06	-0.0547228	-0.0561194	-0.059959
22953	4.5906	-0.0561167	-0.06	-0.0570605	-0.0640009	-0.0595716	-0.0546968	-0.0613014	-0.0548338	-0.06	-0.0546968	-0.0561253	-0.0599606
22954	4.5908	-0.0561229	-0.06	-0.0570662	-0.0640121	-0.0595736	-0.0546711	-0.061316	-0.0548091	-0.06	-0.0546711	-0.0561312	-0.0599621
22955	4.591	-0.0561291	-0.06	-0.0570718	-0.0640231	-0.0595754	-0.0546457	-0.0613305	-0.0547847	-0.06	-0.0546457	-0.0561372	-0.0599636
22956	4.5912	-0.0561353	-0.06	-0.0570775	-0.064034	-0.0595773	-0.0546206	-0.0613448	-0.0547606	-0.06	-0.0546206	-0.0561431	-0.059965
22957	4.5914	-0.0561414	-0.06	-0.0570831	-0.0640448	-0.059579	-0.0545959	-0.061359	-0.0547369	-0.06	-0.0545959	-0.056149	-0.0599664
22958	4.5916	-0.0561476	-0.06	-0.0570886	-0.0640554	-0.0595807	-0.0545714	-0.0613729	-0.0547135	-0.06	-0.0545714	-0.0561549	-0.0599677
22959	4.5918	-0.0561537	-0.06	-0.0570942	-0.0640658	-0.0595824	-0.0545472	-0.0613867	-0.0546903	-0.06	-0.0545472	-0.0561608	-0.059969
22960	4.592	-0.0561599	-0.06	-0.0570997	-0.0640761	-0.0595841	-0.0545233	-0.0614003	-0.0546676	-0.06	-0.0545233	-0.0561667	-0.0599702
22961	4.5922	-0.056166	-0.06	-0.0571052	-0.0640862	-0.0595856	-0.0544998	-0.0614137	-0.0546451	-0.06	-0.0544998	-0.0561725	-0.0599714
22962	4.5924	-0.0561721	-0.06	-0.0571107	-0.0640962	-0.0595872	-0.0544765	-0.061427	-0.054623	-0.06	-0.0544765	-0.0561784	-0.0599725
22963	4.5926	-0.0561782	-0.06	-0.0571162	-0.064106	-0.0595887	-0.0544535	-0.0614401	-0.0546013	-0.06	-0.0544535	-0.0561843	-0.0599736
22964	4.5928	-0.0561842	-0.06	-0.0571216	-0.0641156	-0.0595902	-0.0544309	-0.0614529	-0.0545799	-0.06	-0.0544309	-0.0561901	-0.0599746
22965	4.593	-0.0561903	-0.06	-0.057127	-0.0641251	-0.0595916	-0.0544086	-0.0614657	-0.0545588	-0.06	-0.0544086	-0.056196	-0.0599756
22966	4.5932	-0.0561963	-0.06	-0.0571324	-0.0641344	-0.059593	-0.0543866	-0.0614782	-0.0545381	-0.06	-0.0543866	-0.0562018	-0.0599766
22967	4.5934	-0.0562023	-0.06	-0.0571378	-0.0641436	-0.0595944	-0.0543649	-0.0614905	-0.0545177	-0.06	-0.0543649	-0.0562076	-0.0599775
22968	4.5936	-0.0562083	-0.06	-0.0571431	-0.0641526	-0.0595957	-0.0543435	-0.0615027	-0.0544978	-0.06	-0.0543435	-0.0562134	-0.0599784
22969	4.5938	-0.0562143	-0.06	-0.0571484	-0.0641615	-0.059597	-0.0543224	-0.0615147	-0.0544781	-0.06	-0.0543224	-0.0562192	-0.0599792
22970	4.594	-0.0562202	-0.06	-0.0571537	-0.0641702	-0.0595983	-0.0543016	-0.0615265	-0.0544589	-0.06	-0.0543016	-0.056225	-0.05998
22971	4.5942	-0.0562261	-0.06	-0.0571589	-0.0641787	-0.0595995	-0.0542812	-0.0615382	-0.05444	-0.06	-0.0542812	-0.0562308	-0.0599808
22972	4.5944	-0.0562321	-0.06	-0.0571641	-0.0641871	-0.0596008	-0.0542611	-0.0615496	-0.0544214	-0.06	-0.0542611	-0.0562365	-0.0599816
22973	4.5946	-0.056238	-0.06	-0.0571693	-0.0641954	-0.059602	-0.0542412	-0.0615609	-0.0544033	-0.06	-0.0542412	-0.0562423	-0.0599823
22974	4.5948	-0.0562438	-0.06	-0.0571745	-0.0642035	-0.0596031	-0.0542217	-0.061572	-0.0543855	-0.06	-0.0542217	-0.056248	-0.059983
22975	4.595	-0.0562497	-0.06	-0.0571796	-0.0642114	-0.0596043	-0.0542026	-0.0615829	-0.0543681	-0.06	-0.0542026	-0.0562537	-0.0599836
22976	4.5952	-0.0562555	-0.06	-0.0571847	-0.0642192	-0.0596054	-0.0541837	-0.0615937	-0.0543511	-0.06	-0.0541837	-0.0562594	-0.0599843
22977	4.5954	-0.0562613	-0.06	-0.0571898	-0.0642269	-0.0596065	-0.0541652	-0.0616043	-0.0543345	-0.06	-0.0541652	-0.0562651	-0.0599849
22978	4.5956	-0.0562671	-0.06	-0.0571948	-0.0642344	-0.0596076	-0.054147	-0.0616147	-0.0543183	-0.06	-0.054147	-0.0562707	-0.0599855
22979	4.5958	-0.0562729	-0.06	-0.0571999	-0.0642417	-0.0596086	-0.0541291	-0.0616249	-0.0543025	-0.06	-0.0541291	-0.0562764	-0.0599861
22980	4.596	-0.0562786	-0.06	-0.0572049	-0.0642489	-0.0596096	-0.0541116	-0.061635	-0.0542871	-0.06	-0.0541116	-0.056282	-0.0599866
22981	4.5962	-0.0562843	-0.06	-0.0572098	-0.064256	-0.0596106	-0.0540943	-0.0616448	-0.0542721	-0.06	-0.0540943	-0.0562876	-0.0599871
22982	4.5964	-0.05629	-0.06	-0.0572147	-0.0642629	-0.0596116	-0.0540774	-0.0616545	-0.0542575	-0.06	-0.0540774	-0.0562932	-0.0599876
22983	4.5966	-0.0562957	-0.06	-0.0572196	-0.0642696	-0.0596126	-0.0540608	-0.0616641	-0.0542433	-0.06	-0.0540608	-0.0562987	-0.0599881
22984	4.5968	-0.0563014	-0.06	-0.0572245	-0.0642762	-0.0596136	-0.0540446	-0.0616735	-0.0542295	-0.06	-0.0540446	-0.0563043	-0.0599886
22985	4.597	-0.056307	-0.06	-0.0572293	-0.0642827	-0.0596145	-0.0540286	-0.0616826	-0.0542162	-0.06	-0.0540286	-0.0563098	-0.059989
22986	4.5972	-0.0563126	-0.06	-0.0572341	-0.064289	-0.0596154	-0.054013	-0.0616917	-0.0542032	-0.06	-0.054013	-0.0563153	-0.0599895
22987	4.5974	-0.0563182	-0.06	-0.0572389	-0.0642952	-0.0596163	-0.0539978	-0.0617005	-0.0541906	-0.06	-0.0539978	-0.0563208	-0.0599899
22988	4.5976	-0.0563237	-0.06	-0.0572437	-0.0643012	-0.0596172	-0.0539828	-0.0617092	-0.0541785	-0.06	-0.0539828	-0.0563262	-0.0599903
22989	4.5978	-0.0563292	-0.06	-0.0572484	-0.0643071	-0.0596181	-0.0539682	-0.0617178	-0.0541668	-0.06	-0.0539682	-0.0563317	-0.0599907
22990	4.598	-0.0563347	-0.06	-0.0572531	-0.0643129	-0.059619	-0.0539539	-0.0617261	-0.0541555	-0.06	-0.0539539	-0.0563371	-0.059991
22991	4.5982	-0.0563402	-0.06	-0.0572577	-0.0643185	-0.0596198	-0.0539399	-0.0617343	-0.0541447	-0.06	-0.0539399	-0.0563425	-0.0599914
22992	4.5984	-0.0563457	-0.06	-0.0572623	-0.064324	-0.0596207	-0.0539263	-0.0617423	-0.0541343	-0.06	-0.0539263	-0.0563479	-0.0599917
22993	4.5986	-0.0563511	-0.06	-0.0572669	-0.0643293	-0.0596215	-0.053913	-0.0617502	-0.0541243	-0.06	-0.053913	-0.0563532	-0.059992
22994	4.5988	-0.0563565	-0.06	-0.0572715	-0.0643345	-0.0596223	-0.0539	-0.0617579	-0.0541147	-0.06	-0.0539	-0.0563585	-0.0599924
22995	4.599	-0.0563619	-0.06	-0.057276	-0.0643395	-0.0596231	-0.0538874	-0.0617654	-0.0541056	-0.06	-0.0538874	-0.0563638	-0.0599927
22996	4.5992	-0.0563672	-0.06	-0.0572805	-0.0643445	-0.0596239	-0.0538751	-0.0617728	-0.054097	-0.06	-0.0538751	-0.0563691	-0.0599929
22997	4.5994	-0.0563725	-0.06	-0.057285	-0.0643492	-0.0596247	-0.0538631	-0.0617801	-0.0540887	-0.06	-0.0538631	-0.0563744	-0.0599932
22998	4.5996	-0.0563778	-0.06	-0.0572894	-0.0643539	-0.0596254	-0.0538515	-0.0617871	-0.054081	-0.06	-0.0538515	-0.0563796	-0.0599935
22999	4.5998	-0.0563831	-0.06	-0.0572938	-0.0643584	-0.0596262	-0.0538402	-0.061794	-0.0540736	-0.06	-0.0538402	-0.0563848	-0.0599937
23000	4.6	-0.0563883	-0.06	-0.0572981	-0.0643628	-0.0596269	-0.0538292	-0.0618008	-0.0540668	-0.06	-0.0538292	-0.05639	-0.059994
23001	4.6002	-0.0563935	-0.06	-0.0573025	-0.064367	-0.0596277	-0.0538186	-0.0618074	-0.0540603	-0.06	-0.0538186	-0.0563951	-0.0599942
23002	4.6004	-0.0563987	-0.06	-0.0573068	-0.0643711	-0.0596284	-0.0538083	-0.0618138	-0.0540544	-0.06	-0.0538083	-0.0564002	-0.0599944
23003	4.6006	-0.0564039	-0.06	-0.0573111	-0.0643751	-0.0596291	-0.0537983	-0.0618201	-0.0540488	-0.06	-0.0537983	-0.0564053	-0.0599947
23004	4.6008	-0.056409	-0.06	-0.0573153	-0.0643789	-0.0596298	-0.0537887	-0.0618262	-0.0540438	-0.06	-0.0537887	-0.0564104	-0.0599949
23005	4.601	-0.0564141	-0.06	-0.0573195	-0.0643826	-0.0596305	-0.0537794	-0.0618321	-0.0540392	-0.06	-0.0537794	-0.0564154	-0.0599951
23006	4.6012	-0.0564191	-0.06	-0.0573237	-0.0643862	-0.0596312	-0.0537704	-0.061838	-0.0540351	-0.06	-0.0537704	-0.0564205	-0.0599953
23007	4.6014	-0.0564242	-0.06	-0.0573278	-0.0643896	-0.0596319	-0.0537618	-0.0618436	-0.0540314	-0.06	-0.0537618	-0.0564255	-0.0599955
23008	4.6016	-0.0564292	-0.06	-0.057332	-0.064393	-0.0596326	-0.0537535	-0.0618491	-0.0540282	-0.06	-0.0537535	-0.0564304	-0.0599956
23009	4.6018	-0.0564342	-0.06	-0.057336	-0.0643961	-0.0596332	-0.0537456	-0.0618545	-0.0540254	-0.06	-0.0537456	-0.0564354	-0.0599958
23010	4.602	-0.0564391	-0.06	-0.0573401	-0.0643992	-0.0596339	-0.053738	-0.0618597	-0.0540232	-0.06	-0.053738	-0.0564403	-0.059996
23011	4.6022	-0.0564441	-0.06	-0.0573441	-0.0644021	-0.0596346	-0.0537307	-0.0618647	-0.0540213	-0.06	-0.0537307	-0.0564452	-0.0599961
23012	4.6024	-0.056449	-0.06	-0.0573481	-0.0644049	-0.0596352	-0.0537238	-0.0618697	-0.05402	-0.06	-0.0537238	-0.05645	-0.0599963
23013	4.6026	-0.0564538	-0.06	-0.0573521	-0.0644076	-0.0596358	-0.0537172	-0.0618744	-0.0540191	-0.06	-0.0537172	-0.0564548	-0.0599964
23014	4.6028	-0.0564587	-0.06	-0.057356	-0.0644101	-0.0596365	-0.0537109	-0.061879	-0.0540187	-0.06	-0.0537109	-0.0564596	-0.0599966
23015	4.603	-0.0564635	-0.06	-0.0573599	-0.0644125	-0.0596371	-0.053705	-0.0618835	-0.0540187	-0.06	-0.053705	-0.0564644	-0.0599967
23016	4.6032	-0.0564682	-0.06	-0.0573637	-0.0644148	-0.0596377	-0.0536994	-0.0618878	-0.0540192	-0.06	-0.0536994	-0.0564692	-0.0599968
23017	4.6034	-0.056473	-0.06	-0.0573676	-0.0644169	-0.0596383	-0.0536942	-0.061892	-0.0540202	-0.06	-0.0536942	-0.0564739	-0.059997
23018	4.6036	-0.0564777	-0.06	-0.0573714	-0.0644189	-0.0596389	-0.0536893	-0.061896	-0.0540217	-0.06	-0.0536893	-0.0564786	-0.0599971
23019	4.6038	-0.0564824	-0.06	-0.0573751	-0.0644208	-0.0596395	-0.0536848	-0.0618999	-0.0540236	-0.06	-0.0536848	-0.0564832	-0.0599972
23020	4.604	-0.0564871	-0.06	-0.0573789	-0.0644226	-0.0596401	-0.0536805	-0.0619037	-0.0540259	-0.06	-0.0536805	-0.0564878	-0.0599973
23021	4.6042	-0.0564917	-0.06	-0.0573826	-0.0644242	-0.0596407	-0.0536767	-0.0619073	-0.0540288	-0.06	-0.0536767	-0.0564924	-0.0599974
23022	4.6044	-0.0564963	-0.06	-0.0573862	-0.0644257	-0.0596413	-0.0536731	-0.0619108	-0.054032	-0.06	-0.0536731	-0.056497	-0.0599975
23023	4.6046	-0.0565008	-0.06	-0.0573899	-0.0644271	-0.0596419	-0.0536699	-0.0619141	-0.0540358	-0.06	-0.0536699	-0.0565016	-0.0599976
23024	4.6048	-0.0565054	-0.06	-0.0573935	-0.0644284	-0.0596424	-0.0536671	-0.0619173	-0.05404	-0.06	-0.0536671	-0.0565061	-0.0599977
23025	4.605	-0.0565099	-0.06	-0.0573971	-0.0644295	-0.059643	-0.0536646	-0.0619203	-0.0540446	-0.06	-0.0536646	-0.0565105	-0.0599978
23026	4.6052	-0.0565144	-0.06	-0.0574006	-0.0644305	-0.0596436	-0.0536624	-0.0619232	-0.0540497	-0.06	-0.0536624	-0.056515	-0.0599979
23027	4.6054	-0.0565188	-0.06	-0.0574041	-0.0644314	-0.0596441	-0.0536605	-0.061926	-0.0540553	-0.06	-0.0536605	-0.0565194	-0.059998
23028	4.6056	-0.0565232	-0.06	-0.0574076	-0.0644322	-0.0596447	-0.053659	-0.0619286	-0.0540613	-0.06	-0.053659	-0.0565238	-0.059998
23029	4.6058	-0.0565276	-0.06	-0.0574111	-0.0644328	-0.0596452	-0.0536579	-0.0619311	-0.0540678	-0.06	-0.0536579	-0.0565282	-0.0599981
23030	4.606	-0.056532	-0.06	-0.0574145	-0.0644333	-0.0596458	-0.053657	-0.0619335	-0.0540746	-0.06	-0.053657	-0.0565325	-0.0599982
23031	4.6062	-0.0565363	-0.06	-0.0574179	-0.0644337	-0.0596463	-0.0536565	-0.0619357	-0.054082	-0.06	-0.0536565	-0.0565368	-0.0599983
23032	4.6064	-0.0565406	-0.06	-0.0574212	-0.064434	-0.0596468	-0.0536563	-0.0619378	-0.0540897	-0.06	-0.0536563	-0.0565411	-0.0599983
23033	4.6066	-0.0565448	-0.06	-0.0574246	-0.0644341	-0.0596473	-0.0536565	-0.0619397	-0.0540979	-0.06	-0.0536565	-0.0565453	-0.0599984
23034	4.6068	-0.0565491	-0.06	-0.0574279	-0.0644341	-0.0596479	-0.053657	-0.0619416	-0.0541065	-0.06	-0.053657	-0.0565495	-0.0599985
23035	4.607	-0.0565533	-0.06	-0.0574311	-0.064434	-0.0596484	-0.0536578	-0.0619432	-0.0541156	-0.06	-0.0536578	-0.0565537	-0.0599985
23036	4.6072	-0.0565574	-0.06	-0.0574344	-0.0644338	-0.0596489	-0.053659	-0.0619448	-0.0541251	-0.06	-0.053659	-0.0565579	-0.0599986
23037	4.6074	-0.0565616	-0.06	-0.0574376	-0.0644334	-0.0596494	-0.0536605	-0.0619462	-0.0541349	-0.06	-0.0536605	-0.056562	-0.0599986
23038	4.6076	-0.0565657	-0.06	-0.0574407	-0.064433	-0.0596499	-0.0536623	-0.0619475	-0.0541452	-0.06	-0.0536623	-0.0565661	-0.0599987
23039	4.6078	-0.0565697	-0.06	-0.0574439	-0.0644324	-0.0596504	-0.0536644	-0.0619486	-0.0541559	-0.06	-0.0536644	-0.0565701	-0.0599987
23040	4.608	-0.0565738	-0.06	-0.057447	-0.0644317	-0.0596509	-0.0536669	-0.0619496	-0.054167	-0.06	-0.0536669	-0.0565742	-0.0599988
23041	4.6082	-0.0565778	-0.06	-0.0574501	-0.0644308	-0.0596514	-0.0536697	-0.0619505	-0.0541785	-0.06	-0.0536697	-0.0565782	-0.0599988
23042	4.6084	-0.0565818	-0.06	-0.0574531	-0.0644299	-0.0596519	-0.0536728	-0.0619513	-0.0541904	-0.06	-0.0536728	-0.0565821	-0.0599989
23043	4.6086	-0.0565857	-0.06	-0.0574562	-0.0644288	-0.0596524	-0.0536762	-0.0619519	-0.0542026	-0.06	-0.0536762	-0.0565861	-0.0599989
23044	4.6088	-0.0565897	-0.06	-0.0574592	-0.0644276	-0.0596528	-0.05368	-0.0619524	-0.0542153	-0.06	-0.05368	-0.05659	-0.059999
23045	4.609	-0.0565935	-0.06	-0.0574621	-0.0644263	-0.0596533	-0.053684	-0.0619527	-0.0542283	-0.06	-0.053684	-0.0565939	-0.059999
23046	4.6092	-0.0565974	-0.06	-0.0574651	-0.0644248	-0.0596538	-0.0536884	-0.061953	-0.0542417	-0.06	-0.0536884	-0.0565977	-0.059999
23047	4.6094	-0.0566012	-0.06	-0.057468	-0.0644233	-0.0596542	-0.0536931	-0.0619531	-0.0542554	-0.06	-0.0536931	-0.0566015	-0.0599991
23048	4.6096	-0.056605	-0.06	-0.0574708	-0.0644216	-0.0596547	-0.0536981	-0.061953	-0.0542695	-0.06	-0.0536981	-0.0566053	-0.0599991
23049	4.6098	-0.0566088	-0.06	-0.0574737	-0.0644198	-0.0596552	-0.0537034	-0.0619529	-0.0542839	-0.06	-0.0537034	-0.0566091	-0.0599992
23050	4.61	-0.0566125	-0.06	-0.0574765	-0.0644179	-0.0596556	-0.053709	-0.0619526	-0.0542987	-0.06	-0.053709	-0.0566128	-0.0599992
23051	4.6102	-0.0566162	-0.06	-0.0574793	-0.0644159	-0.0596561	-0.0537149	-0.0619522	-0.0543138	-0.06	-0.0537149	-0.0566165	-0.0599992
23052	4.6104	-0.0566199	-0.06	-0.0574821	-0.0644137	-0.0596565	-0.0537211	-0.0619516	-0.0543293	-0.06	-0.0537211	-0.0566201	-0.0599992
23053	4.6106	-0.0566235	-0.06	-0.0574848	-0.0644115	-0.059657	-0.0537276	-0.061951	-0.054345	-0.06	-0.0537276	-0.0566238	-0.0599993
23054	4.6108	-0.0566271	-0.06	-0.0574875	-0.0644091	-0.0596574	-0.0537345	-0.0619502	-0.0543611	-0.06	-0.0537345	-0.0566274	-0.0599993
23055	4.611	-0.0566307	-0.06	-0.0574902	-0.0644066	-0.0596578	-0.0537416	-0.0619493	-0.0543775	-0.06	-0.0537416	-0.0566309	-0.0599993
23056	4.6112	-0.0566343	-0.06	-0.0574928	-0.064404	-0.0596583	-0.0537489	-0.0619482	-0.0543942	-0.06	-0.0537489	-0.0566345	-0.0599994
23057	4.6114	-0.0566378	-0.06	-0.0574954	-0.0644012	-0.0596587	-0.0537566	-0.061947	-0.0544112	-0.06	-0.0537566	-0.056638	-0.0599994
23058	4.6116	-0.0566413	-0.06	-0.057498	-0.0643984	-0.0596591	-0.0537646	-0.0619457	-0.0544284	-0.06	-0.0537646	-0.0566415	-0.0599994
23059	4.6118	-0.0566447	-0.06	-0.0575006	-0.0643954	-0.0596595	-0.0537728	-0.0619443	-0.0544459	-0.06	-0.0537728	-0.0566449	-0.0599994
23060	4.612	-0.0566481	-0.06	-0.0575031	-0.0643924	-0.05966	-0.0537813	-0.0619428	-0.0544637	-0.06	-0.0537813	-0.0566483	-0.0599995
23061	4.6122	-0.0566515	-0.06	-0.0575056	-0.0643892	-0.0596604	-0.0537901	-0.0619411	-0.0544818	-0.06	-0.0537901	-0.0566517	-0.0599995
23062	4.6124	-0.0566549	-0.06	-0.0575081	-0.0643859	-0.0596608	-0.0537992	-0.0619393	-0.0545001	-0.06	-0.0537992	-0.0566551	-0.0599995
23063	4.6126	-0.0566582	-0.06	-0.0575106	-0.0643825	-0.0596612	-0.0538085	-0.0619374	-0.0545187	-0.06	-0.0538085	-0.0566584	-0.0599995
23064	4.6128	-0.0566615	-0.06	-0.057513	-0.064379	-0.0596616	-0.0538181	-0.0619354	-0.0545374	-0.06	-0.0538181	-0.0566617	-0.0599995
23065	4.613	-0.0566648	-0.06	-0.0575154	-0.0643754	-0.059662	-0.0538279	-0.0619332	-0.0545565	-0.06	-0.0538279	-0.056665	-0.0599996
23066	4.6132	-0.0566681	-0.06	-0.0575177	-0.0643716	-0.0596624	-0.053838	-0.0619309	-0.0545757	-0.06	-0.053838	-0.0566682	-0.0599996
23067	4.6134	-0.0566713	-0.06	-0.0575201	-0.0643678	-0.0596628	-0.0538484	-0.0619285	-0.0545952	-0.06	-0.0538484	-0.0566714	-0.0599996
23068	4.6136	-0.0566745	-0.06	-0.0575224	-0.0643638	-0.0596632	-0.053859	-0.061926	-0.0546148	-0.06	-0.053859	-0.0566746	-0.0599996
23069	4.6138	-0.0566776	-0.06	-0.0575247	-0.0643598	-0.0596636	-0.0538699	-0.0619233	-0.0546347	-0.06	-0.0538699	-0.0566777	-0.0599996
23070	4.614	-0.0566807	-0.06	-0.057527	-0.0643556	-0.0596639	-0.053881	-0.0619206	-0.0546547	-0.06	-0.053881	-0.0566809	-0.0599996
23071	4.6142	-0.0566838	-0.06	-0.0575292	-0.0643513	-0.0596643	-0.0538923	-0.0619177	-0.0546749	-0.06	-0.0538923	-0.0566839	-0.0599996
23072	4.6144	-0.0566869	-0.06	-0.0575314	-0.064347	-0.0596647	-0.0539038	-0.0619147	-0.0546953	-0.06	-0.0539038	-0.056687	-0.0599997
23073	4.6146	-0.0566899	-0.06	-0.0575336	-0.0643425	-0.0596651	-0.0539156	-0.0619116	-0.0547158	-0.06	-0.0539156	-0.05669	-0.0599997
23074	4.6148	-0.0566929	-0.06	-0.0575358	-0.0643379	-0.0596654	-0.0539276	-0.0619084	-0.0547365	-0.06	-0.0539276	-0.056693	-0.0599997
23075	4.615	-0.0566959	-0.06	-0.0575379	-0.0643332	-0.0596658	-0.0539399	-0.061905	-0.0547574	-0.06	-0.0539399	-0.056696	-0.0599997
23076	4.6152	-0.0566988	-0.06	-0.05754	-0.0643284	-0.0596662	-0.0539523	-0.0619016	-0.0547783	-0.06	-0.0539523	-0.0566989	-0.0599997
23077	4.6154	-0.0567018	-0.06	-0.0575421	-0.0643235	-0.0596665	-0.053965	-0.061898	-0.0547994	-0.06	-0.053965	-0.0567019	-0.0599997
23078	4.6156	-0.0567046	-0.06	-0.0575441	-0.0643185	-0.0596669	-0.0539779	-0.0618943	-0.0548207	-0.06	-0.0539779	-0.0567047	-0.0599997
23079	4.6158	-0.0567075	-0.06	-0.0575462	-0.0643135	-0.0596673	-0.0539909	-0.0618905	-0.054842	-0.06	-0.0539909	-0.0567076	-0.0599997
23080	4.616	-0.0567103	-0.06	-0.0575482	-0.0643083	-0.0596676	-0.0540042	-0.0618866	-0.0548635	-0.06	-0.0540042	-0.0567104	-0.0599998
23081	4.6162	-0.0567131	-0.06	-0.0575502	-0.064303	-0.059668	-0.0540176	-0.0618826	-0.054885	-0.06	-0.0540176	-0.0567132	-0.0599998
23082	4.6164	-0.0567159	-0.06	-0.0575521	-0.0642976	-0.0596683	-0.0540313	-0.0618784	-0.0549066	-0.06	-0.0540313	-0.056716	-0.0599998
23083	4.6166	-0.0567186	-0.06	-0.0575541	-0.0642921	-0.0596686	-0.0540451	-0.0618742	-0.0549283	-0.06	-0.0540451	-0.0567187	-0.0599998
23084	4.6168	-0.0567214	-0.06	-0.057556	-0.0642866	-0.059669	-0.0540591	-0.0618698	-0.0549501	-0.06	-0.0540591	-0.0567214	-0.0599998
23085	4.617	-0.056724	-0.06	-0.0575579	-0.0642809	-0.0596693	-0.0540733	-0.0618654	-0.054972	-0.06	-0.0540733	-0.0567241	-0.0599998
23086	4.6172	-0.0567267	-0.06	-0.0575597	-0.0642752	-0.0596697	-0.0540877	-0.0618608	-0.0549939	-0.06	-0.0540877	-0.0567268	-0.0599998
23087	4.6174	-0.0567293	-0.06	-0.0575616	-0.0642693	-0.05967	-0.0541022	-0.0618561	-0.0550158	-0.06	-0.0541022	-0.0567294	-0.0599998
23088	4.6176	-0.0567319	-0.06	-0.0575634	-0.0642634	-0.0596703	-0.0541169	-0.0618514	-0.0550378	-0.06	-0.0541169	-0.056732	-0.0599998
23089	4.6178	-0.0567345	-0.06	-0.0575652	-0.0642574	-0.0596706	-0.0541317	-0.0618465	-0.0550598	-0.06	-0.0541317	-0.0567346	-0.0599998
23090	4.618	-0.0567371	-0.06	-0.0575669	-0.0642513	-0.059671	-0.0541467	-0.0618415	-0.0550819	-0.06	-0.0541467	-0.0567371	-0.0599998
23091	4.6182	-0.0567396	-0.06	-0.0575687	-0.0642451	-0.0596713	-0.0541618	-0.0618364	-0.055104	-0.06	-0.0541618	-0.0567396	-0.0599998
23092	4.6184	-0.0567421	-0.06	-0.0575704	-0.0642388	-0.0596716	-0.0541771	-0.0618312	-0.0551261	-0.06	-0.0541771	-0.0567421	-0.0599998
23093	4.6186	-0.0567445	-0.06	-0.0575721	-0.0642325	-0.0596719	-0.0541925	-0.0618259	-0.0551482	-0.06	-0.0541925	-0.0567446	-0.0599999
23094	4.6188	-0.056747	-0.06	-0.0575738	-0.064226	-0.0596722	-0.054208	-0.0618206	-0.0551703	-0.06	-0.054208	-0.056747	-0.0599999
23095	4.619	-0.0567494	-0.06	-0.0575754	-0.0642195	-0.0596725	-0.0542236	-0.0618151	-0.0551923	-0.06	-0.0542236	-0.0567494	-0.0599999
23096	4.6192	-0.0567518	-0.06	-0.057577	-0.0642129	-0.0596728	-0.0542394	-0.0618095	-0.0552144	-0.06	-0.0542394	-0.0567518	-0.0599999
23097	4.6194	-0.0567541	-0.06	-0.0575786	-0.0642062	-0.0596731	-0.0542553	-0.0618039	-0.0552365	-0.06	-0.0542553	-0.0567541	-0.0599999
23098	4.6196	-0.0567564	-0.06	-0.0575802	-0.0641995	-0.0596734	-0.0542713	-0.0617981	-0.0552585	-0.06	-0.0542713	-0.0567565	-0.0599999
23099	4.6198	-0.0567587	-0.06	-0.0575818	-0.0641927	-0.0596737	-0.0542874	-0.0617922	-0.0552805	-0.06	-0.0542874	-0.0567588	-0.0599999
23100	4.62	-0.056761	-0.06	-0.0575833	-0.0641858	-0.059674	-0.0543036	-0.0617863	-0.0553025	-0.06	-0.0543036	-0.056761	-0.0599999
23101	4.6202	-0.0567633	-0.06	-0.0575848	-0.0641788	-0.0596743	-0.0543199	-0.0617803	-0.0553244	-0.06	-0.0543199	-0.0567633	-0.0599999
23102	4.6204	-0.0567655	-0.06	-0.0575863	-0.0641717	-0.0596746	-0.0543363	-0.0617742	-0.0553462	-0.06	-0.0543363	-0.0567655	-0.0599999
23103	4.6206	-0.0567677	-0.06	-0.0575878	-0.0641646	-0.0596749	-0.0543528	-0.061768	-0.055368	-0.06	-0.0543528	-0.0567677	-0.0599999
23104	4.6208	-0.0567698	-0.06	-0.0575893	-0.0641574	-0.0596751	-0.0543694	-0.0617617	-0.0553898	-0.06	-0.0543694	-0.0567699	-0.0599999
