TimeSlice	Time	R Hip ext Ia	R Hip flx Ia	R Hip ext Ia IN	R Hip flx Ia IN	R Hip flx Ib	R Hip ext Ib	R Hip MN flx	R Hip MN ext	R Hip MN ext RE	R Hip MN flx RE
1874	0.3748	-0.0574964	-0.060299	-0.0576699	-0.0576699	-0.0599995	-0.0553412	-0.0938161	-0.0524741	-0.0450214	-0.0470167
1875	0.375	-0.0574968	-0.060299	-0.0576699	-0.0576699	-0.0599995	-0.0553704	-0.0938161	-0.0524999	-0.0450212	-0.0470163
1876	0.3752	-0.0574973	-0.0602989	-0.0576699	-0.0576699	-0.0599996	-0.0553984	-0.0938161	-0.0525251	-0.0450211	-0.0470159
1877	0.3754	-0.0574978	-0.0602989	-0.0576699	-0.0576699	-0.0599996	-0.0554253	-0.093816	-0.0525495	-0.045021	-0.0470154
1878	0.3756	-0.0574983	-0.0602989	-0.0576699	-0.0576699	-0.0599996	-0.0554512	-0.093816	-0.0525733	-0.0450209	-0.047015
1879	0.3758	-0.0574988	-0.0602989	-0.0576699	-0.0576699	-0.0599996	-0.055476	-0.0938159	-0.0525964	-0.0450208	-0.0470145
1880	0.376	-0.0574994	-0.0602989	-0.0576699	-0.0576699	-0.0599996	-0.0554948	-0.0938158	-0.0526189	-0.0450207	-0.047014
1881	0.3762	-0.0574999	-0.0602989	-0.0576699	-0.0576699	-0.0599996	-0.0555128	-0.0938157	-0.0526406	-0.0450207	-0.0470135
1882	0.3764	-0.0575005	-0.0602989	-0.0576699	-0.0576699	-0.0599996	-0.0555302	-0.0938156	-0.0526616	-0.0450206	-0.0470129
1883	0.3766	-0.057501	-0.0602988	-0.0576699	-0.0576699	-0.0599997	-0.0555468	-0.0938154	-0.0526818	-0.0450206	-0.0470124
1884	0.3768	-0.0575016	-0.0602988	-0.0576699	-0.0576699	-0.0599997	-0.0555628	-0.0938153	-0.0527014	-0.0450206	-0.0470118
1885	0.377	-0.0575022	-0.0602988	-0.0576699	-0.0576699	-0.0599997	-0.0555716	-0.0938151	-0.0527204	-0.0450205	-0.0470112
1886	0.3772	-0.0575028	-0.0602988	-0.0576699	-0.0576699	-0.0599997	-0.0555801	-0.0938149	-0.0527385	-0.0450205	-0.0470106
1887	0.3774	-0.0575034	-0.0602988	-0.0576699	-0.0576699	-0.0599997	-0.0555882	-0.0938147	-0.0527557	-0.0450206	-0.04701
1888	0.3776	-0.057504	-0.0602988	-0.0576699	-0.0576699	-0.0599997	-0.055596	-0.0938145	-0.0527723	-0.0450206	-0.0470094
1889	0.3778	-0.0575046	-0.0602988	-0.0576699	-0.0576699	-0.0599997	-0.0556035	-0.0938143	-0.0527882	-0.0450206	-0.0470087
1890	0.378	-0.0575053	-0.0602988	-0.0576699	-0.0576699	-0.0599997	-0.055603	-0.093814	-0.0528036	-0.0450206	-0.0470081
1891	0.3782	-0.0575059	-0.0602988	-0.0576699	-0.0576699	-0.0599998	-0.0556025	-0.0938138	-0.052818	-0.0450207	-0.0470074
1892	0.3784	-0.0575066	-0.0602988	-0.0576699	-0.0576699	-0.0599998	-0.055602	-0.0938135	-0.0528316	-0.0450207	-0.0470067
1893	0.3786	-0.0575073	-0.0602988	-0.0576699	-0.0576699	-0.0599998	-0.0556016	-0.0938132	-0.0528446	-0.0450208	-0.047006
1894	0.3788	-0.057508	-0.0602988	-0.0576699	-0.0576699	-0.0599998	-0.0556012	-0.0938129	-0.0528569	-0.0450209	-0.0470053
1895	0.379	-0.0575087	-0.0602988	-0.0576699	-0.0576699	-0.0599998	-0.0555922	-0.0938126	-0.0528686	-0.0450209	-0.0470045
1896	0.3792	-0.0575094	-0.0602988	-0.0576699	-0.0576699	-0.0599998	-0.0555836	-0.0938123	-0.0528795	-0.045021	-0.0470038
1897	0.3794	-0.0575102	-0.0602987	-0.0576699	-0.0576699	-0.0599998	-0.0555753	-0.0938119	-0.0528896	-0.0450211	-0.047003
1898	0.3796	-0.0575109	-0.0602987	-0.0576699	-0.0576699	-0.0599998	-0.0555674	-0.0938116	-0.052899	-0.0450212	-0.0470023
1899	0.3798	-0.0575117	-0.0602987	-0.0576699	-0.0576699	-0.0599998	-0.0555598	-0.0938112	-0.0529078	-0.0450213	-0.0470015
1900	0.38	-0.0575124	-0.0602987	-0.0576699	-0.0576699	-0.0599998	-0.0555434	-0.0938108	-0.0529162	-0.0450213	-0.0470007
1901	0.3802	-0.0575132	-0.0602987	-0.0576699	-0.0576699	-0.0599998	-0.0555276	-0.0938105	-0.0529237	-0.0450214	-0.0469999
1902	0.3804	-0.057514	-0.0602987	-0.0576699	-0.0576699	-0.0599998	-0.0555125	-0.0938101	-0.0529304	-0.0450215	-0.0469991
1903	0.3806	-0.0575148	-0.0602987	-0.0576699	-0.0576699	-0.0599998	-0.055498	-0.0938096	-0.0529366	-0.0450216	-0.0469982
1904	0.3808	-0.0575157	-0.0602987	-0.0576699	-0.0576699	-0.0599999	-0.055484	-0.0938092	-0.0529422	-0.0450217	-0.0469974
1905	0.381	-0.0575165	-0.0602987	-0.0576699	-0.0576699	-0.0599999	-0.0554614	-0.0938088	-0.0529474	-0.0450218	-0.0469965
1906	0.3812	-0.0575173	-0.0602987	-0.0576699	-0.0576699	-0.0599999	-0.0554396	-0.0938083	-0.0529518	-0.0450219	-0.0469957
1907	0.3814	-0.0575182	-0.0602987	-0.0576699	-0.0576699	-0.0599999	-0.0554187	-0.0938079	-0.0529556	-0.045022	-0.0469948
1908	0.3816	-0.0575191	-0.0602987	-0.0576699	-0.0576699	-0.0599999	-0.0553986	-0.0938074	-0.0529588	-0.0450221	-0.0469939
1909	0.3818	-0.05752	-0.0602987	-0.0576699	-0.0576699	-0.0599999	-0.0553793	-0.0938069	-0.0529615	-0.0450222	-0.046993
1910	0.382	-0.0575209	-0.0602987	-0.0576699	-0.0576699	-0.0599999	-0.0553516	-0.0938064	-0.0529639	-0.0450223	-0.0469921
1911	0.3822	-0.0575218	-0.0602987	-0.0576699	-0.0576699	-0.0599999	-0.0553249	-0.0938059	-0.0529656	-0.0450224	-0.0469912
1912	0.3824	-0.0575227	-0.0602987	-0.0576699	-0.0576699	-0.0599999	-0.0552993	-0.0938054	-0.0529668	-0.0450224	-0.0469903
1913	0.3826	-0.0575236	-0.0602987	-0.0576699	-0.0576699	-0.0599999	-0.0552748	-0.0938048	-0.0529674	-0.0450225	-0.0469894
1914	0.3828	-0.0575246	-0.0602987	-0.0576699	-0.0576699	-0.0599999	-0.0552511	-0.0938043	-0.0529677	-0.0450226	-0.0469885
1915	0.383	-0.0575256	-0.0602987	-0.0576699	-0.0576699	-0.0599999	-0.0552196	-0.0938037	-0.0529677	-0.0450227	-0.0469875
1916	0.3832	-0.0575265	-0.0602987	-0.0576699	-0.0576699	-0.0599999	-0.0551893	-0.0938032	-0.0529671	-0.0450228	-0.0469866
1917	0.3834	-0.0575275	-0.0602987	-0.0576699	-0.0576699	-0.0599999	-0.0551602	-0.0938026	-0.052966	-0.0450229	-0.0469857
1918	0.3836	-0.0575285	-0.0602987	-0.0576699	-0.0576699	-0.0599999	-0.0551322	-0.093802	-0.0529646	-0.0450229	-0.0469847
1919	0.3838	-0.0575295	-0.0602987	-0.0576699	-0.0576699	-0.0599999	-0.0551053	-0.0938014	-0.0529628	-0.045023	-0.0469837
1920	0.384	-0.0575305	-0.0602987	-0.0576699	-0.0576699	-0.0599999	-0.0550712	-0.0938008	-0.0529609	-0.0450231	-0.0469828
1921	0.3842	-0.0575316	-0.0602987	-0.0576699	-0.0576699	-0.0599999	-0.0550384	-0.0938002	-0.0529584	-0.0450231	-0.0469818
1922	0.3844	-0.0575326	-0.0602987	-0.0576699	-0.0576699	-0.0599999	-0.0550069	-0.0937996	-0.0529556	-0.0450232	-0.0469808
1923	0.3846	-0.0575337	-0.0602987	-0.0576699	-0.0576699	-0.0599999	-0.0549767	-0.093799	-0.0529525	-0.0450233	-0.0469798
1924	0.3848	-0.0575347	-0.0602987	-0.0576699	-0.0576699	-0.0599999	-0.0549476	-0.0937983	-0.0529491	-0.0450233	-0.0469789
1925	0.385	-0.0575358	-0.0602987	-0.0576699	-0.0576699	-0.0599999	-0.0549122	-0.0937977	-0.0529457	-0.0450234	-0.0469779
1926	0.3852	-0.0575369	-0.0602987	-0.0576699	-0.0576699	-0.0599999	-0.0548781	-0.093797	-0.0529419	-0.0450234	-0.0469769
1927	0.3854	-0.057538	-0.0602987	-0.0576699	-0.0576699	-0.0599999	-0.0548454	-0.0937963	-0.0529378	-0.0450235	-0.0469759
1928	0.3856	-0.0575391	-0.0602987	-0.0576699	-0.0576699	-0.0599999	-0.054814	-0.0937957	-0.0529335	-0.0450235	-0.0469749
1929	0.3858	-0.0575402	-0.0602987	-0.0576699	-0.0576699	-0.0599999	-0.0547838	-0.093795	-0.0529291	-0.0450236	-0.0469739
1930	0.386	-0.0575414	-0.0602987	-0.0576699	-0.0576699	-0.06	-0.0547482	-0.0937943	-0.0529247	-0.0450236	-0.0469729
1931	0.3862	-0.0575425	-0.0602987	-0.0576699	-0.0576699	-0.06	-0.054714	-0.0937936	-0.05292	-0.0450236	-0.0469718
1932	0.3864	-0.0575436	-0.0602986	-0.0576699	-0.0576699	-0.06	-0.0546812	-0.0937929	-0.0529151	-0.0450237	-0.0469708
1933	0.3866	-0.0575448	-0.0602986	-0.0576699	-0.0576699	-0.06	-0.0546497	-0.0937922	-0.0529102	-0.0450237	-0.0469698
1934	0.3868	-0.057546	-0.0602986	-0.0576699	-0.0576699	-0.06	-0.0546194	-0.0937914	-0.0529052	-0.0450237	-0.0469688
1935	0.387	-0.0575471	-0.0602986	-0.0576699	-0.0576699	-0.06	-0.0545848	-0.0937907	-0.0529002	-0.0450237	-0.0469678
1936	0.3872	-0.0575483	-0.0602986	-0.0576699	-0.0576699	-0.06	-0.0545516	-0.09379	-0.0528951	-0.0450238	-0.0469668
1937	0.3874	-0.0575495	-0.0602986	-0.0576699	-0.0576699	-0.06	-0.0545197	-0.0937892	-0.05289	-0.0450238	-0.0469657
1938	0.3876	-0.0575507	-0.0602986	-0.0576699	-0.0576699	-0.06	-0.054489	-0.0937885	-0.0528848	-0.0450238	-0.0469647
1939	0.3878	-0.0575519	-0.0602986	-0.0576699	-0.0576699	-0.06	-0.0544595	-0.0937877	-0.0528797	-0.0450238	-0.0469637
1940	0.388	-0.0575531	-0.0602985	-0.0576699	-0.0576699	-0.06	-0.0544269	-0.093787	-0.0528748	-0.0450238	-0.0469626
1941	0.3882	-0.0575544	-0.0602985	-0.0576699	-0.0576699	-0.06	-0.0543956	-0.0937862	-0.0528697	-0.0450238	-0.0469616
1942	0.3884	-0.0575556	-0.0602985	-0.0576699	-0.0576699	-0.06	-0.0543655	-0.0937854	-0.0528648	-0.0450238	-0.0469606
1943	0.3886	-0.0575568	-0.0602985	-0.0576699	-0.0576699	-0.06	-0.0543365	-0.0937846	-0.0528599	-0.0450239	-0.0469595
1944	0.3888	-0.0575581	-0.0602985	-0.0576699	-0.0576699	-0.06	-0.0543087	-0.0937839	-0.0528551	-0.0450239	-0.0469585
1945	0.389	-0.0575593	-0.0602985	-0.0576699	-0.0576699	-0.06	-0.0542789	-0.0937831	-0.0528506	-0.0450239	-0.0469575
1946	0.3892	-0.0575606	-0.0602984	-0.0576699	-0.0576699	-0.06	-0.0542503	-0.0937823	-0.0528461	-0.0450239	-0.0469564
1947	0.3894	-0.0575619	-0.0602984	-0.0576699	-0.0576699	-0.06	-0.0542227	-0.0937815	-0.0528417	-0.0450239	-0.0469554
1948	0.3896	-0.0575631	-0.0602984	-0.0576699	-0.0576699	-0.06	-0.0541963	-0.0937806	-0.0528375	-0.0450239	-0.0469544
1949	0.3898	-0.0575644	-0.0602984	-0.0576699	-0.0576699	-0.06	-0.0541709	-0.0937798	-0.0528336	-0.0450239	-0.0469533
1950	0.39	-0.0575657	-0.0602983	-0.0576699	-0.0576699	-0.06	-0.0541618	-0.093779	-0.0528298	-0.0450239	-0.0469523
1951	0.3902	-0.057567	-0.0602983	-0.0576699	-0.0576699	-0.06	-0.054153	-0.0937782	-0.0528271	-0.0450239	-0.0469513
1952	0.3904	-0.0575683	-0.0602983	-0.0576699	-0.0576699	-0.06	-0.0541446	-0.0937774	-0.0528253	-0.0450239	-0.0469502
1953	0.3906	-0.0575696	-0.0602983	-0.0576699	-0.0576699	-0.06	-0.0541365	-0.0937765	-0.0528243	-0.0450239	-0.0469492
1954	0.3908	-0.0575709	-0.0602982	-0.0576699	-0.0576699	-0.06	-0.0541288	-0.0937757	-0.0528242	-0.0450239	-0.0469481
1955	0.391	-0.0575722	-0.0602982	-0.0576699	-0.0576699	-0.06	-0.0541366	-0.0937748	-0.0528248	-0.0450239	-0.0469471
1956	0.3912	-0.0575736	-0.0602982	-0.0576699	-0.0576699	-0.06	-0.0541441	-0.093774	-0.0528268	-0.0450239	-0.0469461
1957	0.3914	-0.0575749	-0.0602981	-0.0576699	-0.0576699	-0.06	-0.0541512	-0.0937731	-0.0528301	-0.0450239	-0.046945
1958	0.3916	-0.0575763	-0.0602981	-0.0576699	-0.0576699	-0.06	-0.0541582	-0.0937723	-0.0528346	-0.045024	-0.046944
1959	0.3918	-0.0575776	-0.0602981	-0.0576699	-0.0576699	-0.06	-0.0541648	-0.0937714	-0.05284	-0.045024	-0.0469429
1960	0.392	-0.057579	-0.060298	-0.0576699	-0.0576699	-0.06	-0.0541864	-0.0937706	-0.0528464	-0.0450241	-0.0469419
1961	0.3922	-0.0575804	-0.060298	-0.0576699	-0.0576699	-0.06	-0.0542071	-0.0937697	-0.0528544	-0.0450241	-0.0469409
1962	0.3924	-0.0575817	-0.060298	-0.0576699	-0.0576699	-0.06	-0.054227	-0.0937688	-0.0528637	-0.0450242	-0.0469398
1963	0.3926	-0.0575831	-0.0602979	-0.0576699	-0.0576699	-0.06	-0.0542462	-0.0937679	-0.0528743	-0.0450243	-0.0469388
1964	0.3928	-0.0575845	-0.0602979	-0.0576699	-0.0576699	-0.06	-0.0542646	-0.0937671	-0.0528859	-0.0450244	-0.0469378
1965	0.393	-0.0575859	-0.0602978	-0.0576699	-0.0576699	-0.06	-0.0542974	-0.0937662	-0.0528984	-0.0450245	-0.0469367
1966	0.3932	-0.0575874	-0.0602978	-0.0576699	-0.0576699	-0.06	-0.0543289	-0.0937653	-0.0529126	-0.0450246	-0.0469357
1967	0.3934	-0.0575888	-0.0602978	-0.0576699	-0.0576699	-0.06	-0.0543591	-0.0937644	-0.052928	-0.0450247	-0.0469346
1968	0.3936	-0.0575903	-0.0602977	-0.0576699	-0.0576699	-0.06	-0.0543882	-0.0937635	-0.0529447	-0.0450248	-0.0469336
1969	0.3938	-0.0575917	-0.0602977	-0.0576699	-0.0576699	-0.06	-0.0544161	-0.0937626	-0.0529623	-0.045025	-0.0469325
1970	0.394	-0.0575932	-0.0602974	-0.0576699	-0.0576699	-0.06	-0.0544579	-0.0937577	-0.0529809	-0.0450252	-0.0469315
1971	0.3942	-0.0575947	-0.060297	-0.0576699	-0.0576699	-0.06	-0.054498	-0.0937487	-0.0530009	-0.0450254	-0.0469304
1972	0.3944	-0.0575962	-0.0602964	-0.0576699	-0.0576699	-0.06	-0.0545366	-0.093736	-0.0530222	-0.0450256	-0.0469293
1973	0.3946	-0.0575977	-0.0602956	-0.0576699	-0.0576699	-0.06	-0.0545736	-0.0937197	-0.0530445	-0.0450258	-0.0469283
1974	0.3948	-0.0575992	-0.0602946	-0.0576699	-0.0576699	-0.06	-0.0546092	-0.0937	-0.0530678	-0.0450261	-0.0469271
1975	0.395	-0.0576007	-0.0602935	-0.0576699	-0.0576699	-0.06	-0.0546579	-0.0936771	-0.053092	-0.0450264	-0.046926
1976	0.3952	-0.0576023	-0.0602922	-0.0576699	-0.0576699	-0.06	-0.0547046	-0.0936511	-0.0531175	-0.0450267	-0.0469248
1977	0.3954	-0.0576039	-0.0602907	-0.0576699	-0.0576699	-0.06	-0.0547495	-0.0936222	-0.0531443	-0.045027	-0.0469236
1978	0.3956	-0.0576055	-0.0602892	-0.0576699	-0.0576699	-0.06	-0.0547926	-0.0935906	-0.0531721	-0.0450273	-0.0469224
1979	0.3958	-0.0576071	-0.0602875	-0.0576699	-0.0576699	-0.06	-0.0548341	-0.0935563	-0.0532008	-0.0450277	-0.0469211
1980	0.396	-0.0576088	-0.0602856	-0.0576699	-0.0576699	-0.0599993	-0.0548877	-0.0935196	-0.0532303	-0.0450281	-0.0469197
1981	0.3962	-0.0576104	-0.0602837	-0.0576699	-0.0576699	-0.0599987	-0.0549392	-0.0934804	-0.0532612	-0.0450285	-0.0469183
1982	0.3964	-0.0576122	-0.0602816	-0.0576699	-0.0576699	-0.059998	-0.0549887	-0.0934388	-0.0532933	-0.045029	-0.0469169
1983	0.3966	-0.0576139	-0.0602794	-0.0576699	-0.0576699	-0.0599974	-0.0550363	-0.093395	-0.0533264	-0.0450295	-0.0469154
1984	0.3968	-0.0576157	-0.0602772	-0.0576699	-0.0576699	-0.0599968	-0.055082	-0.093349	-0.0533604	-0.04503	-0.0469139
1985	0.397	-0.0576175	-0.0602748	-0.0576699	-0.0576699	-0.0599907	-0.055139	-0.093301	-0.0533952	-0.0450306	-0.0469123
1986	0.3972	-0.0576194	-0.0602723	-0.0576699	-0.0576699	-0.0599847	-0.0551937	-0.0932501	-0.0534313	-0.0450311	-0.0469106
1987	0.3974	-0.0576213	-0.0602697	-0.0576699	-0.0576699	-0.059979	-0.0552462	-0.0931966	-0.0534686	-0.0450318	-0.0469089
1988	0.3976	-0.0576232	-0.0602671	-0.0576699	-0.0576699	-0.0599735	-0.0552967	-0.0931406	-0.0535068	-0.0450324	-0.0469071
1989	0.3978	-0.0576252	-0.0602643	-0.0576699	-0.0576699	-0.0599682	-0.0553453	-0.0930822	-0.053546	-0.0450331	-0.0469052
1990	0.398	-0.0576272	-0.0602615	-0.0576699	-0.0576699	-0.059958	-0.0554041	-0.0930216	-0.053586	-0.0450338	-0.0469033
1991	0.3982	-0.0576293	-0.0602586	-0.0576699	-0.0576699	-0.0599482	-0.0554605	-0.0929581	-0.0536272	-0.0450346	-0.0469013
1992	0.3984	-0.0576315	-0.0602556	-0.0576699	-0.0576699	-0.0599388	-0.0555148	-0.0928919	-0.0536695	-0.0450354	-0.0468993
1993	0.3986	-0.0576337	-0.0602525	-0.0576699	-0.0576699	-0.0599298	-0.0555669	-0.0928232	-0.0537129	-0.0450363	-0.0468971
1994	0.3988	-0.0576359	-0.0602493	-0.0576699	-0.0576699	-0.0599211	-0.055617	-0.0927521	-0.0537571	-0.0450372	-0.0468949
1995	0.399	-0.0576383	-0.0602461	-0.0576699	-0.0576699	-0.0599082	-0.0556764	-0.0926788	-0.053802	-0.0450381	-0.0468926
1996	0.3992	-0.0576406	-0.0602428	-0.0576699	-0.0576699	-0.0598957	-0.0557334	-0.0926027	-0.0538482	-0.0450391	-0.0468902
1997	0.3994	-0.0576431	-0.0602395	-0.0576699	-0.0576699	-0.0598837	-0.0557882	-0.0925241	-0.0538955	-0.0450402	-0.0468878
1998	0.3996	-0.0576456	-0.0602361	-0.0576699	-0.0576699	-0.0598722	-0.0558408	-0.0924431	-0.0539437	-0.0450412	-0.0468852
1999	0.3998	-0.0576481	-0.0602326	-0.0576699	-0.0576699	-0.0598612	-0.0558914	-0.0923598	-0.0539927	-0.0450424	-0.0468826
2000	0.4	-0.0576508	-0.060229	-0.0576699	-0.0576699	-0.0598465	-0.0559502	-0.0922745	-0.0540425	-0.0450436	-0.0468798
2001	0.4002	-0.0576535	-0.0602254	-0.0576699	-0.0576699	-0.0598324	-0.0560067	-0.0921867	-0.0540935	-0.0450448	-0.046877
2002	0.4004	-0.0576563	-0.0602217	-0.0576699	-0.0576699	-0.0598188	-0.056061	-0.0920964	-0.0541454	-0.0450461	-0.0468741
2003	0.4006	-0.0576591	-0.060218	-0.0576699	-0.0576699	-0.0598058	-0.0561131	-0.092004	-0.0541983	-0.0450475	-0.0468711
2004	0.4008	-0.057662	-0.0602142	-0.0576699	-0.0576699	-0.0597933	-0.0561632	-0.0919096	-0.054252	-0.0450489	-0.046868
2005	0.401	-0.057665	-0.0602103	-0.0576699	-0.0576699	-0.0597776	-0.0562205	-0.0918132	-0.0543064	-0.0450503	-0.0468648
2006	0.4012	-0.0576681	-0.0602063	-0.0576699	-0.0576699	-0.0597626	-0.0562756	-0.0917146	-0.0543619	-0.0450519	-0.0468616
2007	0.4014	-0.0576712	-0.0602023	-0.0576699	-0.0576699	-0.0597482	-0.0563285	-0.0916139	-0.0544183	-0.0450534	-0.0468582
2008	0.4016	-0.0576744	-0.0601983	-0.0576699	-0.0576699	-0.0597344	-0.0563793	-0.0915112	-0.0544756	-0.0450551	-0.0468547
2009	0.4018	-0.0576777	-0.0601942	-0.0576699	-0.0576699	-0.0597211	-0.0564281	-0.0914066	-0.0545337	-0.0450568	-0.0468511
2010	0.402	-0.057681	-0.06019	-0.0576699	-0.0576699	-0.0597052	-0.0564831	-0.0913004	-0.0545925	-0.0450585	-0.0468474
2011	0.4022	-0.0576845	-0.0601857	-0.0576699	-0.0576699	-0.0596899	-0.056536	-0.0911922	-0.0546523	-0.0450604	-0.0468436
2012	0.4024	-0.057688	-0.0601814	-0.0576699	-0.0576699	-0.0596753	-0.0565868	-0.091082	-0.054713	-0.0450623	-0.0468397
2013	0.4026	-0.0576916	-0.0601771	-0.0576699	-0.0576699	-0.0596612	-0.0566356	-0.0909702	-0.0547746	-0.0450642	-0.0468358
2014	0.4028	-0.0576953	-0.0601726	-0.0576699	-0.0576699	-0.0596477	-0.0566825	-0.0908566	-0.0548368	-0.0450662	-0.0468317
2015	0.403	-0.057699	-0.0601681	-0.0576699	-0.0576699	-0.059632	-0.0567347	-0.0907416	-0.0548998	-0.0450683	-0.0468275
2016	0.4032	-0.0577029	-0.0601636	-0.0576699	-0.0576699	-0.059617	-0.0567848	-0.0906248	-0.0549637	-0.0450705	-0.0468232
2017	0.4034	-0.0577068	-0.0601589	-0.0576699	-0.0576699	-0.0596026	-0.0568329	-0.0905063	-0.0550284	-0.0450727	-0.0468187
2018	0.4036	-0.0577108	-0.0601542	-0.0576699	-0.0576699	-0.0595887	-0.0568792	-0.0903862	-0.055094	-0.045075	-0.0468142
2019	0.4038	-0.0577149	-0.0601495	-0.0576699	-0.0576699	-0.0595754	-0.0569236	-0.0902647	-0.0551603	-0.0450774	-0.0468096
2020	0.404	-0.057719	-0.0601446	-0.0576699	-0.0576699	-0.0595604	-0.0569724	-0.0901418	-0.0552272	-0.0450798	-0.0468049
2021	0.4042	-0.0577233	-0.0601397	-0.0576699	-0.0576699	-0.059546	-0.0570193	-0.0900173	-0.055295	-0.0450823	-0.0468
2022	0.4044	-0.0577276	-0.0601348	-0.0576699	-0.0576699	-0.0595321	-0.0570644	-0.0898913	-0.0553636	-0.0450849	-0.0467951
2023	0.4046	-0.057732	-0.0601297	-0.0576699	-0.0576699	-0.0595188	-0.0571076	-0.0897639	-0.055433	-0.0450876	-0.0467901
2024	0.4048	-0.0577365	-0.0601246	-0.0576699	-0.0576699	-0.059506	-0.0571492	-0.0896351	-0.0555031	-0.0450903	-0.0467849
2025	0.405	-0.0577411	-0.0601194	-0.0576699	-0.0576699	-0.0594919	-0.0571943	-0.0895052	-0.0555738	-0.0450931	-0.0467797
2026	0.4052	-0.0577458	-0.0601142	-0.0576699	-0.0576699	-0.0594783	-0.0572377	-0.0893737	-0.0556454	-0.045096	-0.0467743
2027	0.4054	-0.0577505	-0.0601088	-0.0576699	-0.0576699	-0.0594653	-0.0572793	-0.0892409	-0.0557178	-0.045099	-0.0467688
2028	0.4056	-0.0577553	-0.0601034	-0.0576699	-0.0576699	-0.0594527	-0.0573193	-0.0891068	-0.0557909	-0.045102	-0.0467632
2029	0.4058	-0.0577603	-0.0600979	-0.0576699	-0.0576699	-0.0594407	-0.0573577	-0.0889715	-0.0558647	-0.0451051	-0.0467576
2030	0.406	-0.0577653	-0.0600923	-0.0576699	-0.0576699	-0.0594276	-0.0573989	-0.0888349	-0.0559391	-0.0451083	-0.0467518
2031	0.4062	-0.0577704	-0.0600867	-0.0576699	-0.0576699	-0.0594151	-0.0574385	-0.0886971	-0.0560144	-0.0451116	-0.0467459
2032	0.4064	-0.0577755	-0.060081	-0.0576699	-0.0576699	-0.0594031	-0.0574766	-0.088558	-0.0560904	-0.0451149	-0.0467399
2033	0.4066	-0.0577808	-0.0600751	-0.0576699	-0.0576699	-0.0593915	-0.0575131	-0.0884176	-0.0561672	-0.0451184	-0.0467338
2034	0.4068	-0.0577861	-0.0600692	-0.0576699	-0.0576699	-0.0593804	-0.0575482	-0.0882761	-0.0562447	-0.0451219	-0.0467275
2035	0.407	-0.0577916	-0.0600633	-0.0576699	-0.0576699	-0.0593685	-0.0575854	-0.0881335	-0.0563228	-0.0451254	-0.0467212
2036	0.4072	-0.0577971	-0.0600572	-0.0576699	-0.0576699	-0.059357	-0.0576211	-0.0879896	-0.0564017	-0.0451291	-0.0467148
2037	0.4074	-0.0578027	-0.060051	-0.0576699	-0.0576699	-0.0593461	-0.0576554	-0.0878444	-0.0564815	-0.0451329	-0.0467083
2038	0.4076	-0.0578084	-0.0600448	-0.0576699	-0.0576699	-0.0593355	-0.0576884	-0.0876981	-0.0565619	-0.0451367	-0.0467016
2039	0.4078	-0.0578141	-0.0600384	-0.0576699	-0.0576699	-0.0593254	-0.0577201	-0.0875506	-0.056643	-0.0451406	-0.0466949
2040	0.408	-0.05782	-0.060032	-0.0576699	-0.0576699	-0.0593147	-0.0577532	-0.0874021	-0.0567249	-0.0451446	-0.0466881
2041	0.4082	-0.057826	-0.0600254	-0.0576699	-0.0576699	-0.0593044	-0.057785	-0.0872523	-0.0568075	-0.0451487	-0.0466811
2042	0.4084	-0.057832	-0.0600188	-0.0576699	-0.0576699	-0.0592945	-0.0578156	-0.0871013	-0.056891	-0.0451528	-0.0466741
2043	0.4086	-0.0578381	-0.0600121	-0.0576699	-0.0576699	-0.059285	-0.057845	-0.0869491	-0.0569752	-0.045157	-0.0466669
2044	0.4088	-0.0578443	-0.0600053	-0.0576699	-0.0576699	-0.0592759	-0.0578732	-0.0867958	-0.0570601	-0.0451614	-0.0466597
2045	0.409	-0.0578507	-0.0599983	-0.0576699	-0.0576699	-0.0592663	-0.0579024	-0.0866413	-0.0571458	-0.0451658	-0.0466523
2046	0.4092	-0.0578571	-0.0599913	-0.0576699	-0.0576699	-0.0592571	-0.0579304	-0.0864856	-0.0572325	-0.0451703	-0.0466448
2047	0.4094	-0.0578637	-0.0599842	-0.0576699	-0.0576699	-0.0592482	-0.0579573	-0.0863288	-0.0573212	-0.0451748	-0.0466373
2048	0.4096	-0.0578704	-0.059977	-0.0576699	-0.0576699	-0.0592397	-0.0579831	-0.0861707	-0.0574117	-0.0451795	-0.0466296
2049	0.4098	-0.0578773	-0.0599696	-0.0576699	-0.0576699	-0.0592316	-0.0580079	-0.0860114	-0.057504	-0.0451842	-0.0466218
2050	0.41	-0.0578844	-0.0599622	-0.0576699	-0.0576699	-0.059223	-0.0580332	-0.0858509	-0.057598	-0.0451891	-0.046614
2051	0.4102	-0.0578917	-0.0599546	-0.0576699	-0.0576699	-0.0592148	-0.0580576	-0.0856891	-0.0576936	-0.045194	-0.046606
2052	0.4104	-0.0578991	-0.0599469	-0.0576699	-0.0576699	-0.0592069	-0.0580809	-0.0855261	-0.0577912	-0.045199	-0.0465979
2053	0.4106	-0.0579067	-0.0599391	-0.0576699	-0.0576699	-0.0591993	-0.0581034	-0.0853618	-0.0578909	-0.0452041	-0.0465897
2054	0.4108	-0.0579144	-0.0599312	-0.0576699	-0.0576699	-0.059192	-0.058125	-0.0851962	-0.0579928	-0.0452093	-0.0465815
