TimeSlice	Time	R Ank ext Ia	R Ank flx Ia	R Ank ext Ia IN	R Ank flx Ia IN	R Ank ext Ib	R Ank flx Ib	R Ank MN flx	R Ank MN ext	R Ank MN flx RE	R Ank MN ext RE
172	0.0344	-0.0605281	-0.0604572	-0.0599992	-0.0599981	-0.0598577	-0.0597708	-0.0884643	-0.0907558	-0.055623	-0.0558324
173	0.0346	-0.0605292	-0.0604585	-0.0599992	-0.0599981	-0.0598588	-0.0597711	-0.0883887	-0.0906888	-0.0555971	-0.0558091
174	0.0348	-0.0605304	-0.06046	-0.0599992	-0.0599981	-0.0598599	-0.0597714	-0.088315	-0.0906236	-0.0555713	-0.0557858
175	0.035	-0.0605317	-0.0604615	-0.0599992	-0.0599981	-0.0598605	-0.0597719	-0.0882432	-0.09056	-0.0555457	-0.0557627
176	0.0352	-0.0605331	-0.0604632	-0.0599992	-0.0599981	-0.0598612	-0.0597723	-0.0881732	-0.090498	-0.0555202	-0.0557396
177	0.0354	-0.0605346	-0.0604649	-0.0599992	-0.0599981	-0.0598618	-0.0597728	-0.088105	-0.0904376	-0.0554949	-0.0557167
178	0.0356	-0.0605362	-0.0604667	-0.0599992	-0.0599981	-0.0598624	-0.0597732	-0.0880386	-0.0903787	-0.0554697	-0.0556938
179	0.0358	-0.0605379	-0.0604687	-0.0599992	-0.0599981	-0.059863	-0.0597736	-0.0879739	-0.0903213	-0.0554446	-0.0556711
180	0.036	-0.0605397	-0.0604707	-0.0599992	-0.0599981	-0.0598632	-0.0597741	-0.0879108	-0.0902653	-0.0554197	-0.0556484
181	0.0362	-0.0605415	-0.0604728	-0.0599992	-0.0599981	-0.0598635	-0.0597746	-0.0878493	-0.0902107	-0.0553949	-0.0556259
182	0.0364	-0.0605435	-0.060475	-0.0599992	-0.0599981	-0.0598637	-0.059775	-0.0877894	-0.0901574	-0.0553703	-0.0556034
183	0.0366	-0.0605455	-0.0604772	-0.0599992	-0.0599981	-0.059864	-0.0597755	-0.0877309	-0.0901054	-0.0553458	-0.055581
184	0.0368	-0.0605476	-0.0604795	-0.0599992	-0.0599981	-0.0598642	-0.0597759	-0.0876739	-0.0900546	-0.0553215	-0.0555588
185	0.037	-0.0605498	-0.0604819	-0.0599992	-0.0599981	-0.0598642	-0.0597764	-0.0876183	-0.090005	-0.0552973	-0.0555367
186	0.0372	-0.0605521	-0.0604844	-0.0599992	-0.0599981	-0.0598642	-0.059777	-0.0875641	-0.0899566	-0.0552732	-0.0555146
187	0.0374	-0.0605544	-0.0604869	-0.0599992	-0.0599981	-0.0598643	-0.0597775	-0.0875112	-0.0899092	-0.0552493	-0.0554927
188	0.0376	-0.0605567	-0.0604894	-0.0599992	-0.0599981	-0.0598643	-0.0597779	-0.0874595	-0.089863	-0.0552256	-0.0554708
189	0.0378	-0.0605592	-0.060492	-0.0599992	-0.0599981	-0.0598643	-0.0597784	-0.087409	-0.0898177	-0.055202	-0.0554491
190	0.038	-0.0605616	-0.0604947	-0.0599992	-0.0599981	-0.0598643	-0.0597789	-0.0873596	-0.0897734	-0.0551785	-0.0554275
191	0.0382	-0.0605642	-0.0604974	-0.0599992	-0.0599981	-0.0598642	-0.0597795	-0.0873114	-0.0897301	-0.0551552	-0.055406
192	0.0384	-0.0605667	-0.0605001	-0.0599992	-0.0599981	-0.0598642	-0.05978	-0.0872642	-0.0896876	-0.055132	-0.0553846
193	0.0386	-0.0605694	-0.0605029	-0.0599992	-0.0599981	-0.0598641	-0.0597805	-0.087218	-0.089646	-0.0551089	-0.0553632
194	0.0388	-0.060572	-0.0605057	-0.0599992	-0.0599981	-0.0598641	-0.0597809	-0.0871728	-0.0896052	-0.055086	-0.055342
195	0.039	-0.0605747	-0.0605086	-0.0599992	-0.0599981	-0.059864	-0.0597815	-0.0871285	-0.0895652	-0.0550632	-0.0553209
196	0.0392	-0.0605774	-0.0605115	-0.0599992	-0.0599981	-0.059864	-0.059782	-0.0870852	-0.089526	-0.0550406	-0.0552999
197	0.0394	-0.0605802	-0.0605144	-0.0599992	-0.0599981	-0.0598639	-0.0597825	-0.0870426	-0.0894875	-0.0550181	-0.055279
198	0.0396	-0.060583	-0.0605173	-0.0599992	-0.0599981	-0.0598639	-0.059783	-0.0870009	-0.0894496	-0.0549957	-0.0552581
199	0.0398	-0.0605858	-0.0605202	-0.0599992	-0.0599981	-0.0598639	-0.0597835	-0.0869599	-0.0894124	-0.0549735	-0.0552374
200	0.04	-0.0605887	-0.0605232	-0.0599992	-0.0599981	-0.0598639	-0.059784	-0.0869196	-0.0893758	-0.0549514	-0.0552168
201	0.0402	-0.0605915	-0.0605262	-0.0599992	-0.0599981	-0.0598639	-0.0597845	-0.0868801	-0.0893398	-0.0549294	-0.0551962
202	0.0404	-0.0605944	-0.0605292	-0.0599992	-0.0599981	-0.059864	-0.059785	-0.0868412	-0.0893043	-0.0549075	-0.0551758
203	0.0406	-0.0605973	-0.0605322	-0.0599992	-0.0599981	-0.059864	-0.0597855	-0.0868029	-0.0892693	-0.0548858	-0.0551554
204	0.0408	-0.0606002	-0.0605352	-0.0599992	-0.0599981	-0.059864	-0.0597859	-0.0867651	-0.0892349	-0.0548642	-0.0551351
205	0.041	-0.0606031	-0.0605382	-0.0599992	-0.0599981	-0.0598642	-0.0597864	-0.086728	-0.0892009	-0.0548427	-0.0551149
206	0.0412	-0.0606061	-0.0605412	-0.0599992	-0.0599981	-0.0598643	-0.0597869	-0.0866913	-0.0891673	-0.0548213	-0.0550948
207	0.0414	-0.060609	-0.0605442	-0.0599992	-0.0599981	-0.0598644	-0.0597874	-0.0866551	-0.0891341	-0.0548	-0.0550748
208	0.0416	-0.060612	-0.0605473	-0.0599992	-0.0599981	-0.0598646	-0.0597879	-0.0866194	-0.0891014	-0.0547789	-0.0550548
209	0.0418	-0.060615	-0.0605503	-0.0599992	-0.0599981	-0.0598647	-0.0597883	-0.0865841	-0.089069	-0.0547578	-0.055035
210	0.042	-0.0606179	-0.0605533	-0.0599992	-0.0599981	-0.0598649	-0.0597888	-0.0865492	-0.0890369	-0.0547369	-0.0550152
211	0.0422	-0.0606209	-0.0605563	-0.0599992	-0.0599981	-0.0598652	-0.0597893	-0.0865147	-0.0890051	-0.054716	-0.0549955
212	0.0424	-0.0606238	-0.0605594	-0.0599992	-0.0599981	-0.0598654	-0.0597897	-0.0864805	-0.0889736	-0.0546953	-0.0549758
213	0.0426	-0.0606268	-0.0605624	-0.0599992	-0.0599981	-0.0598657	-0.0597902	-0.0864466	-0.0889424	-0.0546747	-0.0549563
214	0.0428	-0.0606298	-0.0605654	-0.0599992	-0.0599981	-0.0598659	-0.0597906	-0.0864131	-0.0889114	-0.0546541	-0.0549368
215	0.043	-0.0606327	-0.0605684	-0.0599992	-0.0599981	-0.0598662	-0.0597911	-0.0863798	-0.0888807	-0.0546337	-0.0549174
216	0.0432	-0.0606357	-0.0605713	-0.0599992	-0.0599981	-0.0598666	-0.0597915	-0.0863468	-0.0888502	-0.0546134	-0.054898
217	0.0434	-0.0606386	-0.0605743	-0.0599992	-0.0599981	-0.0598669	-0.059792	-0.086314	-0.0888198	-0.0545931	-0.0548788
218	0.0436	-0.0606416	-0.0605773	-0.0599992	-0.0599981	-0.0598672	-0.0597924	-0.0862814	-0.0887897	-0.054573	-0.0548595
219	0.0438	-0.0606445	-0.0605802	-0.0599992	-0.0599981	-0.0598676	-0.0597928	-0.086249	-0.0887597	-0.0545529	-0.0548404
220	0.044	-0.0606474	-0.0605831	-0.0599992	-0.0599981	-0.059868	-0.0597932	-0.0862168	-0.0887298	-0.0545329	-0.0548213
221	0.0442	-0.0606503	-0.060586	-0.0599992	-0.0599981	-0.0598684	-0.0597937	-0.0861848	-0.0887	-0.054513	-0.0548023
222	0.0444	-0.0606532	-0.0605889	-0.0599992	-0.0599981	-0.0598689	-0.0597941	-0.0861529	-0.0886704	-0.0544932	-0.0547833
223	0.0446	-0.0606561	-0.0605918	-0.0599992	-0.0599981	-0.0598693	-0.0597945	-0.0861212	-0.0886409	-0.0544735	-0.0547644
224	0.0448	-0.060659	-0.0605947	-0.0599992	-0.0599981	-0.0598696	-0.0597949	-0.0860896	-0.0886114	-0.0544538	-0.0547456
225	0.045	-0.0606618	-0.0605975	-0.0599992	-0.0599981	-0.0598702	-0.0597953	-0.0860581	-0.0885821	-0.0544343	-0.0547268
226	0.0452	-0.0606647	-0.0606003	-0.0599992	-0.0599981	-0.0598706	-0.0597957	-0.0860266	-0.0885528	-0.0544148	-0.054708
227	0.0454	-0.0606675	-0.0606031	-0.0599992	-0.0599981	-0.0598711	-0.0597961	-0.0859953	-0.0885235	-0.0543954	-0.0546893
228	0.0456	-0.0606703	-0.0606059	-0.0599992	-0.0599981	-0.0598716	-0.0597965	-0.0859641	-0.0884943	-0.054376	-0.0546707
229	0.0458	-0.0606731	-0.0606087	-0.0599992	-0.0599981	-0.059872	-0.0597969	-0.0859329	-0.0884651	-0.0543567	-0.0546521
230	0.046	-0.0606759	-0.0606114	-0.0599992	-0.0599981	-0.0598726	-0.0597973	-0.0859018	-0.0884359	-0.0543375	-0.0546336
231	0.0462	-0.0606786	-0.0606142	-0.0599992	-0.0599981	-0.0598731	-0.0597977	-0.0858707	-0.0884068	-0.0543184	-0.0546151
232	0.0464	-0.0606814	-0.0606169	-0.0599992	-0.0599981	-0.0598737	-0.0597981	-0.0858396	-0.0883777	-0.0542993	-0.0545967
233	0.0466	-0.0606841	-0.0606196	-0.0599992	-0.0599981	-0.0598742	-0.0597985	-0.0858086	-0.0883485	-0.0542803	-0.0545783
234	0.0468	-0.0606868	-0.0606222	-0.0599992	-0.0599981	-0.0598747	-0.0597988	-0.0857777	-0.0883194	-0.0542614	-0.05456
235	0.047	-0.0606895	-0.0606249	-0.0599992	-0.0599981	-0.0598752	-0.0597992	-0.0857467	-0.0882902	-0.0542425	-0.0545417
236	0.0472	-0.0606922	-0.0606275	-0.0599992	-0.0599981	-0.0598758	-0.0597996	-0.0857158	-0.0882611	-0.0542237	-0.0545234
237	0.0474	-0.0606949	-0.0606301	-0.0599992	-0.0599981	-0.0598764	-0.0598	-0.0856849	-0.0882319	-0.054205	-0.0545052
238	0.0476	-0.0606975	-0.0606327	-0.0599992	-0.0599981	-0.0598769	-0.0598003	-0.085654	-0.0882026	-0.0541863	-0.0544871
239	0.0478	-0.0607001	-0.0606352	-0.0599992	-0.0599981	-0.0598774	-0.0598007	-0.0856232	-0.0881734	-0.0541677	-0.0544689
240	0.048	-0.0607027	-0.0606378	-0.0599992	-0.0599981	-0.0598797	-0.0598016	-0.0855923	-0.0881441	-0.0541491	-0.0544509
241	0.0482	-0.0607053	-0.0606403	-0.0599992	-0.0599981	-0.059882	-0.0598024	-0.0855615	-0.0881149	-0.0541306	-0.0544328
242	0.0484	-0.0607079	-0.0606428	-0.0599992	-0.0599981	-0.0598841	-0.0598033	-0.0855308	-0.0880859	-0.0541121	-0.0544148
243	0.0486	-0.0607104	-0.0606453	-0.0599992	-0.0599981	-0.0598862	-0.059804	-0.0855001	-0.0880569	-0.0540937	-0.0543969
244	0.0488	-0.0607129	-0.0606477	-0.0599992	-0.0599981	-0.0598882	-0.0598048	-0.0854695	-0.088028	-0.0540753	-0.0543789
245	0.049	-0.0607155	-0.0606501	-0.0599992	-0.0599981	-0.0598925	-0.0598058	-0.085439	-0.0879991	-0.0540571	-0.054361
246	0.0492	-0.0607179	-0.0606526	-0.0599992	-0.0599981	-0.0598966	-0.0598067	-0.0854085	-0.0879705	-0.0540388	-0.0543432
247	0.0494	-0.0607204	-0.0606549	-0.0599992	-0.0599981	-0.0599005	-0.0598075	-0.0853781	-0.0879421	-0.0540206	-0.0543254
248	0.0496	-0.0607229	-0.0606573	-0.0599992	-0.0599981	-0.0599043	-0.0598084	-0.0853477	-0.0879138	-0.0540025	-0.0543076
249	0.0498	-0.0607253	-0.0606597	-0.0599992	-0.0599981	-0.059908	-0.0598092	-0.0853174	-0.0878858	-0.0539844	-0.0542899
250	0.05	-0.0607277	-0.060662	-0.0599992	-0.0599981	-0.0599116	-0.0598098	-0.0852871	-0.0878578	-0.0539663	-0.0542722
251	0.0502	-0.0607301	-0.0606643	-0.0599992	-0.0599981	-0.0599151	-0.0598105	-0.0852569	-0.08783	-0.0539483	-0.0542545
252	0.0504	-0.0607325	-0.0606666	-0.0599992	-0.0599981	-0.0599184	-0.0598111	-0.0852266	-0.0878023	-0.0539304	-0.0542369
253	0.0506	-0.0607348	-0.0606689	-0.0599992	-0.0599981	-0.0599216	-0.0598117	-0.0851964	-0.0877747	-0.0539125	-0.0542193
254	0.0508	-0.0607372	-0.0606712	-0.0599992	-0.0599981	-0.0599247	-0.0598123	-0.0851662	-0.0877471	-0.0538947	-0.0542018
255	0.051	-0.0607395	-0.0606734	-0.0599992	-0.0599981	-0.0599276	-0.0598126	-0.0851361	-0.0877195	-0.0538769	-0.0541843
256	0.0512	-0.0607418	-0.0606756	-0.0599992	-0.0599981	-0.0599305	-0.0598129	-0.0851059	-0.087692	-0.0538591	-0.0541668
257	0.0514	-0.0607441	-0.0606779	-0.0599992	-0.0599981	-0.0599332	-0.0598133	-0.0850757	-0.0876644	-0.0538414	-0.0541494
258	0.0516	-0.0607464	-0.06068	-0.0599992	-0.0599981	-0.0599358	-0.0598136	-0.0850454	-0.0876369	-0.0538237	-0.054132
259	0.0518	-0.0607486	-0.0606822	-0.0599992	-0.0599981	-0.0599383	-0.0598138	-0.0850152	-0.0876093	-0.0538061	-0.0541146
260	0.052	-0.0607508	-0.0606844	-0.0599992	-0.0599981	-0.0599407	-0.0598141	-0.084985	-0.0875817	-0.0537885	-0.0540973
261	0.0522	-0.0607531	-0.0606865	-0.0599992	-0.0599981	-0.0599431	-0.0598143	-0.0849547	-0.0875541	-0.053771	-0.05408
262	0.0524	-0.0607553	-0.0606887	-0.0599992	-0.0599981	-0.0599453	-0.0598146	-0.0849245	-0.0875264	-0.0537535	-0.0540628
263	0.0526	-0.0607574	-0.0606908	-0.0599992	-0.0599981	-0.0599474	-0.0598148	-0.0848943	-0.0874987	-0.053736	-0.0540456
264	0.0528	-0.0607596	-0.0606929	-0.0599992	-0.0599981	-0.0599495	-0.059815	-0.084864	-0.0874709	-0.0537186	-0.0540284
265	0.053	-0.0607617	-0.060695	-0.0599992	-0.0599981	-0.0599504	-0.0598154	-0.0848338	-0.087443	-0.0537013	-0.0540112
266	0.0532	-0.0607639	-0.060697	-0.0599992	-0.0599981	-0.0599512	-0.0598157	-0.0848036	-0.087415	-0.0536839	-0.0539941
267	0.0534	-0.060766	-0.0606991	-0.0599992	-0.059998	-0.059952	-0.059816	-0.0847735	-0.0873868	-0.0536666	-0.053977
268	0.0536	-0.0607681	-0.0607011	-0.0599992	-0.059998	-0.0599527	-0.0598163	-0.0847434	-0.0873585	-0.0536494	-0.0539599
269	0.0538	-0.0607702	-0.0607032	-0.0599992	-0.059998	-0.0599535	-0.0598166	-0.0847133	-0.0873299	-0.0536322	-0.0539429
270	0.054	-0.0607722	-0.0607052	-0.0599992	-0.059998	-0.0599525	-0.0598171	-0.0846833	-0.0873013	-0.053615	-0.0539259
271	0.0542	-0.0607743	-0.0607072	-0.0599992	-0.059998	-0.0599516	-0.0598175	-0.0846533	-0.0872723	-0.0535979	-0.0539089
272	0.0544	-0.0607763	-0.0607092	-0.0599992	-0.059998	-0.0599507	-0.059818	-0.0846235	-0.0872431	-0.0535808	-0.053892
273	0.0546	-0.0607783	-0.0607112	-0.0599992	-0.059998	-0.0599498	-0.0598184	-0.0845937	-0.0872136	-0.0535637	-0.0538751
274	0.0548	-0.0607803	-0.0607132	-0.0599992	-0.059998	-0.059949	-0.0598187	-0.0845639	-0.0871839	-0.0535467	-0.0538582
275	0.055	-0.0607823	-0.0607151	-0.0599992	-0.059998	-0.0599468	-0.0598193	-0.0845343	-0.0871539	-0.0535297	-0.0538413
276	0.0552	-0.0607843	-0.0607171	-0.0599992	-0.059998	-0.0599446	-0.0598198	-0.0845047	-0.0871237	-0.0535128	-0.0538245
277	0.0554	-0.0607863	-0.060719	-0.0599992	-0.059998	-0.0599426	-0.0598203	-0.0844753	-0.0870931	-0.0534959	-0.0538077
278	0.0556	-0.0607882	-0.060721	-0.0599992	-0.059998	-0.0599406	-0.0598207	-0.0844459	-0.0870622	-0.0534791	-0.0537909
279	0.0558	-0.0607901	-0.0607229	-0.0599992	-0.059998	-0.0599387	-0.0598212	-0.0844167	-0.087031	-0.0534622	-0.0537741
280	0.056	-0.0607921	-0.0607248	-0.0599992	-0.059998	-0.0599359	-0.0598218	-0.0843875	-0.0869997	-0.0534455	-0.0537574
281	0.0562	-0.060794	-0.0607267	-0.0599992	-0.059998	-0.0599332	-0.0598223	-0.0843585	-0.086968	-0.0534287	-0.0537407
282	0.0564	-0.0607959	-0.0607286	-0.0599992	-0.059998	-0.0599305	-0.0598228	-0.0843295	-0.086936	-0.053412	-0.053724
283	0.0566	-0.0607978	-0.0607305	-0.0599992	-0.059998	-0.059928	-0.0598233	-0.0843007	-0.0869038	-0.0533954	-0.0537073
284	0.0568	-0.0607996	-0.0607324	-0.0599992	-0.059998	-0.0599256	-0.0598237	-0.084272	-0.0868713	-0.0533787	-0.0536906
285	0.057	-0.0608015	-0.0607343	-0.0599992	-0.059998	-0.0599226	-0.0598242	-0.0842435	-0.0868386	-0.0533622	-0.053674
286	0.0572	-0.0608034	-0.0607362	-0.0599992	-0.059998	-0.0599198	-0.0598247	-0.084215	-0.0868057	-0.0533456	-0.0536574
287	0.0574	-0.0608052	-0.060738	-0.0599992	-0.059998	-0.0599171	-0.0598252	-0.0841867	-0.0867726	-0.0533291	-0.0536407
288	0.0576	-0.060807	-0.0607399	-0.0599992	-0.059998	-0.0599145	-0.0598256	-0.0841584	-0.0867393	-0.0533126	-0.0536242
289	0.0578	-0.0608088	-0.0607417	-0.0599992	-0.059998	-0.059912	-0.059826	-0.0841303	-0.0867058	-0.0532962	-0.0536076
290	0.058	-0.0608106	-0.0607436	-0.0599992	-0.059998	-0.0599094	-0.0598264	-0.0841023	-0.0866721	-0.0532798	-0.053591
291	0.0582	-0.0608124	-0.0607454	-0.0599992	-0.059998	-0.0599069	-0.0598268	-0.0840745	-0.0866383	-0.0532635	-0.0535745
292	0.0584	-0.0608142	-0.0607473	-0.0599992	-0.059998	-0.0599045	-0.0598271	-0.0840467	-0.0866044	-0.0532472	-0.053558
293	0.0586	-0.060816	-0.0607491	-0.0599992	-0.059998	-0.0599022	-0.0598275	-0.0840191	-0.0865703	-0.0532309	-0.0535415
294	0.0588	-0.0608178	-0.0607509	-0.0599992	-0.059998	-0.0599	-0.0598278	-0.0839916	-0.0865362	-0.0532147	-0.053525
295	0.059	-0.0608195	-0.0607527	-0.0599992	-0.059998	-0.0598979	-0.059828	-0.0839641	-0.0865019	-0.0531985	-0.0535086
296	0.0592	-0.0608213	-0.0607545	-0.0599992	-0.059998	-0.059896	-0.0598282	-0.0839369	-0.0864676	-0.0531824	-0.0534921
297	0.0594	-0.060823	-0.0607564	-0.0599992	-0.059998	-0.059894	-0.0598285	-0.0839097	-0.0864333	-0.0531663	-0.0534757
298	0.0596	-0.0608248	-0.0607582	-0.0599992	-0.059998	-0.0598922	-0.0598287	-0.0838826	-0.0863989	-0.0531502	-0.0534593
299	0.0598	-0.0608265	-0.06076	-0.0599992	-0.059998	-0.0598904	-0.0598289	-0.0838556	-0.0863645	-0.0531342	-0.0534429
300	0.06	-0.0608282	-0.0607617	-0.0599992	-0.059998	-0.0598889	-0.059829	-0.0838288	-0.08633	-0.0531182	-0.0534265
301	0.0602	-0.0608299	-0.0607635	-0.0599992	-0.059998	-0.0598875	-0.0598291	-0.083802	-0.0862956	-0.0531023	-0.0534102
302	0.0604	-0.0608316	-0.0607653	-0.0599992	-0.059998	-0.0598861	-0.0598292	-0.0837754	-0.0862612	-0.0530864	-0.0533938
303	0.0606	-0.0608333	-0.0607671	-0.0599992	-0.059998	-0.0598848	-0.0598292	-0.0837489	-0.0862268	-0.0530706	-0.0533775
304	0.0608	-0.060835	-0.0607689	-0.0599992	-0.059998	-0.0598835	-0.0598293	-0.0837224	-0.0861925	-0.0530547	-0.0533612
305	0.061	-0.0608367	-0.0607707	-0.0599992	-0.059998	-0.0598825	-0.0598293	-0.0836961	-0.0861581	-0.053039	-0.0533449
306	0.0612	-0.0608383	-0.0607724	-0.0599992	-0.059998	-0.0598815	-0.0598293	-0.0836699	-0.0861238	-0.0530232	-0.0533287
307	0.0614	-0.06084	-0.0607742	-0.0599992	-0.059998	-0.0598806	-0.0598292	-0.0836438	-0.0860896	-0.0530075	-0.0533124
308	0.0616	-0.0608416	-0.060776	-0.0599992	-0.059998	-0.0598797	-0.0598292	-0.0836178	-0.0860555	-0.0529919	-0.0532962
309	0.0618	-0.0608433	-0.0607777	-0.0599992	-0.059998	-0.0598789	-0.0598292	-0.0835919	-0.0860214	-0.0529763	-0.05328
310	0.062	-0.0608449	-0.0607795	-0.0599992	-0.059998	-0.0598782	-0.0598291	-0.0835661	-0.0859874	-0.0529607	-0.0532638
311	0.0622	-0.0608465	-0.0607812	-0.0599992	-0.059998	-0.0598776	-0.059829	-0.0835404	-0.0859534	-0.0529452	-0.0532477
312	0.0624	-0.0608482	-0.060783	-0.0599992	-0.059998	-0.059877	-0.0598289	-0.0835149	-0.0859195	-0.0529297	-0.0532315
313	0.0626	-0.0608498	-0.0607847	-0.0599992	-0.059998	-0.0598765	-0.0598288	-0.0834894	-0.0858858	-0.0529143	-0.0532154
314	0.0628	-0.0608514	-0.0607865	-0.0599992	-0.059998	-0.0598759	-0.0598287	-0.0834641	-0.085852	-0.0528988	-0.0531993
315	0.063	-0.060853	-0.0607882	-0.0599992	-0.059998	-0.0598755	-0.0598286	-0.0834388	-0.0858184	-0.0528835	-0.0531832
316	0.0632	-0.0608546	-0.06079	-0.0599992	-0.059998	-0.0598751	-0.0598284	-0.0834137	-0.0857849	-0.0528682	-0.0531672
317	0.0634	-0.0608562	-0.0607917	-0.0599992	-0.059998	-0.0598747	-0.0598283	-0.0833887	-0.0857514	-0.0528529	-0.0531512
318	0.0636	-0.0608577	-0.0607934	-0.0599992	-0.059998	-0.0598743	-0.0598282	-0.0833638	-0.085718	-0.0528376	-0.0531352
319	0.0638	-0.0608593	-0.0607952	-0.0599992	-0.059998	-0.059874	-0.059828	-0.0833391	-0.0856847	-0.0528224	-0.0531192
320	0.064	-0.0608609	-0.0607969	-0.0599992	-0.059998	-0.0598737	-0.0598279	-0.0833144	-0.0856515	-0.0528073	-0.0531032
321	0.0642	-0.0608624	-0.0607986	-0.0599992	-0.059998	-0.0598735	-0.0598277	-0.0832899	-0.0856184	-0.0527921	-0.0530873
322	0.0644	-0.060864	-0.0608003	-0.0599992	-0.059998	-0.0598732	-0.0598275	-0.0832655	-0.0855853	-0.052777	-0.0530714
323	0.0646	-0.0608655	-0.0608021	-0.0599992	-0.059998	-0.059873	-0.0598274	-0.0832412	-0.0855524	-0.052762	-0.0530555
324	0.0648	-0.060867	-0.0608038	-0.0599992	-0.059998	-0.0598728	-0.0598272	-0.083217	-0.0855195	-0.052747	-0.0530397
325	0.065	-0.0608686	-0.0608055	-0.0599992	-0.059998	-0.0598726	-0.059827	-0.083193	-0.0854866	-0.052732	-0.0530238
326	0.0652	-0.0608701	-0.0608072	-0.0599992	-0.059998	-0.0598725	-0.0598268	-0.0831691	-0.0854539	-0.0527171	-0.053008
327	0.0654	-0.0608716	-0.0608089	-0.0599992	-0.059998	-0.0598723	-0.0598266	-0.0831453	-0.0854212	-0.0527022	-0.0529922
328	0.0656	-0.0608731	-0.0608107	-0.0599992	-0.059998	-0.0598722	-0.0598265	-0.0831216	-0.0853886	-0.0526874	-0.0529765
329	0.0658	-0.0608746	-0.0608124	-0.0599992	-0.059998	-0.059872	-0.0598263	-0.0830981	-0.0853561	-0.0526726	-0.0529607
330	0.066	-0.0608761	-0.0608141	-0.0599992	-0.059998	-0.0598726	-0.0598263	-0.0830747	-0.0853236	-0.0526578	-0.052945
331	0.0662	-0.0608776	-0.0608158	-0.0599992	-0.059998	-0.0598731	-0.0598262	-0.0830515	-0.0852912	-0.0526431	-0.0529293
332	0.0664	-0.060879	-0.0608175	-0.0599992	-0.059998	-0.0598736	-0.0598262	-0.0830284	-0.085259	-0.0526284	-0.0529137
333	0.0666	-0.0608805	-0.0608192	-0.0599992	-0.059998	-0.059874	-0.0598262	-0.0830055	-0.0852268	-0.0526137	-0.052898
334	0.0668	-0.0608819	-0.0608209	-0.0599992	-0.059998	-0.0598745	-0.0598261	-0.0829827	-0.0851948	-0.0525991	-0.0528824
335	0.067	-0.0608834	-0.0608226	-0.0599992	-0.059998	-0.0598759	-0.0598261	-0.08296	-0.0851628	-0.0525845	-0.0528669
336	0.0672	-0.0608848	-0.0608243	-0.0599992	-0.059998	-0.0598774	-0.0598262	-0.0829375	-0.085131	-0.05257	-0.0528513
337	0.0674	-0.0608863	-0.060826	-0.0599992	-0.059998	-0.0598787	-0.0598262	-0.0829152	-0.0850994	-0.0525555	-0.0528358
338	0.0676	-0.0608877	-0.0608277	-0.0599992	-0.059998	-0.05988	-0.0598262	-0.0828931	-0.0850679	-0.052541	-0.0528203
339	0.0678	-0.0608891	-0.0608294	-0.0599992	-0.059998	-0.0598813	-0.0598262	-0.082871	-0.0850365	-0.0525266	-0.0528048
340	0.068	-0.0608905	-0.0608311	-0.0599992	-0.059998	-0.0598833	-0.0598262	-0.0828492	-0.0850053	-0.0525122	-0.0527894
341	0.0682	-0.0608919	-0.0608328	-0.0599992	-0.059998	-0.0598853	-0.0598261	-0.0828275	-0.0849742	-0.0524979	-0.0527739
342	0.0684	-0.0608933	-0.0608344	-0.0599992	-0.059998	-0.0598873	-0.0598261	-0.0828059	-0.0849433	-0.0524836	-0.0527585
343	0.0686	-0.0608947	-0.0608361	-0.0599992	-0.059998	-0.0598891	-0.0598261	-0.0827845	-0.0849125	-0.0524693	-0.0527432
344	0.0688	-0.060896	-0.0608378	-0.0599992	-0.059998	-0.0598909	-0.059826	-0.0827633	-0.0848818	-0.0524551	-0.0527278
345	0.069	-0.0608974	-0.0608395	-0.0599992	-0.059998	-0.0598931	-0.0598259	-0.0827422	-0.0848513	-0.0524409	-0.0527125
346	0.0692	-0.0608987	-0.0608412	-0.0599992	-0.059998	-0.0598951	-0.0598259	-0.0827212	-0.0848209	-0.0524268	-0.0526972
347	0.0694	-0.0609001	-0.0608429	-0.0599992	-0.059998	-0.0598971	-0.0598258	-0.0827004	-0.0847906	-0.0524127	-0.052682
348	0.0696	-0.0609014	-0.0608446	-0.0599992	-0.059998	-0.059899	-0.0598257	-0.0826797	-0.0847605	-0.0523986	-0.0526668
349	0.0698	-0.0609027	-0.0608462	-0.0599992	-0.059998	-0.0599008	-0.0598256	-0.0826591	-0.0847304	-0.0523846	-0.0526516
350	0.07	-0.060904	-0.0608479	-0.0599992	-0.059998	-0.0599041	-0.0598252	-0.0826387	-0.0847004	-0.0523706	-0.0526364
351	0.0702	-0.0609053	-0.0608496	-0.0599992	-0.059998	-0.0599071	-0.0598248	-0.0826184	-0.0846706	-0.0523566	-0.0526213
352	0.0704	-0.0609066	-0.0608513	-0.0599992	-0.059998	-0.0599101	-0.0598244	-0.0825982	-0.0846409	-0.0523427	-0.0526062
353	0.0706	-0.0609079	-0.0608529	-0.0599992	-0.059998	-0.059913	-0.059824	-0.0825781	-0.0846114	-0.0523288	-0.0525911
354	0.0708	-0.0609092	-0.0608546	-0.0599992	-0.059998	-0.0599157	-0.0598236	-0.0825581	-0.084582	-0.052315	-0.052576
355	0.071	-0.0609105	-0.0608563	-0.0599992	-0.059998	-0.059919	-0.0598228	-0.0825382	-0.0845528	-0.0523012	-0.052561
